"id_poliza","k","t_k","coste_k","anio"
723,1,7.126,1238.61,8
724,1,6.3024,5308.62,7
727,1,0.765,1649.92,1
731,1,1.9293,2962.7,2
734,1,0.7939,1295.01,1
735,1,2.0998,2555.44,3
739,1,1.4894,1196.43,2
739,2,3.7029,1136.84,4
739,3,4.5132,369.87,5
739,4,6.2092,457.17,7
743,1,0.5079,987.88,1
743,2,2.1018,2929.22,3
748,1,0.134,921.04,1
748,2,1.0671,1469.29,2
748,3,6.0794,1376.31,7
752,1,4.4824,749.95,5
752,2,5.4054,430.96,6
761,1,8.531,995.08,9
762,1,0.7507,1761.22,1
762,2,0.7793,884.71,1
772,1,0.3139,3267.11,1
772,2,2.8409,1712.23,3
779,1,3.8243,2903.77,4
781,1,5.98,2854.15,6
783,1,1.6029,1319.57,2
783,2,3.0035,1553.08,4
784,1,0.3873,806.76,1
786,1,3.8678,1578.49,4
790,1,1.1982,1608.06,2
794,1,1.3284,5475.48,2
795,1,0.6418,799.55,1
798,1,3.52,939.06,4
804,1,2.0096,1114.72,3
804,2,2.6664,1056.99,3
804,3,3.9131,3009.79,4
805,1,0.0528,438.67,1
805,2,1.4805,402.92,2
805,3,3.8283,2973.03,4
805,4,4.0449,1008.69,5
805,5,4.1374,296.32,5
811,1,1.7051,5413.85,2
816,1,2.8601,1986.76,3
816,2,3.5176,2335.29,4
818,1,2.4611,909.24,3
822,1,1.7952,208.02,2
822,2,3.4144,1541.8,4
827,1,0.5597,4178.2,1
829,1,0.8976,3720.24,1
839,1,6.1462,497.81,7
845,1,6.9316,3897.06,7
849,1,1.2791,4903.04,2
852,1,1.5992,2959.16,2
852,2,5.6129,1246.8,6
855,1,0.5826,2754.6,1
855,2,0.9367,656.07,1
856,1,0.2483,2334.02,1
856,2,0.8621,1002.53,1
856,3,1.4238,274.81,2
856,4,2.481,4721.83,3
856,5,3.0155,1367.97,4
856,6,3.0627,1858.76,4
857,1,0.7589,115.51,1
857,2,1.7394,1153.39,2
859,1,0.6932,325.87,1
859,2,3.2132,1373.57,4
859,3,3.6573,1203.01,4
860,1,4.3439,1031.95,5
864,1,1.5078,3435.86,2
864,2,2.1899,2792.85,3
868,1,0.6324,590.59,1
883,1,3.8984,4321.99,4
888,1,0.545,1720.9,1
896,1,0.8799,2430.63,1
896,2,1.3616,2200.24,2
900,1,3.5483,761.31,4
900,2,4.8219,1500.74,5
905,1,2.023,1599.33,3
905,2,2.9764,1112.17,3
908,1,4.3417,312.49,5
909,1,0.8711,3530.26,1
910,1,0.6945,9043.42,1
911,1,0.42,1415.74,1
914,1,2.5163,3486.95,3
918,1,2.0051,877.53,3
918,2,5.0915,1995.44,6
918,3,5.1926,3620.75,6
918,4,5.8642,248.65,6
918,5,7.8921,2053.39,8
918,6,8.7368,2747.23,9
923,1,0.4098,773.55,1
923,2,1.3734,387.15,2
924,1,0.9331,4995.32,1
924,2,5.2217,1147.47,6
930,1,0.6641,4189.39,1
936,1,0.2507,4532.97,1
940,1,0.0648,611.19,1
940,2,0.268,492.89,1
940,3,0.3699,2004.09,1
940,4,1.6312,1070.48,2
940,5,1.688,1512.3,2
940,6,1.7709,4959.48,2
940,7,3.7164,1426.95,4
951,1,5.1017,1762.75,6
951,2,6.37,844.31,7
958,1,0.2139,3006.95,1
961,1,1.1828,275.48,2
961,2,1.3213,1993.68,2
967,1,6.6293,1060.29,7
969,1,1.9389,1755.17,2
972,1,0.1289,2692.66,1
972,2,0.422,3650.4,1
973,1,1.7363,379.02,2
976,1,0.6462,2129.63,1
978,1,0.4045,4396.57,1
978,2,2.7945,1901.94,3
979,1,0.5327,4040.27,1
980,1,0.5383,1360.91,1
984,1,6.6491,1202.77,7
985,1,0.0088,3471.8,1
989,1,5.4486,3828.06,6
991,1,5.5683,1728.87,6
992,1,3.8677,2496.76,4
996,1,1.4104,4055.81,2
999,1,3.9985,1901.55,4
1002,1,0.5707,1739.44,1
1006,1,1.9942,2666.98,2
1007,1,2.524,6289.41,3
1008,1,2.2126,1742.63,3
1010,1,0.7994,2028.54,1
1014,1,3.1977,636.1,4
1018,1,3.543,1393.2,4
1019,1,6.6475,2133.83,7
1020,1,3.6873,2591.31,4
1020,2,3.8267,1965.85,4
1020,3,6.1847,1044.71,7
1020,4,6.3578,1794.66,7
1042,1,1.2294,207.66,2
1044,1,1.5737,1699.22,2
1044,2,1.8411,3574.58,2
1044,3,1.9411,1646.96,2
1044,4,2.7965,567.51,3
1047,1,2.4664,1774.85,3
1049,1,4.5982,2833.58,5
1050,1,1.521,495.53,2
1050,2,2.0232,2055.1,3
1050,3,2.3308,1530.72,3
1053,1,1.08,3420.58,2
1057,1,1.9254,1832.03,2
1059,1,5.7839,9388.6,6
1061,1,4.7297,2303.58,5
1061,2,4.9802,3792.39,5
1063,1,0.7177,160.48,1
1063,2,2.0698,4106.64,3
1071,1,2.6129,3908.8,3
1074,1,1.4169,2262.73,2
1075,1,0.578,778.62,1
1075,2,2.1148,416.08,3
1081,1,2.5828,1040.07,3
1091,1,6.1447,3691.06,7
1093,1,3.8525,1500.17,4
1093,2,4.8252,632.47,5
1093,3,5.8389,1110.4,6
1093,4,6.0559,630.3,7
1094,1,1.1639,3917.78,2
1100,1,2.2914,1265.76,3
1100,2,4.3335,2432.93,5
1100,3,4.9286,1132.4,5
1100,4,6.3226,3503.17,7
1103,1,5.3956,1835.51,6
1108,1,4.4723,3587.34,5
1111,1,2.3484,2432.29,3
1111,2,2.4049,2484.17,3
1112,1,5.1488,640.26,6
1112,2,6.1876,1337.43,7
1114,1,6.1268,4508.06,7
1122,1,3.3033,2665.3,4
1130,1,2.0095,2056.43,3
1130,2,4.1062,2338.63,5
1133,1,1.9725,2368.84,2
1148,1,2.045,1450.11,3
1149,1,5.604,3998.84,6
1150,1,0.7263,637.24,1
1150,2,3.2771,2678.7,4
1151,1,4.8678,1638.45,5
1155,1,0.4071,893.68,1
1155,2,1.9217,936.86,2
1160,1,1.1568,273.2,2
1161,1,3.7753,1364.65,4
1163,1,5.7863,4476.6,6
1166,1,0.1005,2384.02,1
1166,2,1.8173,819.51,2
1169,1,3.2146,478.06,4
1171,1,0.3702,2130.28,1
1171,2,1.2957,864.04,2
1176,1,1.3345,4340.9,2
1178,1,2.5743,610.48,3
1179,1,2.3236,772.14,3
1180,1,2.7917,1967.14,3
1180,2,4.3395,1238.44,5
1181,1,0.4977,132.53,1
1181,2,0.5842,5312.38,1
1182,1,1.1513,3218.75,2
1184,1,0.5689,1511.81,1
1187,1,0.3847,226.72,1
1191,1,1.0758,4300.44,2
1198,1,6.1959,1887.01,7
1206,1,5.945,1695.97,6
1207,1,0.4922,405.24,1
1207,2,2.8437,1476.75,3
1215,1,2.2131,1154.21,3
1218,1,2.1699,3541.22,3
1220,1,0.9501,1083.26,1
1220,2,1.5496,1149.18,2
1220,3,1.8793,3566.29,2
1222,1,0.3814,710.37,1
1227,1,2.6005,1219.83,3
1228,1,6.3834,895.5,7
1234,1,4.1805,2351.4,5
1236,1,1.9447,3573.6,2
1236,2,7.0583,1936.34,8
1238,1,0.3841,710.79,1
1238,2,1.0857,315.07,2
1240,1,2.8013,3449.44,3
1242,1,0.0689,2354.85,1
1245,1,1.3551,2064.53,2
1250,1,2.9695,963.66,3
1252,1,2.8836,803.5,3
1254,1,7.3469,1631.53,8
1286,1,3.6327,2643.56,4
1286,2,5.1472,3719.64,6
1286,3,7.9579,869.15,8
1286,4,8.4195,1456.76,9
1287,1,1.0612,3627.61,2
1290,1,0.9484,4029.22,1
1294,1,2.0504,2879.29,3
1296,1,1.0849,582.28,2
1299,1,0.9411,2642.37,1
1299,2,1.4774,3003.63,2
1299,3,2.0805,2023.94,3
1299,4,2.99,921.37,3
1299,5,4.2096,1057.62,5
1301,1,1.626,1269.6,2
1303,1,3.113,1721.34,4
1303,2,3.376,1001.84,4
1308,1,5.1051,1414.72,6
1314,1,2.6735,2070.08,3
1314,2,4.4375,833.46,5
1317,1,0.381,5484,1
1323,1,1.2002,1980.21,2
1327,1,0.0028,1168.49,1
1327,2,1.7287,1736.37,2
1327,3,1.9562,3311.82,2
1327,4,4.1452,2081.49,5
1328,1,1.1362,749.22,2
1336,1,2.2978,3603.28,3
1342,1,0.8847,3244.18,1
1344,1,3.9393,1445.84,4
1347,1,3.6216,2695.72,4
1352,1,2.1636,689.06,3
1356,1,2.9321,586.05,3
1356,2,6.421,314.11,7
1356,3,6.4701,440.26,7
1357,1,2.9162,783.2,3
1357,2,4.73,468.88,5
1358,1,1.7068,2647.92,2
1358,2,3.692,1300.14,4
1360,1,5.6019,1515.87,6
1360,2,6.8989,3044.01,7
1363,1,1.3268,1181.82,2
1364,1,2.482,878,3
1368,1,3.9549,1808.76,4
1368,2,4.4041,425.98,5
1370,1,1.6089,2400.6,2
1374,1,6.3926,219.65,7
1381,1,1.0175,564.05,2
1384,1,1.3728,92.17,2
1384,2,1.8171,1014.7,2
1384,3,2.376,383.06,3
1384,4,2.6221,1931.23,3
1384,5,2.9566,826.56,3
1385,1,3.437,3520.94,4
1386,1,1.1681,1722.81,2
1386,2,2.8933,962.27,3
1386,3,4.2274,945.89,5
1386,4,4.753,2105.21,5
1386,5,5.5215,2679.01,6
1386,6,6.8569,2787.99,7
1386,7,7.403,2924.83,8
1386,8,7.5246,333.81,8
1386,9,8.05,393.01,9
1388,1,0.3639,14881.15,1
1391,1,0.1076,4245.96,1
1391,2,0.4071,1112.11,1
1392,1,4.9964,2117.97,5
1396,1,3.2449,441.2,4
1407,1,1.6809,2436.62,2
1407,2,3.1288,2092.06,4
1407,3,3.1751,1807.16,4
1407,4,4.4285,6099.96,5
1407,5,5.8813,3769.4,6
1407,6,5.9296,358.12,6
1407,7,6.2948,2364.6,7
1419,1,0.7965,5583.86,1
1419,2,1.4808,8763.61,2
1419,3,1.6879,1004.57,2
1419,4,3.8289,2031.05,4
1419,5,4.6549,5176.69,5
1420,1,0.2762,622.69,1
1421,1,2.0133,1075.04,3
1424,1,1.0395,169.98,2
1427,1,2.3022,3442.56,3
1427,2,2.8323,345.49,3
1428,1,0.6253,3016.86,1
1432,1,0.5983,1706.61,1
1432,2,2.3919,1572.75,3
1432,3,3.433,1838.45,4
1434,1,2.5125,2049.92,3
1435,1,0.3551,1324.77,1
1435,2,2.0243,4951.76,3
1435,3,2.463,639.3,3
1435,4,4.6448,2853.23,5
1441,1,3.4883,1014.17,4
1441,2,6.8167,2299.6,7
1442,1,2.2661,3615.73,3
1445,1,0.9444,3247.66,1
1450,1,2.4683,2997.76,3
1451,1,2.5605,148.68,3
1452,1,2.6962,2538.68,3
1453,1,1.7547,183.08,2
1453,2,2.9169,879.33,3
1455,1,1.7363,2138.86,2
1465,1,2.5062,1696.41,3
1467,1,0.8922,1787.57,1
1472,1,1.6872,1400.14,2
1476,1,0.7116,840.52,1
1478,1,6.0253,658.78,7
1482,1,8.7647,615.43,9
1483,1,1.0369,1273,2
1483,2,1.8932,3561.25,2
1483,3,2.1054,6058.63,3
1483,4,3.2977,350.36,4
1496,1,4.659,1389.94,5
1496,2,6.2933,2275.16,7
1496,3,7.5626,2126.68,8
1497,1,3.0018,1750.81,4
1500,1,0.4498,1297.82,1
1500,2,2.0897,1383.68,3
1500,3,2.9645,1825.83,3
1500,4,3.0661,414.53,4
1500,5,5.0968,449.5,6
1500,6,5.3473,707.24,6
1504,1,1.1229,6102.29,2
1509,1,0.3616,760.69,1
1513,1,0.6351,2742.6,1
1513,2,0.6588,525.12,1
1513,3,1.8477,1339.99,2
1515,1,2.5878,1351.56,3
1523,1,3.3538,1095.07,4
1530,1,2.5445,89.21,3
1535,1,3.3912,852.23,4
1535,2,7.3801,7248.27,8
1536,1,1.7152,2531.14,2
1537,1,4.0471,363.76,5
1537,2,4.3052,4312.75,5
1537,3,8.6793,1304.4,9
1537,4,8.8678,837.61,9
1543,1,1.4435,2308.95,2
1548,1,0.7494,2879.29,1
1549,1,1.8703,3222.6,2
1550,1,2.3401,1947.42,3
1550,2,2.3735,186.76,3
1553,1,0.0372,2022.49,1
1555,1,0.3009,386.24,1
1558,1,3.884,1894.9,4
1559,1,0.5041,1979.91,1
1561,1,1.5995,142.38,2
1563,1,4.2229,4697.5,5
1565,1,0.7082,3981.69,1
1565,2,2.1701,2001.83,3
1565,3,4.7746,847.15,5
1565,4,7.0498,418.23,8
1566,1,5.7808,1747.27,6
1568,1,3.0615,1218.3,4
1568,2,4.6349,2993.07,5
1568,3,4.8813,1041.23,5
1569,1,0.2353,3421.95,1
1569,2,0.5023,4037.83,1
1569,3,0.9993,3614.19,1
1569,4,1.4254,2916.2,2
1569,5,3.0455,2527.83,4
1569,6,3.9253,2042.25,4
1569,7,4.2389,3601.94,5
1569,8,4.6485,3766.44,5
1569,9,5.4224,1674.85,6
1569,10,6.3739,1879.27,7
1569,11,6.5895,1994.17,7
1569,12,6.7739,5453.81,7
1571,1,0.1313,2629.25,1
1573,1,0.3415,937.09,1
1575,1,1.6827,652.12,2
1576,1,2.8596,421.01,3
1578,1,1.6078,1388.01,2
1580,1,1.2324,1494.47,2
1580,2,2.3614,1253.96,3
1585,1,2.3957,2818.66,3
1585,2,2.8488,555.68,3
1587,1,1.6003,1687.42,2
1588,1,1.7549,655.46,2
1594,1,9.5143,1584.62,10
1597,1,2.4246,1005.42,3
1597,2,4.0002,476.99,5
1597,3,7.1568,860.52,8
1599,1,0.6229,2641.6,1
1599,2,2.4353,1765.6,3
1599,3,8.3819,2738.25,9
1603,1,1.9771,7221.44,2
1603,2,5.0323,3885.72,6
1608,1,2.8312,2801.48,3
1608,2,6.0548,4238.93,7
1608,3,6.2433,1706.44,7
1613,1,0.2129,2394.99,1
1613,2,0.5985,1910.34,1
1613,3,2.04,7650.9,3
1613,4,2.1835,4867.56,3
1613,5,2.3322,1413.95,3
1613,6,2.3761,829.96,3
1613,7,3.5491,2383.58,4
1624,1,2.3802,1107.03,3
1631,1,0.9182,1530.6,1
1631,2,1.6315,3008.54,2
1634,1,3.2178,512.36,4
1634,2,3.2267,2197.37,4
1636,1,2.3401,2281.29,3
1638,1,0.4702,1850,1
1638,2,1.1497,1184.1,2
1638,3,2.7875,847.04,3
1638,4,3.839,1489.26,4
1638,5,5.2102,1407.01,6
1638,6,6.9037,2225.14,7
1641,1,0.4862,943.85,1
1645,1,5.5987,1278.35,6
1656,1,0.5836,2377.51,1
1656,2,1.8327,1499.57,2
1658,1,3.3189,2074.06,4
1658,2,3.5038,363.73,4
1658,3,5.4086,4902.96,6
1658,4,7.057,1370.16,8
1663,1,0.176,440.9,1
1663,2,0.6663,1727.41,1
1663,3,4.3015,1001.84,5
1663,4,5.412,2245.54,6
1663,5,5.498,397.47,6
1663,6,5.964,1862.01,6
1663,7,8.3512,894.24,9
1672,1,1.5868,1074.17,2
1682,1,1.5633,913.74,2
1682,2,4.1474,1108.66,5
1682,3,5.0272,2056.37,6
1682,4,6.6531,6291.12,7
1687,1,2.7563,3676.87,3
1692,1,0.6891,346.09,1
1692,2,4.5061,1173.6,5
1693,1,1.123,914.77,2
1694,1,0.636,877.8,1
1695,1,7.3806,2103.13,8
1700,1,1.523,3340.28,2
1700,2,2.3187,1868.34,3
1700,3,3.3742,100.98,4
1700,4,3.7335,708.3,4
1700,5,4.8661,535.57,5
1701,1,0.5175,1632.44,1
1701,2,1.2728,2376.86,2
1701,3,2.284,3783.5,3
1705,1,3.2951,1971.39,4
1712,1,1.0166,1935.58,2
1712,2,4.799,2805.42,5
1714,1,4.8609,1152.24,5
1718,1,0.2311,216.45,1
1718,2,2.0733,2965.57,3
1719,1,0.3147,1695.93,1
1720,1,6.0254,830.8,7
1720,2,6.6374,3910.25,7
1725,1,0.1559,3469.03,1
1725,2,0.3288,3628.75,1
1725,3,1.0283,1850.57,2
1725,4,4.9009,198.84,5
1732,1,2.1038,1658.2,3
1744,1,3.1572,3442.5,4
1744,2,3.7638,688.43,4
1744,3,6.2669,414.67,7
1744,4,6.9425,865.08,7
1745,1,3.5615,847.95,4
1747,1,2.434,1808.88,3
1747,2,5.2481,1324.08,6
1750,1,0.1687,1560.91,1
