"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
60,"1","1",3.767,0.3767,37,"35-65",8,92,1614,12,20596,512,"mixta",8106,"particular","turismo","diesel","M","blanco","casado","mensual",0,1,"medio","presencial",0,0,0,0,3.767,0,9.834,0,"fin_estudio",0,NA,0,"3","3"
61,"1","1",8.925,0.8925,63,"35-65",45,104,1285,0,22166,490,"mixta",6806,"particular","moto","diesel","H","gris","soltero","anual",1,1,"medio","telefonico",0,5,0,1,8.925,0,8.925,1,"baja",0,NA,0,"1","1"
62,"1","1",6.584,0.6584,37,"35-65",16,66,1126,4,20133,85,"rural",4791,"particular","furgoneta","gasolina","H","rojo","soltero","anual",1,1,"medio","presencial",0,0,0,2,6.584,0,7.465,0,"fin_estudio",0,NA,0,"1","1"
63,"1","1",0.919,0.0919,26,"25-35",5,101,1711,12,34165,807,"mixta",3242,"particular","turismo","diesel","M","blanco","casado","mensual",1,1,"medio","telefonico",0,1,0,1,0.919,0,0.919,1,"baja",0,NA,0,"1","1"
64,"1","1",1.866,0.1866,62,"35-65",21,72,1217,8,17806,1154,"urbana",20960,"comercial","turismo","gasolina","M","negro","casado","mensual",1,1,"medio","presencial",0,1,0,0,1.866,0,1.866,1,"baja",0,NA,0,"3","3"
65,"1","1",3.206,0.3206,41,"35-65",23,133,1947,10,18606,111,"rural",21608,"comercial","turismo","diesel","H","blanco","casado","anual",0,2,"medio","presencial",0,2,0,1,3.206,0,3.949,0,"fin_estudio",0,NA,0,"3","2"
66,"1","1",4.519,0.4519,34,"25-35",12,72,1188,7,16527,68,"rural",17952,"particular","turismo","gasolina","M","otro","casado","anual",0,2,"basico","presencial",0,1,0,2,4.519,0,5.159,0,"fin_estudio",0,NA,0,"1","1"
67,"1","1",0.209,0.0209,40,"35-65",19,143,2100,8,20227,280,"mixta",26786,"particular","furgoneta","diesel","H","negro","casado","mensual",0,2,"basico","presencial",0,0,0,0,0.209,0,0.209,1,"baja",0,NA,0,"3","3"
68,"1","1",5.374,0.5374,26,"25-35",5,127,2146,14,25473,552,"mixta",7672,"particular","turismo","diesel","H","blanco","casado","mensual",1,1,"basico","presencial",3,3,1,3,2.245,1,10,0,"fin_estudio",7700.91,2566.97,1,"4","4"
69,"1","1",4.568,0.4568,33,"25-35",6,139,1856,7,16786,179,"mixta",17992,"particular","turismo","diesel","H","rojo","casado","anual",0,1,"superior","presencial",1,0,0,3,2.345,1,4.568,1,"baja",461.14,461.14,1,"2","1"
70,"1","1",5.423,0.5423,18,"18-25",0,162,2210,12,25142,86,"rural",7528,"particular","turismo","gasolina","M","negro","casado","mensual",0,1,"medio","telefonico",2,4,0,0,1.873,1,5.423,1,"baja",1622.75,811.38,1,"5","4"
71,"1","1",1.126,0.1126,18,"18-25",0,118,1936,13,21924,301,"mixta",15346,"particular","moto","diesel","M","negro","casado","mensual",0,1,"superior","telematico",0,1,0,0,1.126,0,1.368,0,"fin_estudio",0,NA,0,"4","4"
72,"1","1",6.919,0.6919,18,"18-25",0,132,1958,9,31632,118,"rural",7880,"comercial","turismo","gasolina","M","blanco","soltero","mensual",0,2,"superior","presencial",0,5,0,3,6.919,0,6.919,1,"baja",0,NA,0,"1","1"
73,"1","1",2.705,0.2705,70,"65+",42,82,1152,16,41667,660,"mixta",11494,"comercial","turismo","gasolina","M","gris","casado","mensual",0,2,"basico","presencial",0,3,1,0,2.705,0,7.25,0,"fin_estudio",0,NA,0,"4","3"
74,"1","1",7.159,0.7159,50,"35-65",27,135,2007,5,27809,217,"mixta",15662,"particular","turismo","gasolina","H","negro","casado","anual",1,2,"medio","presencial",1,5,0,0,2.401,1,8.278,0,"fin_estudio",1130.13,1130.13,1,"1","1"
75,"1","1",1.401,0.1401,30,"25-35",12,80,1111,17,45992,397,"mixta",3297,"particular","turismo","gasolina","M","negro","soltero","mensual",0,1,"superior","telefonico",0,0,0,0,1.401,0,1.401,1,"baja",0,NA,0,"1","1"
76,"1","1",1.488,0.1488,33,"25-35",8,103,1568,3,29455,216,"mixta",17709,"comercial","turismo","gasolina","M","rojo","casado","anual",1,2,"medio","presencial",1,2,0,1,1.064,1,10,0,"fin_estudio",814.17,814.17,1,"3","4"
77,"1","1",4.35,0.435,33,"25-35",8,108,1619,16,22609,1157,"urbana",7335,"particular","turismo","diesel","M","rojo","otro","anual",1,1,"medio","presencial",2,1,0,0,3.775,1,4.35,1,"baja",1772.94,886.47,1,"2","3"
78,"1","1",9.896,0.9896,36,"35-65",10,104,1393,4,18932,36,"rural",19538,"particular","turismo","diesel","M","negro","soltero","mensual",0,1,"basico","telefonico",0,4,0,1,9.896,0,10,0,"fin_estudio",0,NA,0,"1","1"
79,"1","1",1.807,0.1807,64,"35-65",39,150,2286,7,29922,53,"rural",13717,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"superior","presencial",0,0,1,0,1.807,0,10,0,"fin_estudio",0,NA,0,"5","4"
80,"1","1",6.392,0.6392,54,"35-65",20,87,1182,6,35718,404,"mixta",8857,"particular","turismo","gasolina","M","rojo","casado","anual",1,1,"medio","presencial",0,2,1,0,6.392,0,10,0,"fin_estudio",0,NA,0,"2","1"
81,"1","1",6.417,0.6417,62,"35-65",38,155,2737,4,32700,507,"mixta",20818,"comercial","turismo","diesel","H","gris","casado","anual",1,1,"medio","presencial",1,3,0,0,4.149,1,7.375,0,"fin_estudio",492.64,492.64,1,"2","2"
82,"1","1",8.934,0.8934,73,"65+",22,92,1406,0,12734,2386,"urbana",5650,"particular","moto","gasolina","H","gris","soltero","anual",1,1,"basico","telematico",1,4,0,2,4.644,1,10,0,"fin_estudio",2875.77,2875.77,1,"1","1"
83,"1","1",1.149,0.1149,25,"18-25",5,145,2374,0,26715,372,"mixta",24359,"comercial","furgoneta","gasolina","H","gris","casado","mensual",1,3,"medio","presencial",0,1,0,3,1.149,0,3.707,0,"fin_estudio",0,NA,0,"1","1"
84,"1","1",1.184,0.1184,47,"35-65",17,111,1870,12,25696,320,"mixta",5826,"particular","turismo","diesel","H","gris","casado","mensual",0,1,"medio","presencial",0,1,0,0,1.184,0,10,0,"fin_estudio",0,NA,0,"3","3"
85,"1","1",1.798,0.1798,59,"35-65",32,55,800,15,29378,714,"mixta",15852,"particular","turismo","diesel","M","gris","casado","mensual",0,1,"basico","presencial",0,1,0,0,1.798,0,1.798,1,"baja",0,NA,0,"2","2"
86,"1","1",1.587,0.1587,87,"65+",29,95,1243,7,19797,388,"mixta",6909,"particular","moto","gasolina","H","rojo","soltero","anual",1,1,"medio","presencial",0,0,0,0,1.587,0,4.483,0,"fin_estudio",0,NA,0,"3","2"
87,"1","1",2.694,0.2694,52,"35-65",32,87,1506,5,14816,862,"mixta",5435,"particular","furgoneta","gasolina","H","rojo","casado","anual",0,3,"basico","presencial",0,2,0,2,2.694,0,10,0,"fin_estudio",0,NA,0,"1","1"
88,"1","1",8.66,0.866,47,"35-65",14,62,1055,5,22898,1573,"urbana",6044,"particular","turismo","gasolina","M","blanco","soltero","mensual",1,2,"superior","presencial",2,1,1,4,2.794,1,10,0,"fin_estudio",1695.89,847.94,1,"3","2"
89,"1","1",2.017,0.2017,26,"25-35",5,89,1104,11,25616,756,"mixta",10288,"particular","turismo","diesel","M","negro","casado","anual",1,2,"medio","presencial",0,0,0,0,2.017,0,2.017,1,"baja",0,NA,0,"1","1"
90,"1","1",4.867,0.4867,40,"35-65",19,122,1922,10,23861,264,"mixta",7242,"particular","turismo","diesel","M","blanco","casado","anual",0,1,"basico","presencial",0,0,0,1,4.867,0,4.867,1,"baja",0,NA,0,"3","2"
91,"1","1",4.961,0.4961,18,"18-25",0,138,2453,7,28826,73,"rural",8911,"particular","furgoneta","gasolina","H","negro","soltero","mensual",0,1,"medio","presencial",0,0,0,3,4.961,0,10,0,"fin_estudio",0,NA,0,"2","2"
92,"1","1",1.127,0.1127,24,"18-25",5,138,2144,5,28220,1387,"urbana",10621,"particular","turismo","diesel","M","otro","otro","anual",1,1,"medio","presencial",0,2,0,1,1.127,0,2.423,0,"fin_estudio",0,NA,0,"1","1"
93,"1","1",4.948,0.4948,40,"35-65",18,59,962,11,27356,180,"mixta",10726,"particular","turismo","gasolina","H","blanco","soltero","mensual",1,1,"basico","telefonico",0,1,0,1,4.948,0,10,0,"fin_estudio",0,NA,0,"1","1"
94,"1","1",1.794,0.1794,23,"18-25",3,69,1131,5,10755,390,"mixta",14243,"particular","turismo","gasolina","H","rojo","casado","anual",1,2,"basico","presencial",0,1,0,0,1.794,0,1.794,1,"baja",0,NA,0,"1","1"
95,"1","1",0.442,0.0442,65,"35-65",27,96,1684,9,27274,418,"mixta",8709,"particular","turismo","diesel","H","rojo","soltero","mensual",0,1,"basico","presencial",0,0,0,1,0.442,0,0.442,1,"baja",0,NA,0,"3","3"
96,"1","1",1.452,0.1452,47,"35-65",14,81,1231,11,20269,2152,"urbana",16311,"particular","turismo","gasolina","H","otro","casado","anual",0,1,"basico","telefonico",0,0,0,0,1.452,0,1.452,1,"baja",0,NA,0,"2","2"
97,"1","1",2.714,0.2714,43,"35-65",9,64,875,3,23941,475,"mixta",10699,"particular","turismo","gasolina","H","negro","soltero","anual",0,1,"superior","presencial",0,1,0,1,2.714,0,6.428,0,"fin_estudio",0,NA,0,"1","1"
98,"1","1",6.358,0.6358,34,"25-35",6,128,1833,10,27403,121,"rural",16184,"particular","turismo","gasolina","M","rojo","casado","mensual",1,1,"superior","telefonico",0,1,0,1,6.358,0,9.922,0,"fin_estudio",0,NA,0,"1","1"
99,"1","1",2.43,0.243,51,"35-65",19,142,2423,8,17439,684,"mixta",6038,"particular","turismo","diesel","H","negro","soltero","mensual",0,1,"medio","telefonico",0,0,0,0,2.43,0,8.807,0,"fin_estudio",0,NA,0,"2","2"
100,"1","1",4.818,0.4818,38,"35-65",18,79,1007,13,20012,731,"mixta",14231,"particular","turismo","gasolina","M","blanco","otro","mensual",0,1,"basico","telematico",0,3,0,1,4.818,0,10,0,"fin_estudio",0,NA,0,"2","2"
101,"1","1",3.263,0.3263,67,"65+",21,170,2171,3,15654,1069,"urbana",9077,"comercial","moto","diesel","H","negro","casado","anual",0,2,"basico","telematico",0,2,0,2,3.263,0,3.263,1,"baja",0,NA,0,"1","1"
102,"1","1",9.522,0.9522,63,"35-65",34,106,1374,5,16848,132,"rural",5236,"particular","turismo","gasolina","M","blanco","casado","mensual",0,1,"medio","telematico",0,3,0,3,9.522,0,10,0,"fin_estudio",0,NA,0,"1","1"
103,"1","1",1.512,0.1512,46,"35-65",15,109,1788,11,6103,232,"mixta",15767,"particular","turismo","diesel","M","rojo","casado","mensual",0,1,"basico","telematico",0,0,0,0,1.512,0,1.512,1,"baja",0,NA,0,"3","2"
104,"1","1",2.609,0.2609,50,"35-65",25,124,2200,5,22355,75,"rural",4503,"particular","turismo","diesel","M","negro","casado","anual",1,1,"basico","presencial",0,1,0,0,2.609,0,10,0,"fin_estudio",0,NA,0,"1","1"
105,"1","1",3.863,0.3863,58,"35-65",22,151,2080,9,23874,879,"mixta",12943,"particular","turismo","gasolina","M","gris","casado","anual",1,1,"basico","telefonico",1,1,0,1,2.438,1,6.111,0,"fin_estudio",1198.66,1198.66,1,"3","3"
106,"2","1",3.638,0.3638,45,"35-65",21,129,1872,10,29148,499,"mixta",8949,"particular","furgoneta","diesel","M","gris","soltero","mensual",1,3,"superior","telefonico",0,0,0,0,3.638,0,9.24,0,"fin_estudio",0,NA,0,"1","1"
107,"2","1",3.346,0.3346,36,"35-65",17,153,1981,4,14913,107,"rural",15537,"particular","moto","gasolina","H","otro","soltero","anual",0,1,"medio","telefonico",1,0,0,1,2.977,1,6.586,0,"fin_estudio",1746.45,1746.45,1,"2","2"
108,"2","1",6.815,0.6815,38,"35-65",17,144,2302,8,28433,1222,"urbana",23558,"particular","turismo","diesel","M","negro","casado","anual",0,1,"basico","presencial",2,5,0,2,5.908,1,10,0,"fin_estudio",2605.48,1302.74,1,"2","3"
109,"2","1",1.734,0.1734,54,"35-65",27,80,1106,13,35719,124,"rural",23367,"particular","turismo","diesel","M","negro","casado","anual",1,1,"medio","presencial",0,1,0,0,1.734,0,1.734,1,"baja",0,NA,0,"1","1"
110,"2","1",4.401,0.4401,44,"35-65",16,110,1870,2,29030,129,"rural",14137,"comercial","turismo","gasolina","M","gris","casado","mensual",0,1,"basico","telematico",0,1,0,0,4.401,0,10,0,"fin_estudio",0,NA,0,"1","1"
