"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
110,2,1,2,1,0,35,15,1
110,3,2,3,1,0,36,16,1
110,4,3,4,1,0,37,17,1
110,5,4,5,1,0,38,18,1
110,6,5,6,1,0,39,19,1
110,7,6,7,1,0,40,20,1
110,8,7,8,1,0,41,21,1
110,9,8,9,1,1,42,22,1
110,10,9,9.04,0.04,0,43,23,1
111,1,0,1,1,0,49,3,1
111,2,1,2,1,0,50,4,1
111,3,2,2.989,0.989,0,51,5,1
112,1,0,1,1,0,43,10,1
112,2,1,1.228,0.228,0,44,11,1
113,1,0,1,1,0,41,5,1
113,2,1,1.633,0.633,0,42,6,1
114,1,0,1,1,1,44,7,1
114,2,1,2,1,0,45,8,1
114,3,2,3,1,0,46,9,1
114,4,3,4,1,1,47,10,1
114,5,4,5,1,0,48,11,1
114,6,5,6,1,0,49,12,1
114,7,6,7,1,0,50,13,1
114,8,7,7.161,0.161,0,51,14,1
115,1,0,1,1,0,53,9,1
115,2,1,2,1,0,54,10,1
115,3,2,3,1,0,55,11,1
115,4,3,4,1,0,56,12,1
115,5,4,4.888,0.888,0,57,13,1
116,1,0,1,1,0,27,14,1
116,2,1,2,1,0,28,15,1
116,3,2,3,1,0,29,16,1
116,4,3,4,1,0,30,17,1
116,5,4,4.361,0.361,0,31,18,1
117,1,0,1,1,0,57,11,1
117,2,1,1.1,0.1,0,58,12,1
118,1,0,1,1,0,57,7,1
118,2,1,2,1,0,58,8,1
118,3,2,3,1,0,59,9,1
118,4,3,4,1,0,60,10,1
118,5,4,4.215,0.215,0,61,11,1
119,1,0,0.853,0.853,0,57,2,1
120,1,0,1,1,0,50,0,1
120,2,1,2,1,0,51,1,1
120,3,2,2.652,0.652,0,52,2,1
121,1,0,1,1,0,18,11,1
121,2,1,2,1,0,19,12,1
121,3,2,3,1,1,20,13,1
121,4,3,4,1,0,21,14,1
121,5,4,5,1,0,22,15,1
121,6,5,6,1,1,23,16,1
121,7,6,7,1,1,24,17,1
121,8,7,8,1,0,25,18,1
121,9,8,8.58,0.58,0,26,19,1
122,1,0,1,1,0,40,5,1
122,2,1,2,1,0,41,6,1
122,3,2,3,1,0,42,7,1
122,4,3,4,1,0,43,8,1
122,5,4,4.713,0.713,1,44,9,1
123,1,0,0.829,0.829,0,22,3,1
124,1,0,1,1,0,36,7,1
124,2,1,2,1,0,37,8,1
124,3,2,3,1,0,38,9,1
124,4,3,4,1,0,39,10,1
124,5,4,5,1,0,40,11,1
124,6,5,6,1,0,41,12,1
124,7,6,7,1,0,42,13,1
124,8,7,8,1,0,43,14,1
124,9,8,8.808,0.808,0,44,15,1
125,1,0,1,1,0,28,12,1
125,2,1,2,1,0,29,13,1
125,3,2,3,1,0,30,14,1
125,4,3,4,1,0,31,15,1
125,5,4,5,1,0,32,16,1
125,6,5,6,1,2,33,17,1
125,7,6,6.823,0.823,0,34,18,1
126,1,0,1,1,1,61,10,1
126,2,1,2,1,0,62,11,1
126,3,2,3,1,0,63,12,1
126,4,3,4,1,0,64,13,1
126,5,4,4.498,0.498,0,65,14,1
127,1,0,1,1,1,19,15,1
127,2,1,2,1,0,20,16,1
127,3,2,3,1,0,21,17,1
127,4,3,4,1,0,22,18,1
127,5,4,5,1,0,23,19,1
127,6,5,6,1,0,24,20,1
127,7,6,6.234,0.234,0,25,21,1
128,1,0,1,1,0,49,18,1
128,2,1,2,1,0,50,19,1
128,3,2,3,1,0,51,20,1
128,4,3,4,1,0,52,21,1
128,5,4,5,1,0,53,22,1
128,6,5,6,1,0,54,23,1
128,7,6,6.73,0.73,0,55,24,1
129,1,0,1,1,0,51,13,1
129,2,1,2,1,0,52,14,1
129,3,2,3,1,0,53,15,1
129,4,3,3.521,0.521,0,54,16,1
130,1,0,1,1,0,42,16,1
130,2,1,2,1,0,43,17,1
130,3,2,3,1,0,44,18,1
130,4,3,3.705,0.705,0,45,19,1
131,1,0,1,1,0,47,9,1
131,2,1,2,1,0,48,10,1
131,3,2,3,1,1,49,11,1
131,4,3,4,1,1,50,12,1
131,5,4,4.437,0.437,0,51,13,1
132,1,0,1,1,0,43,12,1
132,2,1,2,1,0,44,13,1
132,3,2,2.745,0.745,0,45,14,1
133,1,0,1,1,0,22,0,1
133,2,1,2,1,0,23,1,1
133,3,2,3,1,0,24,2,1
133,4,3,4,1,0,25,3,1
133,5,4,5,1,0,26,4,1
133,6,5,6,1,0,27,5,1
133,7,6,7,1,1,28,6,1
133,8,7,8,1,0,29,7,1
133,9,8,8.493,0.493,0,30,8,1
134,1,0,0.947,0.947,0,30,8,1
135,1,0,1,1,0,29,0,1
135,2,1,2,1,0,30,1,1
135,3,2,3,1,0,31,2,1
135,4,3,4,1,1,32,3,1
135,5,4,4.909,0.909,0,33,4,1
136,1,0,1,1,0,37,7,1
136,2,1,2,1,0,38,8,1
136,3,2,3,1,0,39,9,1
136,4,3,4,1,0,40,10,1
136,5,4,5,1,0,41,11,1
136,6,5,6,1,0,42,12,1
136,7,6,7,1,0,43,13,1
136,8,7,7.29,0.29,0,44,14,1
137,1,0,1,1,1,53,12,1
137,2,1,1.173,0.173,0,54,13,1
138,1,0,1,1,1,46,11,1
138,2,1,1.981,0.981,0,47,12,1
139,1,0,1,1,0,45,2,1
139,2,1,1.189,0.189,0,46,3,1
140,1,0,1,1,0,35,15,1
140,2,1,2,1,0,36,16,1
140,3,2,3,1,0,37,17,1
140,4,3,3.089,0.089,0,38,18,1
141,1,0,1,1,0,34,9,1
141,2,1,2,1,0,35,10,1
141,3,2,3,1,0,36,11,1
141,4,3,4,1,0,37,12,1
141,5,4,5,1,0,38,13,1
141,6,5,6,1,0,39,14,1
141,7,6,7,1,0,40,15,1
141,8,7,7.438,0.438,0,41,16,1
142,1,0,1,1,0,71,12,1
142,2,1,2,1,0,72,13,1
142,3,2,3,1,0,73,14,1
142,4,3,4,1,0,74,15,1
142,5,4,5,1,1,75,16,1
142,6,5,6,1,0,76,17,1
142,7,6,7,1,0,77,18,1
142,8,7,8,1,0,78,19,1
142,9,8,8.437,0.437,0,79,20,1
143,1,0,1,1,0,68,5,1
143,2,1,2,1,0,69,6,1
143,3,2,2.52,0.52,0,70,7,1
144,1,0,1,1,0,29,2,1
144,2,1,2,1,0,30,3,1
144,3,2,3,1,0,31,4,1
144,4,3,4,1,0,32,5,1
144,5,4,5,1,0,33,6,1
144,6,5,6,1,0,34,7,1
144,7,6,6.228,0.228,0,35,8,1
145,1,0,1,1,0,31,1,1
145,2,1,2,1,1,32,2,1
145,3,2,3,1,0,33,3,1
145,4,3,4,1,1,34,4,1
145,5,4,5,1,0,35,5,1
145,6,5,6,1,0,36,6,1
145,7,6,7,1,1,37,7,1
145,8,7,7.012,0.012,0,38,8,1
146,1,0,1,1,0,51,3,1
146,2,1,2,1,0,52,4,1
146,3,2,3,1,0,53,5,1
146,4,3,4,1,0,54,6,1
146,5,4,4.458,0.458,0,55,7,1
147,1,0,1,1,0,18,12,1
147,2,1,2,1,0,19,13,1
147,3,2,3,1,0,20,14,1
147,4,3,4,1,1,21,15,1
147,5,4,5,1,0,22,16,1
147,6,5,6,1,0,23,17,1
147,7,6,7,1,0,24,18,1
147,8,7,7.603,0.603,0,25,19,1
148,1,0,1,1,0,47,5,1
148,2,1,2,1,0,48,6,1
148,3,2,3,1,0,49,7,1
148,4,3,3.285,0.285,0,50,8,1
149,1,0,1,1,0,57,10,1
149,2,1,2,1,0,58,11,1
149,3,2,3,1,0,59,12,1
149,4,3,3.08,0.08,0,60,13,1
150,1,0,1,1,0,54,3,1
150,2,1,2,1,0,55,4,1
150,3,2,3,1,0,56,5,1
150,4,3,4,1,0,57,6,1
150,5,4,5,1,0,58,7,1
150,6,5,5.904,0.904,0,59,8,1
151,1,0,1,1,0,38,1,1
151,2,1,2,1,0,39,2,1
151,3,2,3,1,0,40,3,1
151,4,3,4,1,0,41,4,1
151,5,4,5,1,0,42,5,1
151,6,5,5.082,0.082,0,43,6,1
152,1,0,1,1,0,43,11,1
152,2,1,1.012,0.012,0,44,12,1
153,1,0,1,1,0,56,5,1
153,2,1,1.933,0.933,0,57,6,1
154,1,0,1,1,0,73,0,1
154,2,1,2,1,0,74,1,1
154,3,2,3,1,1,75,2,1
154,4,3,4,1,0,76,3,1
154,5,4,5,1,0,77,4,1
154,6,5,5.219,0.219,0,78,5,1
155,1,0,1,1,0,43,9,1
155,2,1,2,1,0,44,10,1
155,3,2,3,1,0,45,11,1
155,4,3,3.824,0.824,0,46,12,1
156,1,0,1,1,0,41,5,1
156,2,1,2,1,0,42,6,1
156,3,2,2.493,0.493,0,43,7,1
157,1,0,1,1,0,79,2,1
157,2,1,2,1,0,80,3,1
157,3,2,3,1,0,81,4,1
157,4,3,4,1,0,82,5,1
157,5,4,5,1,0,83,6,1
157,6,5,6,1,0,84,7,1
157,7,6,7,1,0,85,8,1
157,8,7,7.829,0.829,0,86,9,1
158,1,0,1,1,0,61,14,1
158,2,1,1.714,0.714,0,62,15,1
159,1,0,1,1,0,66,8,1
159,2,1,1.843,0.843,0,67,9,1
160,1,0,1,1,0,53,9,1
160,2,1,2,1,0,54,10,1
160,3,2,2.355,0.355,0,55,11,1
161,1,0,1,1,0,40,5,1
161,2,1,2,1,0,41,6,1
161,3,2,2.568,0.568,0,42,7,1
162,1,0,1,1,0,75,0,1
162,2,1,1.78,0.78,0,76,1,1
163,1,0,0.798,0.798,0,64,14,1
164,1,0,1,1,0,44,12,1
164,2,1,2,1,0,45,13,1
164,3,2,3,1,0,46,14,1
164,4,3,4,1,0,47,15,1
