"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
58,"1","1",5.341,0.5341,57,"35-65",36,55,949,10,24531,2372,"urbana",7617,"particular","turismo","gasolina","M","rojo","soltero","mensual",0,1,"medio","telematico",0,0,0,1,5.341,0,10,0,"fin_estudio",0,NA,0,"1","1"
59,"1","1",4.828,0.4828,32,"25-35",8,127,1640,6,27947,1276,"urbana",7687,"particular","furgoneta","gasolina","H","otro","soltero","mensual",0,2,"medio","presencial",3,1,3,1,1.607,1,4.828,1,"baja",4792.01,1597.34,1,"4","4"
60,"1","1",3.744,0.3744,38,"35-65",16,106,1890,14,33459,781,"mixta",21594,"particular","turismo","gasolina","H","blanco","soltero","anual",0,1,"medio","telefonico",0,4,1,0,3.744,0,3.744,1,"baja",0,NA,0,"1","1"
61,"1","1",3.836,0.3836,65,"35-65",37,143,2045,2,28248,338,"mixta",14747,"particular","turismo","diesel","H","gris","otro","mensual",1,1,"medio","telematico",0,4,0,0,3.836,0,10,0,"fin_estudio",0,NA,0,"3","2"
62,"1","1",7.699,0.7699,59,"35-65",41,102,1259,3,20672,31,"rural",14986,"particular","turismo","gasolina","H","rojo","soltero","mensual",0,2,"superior","telefonico",0,5,0,3,7.699,0,7.699,1,"baja",0,NA,0,"1","1"
63,"1","1",9.13,0.913,36,"35-65",16,71,1049,12,22325,255,"mixta",16055,"particular","turismo","gasolina","H","rojo","soltero","mensual",1,2,"medio","presencial",0,12,0,0,9.13,0,10,0,"fin_estudio",0,NA,0,"1","1"
64,"1","1",1.045,0.1045,35,"25-35",14,62,803,8,15681,57,"rural",11090,"particular","moto","diesel","H","gris","casado","mensual",0,1,"superior","presencial",0,0,0,0,1.045,0,3.138,0,"fin_estudio",0,NA,0,"2","2"
65,"1","1",8.599,0.8599,62,"35-65",41,62,800,0,30895,95,"rural",6674,"particular","turismo","diesel","M","negro","casado","mensual",0,1,"superior","telefonico",0,2,2,2,8.599,0,8.599,1,"baja",0,NA,0,"1","1"
66,"1","1",6.896,0.6896,79,"65+",48,135,1948,13,37104,426,"mixta",20641,"particular","turismo","diesel","M","blanco","casado","anual",0,2,"basico","presencial",3,8,0,4,2.233,1,7.23,0,"fin_estudio",10724.86,3574.95,1,"5","5"
67,"1","1",4.759,0.4759,30,"25-35",5,112,1426,13,16928,80,"rural",5662,"particular","turismo","diesel","H","negro","soltero","anual",0,3,"superior","telematico",0,1,0,1,4.759,0,10,0,"fin_estudio",0,NA,0,"1","1"
68,"1","1",3.784,0.3784,25,"18-25",6,154,2458,4,24967,1052,"urbana",38160,"comercial","turismo","diesel","H","negro","casado","anual",0,1,"basico","presencial",3,5,0,1,0.766,1,3.784,1,"baja",5544.14,1848.05,1,"5","4"
69,"1","1",8.791,0.8791,57,"35-65",36,113,1662,10,19704,126,"rural",11609,"particular","turismo","diesel","M","gris","soltero","anual",0,2,"basico","presencial",1,3,0,4,5.972,1,10,0,"fin_estudio",424.65,424.65,1,"2","2"
70,"1","1",4.227,0.4227,35,"25-35",7,84,1063,5,14377,890,"mixta",6633,"particular","turismo","diesel","H","gris","casado","anual",1,1,"basico","telefonico",0,1,0,1,4.227,0,4.227,1,"baja",0,NA,0,"2","2"
71,"1","1",4.717,0.4717,70,"65+",22,133,1671,10,21250,622,"mixta",25471,"particular","turismo","diesel","M","otro","casado","anual",0,1,"basico","presencial",0,4,0,3,4.717,0,4.717,1,"baja",0,NA,0,"1","1"
72,"1","1",6.719,0.6719,44,"35-65",13,131,2295,0,29025,145,"rural",22648,"particular","turismo","diesel","M","negro","otro","mensual",0,1,"basico","presencial",0,1,1,1,6.719,0,10,0,"fin_estudio",0,NA,0,"1","1"
73,"1","1",3.363,0.3363,43,"35-65",10,93,1304,21,22000,189,"mixta",13786,"particular","turismo","diesel","M","blanco","soltero","mensual",0,1,"superior","presencial",0,2,0,0,3.363,0,3.363,1,"baja",0,NA,0,"3","3"
74,"1","1",2.089,0.2089,20,"18-25",2,74,1078,18,6829,233,"mixta",47135,"comercial","turismo","gasolina","M","blanco","soltero","anual",0,1,"basico","presencial",0,3,0,0,2.089,0,2.089,1,"baja",0,NA,0,"1","1"
75,"1","1",6.63,0.663,55,"35-65",16,161,2444,4,29145,66,"rural",11292,"particular","turismo","diesel","H","rojo","casado","anual",0,1,"medio","telefonico",0,4,0,2,6.63,0,10,0,"fin_estudio",0,NA,0,"1","1"
76,"1","1",3.835,0.3835,18,"18-25",0,127,1858,10,33304,243,"mixta",23374,"comercial","turismo","diesel","M","blanco","soltero","mensual",0,1,"medio","presencial",0,4,2,0,3.835,0,3.835,1,"baja",0,NA,0,"2","1"
77,"1","1",4.373,0.4373,58,"35-65",28,66,1145,11,15131,744,"mixta",38827,"particular","turismo","gasolina","H","otro","soltero","mensual",0,2,"basico","telematico",1,2,0,1,2.48,1,10,0,"fin_estudio",900.62,900.62,1,"2","2"
78,"1","1",7.008,0.7008,72,"65+",26,95,1297,1,18982,550,"mixta",9593,"comercial","turismo","gasolina","M","gris","casado","anual",0,2,"basico","presencial",0,3,0,2,7.008,0,8.961,0,"fin_estudio",0,NA,0,"1","1"
79,"1","1",5.56,0.556,65,"35-65",22,137,2313,11,30360,445,"mixta",10230,"comercial","turismo","gasolina","H","blanco","casado","anual",1,2,"medio","presencial",1,1,0,4,0.51,1,10,0,"fin_estudio",3516.94,3516.94,1,"2","2"
80,"1","1",9.425,0.9425,63,"35-65",32,158,2694,11,22514,636,"mixta",12289,"particular","turismo","gasolina","H","rojo","casado","anual",0,2,"medio","telematico",0,6,0,2,9.425,0,10,0,"fin_estudio",0,NA,0,"1","1"
81,"1","1",4.074,0.4074,55,"35-65",31,156,2668,0,25566,130,"rural",6098,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"superior","presencial",0,2,0,1,4.074,0,4.074,1,"baja",0,NA,0,"1","1"
82,"1","1",3.681,0.3681,27,"25-35",9,55,929,17,27688,255,"mixta",14555,"particular","turismo","gasolina","M","rojo","casado","mensual",0,1,"superior","telefonico",0,0,0,1,3.681,0,10,0,"fin_estudio",0,NA,0,"2","2"
83,"1","1",6.029,0.6029,70,"65+",28,111,1548,1,28785,131,"rural",19683,"particular","moto","diesel","H","negro","soltero","mensual",1,2,"basico","telefonico",1,5,0,2,3.526,1,10,0,"fin_estudio",7889.48,7889.48,1,"3","3"
84,"1","1",7.309,0.7309,43,"35-65",18,128,1696,2,25105,15,"rural",10626,"particular","turismo","diesel","H","gris","casado","anual",1,2,"superior","presencial",0,1,0,2,7.309,0,7.309,1,"baja",0,NA,0,"1","1"
85,"1","1",2.247,0.2247,24,"18-25",5,69,997,9,25050,375,"mixta",24916,"particular","moto","diesel","H","negro","casado","anual",0,4,"basico","presencial",2,3,0,1,1.711,1,2.247,1,"baja",10235.98,5117.99,1,"4","4"
86,"1","1",2.338,0.2338,56,"35-65",27,74,890,8,8044,178,"mixta",6460,"particular","moto","diesel","H","blanco","soltero","anual",0,2,"medio","telematico",0,1,0,0,2.338,0,2.338,1,"baja",0,NA,0,"2","1"
87,"1","1",7.491,0.7491,55,"35-65",37,130,1811,8,18786,34,"rural",10008,"particular","turismo","diesel","H","blanco","soltero","mensual",1,3,"basico","presencial",0,2,0,0,7.491,0,10,0,"fin_estudio",0,NA,0,"1","1"
88,"1","1",1.048,0.1048,27,"25-35",4,123,2150,0,28347,52,"rural",15267,"particular","turismo","diesel","M","blanco","casado","mensual",0,1,"medio","presencial",0,0,0,1,1.048,0,1.048,1,"baja",0,NA,0,"2","2"
89,"1","1",6.032,0.6032,35,"25-35",8,106,1451,8,22068,162,"mixta",11962,"particular","moto","diesel","H","blanco","casado","anual",1,1,"medio","presencial",0,4,0,0,6.032,0,10,0,"fin_estudio",0,NA,0,"2","2"
90,"1","1",2.327,0.2327,56,"35-65",15,72,1028,6,21248,697,"mixta",7339,"comercial","furgoneta","gasolina","H","otro","soltero","anual",0,2,"medio","presencial",0,1,0,0,2.327,0,10,0,"fin_estudio",0,NA,0,"1","1"
91,"1","1",3.536,0.3536,18,"18-25",0,109,1779,14,21269,183,"mixta",7437,"comercial","turismo","diesel","H","otro","casado","anual",1,1,"basico","telefonico",0,4,1,2,3.536,0,3.536,1,"baja",0,NA,0,"1","1"
92,"1","1",1.128,0.1128,54,"35-65",23,134,1838,13,27440,494,"mixta",14963,"particular","turismo","gasolina","M","gris","soltero","anual",0,1,"basico","presencial",0,0,0,0,1.128,0,1.128,1,"baja",0,NA,0,"1","1"
93,"1","1",4.584,0.4584,46,"35-65",14,138,1885,6,19867,434,"mixta",13364,"particular","turismo","gasolina","H","blanco","casado","anual",0,3,"medio","telematico",0,1,0,0,4.584,0,4.584,1,"baja",0,NA,0,"1","1"
94,"1","1",5.415,0.5415,36,"35-65",10,85,1310,14,27876,140,"rural",8218,"particular","turismo","diesel","H","negro","otro","anual",1,2,"basico","presencial",0,2,0,3,5.415,0,5.415,1,"baja",0,NA,0,"2","2"
95,"1","1",0.717,0.0717,31,"25-35",6,144,2331,11,27362,223,"mixta",17740,"particular","moto","diesel","H","otro","casado","anual",1,1,"medio","telefonico",0,0,0,2,0.717,0,0.717,1,"baja",0,NA,0,"2","2"
96,"1","1",4.445,0.4445,74,"65+",54,131,2228,2,23476,280,"mixta",13859,"particular","turismo","gasolina","M","otro","soltero","anual",0,1,"basico","presencial",1,0,0,2,4.414,1,10,0,"fin_estudio",1195.67,1195.67,1,"1","2"
97,"1","1",8.861,0.8861,65,"35-65",23,74,1081,9,13737,134,"rural",15307,"particular","turismo","gasolina","M","otro","casado","mensual",0,1,"medio","telefonico",1,5,0,2,0.758,1,8.861,1,"baja",285.14,285.14,1,"2","1"
98,"1","1",2.93,0.293,59,"35-65",32,76,1075,8,5182,49,"rural",8471,"particular","turismo","diesel","H","negro","casado","mensual",0,2,"superior","telefonico",0,0,0,0,2.93,0,2.93,1,"baja",0,NA,0,"1","1"
99,"1","1",4.296,0.4296,38,"35-65",16,55,800,6,17859,773,"mixta",13649,"particular","turismo","diesel","H","negro","soltero","mensual",0,1,"superior","telefonico",2,2,1,2,0.558,1,10,0,"fin_estudio",3155.74,1577.87,1,"5","5"
100,"1","1",1.764,0.1764,64,"35-65",32,91,1507,9,27114,232,"mixta",15956,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"medio","presencial",0,1,0,0,1.764,0,1.764,1,"baja",0,NA,0,"1","1"
101,"1","1",2.535,0.2535,45,"35-65",17,110,1748,8,27257,212,"mixta",7692,"particular","turismo","diesel","H","gris","casado","anual",1,1,"superior","presencial",0,2,0,1,2.535,0,2.535,1,"baja",0,NA,0,"2","1"
102,"1","1",3.53,0.353,20,"18-25",1,138,2362,5,36073,93,"rural",18421,"particular","moto","gasolina","H","otro","soltero","mensual",0,1,"medio","telefonico",0,1,1,0,3.53,0,3.53,1,"baja",0,NA,0,"1","1"
103,"1","1",6.763,0.6763,58,"35-65",15,121,1529,0,28351,9,"rural",9171,"particular","moto","diesel","H","rojo","soltero","anual",1,1,"medio","presencial",0,4,2,0,6.763,0,10,0,"fin_estudio",0,NA,0,"1","1"
104,"1","1",1.58,0.158,47,"35-65",21,161,2571,7,34949,2428,"urbana",11051,"particular","turismo","diesel","M","negro","otro","anual",1,2,"superior","telefonico",1,2,1,0,1.547,1,1.58,1,"baja",2713.31,2713.31,1,"3","4"
105,"1","1",5.223,0.5223,35,"25-35",13,146,2121,18,37616,1918,"urbana",11043,"particular","turismo","gasolina","H","negro","otro","anual",0,2,"basico","presencial",5,1,0,1,0.205,1,5.223,1,"baja",7650.07,1530.01,1,"4","5"
106,"1","1",2.445,0.2445,29,"25-35",4,154,2318,11,37368,116,"rural",19508,"particular","turismo","gasolina","H","blanco","otro","anual",0,1,"basico","telefonico",0,2,0,2,2.445,0,10,0,"fin_estudio",0,NA,0,"1","1"
107,"1","1",1.621,0.1621,52,"35-65",20,186,2641,9,37099,461,"mixta",8421,"particular","turismo","diesel","H","negro","soltero","anual",0,2,"superior","presencial",0,1,0,1,1.621,0,1.621,1,"baja",0,NA,0,"2","1"
108,"1","1",2.11,0.211,34,"25-35",7,106,1657,12,27801,499,"mixta",9230,"particular","turismo","gasolina","M","negro","casado","anual",0,2,"basico","telefonico",1,0,0,3,1.715,1,7.339,0,"fin_estudio",1425.87,1425.87,1,"2","1"
109,"1","1",8.817,0.8817,21,"18-25",2,79,1393,4,20808,546,"mixta",4984,"particular","turismo","diesel","H","rojo","casado","mensual",0,2,"basico","telefonico",1,3,0,4,0.816,1,10,0,"fin_estudio",631.04,631.04,1,"1","1"
110,"1","1",3.615,0.3615,52,"35-65",22,113,1754,7,15129,303,"mixta",12315,"comercial","turismo","gasolina","H","negro","casado","anual",1,1,"medio","presencial",1,1,0,2,1.452,1,8.315,0,"fin_estudio",1167.82,1167.82,1,"4","3"
