"id_poliza","k","t_k","coste_k","anio"
263,2,1.7409,4806.37,2
266,1,0.1231,1497.87,1
268,1,3.1163,7469.94,4
269,1,0.3703,337.59,1
269,2,0.6183,1587.82,1
269,3,5.3352,2111.6,6
269,4,6.4487,4991.64,7
275,1,0.4172,288.54,1
275,2,6.251,139.48,7
278,1,0.141,2579.22,1
279,1,2.06,1608.4,3
280,1,0.371,1259.98,1
280,2,2.6572,461.87,3
289,1,0.8022,2235.97,1
290,1,2.1037,572.41,3
290,2,2.6303,1383.11,3
290,3,3.45,5131.26,4
290,4,4.4529,2732.84,5
293,1,6.2395,2188.77,7
298,1,4.4327,2088.47,5
306,1,6.8188,6676.2,7
309,1,1.173,1774.57,2
311,1,0.4152,1248.13,1
312,1,5.5921,366.87,6
314,1,2.1889,2766.26,3
315,1,2.7881,2093.67,3
322,1,8.6987,711.13,9
326,1,0.4027,2345.48,1
326,2,0.4343,3776.12,1
326,3,0.4517,2094.51,1
328,1,2.3885,934.37,3
328,2,4.0754,869.31,5
328,3,4.2293,1676.55,5
330,1,1.9206,2775.09,2
330,2,2.8613,2124.48,3
330,3,3.8712,2121.5,4
331,1,8.4686,860.33,9
332,1,1.6085,6345.14,2
332,2,2.4185,1042.6,3
335,1,1.2424,4243.13,2
336,1,0.7697,4978.6,1
336,2,1.1737,11994.81,2
341,1,5.6956,1805.64,6
342,1,6.331,211.16,7
343,1,1.5762,914.92,2
347,1,0.0802,1489.17,1
347,2,4.0704,160.36,5
347,3,7.3353,1948.18,8
347,4,8.3761,1772.63,9
347,5,8.7301,1681.08,9
348,1,2.3866,1301.48,3
348,2,2.9725,3062.39,3
349,1,0.3776,1011.67,1
349,2,2.9891,286.92,3
351,1,0.7625,1917.94,1
353,1,0.9178,1742.91,1
354,1,7.6917,1145,8
356,1,1.3485,1841.75,2
356,2,7.3972,1599.64,8
356,3,8.1803,3356.69,9
360,1,7.2889,1143.33,8
365,1,0.6299,3082.17,1
365,2,3.7559,2212.73,4
366,1,0.6516,1305,1
369,1,2.5526,10990.01,3
371,1,2.1195,2590.21,3
371,2,2.2763,4023.99,3
371,3,2.9723,5303.47,3
371,4,3.4681,4393.98,4
374,1,6.6202,2971.42,7
378,1,0.846,2326.46,1
381,1,0.6495,8908.23,1
381,2,2.9829,1881.59,3
381,3,3.2674,4213.15,4
382,1,1.4926,2066.33,2
385,1,4.7203,803.73,5
388,1,3.9375,6344.93,4
389,1,0.9132,1341.38,1
389,2,5.3969,793.55,6
391,1,4.3433,2605.8,5
391,2,4.7455,1469.1,5
397,1,1.0735,929.54,2
404,1,0.7181,2888.3,1
404,2,0.8004,647.47,1
404,3,2.0859,2238.47,3
405,1,0.5302,5120.73,1
405,2,0.6173,1853.05,1
408,1,2.4995,1355.11,3
415,1,0.0212,1461.02,1
415,2,0.2329,4702.09,1
415,3,0.5891,1175.8,1
415,4,0.7769,2201.94,1
415,5,1.484,1598.91,2
415,6,2.9699,1925.28,3
415,7,3.5636,987.35,4
418,1,4.751,1998.04,5
420,1,0.8344,2946.15,1
426,1,5.7086,953.02,6
430,1,1.789,2456.54,2
435,1,0.109,1085.45,1
435,2,1.2658,1109.84,2
435,3,2.2128,2352.44,3
435,4,2.9218,937.97,3
435,5,3.9139,1530.64,4
435,6,3.919,2032.22,4
438,1,2.152,2936.56,3
438,2,4.9459,1446.64,5
438,3,5.2003,1066.45,6
439,1,5.1219,1647.61,6
440,1,5.2118,1343.04,6
445,1,1.3251,1056.86,2
446,1,4.0723,3268.45,5
448,1,0.2079,830.96,1
449,1,1.4539,1737.61,2
451,1,0.4737,3944.06,1
452,1,6.2817,1332.61,7
452,2,6.6225,2892.06,7
455,1,1.1845,5583.53,2
467,1,1.7034,1298.56,2
467,2,3.0451,917.89,4
467,3,4.8155,4492.11,5
467,4,8.1021,214.89,9
467,5,8.882,623.07,9
467,6,9.4637,1887.15,10
468,1,2.2552,3428.79,3
472,1,6.4953,1041.32,7
474,1,2.6775,1862.73,3
474,2,3.692,87.77,4
474,3,3.9835,792.83,4
480,1,0.8214,1268.4,1
480,2,3.6822,1466.94,4
485,1,1.6892,3156.54,2
487,1,1.6459,1287.41,2
488,1,0.221,587.62,1
489,1,4.928,1357.22,5
492,1,1.4868,1146.01,2
492,2,5.076,823.5,6
492,3,7.4906,626.18,8
498,1,3.1771,1580.21,4
501,1,2.3141,2069.87,3
504,1,0.3993,567.74,1
504,2,0.7203,2832.24,1
504,3,1.5124,734.4,2
504,4,4.5636,111.75,5
504,5,5.7241,906.88,6
508,1,4.4385,3281.85,5
509,1,3.9604,1056.73,4
510,1,3.9436,2967.2,4
512,1,4.1675,224.87,5
515,1,5.1094,1413.74,6
517,1,0.5768,6704.32,1
517,2,0.5962,1745.59,1
517,3,1.1235,3782.69,2
517,4,4.4229,1775.18,5
517,5,5.3057,2916.52,6
523,1,0.3008,3020.12,1
523,2,0.3741,6492.88,1
528,1,3.9879,772.46,4
528,2,4.0665,6697.11,5
530,1,0.7085,579.18,1
530,2,0.9116,2011.2,1
530,3,1.5275,3916.73,2
532,1,5.5595,1043.8,6
537,1,0.3459,1930.99,1
537,2,6.7012,2245.1,7
541,1,4.9657,347.21,5
541,2,5.3541,3994.18,6
541,3,6.0845,384.92,7
543,1,1.9922,8229.21,2
555,1,0.8012,2653.71,1
558,1,0.4127,190.29,1
560,1,1.1051,5564.95,2
560,2,1.6828,548.08,2
560,3,4.6046,1983.98,5
560,4,5.7311,3444.97,6
560,5,7.0195,1135.61,8
566,1,4.1099,602.6,5
569,1,2.7644,6018.53,3
573,1,2.2316,1428.02,3
594,1,2.5542,3566.94,3
594,2,4.2225,2761.44,5
602,1,1.4488,1586.23,2
611,1,3.1177,1679.55,4
612,1,4.2322,2156.75,5
612,2,9.07,758.1,10
613,1,4.0868,9745.22,5
614,1,2.5479,1256.4,3
620,1,2.4812,3212.82,3
620,2,5.5268,3528.61,6
620,3,9.2451,1130.91,10
631,1,1.8034,855.32,2
636,1,3.4379,836.45,4
636,2,4.9542,1955.5,5
636,3,6.0099,1162.39,7
636,4,7.0721,1866.47,8
642,1,1.1747,10062.34,2
643,1,1.8182,3437.41,2
646,1,2.3799,2442.92,3
647,1,0.9401,426.74,1
647,2,9.7451,10486.15,10
650,1,0.9781,588.11,1
653,1,0.4103,1169.82,1
653,2,0.8548,2093.61,1
653,3,1.7814,8081.63,2
653,4,1.8613,4598.97,2
653,5,2.1992,2031.37,3
653,6,2.4827,4183.6,3
653,7,2.9408,645.11,3
653,8,3.484,2166.57,4
653,9,4.1599,684.91,5
653,10,4.4519,817.99,5
653,11,4.7948,3548.03,5
653,12,6.1752,6061.76,7
653,13,6.443,5655.51,7
655,1,2.6286,2724.61,3
657,1,1.3961,3468.41,2
659,1,2.5467,852.79,3
659,2,4.1365,2237.89,5
661,1,2.8097,3021.42,3
665,1,1.8572,151.3,2
667,1,0.1756,3944.98,1
669,1,3.4652,2623.36,4
670,1,1.0485,3153.86,2
670,2,2.2879,2441.46,3
670,3,3.1258,2207.7,4
670,4,4.5494,4497.6,5
670,5,5.0263,7531.78,6
670,6,5.2829,4772.41,6
670,7,6.8741,5420.51,7
670,8,7.318,532.71,8
670,9,7.67,2441.54,8
670,10,8.0603,2014.5,9
673,1,6.1491,726.37,7
673,2,7.2989,769.5,8
675,1,3.0954,1962,4
677,1,2.4904,2451.47,3
677,2,3.4448,5247.46,4
677,3,3.8846,720.58,4
677,4,4.2484,678.62,5
679,1,2.0146,1048.43,3
680,1,2.2467,968.07,3
683,1,3.5408,630.33,4
684,1,3.4473,1731.94,4
686,1,0.8817,2193.04,1
688,1,0.1536,1332.2,1
689,1,1.6943,4830.25,2
690,1,2.2214,1559.33,3
691,1,3.8604,599.88,4
691,2,3.8897,356.18,4
694,1,0.2716,885.51,1
694,2,0.961,891.63,1
694,3,1.9619,4016.64,2
695,1,2.922,2583.78,3
695,2,3.0171,1311.2,4
697,1,5.9255,2502.04,6
698,1,1.9371,5153.9,2
701,1,4.5982,3800.99,5
702,1,2.0013,352.58,3
703,1,2.2263,269.5,3
706,1,3.1124,3824.32,4
708,1,3.2862,636.37,4
717,1,0.4906,1550.45,1
720,1,1.418,1384.48,2
720,2,4.1002,4233.67,5
726,1,1.3425,811.39,2
726,2,1.4949,1053.19,2
726,3,3.0964,2090.77,4
726,4,4.8392,2198.54,5
730,1,4.0301,2968.86,5
730,2,5.0595,588.4,6
731,1,0.3255,7220.36,1
731,2,3.1404,1378.85,4
732,1,1.0138,190.52,2
745,1,3.5178,1361.91,4
745,2,3.9897,2264.94,4
747,1,0.091,1263.23,1
753,1,2.8784,1511.29,3
753,2,6.2124,1458.89,7
753,3,6.3851,2470.76,7
756,1,1.9974,1593.91,2
759,1,0.8864,2698.93,1
761,1,2.9625,93.33,3
761,2,3.2642,5992.05,4
761,3,5.2457,2665.82,6
761,4,6.8249,884.33,7
762,1,0.6712,1810.55,1
764,1,0.639,1695.32,1
767,1,0.5466,2468.61,1
767,2,0.9767,154.06,1
767,3,1.3957,1119.01,2
767,4,2.6928,1904.48,3
770,1,4.6198,576,5
771,1,1.8192,755.83,2
771,2,2.4364,1748.9,3
771,3,4.1963,961.15,5
771,4,7.1874,1266.81,8
771,5,7.6038,3345.08,8
771,6,7.6135,671.06,8
771,7,7.7091,1373.54,8
771,8,8.4422,4321.57,9
776,1,1.3218,2266.35,2
776,2,2.0566,1915.65,3
776,3,3.6797,251.55,4
776,4,3.7657,5145.96,4
776,5,7.5912,2420.11,8
778,1,2.9082,2145.04,3
778,2,2.9855,1041.39,3
780,1,1.4819,2848.79,2
780,2,2.5827,1092.65,3
780,3,6.9489,4734.42,7
782,1,1.4944,2460.07,2
784,1,3.7957,5092.99,4
786,1,0.2251,4667.6,1
786,2,1.4287,11802.81,2
786,3,5.6893,5533.52,6
789,1,1.837,3272.59,2
794,1,0.943,952.55,1
799,1,2.674,1316.61,3
807,1,3.7116,1272.46,4
808,1,1.2364,3216.55,2
808,2,4.5112,250.3,5
810,1,0.9706,5830.34,1
810,2,0.9818,144.27,1
812,1,0.3355,3599.62,1
813,1,3.9037,6302.74,4
815,1,3.7754,623.13,4
815,2,4.0464,140.2,5
817,1,2.7226,617.56,3
817,2,3.4121,265.52,4
817,3,4.0263,3347.14,5
818,1,1.7304,88.14,2
819,1,4.1754,3587.38,5
821,1,3.2879,1836.25,4
823,1,0.1718,249.16,1
831,1,1.914,1980.88,2
834,1,0.7033,1712.54,1
834,2,2.2802,2515.67,3
834,3,2.7574,5006.91,3
834,4,3.1746,1925.51,4
836,1,2.714,480.9,3
841,1,3.2516,939.76,4
844,1,2.7541,2856.59,3
853,1,0.1143,1329.24,1
853,2,1.4599,3272.67,2
855,1,0.2918,1813.44,1
855,2,1.8932,1153.62,2
855,3,2.282,1004.04,3
855,4,2.4611,3331.61,3
855,5,3.4804,3399.09,4
855,6,3.8164,1016.81,4
859,1,4.2095,647.71,5
860,1,2.2249,1583.95,3
862,1,3.0837,7171.66,4
866,1,0.0046,3780,1
866,2,2.255,1839.51,3
866,3,3.9292,2055.17,4
872,1,0.7795,1144.86,1
874,1,5.4523,4353.92,6
881,1,2.2946,882.84,3
882,1,2.1692,6385.68,3
887,1,0.5721,1898.38,1
887,2,1.8357,5188.91,2
887,3,2.8146,895.51,3
887,4,3.9825,5604.05,4
887,5,4.1836,3259.4,5
887,6,4.8274,2114.34,5
887,7,5.3988,3741.85,6
889,1,0.8987,870.56,1
890,1,3.3462,97.44,4
891,1,1.1823,2742.4,2
893,1,6.689,960.41,7
894,1,0.4949,1822.91,1
902,1,1.4654,2693.11,2
902,2,5.1429,2011.89,6
907,1,2.0619,3480.76,3
907,2,8.0992,1948.1,9
908,1,0.2645,1629.43,1
908,2,1.1573,4169.7,2
908,3,1.5768,1255.89,2
908,4,2.1391,1275.09,3
908,5,2.2785,6230.73,3
908,6,3.3496,2125.89,4
908,7,3.4116,2904.41,4
908,8,6.156,1046.34,7
908,9,7.1926,2622.79,8
908,10,7.4228,1110.41,8
908,11,7.9086,3350.47,8
909,1,2.5889,1393.68,3
910,1,0.3258,302.18,1
910,2,0.4991,967.09,1
911,1,4.2674,1612.83,5
914,1,7.4268,757.55,8
914,2,9.2837,1060.68,10
920,1,4.2834,838.38,5
926,1,7.2306,793.56,8
931,1,0.4144,879.43,1
931,2,1.0213,3465.33,2
938,1,1.6539,234.63,2
938,2,2.2329,2036.9,3
938,3,3.3549,1836.53,4
942,1,0.7821,22602.42,1
942,2,1.2623,3883,2
942,3,1.6086,5056.39,2
943,1,3.4317,5109.76,4
943,2,3.6675,3114.09,4
943,3,4.593,5799.93,5
943,4,4.5986,4426.54,5
945,1,0.6014,512.43,1
945,2,1.8383,523.74,2
945,3,2.2515,772.84,3
957,1,3.5918,1378.32,4
957,2,3.805,2322.47,4
960,1,4.3209,1896.77,5
960,2,6.0909,1838.63,7
971,1,2.5782,487.95,3
971,2,5.5213,1300.51,6
974,1,0.1264,602.48,1
978,1,1.7297,2502.64,2
986,1,2.3538,2591.61,3
988,1,0.5463,672.64,1
989,1,4.149,649.55,5
990,1,3.9218,3515.88,4
998,1,6.1086,6052.88,7
999,1,1.7461,1029.83,2
999,2,3.5073,3339.6,4
1004,1,1.1135,908.16,2
1005,1,1.4672,1292.57,2
1011,1,1.1764,545.15,2
1017,1,2.4884,2414.41,3
1020,1,3.5048,688.86,4
1021,1,2.4222,460.68,3
1021,2,2.4232,840.83,3
1027,1,0.9994,3686.23,1
1031,1,3.9699,2109.09,4
1034,1,3.6898,576.76,4
1037,1,1.5756,243.27,2
1039,1,2.723,1939.83,3
1039,2,3.5797,4028.04,4
1039,3,3.7938,3702.57,4
1039,4,4.0646,3340.27,5
1042,1,0.2575,405.09,1
1048,1,2.9997,1506.87,3
1051,1,0.9651,2678.81,1
1052,1,0.3752,1239.71,1
1052,2,0.497,139.84,1
1055,1,0.796,1343.98,1
1055,2,3.115,420.43,4
1056,1,1.0562,11633.09,2
1059,1,0.019,961.62,1
1060,1,1.251,1538.96,2
1061,1,1.483,749.74,2
1061,2,3.0128,1505.6,4
1066,1,4.4534,3006.63,5
1071,1,1.9472,956.15,2
1071,2,7.604,1175.22,8
1074,1,2.3687,3278.18,3
1075,1,0.5746,258.21,1
1078,1,3.2161,1880.5,4
1079,1,1.3264,4331.89,2
1080,1,1.7565,691.73,2
1084,1,2.1182,8029.42,3
1085,1,2.5709,1850.86,3
1087,1,6.0928,7888.67,7
1089,1,7.5626,1556.85,8
1090,1,1.8012,1563.56,2
1098,1,1.6905,2122.21,2
1099,1,0.8721,812.16,1
1099,2,2.4012,14471.41,3
1099,3,3.13,985.35,4
1099,4,4.2492,3896.01,5
1104,1,1.2663,1429.37,2
1110,1,3.933,1509.3,4
1114,1,0.9596,839.83,1
1115,1,2.2702,2932.86,3
1116,1,0.5813,7667.72,1
1116,2,2.2812,1339.33,3
1119,1,0.3309,983.89,1
1120,1,2.5206,772.16,3
1129,1,0.9589,496.35,1
1130,1,1.1047,1703.46,2
1130,2,1.4484,2762.1,2
1130,3,1.4607,2713.54,2
1133,1,0.0593,890.59,1
1133,2,3.8208,5412.97,4
1135,1,0.5926,797.87,1
1136,1,0.2203,7711.43,1
1138,1,1.4783,6077.19,2
1138,2,3.6382,3860.5,4
1138,3,4.7147,4335.5,5
1139,1,0.2346,2571.05,1
1141,1,2.8792,656.23,3
1142,1,4.6162,949.4,5
1142,2,5.8611,2895.07,6
1144,1,0.309,1702.29,1
1144,2,4.4215,1732.45,5
1144,3,8.8839,2572,9
1148,1,1.7532,318.13,2
1149,1,1.7438,1913.59,2
1153,1,0.4943,1977.77,1
1154,1,1.1731,1022.19,2
1155,1,0.1469,779.8,1
1157,1,1.2268,1837.5,2
1157,2,1.5994,5719.03,2
1157,3,2.2812,3094.05,3
1157,4,2.7033,1997.65,3
1160,1,5.3759,3456.4,6
1162,1,0.9002,168.65,1
1162,2,1.2267,1750.2,2
1173,1,1.3282,772.28,2
1173,2,7.3838,626.02,8
1174,1,0.1521,2710.89,1
1200,1,3.0419,476.42,4
1201,1,0.1994,1231.56,1
1203,1,2.1992,4310.09,3
1203,2,5.8068,2641.56,6
1209,1,0.7648,6050.83,1
1209,2,1.0598,2464.15,2
1212,1,0.3547,3441.84,1
1212,2,2.308,2737.18,3
1212,3,2.6353,537.97,3
1212,4,2.9484,1957.75,3
1212,5,3.6718,3901.45,4
1213,1,2.6752,1378.3,3
1213,2,2.7264,1456.94,3
1219,1,1.0577,340.27,2
1222,1,1.2691,3880.15,2
1225,1,0.4127,1079.58,1
1230,1,0.5511,696.82,1
1231,1,2.8253,3327.01,3
1231,2,3.1976,2499.96,4
1231,3,3.6063,3628.43,4
1231,4,3.7657,1842.89,4
1237,1,0.3348,1069.11,1
1239,1,0.2021,958.59,1
1239,2,1.3126,292.17,2
1242,1,2.0849,2809.83,3
1245,1,2.1117,1011.55,3
1245,2,2.6847,4728.26,3
1247,1,1.411,2967.64,2
1247,2,2.4256,1166.76,3
1247,3,2.7703,1476.58,3
1248,1,0.9863,3229.38,1
1248,2,2.239,2496.91,3
1249,1,3.6815,1821.2,4
1249,2,5.7579,1008.84,6
1252,1,3.7581,2128.05,4
1252,2,5.0719,1287.65,6
1252,3,6.9229,2050.09,7
1257,1,2.3489,1832.48,3
1257,2,2.7399,2213.66,3
1258,1,1.4504,5148.32,2
1267,1,4.2479,1180.09,5
1270,1,3.3907,1957.21,4
1271,1,3.0323,964.57,4
1271,2,3.1131,1758.89,4
1272,1,1.2862,597.65,2
1275,1,3.6938,1965.58,4
1279,1,0.1023,508.9,1
1279,2,1.0379,1460.03,2
1280,1,1.2648,4467.65,2
1283,1,0.3431,2586.55,1
1283,2,1.4192,763.01,2
1285,1,5.1208,1934.03,6
1285,2,5.8475,1641.11,6
1285,3,7.6509,5368.17,8
1285,4,9.4245,1536.16,10
1287,1,0.5352,5143.68,1
1289,1,3.888,2587.86,4
1296,1,0.9965,1743.82,1
1296,2,1.9091,1472.06,2
1296,3,2.6044,2118.77,3
1296,4,3.9155,1569.67,4
1296,5,4.8365,2917.95,5
1298,1,2.3635,503.37,3
1299,1,0.5797,4825.96,1
1299,2,2.269,4201.5,3
1299,3,2.3216,2064.25,3
1299,4,2.8905,1877.4,3
1299,5,3.2292,2697.03,4
1299,6,4.5107,1782.08,5
1299,7,4.7457,2293.09,5
1301,1,1.7519,2324.17,2
1304,1,1.6063,1698.08,2
1310,1,2.0539,2838.84,3
1313,1,3.0867,2370.62,4
1316,1,0.2429,1775.6,1
1317,1,0.9762,1702.92,1
1317,2,2.4836,4656.77,3
1319,1,0.0268,486.17,1
1319,2,1.7971,418.61,2
1319,3,4.2366,2902.69,5
1319,4,8.8479,299.76,9
1320,1,4.1888,5266.04,5
1321,1,2.4101,2458.35,3
1331,1,2.2627,7197.59,3
1332,1,0.1444,622.67,1
1332,2,0.644,2144.81,1
1332,3,2.4566,9858.11,3
1332,4,3.1075,4094.88,4
1333,1,2.034,1059.3,3
1333,2,2.0921,1425.67,3
1338,1,0.318,519.65,1
1338,2,1.5435,2386.33,2
1341,1,0.1005,1037.56,1
1341,2,2.852,123.05,3
1341,3,3.5964,1925.46,4
1345,1,0.9437,2136.69,1
1346,1,4.9909,309.32,5
1349,1,2.0774,2138.83,3
1350,1,2.41,2240.78,3
1350,2,6.7976,2424.73,7
1355,1,7.8673,1507.1,8
1356,1,8.2704,466.62,9
1356,2,8.273,2711.46,9
1357,1,0.4213,655.51,1
1359,1,3.2628,778.55,4
1361,1,0.8418,516.14,1
1366,1,2.6174,3835.98,3
1366,2,2.6704,670.28,3
1366,3,5.4286,4425.56,6
1366,4,5.6789,1407.22,6
1366,5,7.0516,4906.03,8
1366,6,7.6574,6031.95,8
1367,1,5.8297,1496.3,6
1373,1,1.3738,2329.53,2
1373,2,2.2142,852.28,3
1374,1,2.2296,935.28,3
1374,2,3.7011,1561.93,4
1377,1,3.5119,2932.02,4
1377,2,4.9436,666.34,5
1378,1,0.1348,1026.5,1
1378,2,4.8956,934.05,5
1380,1,3.1226,1533.09,4
1380,2,5.3723,543.79,6
1381,1,1.5258,458.77,2
1384,1,2.5626,1795.46,3
1389,1,1.1778,1540.09,2
1391,1,5.6078,1330.92,6
1394,1,1.4241,626.87,2
1400,1,1.1431,2425.72,2
1400,2,1.53,1839.04,2
1400,3,3.2465,308.07,4
1401,1,0.094,562.92,1
1401,2,0.1975,3457.68,1
1401,3,3.0025,194.81,4
1401,4,3.1405,2087.7,4
1401,5,3.1532,3000.76,4
1401,6,4.4978,1934.97,5
1401,7,5.6422,722.1,6
1403,1,0.4998,4940.96,1
1410,1,0.0791,8264.6,1
1411,1,1.6528,3044.91,2
1411,2,2.1389,1285.19,3
1411,3,3.8268,2039.05,4
1411,4,4.0286,980.52,5
1412,1,2.0922,2278.34,3
1413,1,5.0225,3069.14,6
1414,1,1.5131,1800.83,2
1415,1,3.1813,728.14,4
1415,2,5.0738,2656.28,6
1419,1,0.3351,2632.87,1
1419,2,3.1514,451.34,4
1422,1,1.2313,1197.85,2
1422,2,2.1662,450.17,3
1422,3,3.0964,390.66,4
1423,1,1.3548,5827.18,2
1423,2,4.9142,2854.03,5
1423,3,5.6516,2936.4,6
1423,4,7.8992,5472.34,8
1423,5,8.06,2870.7,9
1431,1,0.1805,2148.4,1
1431,2,0.9041,1615.45,1
1432,1,3.4438,158.61,4
1433,1,0.5625,3103.42,1
1433,2,1.6755,1032.98,2
1439,1,2.2625,3049.1,3
1439,2,5.0883,5484.13,6
1440,1,2.0144,4645.13,3
1440,2,3.617,5700.58,4
1440,3,5.1938,2322.95,6
1440,4,7.0505,4315.95,8
1440,5,8.1323,7540.82,9
1443,1,1.6442,1023.5,2
1444,1,0.8115,3607.75,1
1445,1,1.4143,526.75,2
1445,2,1.8304,998.2,2
1445,3,5.2396,2376.47,6
1450,1,4.56,2062.57,5
1450,2,5.9176,1019.36,6
1451,1,6.4568,2917.07,7
1453,1,5.0233,3481.98,6
1455,1,1.3328,660.85,2
1459,1,1.0072,1589.79,2
1459,2,2.4341,213.84,3
1459,3,3.8551,1929.84,4
1460,1,1.5677,857.69,2
1460,2,3.7341,638.8,4
1461,1,2.9982,6976.92,3
1464,1,2.1301,3437.71,3
1464,2,3.9564,448.09,4
1466,1,4.217,4390.93,5
1469,1,0.5157,990.8,1
1469,2,1.7697,610.18,2
1469,3,4.542,4030.72,5
1470,1,1.5416,683.14,2
1470,2,2.246,2507.41,3
1471,1,0.237,675.39,1
1474,1,0.6261,804.41,1
1475,1,3.4095,1081.41,4
1486,1,1.4655,7002.64,2
1490,1,2.2802,2812.34,3
1492,1,2.4253,235.4,3
1492,2,3.7137,1692.94,4
1492,3,5.6022,3748.5,6
1493,1,3.9781,892.8,4
1495,1,3.497,1719.18,4
1496,1,1.499,3336.39,2
1496,2,3.5927,3670.71,4
1497,1,1.831,485.66,2
1497,2,3.0093,621.85,4
1499,1,2.014,1888.56,3
