"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
24,"1","1",5.597,0.5597,59,"35-65",16,91,1513,20,20235,1449,"urbana",12833,"particular","turismo","gasolina","M","blanco","soltero","anual",0,2,"basico","presencial",1,2,0,2,5.18,1,10,0,"fin_estudio",1756.68,1756.68,1,"2","3"
25,"1","1",3.719,0.3719,38,"35-65",11,55,915,0,22625,151,"mixta",8402,"particular","turismo","diesel","H","otro","casado","mensual",0,1,"medio","telefonico",1,1,2,1,1.295,1,3.719,1,"baja",2142.57,2142.57,1,"3","3"
26,"1","1",3.019,0.3019,39,"35-65",9,120,1897,10,32939,597,"mixta",3655,"particular","turismo","gasolina","H","rojo","casado","mensual",1,1,"superior","presencial",1,0,0,0,1.546,1,3.019,1,"baja",1940.79,1940.79,1,"3","2"
27,"1","1",0.747,0.0747,47,"35-65",22,110,1481,13,23352,761,"mixta",19104,"particular","turismo","diesel","M","gris","soltero","mensual",0,1,"medio","presencial",1,0,0,1,0.33,1,0.747,1,"baja",1615.24,1615.24,1,"4","4"
28,"1","1",1.413,0.1413,62,"35-65",38,115,1660,4,34040,282,"mixta",20425,"particular","turismo","gasolina","M","negro","casado","anual",1,2,"medio","telefonico",0,1,0,0,1.413,0,10,0,"fin_estudio",0,NA,0,"2","2"
29,"1","1",4.914,0.4914,24,"18-25",6,103,1666,21,25074,473,"mixta",16251,"particular","turismo","diesel","M","blanco","soltero","anual",1,3,"basico","presencial",0,2,1,2,4.914,0,10,0,"fin_estudio",0,NA,0,"1","1"
30,"1","1",2.173,0.2173,57,"35-65",15,108,1422,2,22985,1113,"urbana",19011,"comercial","turismo","gasolina","M","otro","otro","anual",0,2,"basico","presencial",2,0,0,0,0.717,1,2.173,1,"baja",3994.16,1997.08,1,"5","4"
31,"1","1",4.803,0.4803,53,"35-65",27,62,851,5,18328,68,"rural",4730,"comercial","turismo","diesel","M","otro","soltero","anual",1,3,"superior","presencial",0,0,1,2,4.803,0,8.102,0,"fin_estudio",0,NA,0,"1","1"
32,"1","1",3.869,0.3869,51,"35-65",31,146,2359,11,22608,301,"mixta",17737,"particular","turismo","gasolina","M","negro","soltero","anual",0,2,"basico","telematico",0,0,0,0,3.869,0,3.869,1,"baja",0,NA,0,"1","1"
33,"1","1",4.552,0.4552,56,"35-65",16,133,2235,10,11895,1261,"urbana",7584,"particular","turismo","diesel","M","negro","otro","anual",0,2,"basico","presencial",0,0,0,2,4.552,0,10,0,"fin_estudio",0,NA,0,"1","1"
34,"1","1",0.539,0.0539,41,"35-65",11,159,1925,6,34530,303,"mixta",9687,"particular","turismo","diesel","H","rojo","casado","anual",0,2,"medio","presencial",0,2,0,0,0.539,0,0.539,1,"baja",0,NA,0,"2","2"
35,"1","1",3.765,0.3765,23,"18-25",2,104,1621,17,27563,26,"rural",9400,"particular","turismo","diesel","M","negro","soltero","anual",1,1,"basico","telematico",0,1,0,0,3.765,0,3.765,1,"baja",0,NA,0,"1","1"
36,"1","1",2.666,0.2666,20,"18-25",1,55,800,13,32525,87,"rural",9181,"particular","turismo","diesel","H","gris","otro","anual",0,1,"superior","presencial",1,2,0,0,0.341,1,10,0,"fin_estudio",3367.33,3367.33,1,"3","2"
37,"1","1",4.192,0.4192,46,"35-65",25,74,1036,6,24985,170,"mixta",18868,"particular","turismo","diesel","M","rojo","otro","anual",0,2,"basico","presencial",1,3,1,1,1.084,1,4.192,1,"baja",595.66,595.66,1,"2","2"
38,"1","1",7.233,0.7233,45,"35-65",10,107,1489,18,33360,38,"rural",21552,"particular","turismo","diesel","H","gris","soltero","anual",1,3,"medio","telefonico",0,3,1,2,7.233,0,7.502,0,"fin_estudio",0,NA,0,"1","1"
39,"1","1",8.262,0.8262,64,"35-65",35,136,2207,4,33681,129,"rural",27257,"particular","turismo","diesel","H","blanco","casado","anual",0,1,"medio","presencial",0,6,0,1,8.262,0,10,0,"fin_estudio",0,NA,0,"1","1"
40,"1","1",6.09,0.609,57,"35-65",36,163,2369,5,33420,207,"mixta",5334,"particular","turismo","gasolina","M","blanco","otro","anual",1,4,"superior","telefonico",0,6,0,4,6.09,0,6.436,0,"fin_estudio",0,NA,0,"1","1"
41,"1","1",6.385,0.6385,62,"35-65",43,157,2114,4,27581,58,"rural",9861,"particular","moto","diesel","M","blanco","otro","mensual",1,2,"basico","telematico",0,2,2,2,6.385,0,6.385,1,"baja",0,NA,0,"1","1"
42,"1","1",2.058,0.2058,41,"35-65",18,142,1713,17,21694,311,"mixta",9208,"particular","turismo","gasolina","H","blanco","soltero","mensual",1,1,"superior","presencial",2,0,1,1,1.342,1,2.058,1,"baja",5099.63,2549.82,1,"5","5"
43,"1","1",1.022,0.1022,50,"35-65",16,67,981,7,32214,36,"rural",12898,"particular","moto","gasolina","H","blanco","casado","anual",0,1,"basico","telefonico",0,0,0,1,1.022,0,5.096,0,"fin_estudio",0,NA,0,"2","2"
44,"1","1",7.627,0.7627,48,"35-65",11,110,1882,5,21807,749,"mixta",15841,"particular","turismo","diesel","M","gris","soltero","anual",1,1,"medio","telefonico",0,3,0,4,7.627,0,7.627,1,"baja",0,NA,0,"2","1"
45,"1","1",4.185,0.4185,52,"35-65",18,118,1710,0,38531,142,"rural",9154,"particular","turismo","gasolina","M","blanco","casado","anual",1,2,"basico","presencial",0,0,0,0,4.185,0,5.65,0,"fin_estudio",0,NA,0,"1","1"
46,"1","1",1.445,0.1445,42,"35-65",19,76,1165,4,39575,498,"mixta",17915,"particular","turismo","diesel","H","blanco","soltero","anual",0,1,"superior","telefonico",1,2,0,0,1.436,1,1.766,0,"fin_estudio",1770.28,1770.28,1,"1","2"
47,"1","1",1.347,0.1347,74,"65+",52,166,2839,1,30941,30,"rural",17952,"comercial","moto","gasolina","H","rojo","casado","mensual",0,3,"medio","telefonico",0,1,1,0,1.347,0,1.347,1,"baja",0,NA,0,"3","2"
48,"1","1",7.534,0.7534,54,"35-65",22,182,3035,12,24947,1317,"urbana",7531,"particular","turismo","diesel","M","negro","soltero","mensual",0,2,"basico","telematico",1,1,0,2,0.669,1,7.534,1,"baja",3770.58,3770.58,1,"1","1"
49,"1","1",2.088,0.2088,50,"35-65",25,134,2405,12,34068,2058,"urbana",4130,"particular","turismo","diesel","M","blanco","casado","anual",1,1,"medio","presencial",0,0,0,0,2.088,0,5.246,0,"fin_estudio",0,NA,0,"2","1"
50,"1","1",1.692,0.1692,32,"25-35",13,132,2110,14,22694,938,"mixta",12745,"particular","turismo","diesel","H","gris","soltero","mensual",1,1,"basico","presencial",0,1,0,0,1.692,0,2.765,0,"fin_estudio",0,NA,0,"1","1"
51,"1","1",0.499,0.0499,60,"35-65",23,185,2672,13,35898,1862,"urbana",26615,"particular","turismo","diesel","M","negro","casado","anual",0,1,"basico","presencial",0,0,0,0,0.499,0,0.499,1,"baja",0,NA,0,"4","4"
52,"1","1",6.815,0.6815,43,"35-65",18,107,1858,12,24642,110,"rural",13088,"particular","turismo","gasolina","M","otro","casado","anual",0,1,"medio","presencial",0,4,0,3,6.815,0,6.815,1,"baja",0,NA,0,"1","1"
53,"1","1",5.135,0.5135,52,"35-65",24,63,1025,7,11106,213,"mixta",11677,"particular","turismo","gasolina","M","negro","soltero","anual",0,2,"basico","presencial",1,0,1,0,0.767,1,10,0,"fin_estudio",102.06,102.06,1,"1","1"
54,"1","1",1.23,0.123,58,"35-65",24,64,882,7,13765,171,"mixta",31334,"particular","turismo","diesel","H","rojo","casado","anual",0,1,"basico","telefonico",0,0,0,0,1.23,0,3.6,0,"fin_estudio",0,NA,0,"2","2"
55,"1","1",1.152,0.1152,51,"35-65",26,117,1615,9,8551,555,"mixta",10012,"particular","turismo","diesel","M","negro","casado","anual",0,1,"basico","telefonico",0,1,0,0,1.152,0,6.589,0,"fin_estudio",0,NA,0,"3","3"
56,"1","1",0.262,0.0262,51,"35-65",17,85,1137,4,20001,1079,"urbana",28982,"comercial","moto","diesel","M","otro","casado","mensual",1,1,"medio","presencial",0,2,0,0,0.262,0,0.262,1,"baja",0,NA,0,"2","2"
57,"1","1",2.727,0.2727,44,"35-65",18,157,2638,7,34549,103,"rural",8323,"particular","turismo","diesel","M","blanco","soltero","anual",1,1,"basico","presencial",0,3,0,0,2.727,0,2.727,1,"baja",0,NA,0,"1","1"
58,"1","1",2.529,0.2529,33,"25-35",9,118,1524,13,19190,99,"rural",12058,"particular","turismo","gasolina","M","rojo","soltero","anual",0,2,"basico","presencial",1,1,0,0,0.713,1,2.529,1,"baja",678,678,1,"5","5"
59,"1","1",1.5,0.15,18,"18-25",0,87,1147,7,14290,82,"rural",19895,"particular","turismo","gasolina","H","gris","soltero","anual",0,1,"basico","presencial",1,1,0,0,1.235,1,10,0,"fin_estudio",4352.25,4352.25,1,"2","3"
60,"1","1",3.226,0.3226,39,"35-65",13,100,1557,6,30540,270,"mixta",4781,"particular","turismo","gasolina","M","negro","soltero","anual",0,1,"medio","telefonico",0,1,0,1,3.226,0,9.939,0,"fin_estudio",0,NA,0,"1","1"
61,"1","1",1.91,0.191,33,"25-35",14,123,1778,4,17317,481,"mixta",25632,"particular","turismo","diesel","M","gris","casado","mensual",1,1,"superior","telematico",0,1,0,0,1.91,0,6.779,0,"fin_estudio",0,NA,0,"3","3"
62,"1","1",0.673,0.0673,46,"35-65",23,67,1149,5,31247,4143,"urbana",16520,"particular","turismo","diesel","M","blanco","soltero","mensual",1,2,"medio","presencial",0,0,0,0,0.673,0,0.673,1,"baja",0,NA,0,"2","2"
63,"1","1",9.373,0.9373,46,"35-65",18,80,1294,8,27509,222,"mixta",8191,"particular","furgoneta","diesel","M","gris","soltero","anual",0,1,"basico","presencial",0,5,1,2,9.373,0,10,0,"fin_estudio",0,NA,0,"1","1"
64,"1","1",1.762,0.1762,18,"18-25",0,55,800,11,15180,41,"rural",3433,"particular","turismo","diesel","M","blanco","soltero","mensual",1,2,"superior","presencial",1,0,0,1,0.493,1,8.597,0,"fin_estudio",1724.72,1724.72,1,"5","5"
65,"1","1",1.962,0.1962,70,"65+",52,124,2050,0,20318,951,"mixta",19248,"particular","turismo","gasolina","H","otro","casado","anual",0,3,"superior","telefonico",1,2,0,0,1.674,1,1.962,1,"baja",3997.83,3997.83,1,"1","2"
66,"1","1",2.944,0.2944,65,"35-65",29,108,1361,11,35985,481,"mixta",29517,"particular","turismo","gasolina","H","negro","soltero","anual",0,1,"basico","telefonico",1,2,2,0,2.347,1,3.538,0,"fin_estudio",105.13,105.13,1,"3","4"
67,"1","1",8.105,0.8105,62,"35-65",36,127,1933,8,28794,52,"rural",16369,"particular","turismo","gasolina","H","otro","soltero","anual",1,2,"superior","presencial",0,3,0,0,8.105,0,10,0,"fin_estudio",0,NA,0,"1","1"
68,"1","1",6.206,0.6206,28,"25-35",6,117,1689,12,4749,483,"mixta",5329,"particular","turismo","diesel","H","blanco","soltero","mensual",0,1,"basico","presencial",1,4,0,2,4.536,1,10,0,"fin_estudio",834.08,834.08,1,"1","1"
69,"1","1",2.799,0.2799,29,"25-35",9,88,1480,6,32919,437,"mixta",28144,"particular","turismo","diesel","H","otro","otro","anual",0,1,"superior","presencial",2,1,0,0,2.256,1,2.799,1,"baja",5731.28,2865.64,1,"1","3"
70,"1","1",1.016,0.1016,42,"35-65",10,86,1120,6,24430,261,"mixta",13016,"comercial","turismo","diesel","M","rojo","otro","mensual",0,1,"medio","presencial",0,2,0,0,1.016,0,1.016,1,"baja",0,NA,0,"1","1"
71,"1","1",2.917,0.2917,36,"35-65",11,95,1501,3,29068,119,"rural",14537,"particular","turismo","diesel","M","otro","soltero","mensual",1,1,"medio","telefonico",0,1,0,0,2.917,0,4.196,0,"fin_estudio",0,NA,0,"3","2"
72,"1","1",4.225,0.4225,42,"35-65",17,105,1536,11,34364,257,"mixta",15817,"particular","moto","diesel","H","negro","soltero","mensual",0,1,"basico","telefonico",0,2,0,1,4.225,0,6.833,0,"fin_estudio",0,NA,0,"2","1"
73,"1","1",3.367,0.3367,48,"35-65",16,204,3228,0,27267,876,"mixta",9029,"comercial","turismo","diesel","H","blanco","casado","anual",0,2,"medio","telefonico",0,2,0,3,3.367,0,10,0,"fin_estudio",0,NA,0,"1","1"
74,"1","1",1.45,0.145,38,"35-65",8,55,830,6,24280,133,"rural",14468,"particular","moto","diesel","H","gris","casado","anual",0,1,"superior","presencial",0,0,0,0,1.45,0,2.626,0,"fin_estudio",0,NA,0,"1","1"
75,"1","1",4.535,0.4535,53,"35-65",16,107,1781,0,22374,40,"rural",9074,"particular","turismo","gasolina","M","gris","casado","mensual",0,3,"superior","telematico",0,4,0,2,4.535,0,4.535,1,"baja",0,NA,0,"3","3"
76,"1","1",7.69,0.769,32,"25-35",9,125,1615,8,17561,242,"mixta",6361,"comercial","turismo","diesel","M","blanco","casado","mensual",0,2,"superior","presencial",0,2,0,0,7.69,0,10,0,"fin_estudio",0,NA,0,"1","1"
77,"1","1",2.418,0.2418,52,"35-65",24,131,2166,1,15955,66,"rural",8871,"particular","turismo","gasolina","H","rojo","casado","anual",1,1,"superior","telematico",0,0,0,1,2.418,0,2.418,1,"baja",0,NA,0,"4","4"
78,"1","1",3.222,0.3222,49,"35-65",15,88,1429,14,11803,1345,"urbana",46511,"particular","moto","gasolina","H","gris","casado","anual",1,1,"medio","telefonico",1,1,0,0,2.392,1,4.995,0,"fin_estudio",2955.92,2955.92,1,"2","1"
79,"1","1",5.942,0.5942,46,"35-65",18,160,2867,5,28247,455,"mixta",14851,"particular","turismo","gasolina","H","negro","casado","anual",0,2,"basico","telematico",0,3,0,0,5.942,0,5.942,1,"baja",0,NA,0,"1","1"
80,"1","1",8.804,0.8804,44,"35-65",19,98,1674,4,18869,196,"mixta",12482,"particular","turismo","gasolina","M","gris","casado","anual",0,1,"medio","telefonico",1,1,0,4,5.63,1,8.804,1,"baja",763.26,763.26,1,"1","1"
81,"1","1",5.312,0.5312,43,"35-65",13,165,2746,11,26406,315,"mixta",16118,"particular","turismo","gasolina","M","gris","casado","anual",1,1,"medio","presencial",1,2,0,1,3.317,1,5.777,0,"fin_estudio",439.25,439.25,1,"2","1"
82,"1","1",3.528,0.3528,46,"35-65",11,57,800,11,27248,152,"mixta",21873,"comercial","turismo","diesel","H","otro","casado","mensual",0,2,"medio","telefonico",0,2,0,1,3.528,0,3.528,1,"baja",0,NA,0,"2","2"
83,"2","1",2.206,0.2206,47,"35-65",11,100,1289,1,31247,29,"rural",26701,"particular","turismo","diesel","M","negro","otro","anual",1,1,"basico","presencial",0,0,0,0,2.206,0,2.206,1,"baja",0,NA,0,"1","1"
84,"2","1",3.17,0.317,18,"18-25",0,165,2136,13,28364,130,"rural",12297,"particular","turismo","gasolina","M","rojo","soltero","anual",0,1,"basico","telefonico",1,1,0,0,0.111,1,10,0,"fin_estudio",1520.5,1520.5,1,"2","2"
85,"2","1",2.764,0.2764,45,"35-65",12,104,1674,9,8803,359,"mixta",9721,"particular","moto","diesel","H","blanco","casado","anual",0,2,"basico","presencial",0,0,2,1,2.764,0,10,0,"fin_estudio",0,NA,0,"1","1"
86,"2","1",5.477,0.5477,37,"35-65",18,99,1766,18,11522,1107,"urbana",31042,"particular","turismo","gasolina","M","gris","soltero","mensual",1,1,"basico","presencial",0,2,0,1,5.477,0,10,0,"fin_estudio",0,NA,0,"1","1"
87,"2","1",5.132,0.5132,49,"35-65",19,172,3005,19,27622,890,"mixta",4662,"particular","turismo","gasolina","H","blanco","soltero","anual",0,2,"medio","presencial",0,3,0,0,5.132,0,5.132,1,"baja",0,NA,0,"1","1"
88,"2","1",7.224,0.7224,62,"35-65",38,87,1473,13,24742,233,"mixta",26234,"particular","furgoneta","diesel","M","negro","casado","mensual",0,1,"medio","telefonico",0,1,2,1,7.224,0,7.224,1,"baja",0,NA,0,"1","1"
89,"2","1",3.033,0.3033,46,"35-65",12,184,2932,4,29234,455,"mixta",10983,"particular","turismo","gasolina","M","rojo","soltero","anual",0,1,"medio","presencial",1,0,2,1,2.711,1,10,0,"fin_estudio",3392.03,3392.03,1,"5","5"
90,"2","1",3.272,0.3272,74,"65+",54,113,1982,0,20843,357,"mixta",25013,"particular","turismo","gasolina","M","otro","soltero","anual",1,2,"superior","telefonico",1,0,0,1,0.038,1,10,0,"fin_estudio",1296.69,1296.69,1,"3","2"
91,"2","1",1.176,0.1176,58,"35-65",28,131,1780,0,16947,405,"mixta",8480,"particular","turismo","gasolina","H","negro","soltero","anual",1,1,"superior","telefonico",0,0,0,0,1.176,0,1.411,0,"fin_estudio",0,NA,0,"3","2"
92,"2","1",6.578,0.6578,30,"25-35",12,69,1040,4,14799,379,"mixta",20269,"particular","turismo","gasolina","H","blanco","casado","mensual",1,2,"medio","presencial",2,3,0,2,3.236,1,10,0,"fin_estudio",579.96,289.98,1,"1","2"
93,"2","1",4.779,0.4779,36,"35-65",7,98,1741,4,20877,61,"rural",10035,"particular","furgoneta","gasolina","M","gris","soltero","anual",0,1,"basico","telematico",1,2,2,1,0.278,1,4.779,1,"baja",514.66,514.66,1,"2","1"
94,"2","1",4.37,0.437,46,"35-65",20,96,1496,13,29815,837,"mixta",10769,"particular","moto","diesel","M","gris","casado","mensual",0,1,"medio","presencial",3,1,0,1,2.117,1,4.649,0,"fin_estudio",14158.49,4719.5,1,"4","3"
95,"2","1",8.167,0.8167,56,"35-65",36,141,2087,20,32735,1156,"urbana",6582,"particular","turismo","diesel","H","rojo","soltero","mensual",0,2,"basico","presencial",0,0,0,1,8.167,0,8.218,0,"fin_estudio",0,NA,0,"1","1"
96,"2","1",1.226,0.1226,64,"35-65",32,67,880,11,17743,126,"rural",31565,"particular","turismo","diesel","H","negro","soltero","anual",0,1,"superior","presencial",2,0,0,0,0.281,1,1.226,1,"baja",1051.36,525.68,1,"4","3"
97,"2","1",3.376,0.3376,25,"18-25",6,172,2201,10,30103,339,"mixta",3747,"particular","moto","diesel","M","otro","casado","mensual",1,1,"basico","presencial",0,2,0,1,3.376,0,4.684,0,"fin_estudio",0,NA,0,"1","1"
98,"2","1",4.977,0.4977,39,"35-65",11,130,1930,6,26444,696,"mixta",4910,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"medio","presencial",0,0,1,1,4.977,0,10,0,"fin_estudio",0,NA,0,"1","1"
99,"2","1",6.244,0.6244,38,"35-65",17,117,1465,13,15236,563,"mixta",21076,"particular","turismo","gasolina","H","negro","casado","mensual",0,1,"medio","telematico",1,2,0,0,2.119,1,6.244,1,"baja",1125.63,1125.63,1,"5","4"
100,"2","1",1.887,0.1887,60,"35-65",17,92,1355,9,17464,69,"rural",13706,"particular","turismo","gasolina","H","rojo","soltero","mensual",1,1,"basico","telefonico",0,1,0,1,1.887,0,5.707,0,"fin_estudio",0,NA,0,"4","4"
101,"2","1",7.358,0.7358,22,"18-25",4,106,1442,7,10830,125,"rural",21568,"particular","turismo","diesel","M","otro","soltero","anual",0,1,"medio","presencial",2,8,1,2,1.841,1,8.091,0,"fin_estudio",707.31,353.65,1,"2","1"
102,"2","1",3.217,0.3217,18,"18-25",0,114,1750,14,24794,1145,"urbana",9058,"particular","moto","diesel","H","negro","casado","anual",0,1,"medio","presencial",0,2,2,0,3.217,0,3.217,1,"baja",0,NA,0,"1","1"
103,"2","1",3.524,0.3524,43,"35-65",12,86,1256,14,16212,660,"mixta",25204,"particular","turismo","gasolina","H","gris","soltero","mensual",1,1,"basico","presencial",2,2,0,1,0.24,1,10,0,"fin_estudio",1968.26,984.13,1,"5","5"
104,"2","1",3.126,0.3126,75,"65+",36,55,914,8,14354,293,"mixta",7456,"particular","turismo","diesel","M","otro","soltero","anual",1,2,"basico","presencial",0,1,0,2,3.126,0,3.126,1,"baja",0,NA,0,"1","1"
105,"2","1",2.071,0.2071,46,"35-65",22,55,800,7,19888,633,"mixta",14852,"particular","turismo","diesel","H","gris","casado","anual",1,1,"medio","telefonico",0,1,0,1,2.071,0,2.071,1,"baja",0,NA,0,"4","3"
106,"2","1",3.511,0.3511,52,"35-65",14,136,1992,0,35951,125,"rural",8604,"particular","moto","diesel","H","negro","otro","mensual",0,1,"basico","presencial",2,5,0,1,1.636,1,10,0,"fin_estudio",9182.1,4591.05,1,"4","5"
107,"2","1",2.323,0.2323,52,"35-65",21,122,1832,10,33400,1669,"urbana",10454,"comercial","furgoneta","diesel","M","negro","soltero","anual",0,1,"basico","telematico",3,1,0,0,0.563,1,8.466,0,"fin_estudio",3552.84,1184.28,1,"5","5"
108,"2","1",1.099,0.1099,18,"18-25",0,89,1530,8,20025,377,"mixta",12230,"particular","turismo","diesel","M","gris","casado","mensual",1,1,"medio","presencial",0,1,0,1,1.099,0,6.484,0,"fin_estudio",0,NA,0,"2","2"
109,"2","1",2.074,0.2074,54,"35-65",30,122,1842,9,25164,793,"mixta",23238,"particular","turismo","gasolina","M","negro","soltero","anual",1,1,"medio","telefonico",2,1,0,0,0.998,1,2.074,1,"baja",4589.99,2295,1,"3","2"
110,"2","1",3.676,0.3676,59,"35-65",26,119,2103,0,32591,836,"mixta",9856,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"medio","presencial",0,0,0,0,3.676,0,7.531,0,"fin_estudio",0,NA,0,"1","1"
