"id_poliza","k","t_k","coste_k","anio"
202,1,2.7384,1085.02,3
207,1,5.5236,160.12,6
212,1,1.0245,894.76,2
214,1,1.8758,2397.31,2
214,2,3.1851,5281.73,4
214,3,3.319,3528.62,4
214,4,3.6728,415.11,4
215,1,3.5697,1453.69,4
219,1,0.1799,2976.27,1
221,1,3.3942,2310.97,4
222,1,2.0406,787.09,3
223,1,0.5616,3176.62,1
223,2,1.8699,337.29,2
223,3,4.7238,3734.45,5
223,4,5.6814,5329.03,6
226,1,6.1595,11176.19,7
230,1,2.9888,2337.32,3
232,1,5.7322,1359.65,6
233,1,1.8637,3352.77,2
234,1,1.0863,2362.84,2
234,2,1.5958,3755.62,2
234,3,4.1089,4154.15,5
238,1,2.0858,1601.83,3
239,1,0.5173,374.84,1
239,2,2.9022,2426.06,3
244,1,4.6883,551.82,5
246,1,4.5084,2518.33,5
247,1,0.427,1906.79,1
249,1,2.6587,11446.3,3
251,1,3.1472,359.97,4
251,2,3.3352,1076.87,4
252,1,2.5389,782.36,3
259,1,1.3733,1606.48,2
259,2,2.8237,754.63,3
260,1,3.8037,1754.09,4
261,1,0.23,3193.14,1
262,1,5.5692,4742.1,6
266,1,1.2082,2664.89,2
266,2,2.2725,333.52,3
266,3,4.5419,2753.19,5
269,1,2.3515,1427.41,3
269,2,6.2739,1508.59,7
277,1,2.6855,129.58,3
283,1,2.8373,4564.64,3
284,1,1.5445,1317.51,2
284,2,4.4389,3473.37,5
289,1,4.1573,3071.31,5
289,2,5.4223,1326.96,6
290,1,1.6859,656.11,2
292,1,3.0358,3022.03,4
293,1,4.1931,636.78,5
294,1,1.8387,1152.77,2
294,2,2.3171,5771.41,3
294,3,2.9191,1536.4,3
294,4,2.9291,1557.84,3
294,5,6.9194,3878.45,7
296,1,3.6494,1413.07,4
298,1,1.4562,2018.4,2
299,1,2.5907,2750.86,3
299,2,3.9701,1405.76,4
299,3,4.1013,4913.54,5
299,4,6.2885,13191.05,7
299,5,6.4662,7415.37,7
299,6,6.7702,6515.07,7
306,1,0.6057,2031.87,1
316,1,1.3037,3430.54,2
317,1,0.5972,2644.38,1
317,2,5.0739,1970.29,6
317,3,5.8593,4368.1,6
317,4,6.8504,2477.75,7
318,1,3.9586,1510.86,4
318,2,4.7021,1219.77,5
318,3,6.6674,12116.08,7
322,1,1.4514,767.14,2
322,2,5.3738,2986.55,6
326,1,0.4566,2538.8,1
330,1,6.8109,6054.95,7
331,1,1.9501,1226.18,2
331,2,3.7324,713.12,4
332,1,0.5757,1941.79,1
333,1,5.3225,1549.88,6
334,1,2.4963,1398.23,3
334,2,4.6249,1548.53,5
339,1,0.5242,432.03,1
339,2,4.4936,1217.11,5
339,3,5.3805,198,6
339,4,6.2148,890.78,7
339,5,6.9599,876.46,7
339,6,7.6312,960.56,8
341,1,1.3481,1367.42,2
341,2,2.4519,2125.95,3
343,1,1.3804,92.27,2
344,1,0.9587,1432.27,1
344,2,3.059,785.38,4
345,1,4.242,2600.87,5
346,1,4.4142,1250.73,5
351,1,2.1889,2524.03,3
351,2,3.5585,1785.54,4
356,1,3.0396,4449.41,4
356,2,7.2294,5641.74,8
358,1,4.8343,625.05,5
360,1,0.4709,1080.17,1
360,2,1.049,312.98,2
360,3,1.9143,2695.67,2
361,1,0.4356,1244.43,1
362,1,0.169,2340.11,1
366,1,1.9535,293.37,2
367,1,1.7728,4573.05,2
374,1,3.0518,2684.29,4
375,1,0.4672,585.95,1
379,1,4.7065,466.47,5
380,1,3.5599,2263.98,4
383,1,1.8854,1463.71,2
383,2,5.203,1875.83,6
385,1,0.9838,6407.83,1
386,1,0.4976,1722.47,1
389,1,0.8123,1911.16,1
389,2,2.278,3784.6,3
389,3,3.6195,4132.23,4
389,4,4.5462,1132.65,5
389,5,5.2855,2819.97,6
389,6,5.3144,1300.69,6
389,7,6.2621,1674.43,7
390,1,2.9649,193.16,3
390,2,3.1112,436.61,4
390,3,5.2378,2096.86,6
390,4,5.4326,2244.32,6
390,5,5.8361,1085.59,6
390,6,6.1193,6975.17,7
390,7,9.5028,2113.94,10
391,1,7.0356,5172.97,8
396,1,0.3721,1454.41,1
397,1,0.5001,7836.14,1
397,2,2.752,1417.91,3
403,1,2.9392,1956.11,3
403,2,3.6813,895.11,4
403,3,4.1664,2105.86,5
403,4,4.2294,752.25,5
403,5,4.369,1372.56,5
403,6,4.5301,655.61,5
414,1,4.1061,6568.07,5
414,2,8.6758,1283.86,9
415,1,3.1256,1467.56,4
416,1,2.3194,9083.82,3
419,1,3.3199,1508.96,4
419,2,3.9298,725.01,4
429,1,4.4845,431.72,5
431,1,0.6258,5838.42,1
431,2,1.7862,2736.68,2
431,3,5.3032,2257.42,6
431,4,5.9799,5967.63,6
431,5,8.0265,2602.99,9
432,1,0.9671,1033.32,1
432,2,2.4314,3521.99,3
433,1,1.2797,1420.96,2
433,2,1.9545,1855.5,2
436,1,2.2054,6587.23,3
436,2,6.1718,2578.44,7
438,1,6.3085,7278.4,7
440,1,0.9413,1420.71,1
440,2,3.8743,9584.61,4
440,3,7.8969,6266.54,8
442,1,3.6888,2144.08,4
444,1,0.4777,4241.93,1
444,2,0.6622,121.6,1
445,1,2.8583,2618.68,3
445,2,3.2008,3834.64,4
446,1,0.4104,3073.61,1
446,2,1.9149,2199.98,2
446,3,2.1864,1797.85,3
446,4,3.3605,1955.93,4
446,5,3.7278,1415.44,4
446,6,4.0581,912.05,5
446,7,5.5515,1090.1,6
449,1,0.5529,6312.22,1
453,1,3.3187,550.99,4
453,2,5.5342,1910.8,6
457,1,2.8345,3418.78,3
457,2,2.9538,2795.18,3
457,3,3.5941,3080.82,4
457,4,4.7378,1684.8,5
457,5,5.6161,900.4,6
457,6,6.7665,2471.44,7
457,7,6.8308,2635.09,7
458,1,5.5606,1522.68,6
458,2,8.023,948.25,9
463,1,3.5722,3145.38,4
463,2,7.0456,893.07,8
468,1,3.8274,1700.36,4
469,1,0.5536,1795.92,1
470,1,0.4706,1060.59,1
470,2,2.161,915.96,3
470,3,2.4158,1439.97,3
470,4,3.9619,2729.99,4
471,1,0.4163,1116.08,1
471,2,1.2216,6006.04,2
471,3,2.948,634.73,3
471,4,4.0756,1355.61,5
471,5,4.0889,1234.19,5
472,1,1.7745,444.69,2
472,2,2.2775,1295.16,3
474,1,0.8265,2313.84,1
477,1,2.0106,1137.82,3
478,1,2.0796,4945.05,3
480,1,1.5895,4649,2
480,2,4.3521,1545.56,5
482,1,2.3284,1356.43,3
482,2,4.5016,2373.99,5
487,1,6.2674,6158.31,7
487,2,7.1736,2024.86,8
490,1,9.4977,8147.01,10
491,1,3.1116,1275.57,4
492,1,1.5596,1904.25,2
495,1,2.7873,2184.8,3
496,1,0.5447,739.67,1
501,1,0.8813,1569.93,1
501,2,1.1918,1199.27,2
501,3,1.6109,6923.2,2
501,4,3.8361,6609.85,4
501,5,5.1916,801.34,6
503,1,0.2531,2768.48,1
503,2,0.9841,6156.08,1
504,1,1.1565,1156.07,2
504,2,2.1223,3218.81,3
504,3,3.9116,1067.41,4
505,1,1.2805,2976.98,2
506,1,5.1046,719.13,6
508,1,1.7769,423.71,2
511,1,1.7933,3530.82,2
512,1,0.4667,935.8,1
512,2,0.8879,5778.08,1
514,1,4.9426,5802.31,5
514,2,5.2113,3466.25,6
516,1,1.3279,528.08,2
516,2,2.7554,12658.13,3
516,3,3.517,9705.32,4
517,1,3.4113,7115.53,4
518,1,1.4874,1976.13,2
519,1,2.2656,2702.34,3
521,1,2.8014,944.18,3
521,2,2.9376,1377.75,3
522,1,4.8429,2610.36,5
523,1,0.82,5245.6,1
523,2,1.1941,7889.76,2
523,3,2.2375,3716.88,3
523,4,6.07,5512.63,7
523,5,6.372,6268.88,7
523,6,7.0961,547.7,8
525,1,0.2426,4977.72,1
525,2,2.9937,6404.59,3
525,3,3.2477,7609.18,4
525,4,3.3728,2540.57,4
525,5,4.0791,3598.82,5
525,6,4.5848,2278.91,5
525,7,4.7606,6035.57,5
525,8,4.8391,2305.37,5
525,9,5.9999,2329.63,6
525,10,7.0128,3648.19,8
525,11,7.0357,9427.74,8
525,12,7.1241,5046.63,8
527,1,5.2405,3979.33,6
533,1,2.4526,2160.49,3
534,1,3.7035,1750.88,4
534,2,4.3465,4264.83,5
534,3,5.7001,776.57,6
535,1,4.4307,502.45,5
538,1,1.8016,227.54,2
538,2,4.53,4494.72,5
538,3,5.3663,2001.21,6
538,4,6.9119,3140.84,7
541,1,0.225,1414.41,1
551,1,2.7435,2589.07,3
558,1,3.1618,4291.83,4
561,1,0.2663,4304.16,1
561,2,0.543,3919.9,1
561,3,0.7883,6394.21,1
561,4,1.6058,3544.96,2
561,5,3.0106,1329.44,4
562,1,1.9678,554.47,2
564,1,4.018,1533.52,5
565,1,5.0801,1716.09,6
565,2,7.628,2290.69,8
571,1,1.5337,575.33,2
574,1,1.2141,9596.54,2
574,2,3.9254,5780.16,4
574,3,4.9282,3836.34,5
576,1,1.3123,532.34,2
578,1,2.15,1748.75,3
578,2,3.2611,2578.95,4
581,1,1.7051,2037.72,2
581,2,4.0133,581.46,5
581,3,6.2232,559.57,7
582,1,2.0134,265.64,3
582,2,3.1416,4129.63,4
582,3,4.5909,2593.26,5
582,4,4.8597,1557.17,5
582,5,5.7453,4121.57,6
582,6,6.0456,1732.31,7
582,7,6.2376,4287.12,7
585,1,4.3235,1780.65,5
585,2,7.5125,3300.76,8
585,3,8.0833,3195.24,9
586,1,1.8289,5270.91,2
587,1,2.7278,2110.48,3
590,1,2.7678,4491.67,3
590,2,3.7209,5198.85,4
590,3,6.3812,8512.1,7
591,1,0.2073,2051.37,1
591,2,1.5089,548.91,2
594,1,4.7999,1855.95,5
594,2,4.9705,4816.21,5
594,3,5.5004,4060.75,6
596,1,0.8833,9154.3,1
596,2,0.9213,4497.95,1
596,3,1.0705,286.62,2
596,4,1.1942,3320.56,2
598,1,1.3783,6720.84,2
598,2,3.6309,5591.89,4
601,1,4.0153,1296.52,5
602,1,1.8151,853.02,2
603,1,0.4162,3179.43,1
603,2,2.5869,2804.25,3
603,3,5.4947,992.81,6
609,1,2.4942,1960.9,3
609,2,3.1319,2209.82,4
609,3,4.4124,4124.75,5
609,4,7.5513,1005.57,8
613,1,1.5895,2891.43,2
614,1,0.7864,2507.66,1
616,1,1.6131,1555.36,2
616,2,1.9203,2399.39,2
616,3,2.0913,3001.49,3
616,4,2.3339,2073.25,3
618,1,1.5343,5230.71,2
619,1,3.538,903.61,4
619,2,5.8914,2346.7,6
619,3,6.4581,3066.28,7
619,4,7.1077,985.22,8
620,1,1.1122,1610.9,2
620,2,3.3377,1457.95,4
622,1,3.5803,1816.19,4
623,1,0.6241,9576.26,1
623,2,0.7931,1861.42,1
623,3,1.5365,3488.09,2
623,4,1.8839,982.32,2
624,1,1.2864,886.36,2
626,1,2.9151,2270.01,3
627,1,2.2925,1520.63,3
632,1,0.4393,2951.43,1
632,2,0.5217,4928.65,1
632,3,0.6034,976.06,1
632,4,0.6386,1520.64,1
635,1,5.2163,1217.58,6
635,2,6.1702,2161.22,7
637,1,0.7712,964.89,1
637,2,1.8047,8133.96,2
642,1,1.2697,1369.29,2
643,1,2.7825,874.46,3
643,2,3.1067,2203.82,4
644,1,0.9873,1070.8,1
644,2,2.4168,660.16,3
644,3,2.9978,2399.88,3
644,4,4.49,1232.04,5
655,1,0.2213,11751.56,1
655,2,2.5659,7998.47,3
659,1,1.3552,2819.86,2
664,1,0.1385,1478.43,1
667,1,0.4303,1142.34,1
667,2,1.1161,7342.76,2
667,3,1.5751,443.26,2
667,4,2.5075,1526.65,3
667,5,2.6001,1715.89,3
667,6,2.8045,6691.96,3
667,7,3.5531,481.53,4
667,8,3.6482,578.07,4
668,1,2.4804,865.06,3
668,2,4.0166,1513.98,5
668,3,4.2358,2307.22,5
668,4,4.3978,791.27,5
670,1,1.0656,1337.73,2
670,2,3.5453,1153.35,4
674,1,2.7368,3751.24,3
675,1,1.8066,366.36,2
675,2,2.1532,2649.66,3
675,3,5.3562,1175.56,6
675,4,7.1921,669.86,8
676,1,1.5332,2185.73,2
678,1,1.0796,234.49,2
678,2,6.179,3185.92,7
679,1,2.1467,2359.33,3
679,2,3.3449,2732.63,4
679,3,3.6015,3688.51,4
679,4,3.8405,1451.95,4
680,1,3.5459,2389.57,4
680,2,3.9055,4913.71,4
680,3,8.3632,892.96,9
680,4,8.5886,2629.88,9
680,5,8.9493,2179.24,9
685,1,0.4269,2073.54,1
685,2,1.4471,2924.88,2
685,3,3.4573,3775.22,4
687,1,3.5729,9263.11,4
687,2,4.3523,4617.98,5
687,3,7.555,3536.96,8
689,1,0.1973,2939.68,1
690,1,0.9911,1258.88,1
697,1,1.1105,6352.58,2
697,2,1.3307,2408.76,2
697,3,2.272,832.72,3
697,4,3.325,6327.96,4
705,1,1.2286,4336.03,2
705,2,4.5328,6829.6,5
706,1,3.0034,4313.42,4
706,2,5.1917,1303.78,6
706,3,7.0795,3842.11,8
709,1,6.1231,6079.28,7
711,1,4.5675,854.77,5
712,1,7.7213,961.01,8
715,1,0.9875,889.32,1
715,2,3.1375,3502.74,4
715,3,4.5292,2132.83,5
717,1,1.0995,5971.1,2
720,1,0.7587,4103.79,1
720,2,2.2036,1598.96,3
720,3,4.6941,836.3,5
720,4,5.1336,2913.38,6
720,5,5.5013,2604.07,6
720,6,6.5085,1900.11,7
720,7,7.0241,7018.73,8
720,8,7.3402,1079.76,8
725,1,4.8698,4665.43,5
725,2,6.6899,2909.7,7
726,1,5.5516,5624.89,6
730,1,5.3586,2583.94,6
731,1,0.6743,3282.13,1
731,2,2.0995,579.9,3
734,1,2.7884,1257.57,3
734,2,3.993,1093.91,4
734,3,6.3676,3339.59,7
735,1,0.9586,665.09,1
735,2,5.4656,2945.43,6
735,3,5.9156,116.57,6
735,4,6.2788,3463.24,7
736,1,5.2471,452.5,6
738,1,5.6488,1771.11,6
740,1,6.1064,1530.34,7
742,1,0.1564,1708.59,1
742,2,2.3326,1681.84,3
742,3,2.9568,1714.35,3
742,4,4.2386,2659.71,5
745,1,6.3361,1740.03,7
747,1,5.455,5504.04,6
749,1,5.0824,2606.64,6
753,1,2.2251,1162.47,3
753,2,6.8053,1990.64,7
758,1,2.6588,1346.1,3
758,2,2.9217,2204.27,3
758,3,4.1108,2654.11,5
758,4,5.4493,573.36,6
758,5,6.4046,973.21,7
758,6,6.7179,2501.42,7
759,1,1.9668,102.69,2
759,2,2.1988,930.9,3
762,1,2.6652,1113.27,3
772,1,4.5856,1999.76,5
773,1,2.9096,2848.26,3
773,2,5.3022,8024.85,6
777,1,0.3472,4316.03,1
777,2,2.6458,1581.95,3
777,3,4.2488,3452.17,5
777,4,4.6668,1147.06,5
779,1,0.5377,1590.71,1
779,2,0.7043,911.36,1
779,3,1.6566,2118.88,2
779,4,1.8636,161.27,2
779,5,2.412,1091.53,3
781,1,2.6695,408.7,3
782,1,0.4989,6702.54,1
786,1,2.9363,2026.92,3
786,2,3.9104,4195.38,4
786,3,4.7155,4080.21,5
786,4,7.1906,1986.82,8
789,1,1.8012,429.09,2
792,1,6.0061,1931.44,7
793,1,4.1041,2549.62,5
797,1,1.6662,2275.93,2
797,2,5.0683,1280.75,6
798,1,4.0491,2245.47,5
798,2,4.9316,10661.7,5
800,1,1.7836,1478.84,2
801,1,1.3909,1392.67,2
801,2,3.8002,4152.12,4
801,3,5.0307,2264.73,6
802,1,1.3899,2920.24,2
802,2,1.4395,1021.37,2
805,1,2.8974,1299,3
805,2,4.8016,2080.04,5
809,1,0.7178,879.71,1
809,2,0.9325,910.06,1
809,3,1.1378,4997.57,2
809,4,3.925,625.58,4
809,5,3.9914,2421.97,4
810,1,3.8043,4478.1,4
813,1,0.1189,1167.75,1
814,1,2.2791,586.73,3
820,1,4.9973,2726.35,5
821,1,1.0219,3037.15,2
822,1,1.2269,2776.56,2
822,2,2.308,4015.18,3
823,1,4.4183,4998.12,5
823,2,6.1187,11955.79,7
823,3,6.2001,6479.21,7
823,4,6.905,3640.14,7
825,1,6.5217,538.57,7
825,2,6.5621,3157.65,7
830,1,1.1219,602.53,2
830,2,1.8174,883.39,2
830,3,3.776,3747.27,4
830,4,4.2129,8032.22,5
830,5,4.3085,153.29,5
830,6,5.0752,7278.6,6
831,1,0.0694,1209.27,1
831,2,1.0148,5295.11,2
831,3,1.1105,383.43,2
834,1,8.0303,1957.61,9
838,1,0.322,4304.84,1
838,2,1.5509,1423.15,2
838,3,1.9404,2637.48,2
842,1,1.3055,6304.2,2
848,1,2.504,5622,3
851,1,2.1884,4360.07,3
852,1,1.2216,744.24,2
860,1,1.6832,429.8,2
861,1,0.0087,5801.93,1
862,1,3.2257,1752.59,4
862,2,6.4818,730.79,7
862,3,8.3683,777.24,9
864,1,0.6768,4087.69,1
865,1,0.9437,13008.68,1
865,2,2.6376,6963.7,3
870,1,3.0747,634.42,4
872,1,0.7197,499.18,1
872,2,4.2763,1240.17,5
873,1,4.8276,612.99,5
873,2,4.9581,3048.49,5
873,3,4.9997,2866.59,5
874,1,1.4328,789.45,2
874,2,1.46,923.04,2
875,1,2.1544,272.56,3
880,1,0.9535,3819.78,1
885,1,5.8554,1635.48,6
888,1,0.079,2086.5,1
888,2,0.3559,2005.71,1
888,3,1.6222,924.76,2
889,1,0.6691,7768.22,1
889,2,2.1832,1782.66,3
889,3,3.1456,9179.63,4
893,1,4.357,5990.73,5
893,2,5.627,967.86,6
894,1,2.5677,1165.73,3
895,1,2.7518,290.77,3
896,1,0.9523,290.58,1
896,2,3.3809,8158.11,4
899,1,3.1711,1315.57,4
899,2,3.5048,787.42,4
899,3,3.5308,3935.47,4
899,4,3.6465,2350.34,4
899,5,3.7649,573.98,4
899,6,3.8528,2312.39,4
899,7,4.7478,1286.35,5
901,1,2.5179,436.32,3
904,1,4.2407,1614.75,5
904,2,4.8745,1480.8,5
908,1,1.3815,3010.56,2
908,2,3.318,1799.89,4
908,3,5.0042,3863.17,6
909,1,1.337,1732,2
909,2,4.6562,659.65,5
909,3,8.8992,160.01,9
916,1,4.5638,2882.9,5
916,2,5.2509,148.13,6
919,1,3.5868,1270.18,4
921,1,0.8102,1979.41,1
921,2,1.4494,3409.57,2
921,3,2.7155,1021.63,3
921,4,4.5884,4619.9,5
921,5,4.693,3478.26,5
921,6,5.9154,2483.55,6
921,7,7.9805,3522.52,8
923,1,1.2862,4048.97,2
925,1,0.4712,487.05,1
925,2,0.6736,1221.95,1
925,3,1.1691,2928.03,2
925,4,1.3448,2101.14,2
927,1,1.537,3051.2,2
927,2,2.4454,1449.89,3
927,3,8.6683,4534.4,9
929,1,2.2998,3993.26,3
932,1,0.0508,1582.16,1
932,2,1.8514,1061.3,2
932,3,2.6099,4069.91,3
932,4,3.3681,3081.14,4
932,5,4.3627,7900.84,5
932,6,6.0347,571.16,7
935,1,1.0478,3576.49,2
941,1,6.6726,1338.58,7
941,2,7.276,507.04,8
942,1,1.4507,3552.71,2
942,2,2.8937,838.67,3
942,3,3.9526,3468.41,4
942,4,4.2988,2921.51,5
944,1,1.7908,13300.48,2
946,1,1.2248,1080.05,2
947,1,3.1737,1508.09,4
947,2,3.2505,3853.86,4
949,1,0.3698,7910.27,1
949,2,0.503,7763.89,1
952,1,4.7164,7427.73,5
953,1,1.364,2507.81,2
953,2,2.1286,2205.02,3
953,3,5.6375,5495.44,6
955,1,3.974,911.03,4
958,1,4.2275,560.12,5
958,2,5.5577,3587.23,6
961,1,0.7919,1313.2,1
961,2,5.2123,1518.52,6
969,1,1.4726,432.15,2
975,1,0.1588,740.06,1
977,1,2.1738,1799.52,3
979,1,2.7298,2240.18,3
980,1,0.8595,1228.67,1
984,1,1.7145,281.2,2
989,1,1.7553,1995.96,2
989,2,7.9229,5790.43,8
989,3,8.8063,1114.22,9
990,1,0.5733,1562.51,1
990,2,1.0174,2316.15,2
990,3,1.6196,2878.24,2
990,4,2.1566,2637.43,3
990,5,4.0362,1616.06,5
990,6,4.8711,2290.31,5
990,7,4.9842,2475.6,5
990,8,5.5346,310.91,6
990,9,5.8175,2081.68,6
996,1,1.8099,9137.06,2
996,2,1.9312,1784.89,2
996,3,2.7597,359.58,3
996,4,2.8604,1364.53,3
996,5,3.2508,1343.83,4
996,6,3.6127,869.4,4
996,7,3.9555,346.86,4
996,8,4.2978,3223.8,5
996,9,5.1473,263.05,6
998,1,2.1124,2263.13,3
998,2,4.4088,904.38,5
999,1,4.6395,1366.15,5
1003,1,0.2045,1064,1
1004,1,2.1494,3019.57,3
1004,2,2.3775,1698.58,3
1005,1,1.1582,78.28,2
1007,1,3.4679,583.75,4
1007,2,3.677,1997.28,4
1007,3,6.735,3997.26,7
1008,1,5.4446,289.67,6
1012,1,0.0548,2956.7,1
1012,2,4.3244,688.75,5
1014,1,4.6268,5091.79,5
1018,1,0.6544,1166.62,1
1020,1,0.7933,1643.14,1
1020,2,1.1955,6899.04,2
1020,3,2.5957,2047.59,3
1020,4,3.5885,2301.21,4
1020,5,4.1444,1382.13,5
1020,6,4.9253,1685.21,5
1020,7,5.8951,10965.66,6
1022,1,1.6326,326.16,2
1022,2,2.9917,3432.89,3
1026,1,3.2855,3917.9,4
1029,1,4.5254,2355.5,5
1029,2,4.577,6777.98,5
1029,3,5.0409,3397.24,6
1029,4,6.0608,4358.8,7
1029,5,6.5149,4114.17,7
1033,1,0.1956,2643.45,1
1033,2,1.539,623.92,2
1033,3,4.3746,2670.5,5
1035,1,0.9662,1669.86,1
1036,1,1.3842,3841.94,2
1043,1,1.9181,7639.83,2
1043,2,3.1369,2175.99,4
1043,3,5.4138,385.52,6
1044,1,1.1729,3813.04,2
1044,2,1.5826,110.18,2
1045,1,1.3831,1205.73,2
1053,1,1.4416,576.77,2
1054,1,2.8695,5471.95,3
1054,2,4.287,3061.79,5
1054,3,5.9243,2479.15,6
1055,1,2.2039,1129.92,3
1055,2,6.788,1277.79,7
1056,1,1.921,1002.15,2
1056,2,2.6127,1256.63,3
1058,1,2.4549,5785.01,3
1061,1,2.859,781.22,3
1061,2,4.8257,3893.54,5
1061,3,5.6925,1736.08,6
1061,4,7.5388,1182.62,8
1062,1,0.1538,4921.96,1
1062,2,1.1636,6445.6,2
1062,3,1.3298,1426.02,2
1067,1,2.0627,284.09,3
1068,1,1.358,5807.18,2
1070,1,6.8087,663.19,7
1071,1,1.3347,2602.52,2
1079,1,0.3906,976.82,1
1079,2,1.4734,1424.89,2
1080,1,8.3369,1512.43,9
1085,1,1.5373,958.77,2
