"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
11,"1","1",6.313,0.6313,33,"25-35",7,113,1920,9,25110,56,"rural",28853,"particular","turismo","diesel","H","rojo","soltero","anual",0,1,"medio","presencial",0,4,0,2,6.313,0,9.082,0,"fin_estudio",0,NA,0,"1","1"
12,"1","1",0.877,0.0877,53,"35-65",30,108,1885,12,29213,293,"mixta",11740,"particular","furgoneta","diesel","H","negro","casado","anual",1,2,"basico","presencial",0,0,0,0,0.877,0,0.877,1,"baja",0,NA,0,"2","2"
13,"1","1",7.56,0.756,37,"35-65",11,115,1706,12,34719,317,"mixta",15179,"particular","turismo","gasolina","M","blanco","otro","anual",1,1,"superior","presencial",2,3,0,2,2.222,1,9.124,0,"fin_estudio",6833.85,3416.93,1,"3","2"
14,"1","1",4.68,0.468,40,"35-65",15,129,2234,17,20218,177,"mixta",4967,"particular","moto","gasolina","H","gris","soltero","mensual",1,1,"superior","telematico",0,3,0,2,4.68,0,9.762,0,"fin_estudio",0,NA,0,"3","2"
15,"1","1",8.8,0.88,55,"35-65",17,151,1855,6,38768,883,"mixta",11892,"particular","furgoneta","gasolina","M","blanco","soltero","anual",0,1,"medio","telefonico",0,3,0,2,8.8,0,10,0,"fin_estudio",0,NA,0,"1","1"
16,"1","1",0.941,0.0941,23,"18-25",4,55,955,8,18003,290,"mixta",21850,"particular","moto","gasolina","M","negro","casado","anual",0,1,"basico","presencial",0,0,0,0,0.941,0,0.941,1,"baja",0,NA,0,"2","2"
17,"1","1",2.164,0.2164,69,"65+",23,174,2538,12,28212,306,"mixta",7701,"particular","moto","diesel","M","gris","casado","anual",1,1,"basico","presencial",0,2,0,0,2.164,0,10,0,"fin_estudio",0,NA,0,"4","4"
18,"1","1",4.472,0.4472,33,"25-35",8,140,2088,13,19096,302,"mixta",13803,"particular","turismo","gasolina","H","blanco","casado","anual",1,2,"superior","presencial",3,2,0,2,2.874,1,6.118,0,"fin_estudio",2714.34,904.78,1,"5","4"
19,"1","1",6.718,0.6718,44,"35-65",16,99,1474,10,18463,381,"mixta",18045,"particular","turismo","diesel","M","rojo","soltero","anual",1,2,"medio","presencial",0,3,0,2,6.718,0,6.718,1,"baja",0,NA,0,"1","1"
20,"1","1",6.608,0.6608,56,"35-65",18,67,1041,6,15649,1584,"urbana",13192,"particular","turismo","diesel","M","otro","soltero","mensual",0,2,"basico","presencial",1,3,0,1,0.637,1,10,0,"fin_estudio",709.11,709.11,1,"1","1"
21,"1","1",8.591,0.8591,36,"35-65",14,165,2409,7,31228,421,"mixta",9991,"comercial","furgoneta","diesel","H","otro","otro","mensual",1,1,"medio","presencial",1,2,1,0,6.674,1,10,0,"fin_estudio",1313.73,1313.73,1,"1","1"
22,"1","1",7.535,0.7535,36,"35-65",14,129,1561,4,29748,407,"mixta",8881,"particular","furgoneta","diesel","M","negro","casado","mensual",0,2,"superior","telefonico",1,1,1,4,5.627,1,10,0,"fin_estudio",1545.21,1545.21,1,"1","1"
23,"1","1",8.246,0.8246,48,"35-65",26,55,800,17,32869,41,"rural",10482,"particular","turismo","diesel","H","otro","casado","anual",1,3,"basico","presencial",0,2,0,6,8.246,0,8.246,1,"baja",0,NA,0,"1","1"
24,"1","1",1.601,0.1601,36,"35-65",14,125,1755,10,31689,429,"mixta",11549,"particular","turismo","gasolina","M","rojo","soltero","anual",0,1,"basico","telefonico",0,0,0,1,1.601,0,2.087,0,"fin_estudio",0,NA,0,"3","2"
25,"1","1",2.465,0.2465,52,"35-65",12,143,1769,11,30297,549,"mixta",34374,"particular","turismo","gasolina","H","rojo","soltero","mensual",1,1,"superior","telefonico",1,4,0,1,1.41,1,10,0,"fin_estudio",3916.85,3916.85,1,"4","3"
26,"1","1",5.159,0.5159,42,"35-65",11,179,2479,10,19159,459,"mixta",6274,"particular","moto","diesel","H","rojo","soltero","mensual",0,3,"medio","presencial",0,0,4,3,5.159,0,5.159,1,"baja",0,NA,0,"1","1"
27,"1","1",2.442,0.2442,63,"35-65",25,105,1474,7,25625,41,"rural",15561,"particular","moto","gasolina","M","gris","casado","mensual",0,1,"basico","presencial",0,0,0,1,2.442,0,5.12,0,"fin_estudio",0,NA,0,"1","1"
28,"1","1",3.555,0.3555,30,"25-35",7,70,1028,3,23044,77,"rural",11199,"particular","turismo","diesel","H","gris","soltero","mensual",1,1,"superior","telefonico",0,0,0,1,3.555,0,3.808,0,"fin_estudio",0,NA,0,"1","1"
29,"1","1",7.526,0.7526,36,"35-65",15,115,2039,11,31262,909,"mixta",5609,"particular","turismo","gasolina","H","otro","otro","anual",1,1,"superior","presencial",1,1,0,4,1.813,1,7.526,1,"baja",164.59,164.59,1,"2","1"
30,"1","1",9.033,0.9033,67,"65+",35,89,1398,3,19951,14,"rural",7378,"particular","turismo","gasolina","M","rojo","soltero","anual",0,1,"medio","presencial",0,4,0,2,9.033,0,10,0,"fin_estudio",0,NA,0,"1","1"
31,"1","1",0.249,0.0249,53,"35-65",14,155,2260,15,40603,329,"mixta",6280,"particular","turismo","gasolina","M","otro","casado","mensual",0,4,"medio","telematico",0,0,0,0,0.249,0,0.249,1,"baja",0,NA,0,"2","2"
32,"1","1",4.547,0.4547,24,"18-25",4,59,979,1,23338,615,"mixta",10199,"particular","furgoneta","diesel","M","blanco","casado","mensual",0,2,"superior","presencial",2,3,0,2,0.723,1,6.323,0,"fin_estudio",4934.16,2467.08,1,"5","5"
33,"1","1",5.023,0.5023,19,"18-25",1,90,1260,0,28863,248,"mixta",8143,"particular","furgoneta","diesel","H","negro","soltero","anual",0,2,"medio","presencial",1,4,0,1,3.128,1,10,0,"fin_estudio",12176.72,12176.72,1,"2","1"
34,"1","1",1.179,0.1179,21,"18-25",1,122,2117,9,8582,63,"rural",14053,"particular","turismo","diesel","H","blanco","soltero","anual",0,1,"basico","presencial",0,0,0,1,1.179,0,8.523,0,"fin_estudio",0,NA,0,"3","3"
35,"1","1",1.194,0.1194,52,"35-65",32,55,800,1,32839,77,"rural",10640,"particular","turismo","diesel","M","blanco","casado","anual",0,2,"medio","telefonico",0,2,0,1,1.194,0,8.664,0,"fin_estudio",0,NA,0,"1","1"
36,"1","1",1.029,0.1029,54,"35-65",26,104,1637,8,15766,541,"mixta",9922,"particular","turismo","diesel","H","blanco","casado","anual",1,1,"basico","telefonico",0,0,0,0,1.029,0,3.378,0,"fin_estudio",0,NA,0,"3","2"
37,"1","1",4.18,0.418,23,"18-25",4,60,819,11,29268,556,"mixta",10126,"particular","turismo","diesel","M","rojo","otro","anual",0,1,"basico","telematico",5,2,0,4,0.603,1,10,0,"fin_estudio",13234.45,2646.89,1,"5","5"
38,"1","1",2.896,0.2896,55,"35-65",13,110,1511,8,22943,362,"mixta",12674,"comercial","turismo","diesel","M","blanco","casado","mensual",0,1,"medio","telematico",0,4,0,1,2.896,0,2.896,1,"baja",0,NA,0,"1","1"
39,"1","1",1.567,0.1567,66,"65+",36,162,2441,16,32370,122,"rural",16836,"particular","turismo","gasolina","H","blanco","casado","mensual",1,1,"medio","presencial",0,3,0,0,1.567,0,10,0,"fin_estudio",0,NA,0,"3","2"
40,"1","1",2.555,0.2555,52,"35-65",19,87,1134,8,40739,171,"mixta",8194,"particular","turismo","gasolina","H","rojo","soltero","anual",1,1,"medio","telefonico",0,1,1,2,2.555,0,10,0,"fin_estudio",0,NA,0,"2","2"
41,"1","1",9.036,0.9036,38,"35-65",19,120,2130,6,13523,274,"mixta",14772,"comercial","moto","diesel","H","rojo","soltero","mensual",0,1,"superior","telefonico",3,6,2,4,3.059,1,10,0,"fin_estudio",6485.54,2161.85,1,"1","1"
42,"1","1",1.514,0.1514,52,"35-65",23,97,1522,4,38216,27,"rural",14879,"particular","turismo","gasolina","H","otro","soltero","anual",0,2,"basico","presencial",0,0,0,0,1.514,0,6.396,0,"fin_estudio",0,NA,0,"1","1"
43,"1","1",5.14,0.514,44,"35-65",10,126,2257,12,21324,1072,"urbana",7579,"particular","turismo","gasolina","M","negro","casado","mensual",0,2,"superior","presencial",0,2,1,0,5.14,0,5.14,1,"baja",0,NA,0,"3","2"
44,"1","1",3.28,0.328,35,"25-35",15,87,1296,6,42853,205,"mixta",14840,"particular","turismo","diesel","M","otro","otro","mensual",0,1,"superior","presencial",1,3,0,2,0.126,1,3.28,1,"baja",2024.25,2024.25,1,"5","5"
45,"1","1",2.213,0.2213,32,"25-35",11,70,976,9,29925,357,"mixta",18242,"comercial","turismo","gasolina","M","gris","casado","mensual",0,1,"medio","telefonico",1,3,0,0,1.142,1,3.657,0,"fin_estudio",2816.8,2816.8,1,"5","4"
46,"1","1",2.222,0.2222,75,"65+",50,108,1732,16,26663,367,"mixta",15746,"particular","turismo","diesel","M","negro","casado","anual",0,1,"superior","presencial",0,1,1,0,2.222,0,3.835,0,"fin_estudio",0,NA,0,"2","1"
47,"1","1",3.576,0.3576,38,"35-65",14,100,1344,6,26789,161,"mixta",9428,"particular","turismo","diesel","M","negro","soltero","mensual",1,1,"medio","presencial",0,0,0,2,3.576,0,3.576,1,"baja",0,NA,0,"1","1"
48,"1","1",5.461,0.5461,62,"35-65",32,55,849,13,26746,185,"mixta",10209,"particular","turismo","gasolina","M","rojo","soltero","mensual",1,1,"basico","presencial",1,5,0,1,4.197,1,10,0,"fin_estudio",1377.97,1377.97,1,"2","2"
49,"1","1",3.339,0.3339,55,"35-65",19,139,2457,8,22257,192,"mixta",18680,"particular","turismo","gasolina","M","otro","otro","anual",1,2,"superior","presencial",1,2,0,1,3.309,1,3.628,0,"fin_estudio",838.33,838.33,1,"1","2"
50,"1","1",8.032,0.8032,71,"65+",42,117,2023,6,27490,418,"mixta",18431,"particular","turismo","gasolina","H","otro","casado","mensual",1,2,"superior","presencial",0,4,0,1,8.032,0,10,0,"fin_estudio",0,NA,0,"1","1"
51,"1","1",0.963,0.0963,56,"35-65",27,73,1074,0,27769,46,"rural",18949,"particular","turismo","diesel","M","otro","soltero","anual",1,1,"basico","telefonico",0,0,0,0,0.963,0,0.963,1,"baja",0,NA,0,"3","3"
52,"1","1",1.192,0.1192,37,"35-65",15,55,800,9,9218,1152,"urbana",15988,"particular","furgoneta","gasolina","M","otro","soltero","mensual",0,2,"medio","presencial",0,1,0,1,1.192,0,9.407,0,"fin_estudio",0,NA,0,"1","1"
53,"1","1",8.435,0.8435,60,"35-65",36,151,2397,13,27552,258,"mixta",4734,"particular","turismo","gasolina","M","negro","otro","mensual",0,1,"basico","presencial",0,2,0,1,8.435,0,8.843,0,"fin_estudio",0,NA,0,"1","1"
54,"1","1",2.774,0.2774,42,"35-65",19,57,902,7,30056,98,"rural",9236,"comercial","turismo","diesel","H","gris","casado","anual",0,1,"superior","presencial",0,1,0,1,2.774,0,2.774,1,"baja",0,NA,0,"3","2"
55,"1","1",2.352,0.2352,46,"35-65",12,170,2131,9,16956,717,"mixta",6410,"particular","turismo","gasolina","M","rojo","soltero","mensual",1,1,"superior","presencial",0,0,0,0,2.352,0,2.352,1,"baja",0,NA,0,"3","3"
56,"1","1",3.72,0.372,18,"18-25",0,78,1208,0,22128,44,"rural",9068,"particular","turismo","diesel","H","rojo","soltero","mensual",0,1,"basico","telefonico",1,2,0,1,2.587,1,10,0,"fin_estudio",1777.95,1777.95,1,"4","3"
57,"1","1",8.955,0.8955,59,"35-65",17,103,1826,6,24519,6997,"urbana",9813,"particular","turismo","diesel","H","negro","casado","mensual",1,3,"medio","presencial",2,4,0,2,2.772,1,10,0,"fin_estudio",3083.73,1541.87,1,"4","3"
58,"1","1",5.341,0.5341,57,"35-65",36,55,949,10,24531,2372,"urbana",7617,"particular","moto","gasolina","M","rojo","soltero","mensual",0,1,"medio","telematico",0,1,0,3,5.341,0,10,0,"fin_estudio",0,NA,0,"1","1"
59,"1","1",4.828,0.4828,32,"25-35",8,127,1640,6,27947,1276,"urbana",7687,"particular","moto","diesel","H","otro","soltero","mensual",0,2,"medio","presencial",3,0,0,2,0.6,1,4.828,1,"baja",5609.66,1869.89,1,"4","4"
60,"1","1",3.744,0.3744,38,"35-65",16,106,1890,14,33459,781,"mixta",21594,"particular","moto","diesel","M","blanco","soltero","anual",0,1,"medio","telefonico",0,2,0,0,3.744,0,3.744,1,"baja",0,NA,0,"1","1"
61,"1","1",3.836,0.3836,65,"35-65",37,143,2045,2,28248,338,"mixta",14747,"particular","turismo","diesel","M","gris","otro","mensual",1,1,"medio","telematico",0,1,0,1,3.836,0,10,0,"fin_estudio",0,NA,0,"1","1"
62,"1","1",7.699,0.7699,59,"35-65",41,102,1259,3,20672,31,"rural",14986,"particular","turismo","diesel","H","rojo","soltero","mensual",0,2,"superior","telefonico",0,2,1,2,7.699,0,7.699,1,"baja",0,NA,0,"1","1"
63,"1","1",9.13,0.913,36,"35-65",16,71,1049,12,22325,255,"mixta",16055,"particular","moto","diesel","H","rojo","soltero","mensual",1,2,"medio","presencial",1,2,0,1,5.654,1,10,0,"fin_estudio",2700.04,2700.04,1,"1","1"
64,"1","1",1.045,0.1045,35,"25-35",14,62,803,8,15681,57,"rural",11090,"particular","turismo","diesel","H","gris","casado","mensual",0,1,"superior","presencial",0,0,0,0,1.045,0,3.138,0,"fin_estudio",0,NA,0,"5","5"
65,"1","1",8.599,0.8599,62,"35-65",41,62,800,0,30895,95,"rural",6674,"particular","turismo","gasolina","H","negro","casado","mensual",0,1,"superior","telefonico",0,3,0,1,8.599,0,8.599,1,"baja",0,NA,0,"1","1"
66,"1","1",6.896,0.6896,79,"65+",48,135,1948,13,37104,426,"mixta",20641,"particular","turismo","gasolina","M","blanco","casado","anual",0,2,"basico","presencial",3,5,0,1,2.233,1,7.23,0,"fin_estudio",9270.76,3090.25,1,"5","5"
67,"1","1",4.759,0.4759,30,"25-35",5,112,1426,13,16928,80,"rural",5662,"particular","turismo","diesel","M","negro","soltero","anual",0,3,"superior","telematico",0,3,0,3,4.759,0,10,0,"fin_estudio",0,NA,0,"3","3"
68,"1","1",3.784,0.3784,25,"18-25",6,154,2458,4,24967,1052,"urbana",38160,"comercial","turismo","diesel","M","negro","casado","anual",0,1,"basico","presencial",3,5,0,2,0.766,1,3.784,1,"baja",4892.69,1630.9,1,"5","4"
69,"1","1",8.791,0.8791,57,"35-65",36,113,1662,10,19704,126,"rural",11609,"particular","turismo","gasolina","M","gris","soltero","anual",0,2,"basico","presencial",0,2,2,5,8.791,0,10,0,"fin_estudio",0,NA,0,"3","3"
70,"1","1",4.227,0.4227,35,"25-35",7,84,1063,5,14377,890,"mixta",6633,"particular","turismo","diesel","M","gris","casado","anual",1,1,"basico","telefonico",0,0,0,0,4.227,0,4.227,1,"baja",0,NA,0,"2","1"
71,"1","1",4.717,0.4717,70,"65+",22,133,1671,10,21250,622,"mixta",25471,"particular","turismo","gasolina","H","otro","casado","anual",0,1,"basico","presencial",0,5,0,0,4.717,0,4.717,1,"baja",0,NA,0,"1","1"
72,"1","1",6.719,0.6719,44,"35-65",13,131,2295,0,29025,145,"rural",22648,"particular","turismo","gasolina","M","negro","otro","mensual",0,1,"basico","presencial",0,6,0,1,6.719,0,10,0,"fin_estudio",0,NA,0,"1","1"
73,"1","1",3.363,0.3363,43,"35-65",10,93,1304,21,22000,189,"mixta",13786,"particular","turismo","gasolina","M","blanco","soltero","mensual",0,1,"superior","presencial",0,0,0,0,3.363,0,3.363,1,"baja",0,NA,0,"1","1"
74,"1","1",2.089,0.2089,20,"18-25",2,74,1078,18,6829,233,"mixta",47135,"comercial","turismo","gasolina","H","blanco","soltero","anual",0,1,"basico","presencial",0,3,0,0,2.089,0,2.089,1,"baja",0,NA,0,"1","1"
75,"1","1",6.63,0.663,55,"35-65",16,161,2444,4,29145,66,"rural",11292,"particular","turismo","diesel","M","rojo","casado","anual",0,1,"medio","telefonico",0,4,2,2,6.63,0,10,0,"fin_estudio",0,NA,0,"1","1"
76,"1","1",3.835,0.3835,18,"18-25",0,127,1858,10,33304,243,"mixta",23374,"comercial","turismo","gasolina","H","blanco","soltero","mensual",0,1,"medio","presencial",0,2,1,0,3.835,0,3.835,1,"baja",0,NA,0,"3","2"
77,"1","1",4.373,0.4373,58,"35-65",28,66,1145,11,15131,744,"mixta",38827,"particular","moto","diesel","M","otro","soltero","mensual",0,2,"basico","telematico",2,3,0,2,1.216,1,10,0,"fin_estudio",1862.45,931.22,1,"3","3"
78,"1","1",7.008,0.7008,72,"65+",26,95,1297,1,18982,550,"mixta",9593,"comercial","turismo","gasolina","H","gris","casado","anual",0,2,"basico","presencial",0,6,2,5,7.008,0,8.961,0,"fin_estudio",0,NA,0,"1","1"
79,"1","1",5.56,0.556,65,"35-65",22,137,2313,11,30360,445,"mixta",10230,"comercial","turismo","diesel","M","blanco","casado","anual",1,2,"medio","presencial",1,2,1,3,0.51,1,10,0,"fin_estudio",3103.69,3103.69,1,"1","1"
80,"1","1",9.425,0.9425,63,"35-65",32,158,2694,11,22514,636,"mixta",12289,"particular","turismo","diesel","M","rojo","casado","anual",0,2,"medio","telematico",0,3,4,3,9.425,0,10,0,"fin_estudio",0,NA,0,"1","1"
81,"1","1",4.074,0.4074,55,"35-65",31,156,2668,0,25566,130,"rural",6098,"particular","turismo","gasolina","H","blanco","soltero","anual",0,1,"superior","presencial",0,1,1,1,4.074,0,4.074,1,"baja",0,NA,0,"3","2"
82,"1","1",3.681,0.3681,27,"25-35",9,55,929,17,27688,255,"mixta",14555,"particular","turismo","gasolina","H","rojo","casado","mensual",0,1,"superior","telefonico",0,4,0,0,3.681,0,10,0,"fin_estudio",0,NA,0,"1","1"
83,"1","1",6.029,0.6029,70,"65+",28,111,1548,1,28785,131,"rural",19683,"particular","turismo","diesel","H","negro","soltero","mensual",1,2,"basico","telefonico",1,4,0,4,3.526,1,10,0,"fin_estudio",5422.36,5422.36,1,"1","1"
84,"1","1",7.309,0.7309,43,"35-65",18,128,1696,2,25105,15,"rural",10626,"particular","turismo","diesel","M","gris","casado","anual",1,2,"superior","presencial",0,3,0,2,7.309,0,7.309,1,"baja",0,NA,0,"1","1"
85,"1","1",2.247,0.2247,24,"18-25",5,69,997,9,25050,375,"mixta",24916,"particular","turismo","diesel","H","negro","casado","anual",0,4,"basico","presencial",2,2,0,0,1.711,1,2.247,1,"baja",7035.08,3517.54,1,"5","4"
86,"1","1",2.338,0.2338,56,"35-65",27,74,890,8,8044,178,"mixta",6460,"particular","turismo","diesel","H","blanco","soltero","anual",0,2,"medio","telematico",0,1,0,1,2.338,0,2.338,1,"baja",0,NA,0,"2","1"
87,"1","1",7.491,0.7491,55,"35-65",37,130,1811,8,18786,34,"rural",10008,"particular","turismo","diesel","M","blanco","soltero","mensual",1,3,"basico","presencial",0,4,0,3,7.491,0,10,0,"fin_estudio",0,NA,0,"1","1"
88,"1","1",1.048,0.1048,27,"25-35",4,123,2150,0,28347,52,"rural",15267,"particular","turismo","gasolina","M","blanco","casado","mensual",0,1,"medio","presencial",0,0,0,0,1.048,0,1.048,1,"baja",0,NA,0,"2","2"
89,"1","1",6.032,0.6032,35,"25-35",8,106,1451,8,22068,162,"mixta",11962,"particular","turismo","diesel","H","blanco","casado","anual",1,1,"medio","presencial",0,3,0,2,6.032,0,10,0,"fin_estudio",0,NA,0,"2","2"
90,"1","1",2.327,0.2327,56,"35-65",15,72,1028,6,21248,697,"mixta",7339,"comercial","turismo","diesel","H","otro","soltero","anual",0,2,"medio","presencial",0,0,0,1,2.327,0,10,0,"fin_estudio",0,NA,0,"2","1"
91,"1","1",3.536,0.3536,18,"18-25",0,109,1779,14,21269,183,"mixta",7437,"comercial","turismo","diesel","M","otro","casado","anual",1,1,"basico","telefonico",0,1,0,1,3.536,0,3.536,1,"baja",0,NA,0,"2","2"
92,"1","1",1.128,0.1128,54,"35-65",23,134,1838,13,27440,494,"mixta",14963,"particular","turismo","gasolina","H","gris","soltero","anual",0,1,"basico","presencial",0,1,0,0,1.128,0,1.128,1,"baja",0,NA,0,"3","2"
93,"1","1",4.584,0.4584,46,"35-65",14,138,1885,6,19867,434,"mixta",13364,"particular","furgoneta","diesel","M","blanco","casado","anual",0,3,"medio","telematico",0,2,0,3,4.584,0,4.584,1,"baja",0,NA,0,"3","2"
94,"1","1",5.415,0.5415,36,"35-65",10,85,1310,14,27876,140,"rural",8218,"particular","turismo","diesel","M","negro","otro","anual",1,2,"basico","presencial",0,0,0,0,5.415,0,5.415,1,"baja",0,NA,0,"1","1"
95,"1","1",0.717,0.0717,31,"25-35",6,144,2331,11,27362,223,"mixta",17740,"particular","turismo","diesel","H","otro","casado","anual",1,1,"medio","telefonico",0,0,0,1,0.717,0,0.717,1,"baja",0,NA,0,"3","3"
96,"1","1",4.445,0.4445,74,"65+",54,131,2228,2,23476,280,"mixta",13859,"particular","turismo","gasolina","H","otro","soltero","anual",0,1,"basico","presencial",1,1,1,1,4.414,1,10,0,"fin_estudio",1354.87,1354.87,1,"2","3"
97,"1","1",8.861,0.8861,65,"35-65",23,74,1081,9,13737,134,"rural",15307,"particular","furgoneta","gasolina","H","otro","casado","mensual",0,1,"medio","telefonico",1,5,0,0,0.758,1,8.861,1,"baja",323.1,323.1,1,"1","1"
98,"1","1",2.93,0.293,59,"35-65",32,76,1075,8,5182,49,"rural",8471,"particular","turismo","diesel","H","negro","casado","mensual",0,2,"superior","telefonico",0,0,0,0,2.93,0,2.93,1,"baja",0,NA,0,"2","2"
99,"1","1",4.296,0.4296,38,"35-65",16,55,800,6,17859,773,"mixta",13649,"particular","turismo","diesel","M","negro","soltero","mensual",0,1,"superior","telefonico",2,1,0,3,0.558,1,10,0,"fin_estudio",2784.93,1392.47,1,"3","2"
100,"1","1",1.764,0.1764,64,"35-65",32,91,1507,9,27114,232,"mixta",15956,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"medio","presencial",0,2,0,1,1.764,0,1.764,1,"baja",0,NA,0,"5","5"
101,"1","1",2.535,0.2535,45,"35-65",17,110,1748,8,27257,212,"mixta",7692,"particular","turismo","diesel","M","gris","casado","anual",1,1,"superior","presencial",0,1,0,1,2.535,0,2.535,1,"baja",0,NA,0,"1","1"
102,"1","1",3.53,0.353,20,"18-25",1,138,2362,5,36073,93,"rural",18421,"particular","turismo","diesel","H","otro","soltero","mensual",0,1,"medio","telefonico",0,4,0,1,3.53,0,3.53,1,"baja",0,NA,0,"4","3"
103,"1","1",6.763,0.6763,58,"35-65",15,121,1529,0,28351,9,"rural",9171,"particular","turismo","diesel","H","rojo","soltero","anual",1,1,"medio","presencial",0,2,0,2,6.763,0,10,0,"fin_estudio",0,NA,0,"1","1"
104,"1","1",1.58,0.158,47,"35-65",21,161,2571,7,34949,2428,"urbana",11051,"particular","turismo","gasolina","H","negro","otro","anual",1,2,"superior","telefonico",1,1,0,0,1.547,1,1.58,1,"baja",3074.58,3074.58,1,"3","4"
105,"1","1",5.223,0.5223,35,"25-35",13,146,2121,18,37616,1918,"urbana",11043,"particular","moto","diesel","H","negro","otro","anual",0,2,"basico","presencial",7,1,0,2,0.205,1,5.223,1,"baja",55356.3,7908.04,1,"5","5"
106,"1","1",2.445,0.2445,29,"25-35",4,154,2318,11,37368,116,"rural",19508,"particular","moto","diesel","M","blanco","otro","anual",0,1,"basico","telefonico",0,1,0,3,2.445,0,10,0,"fin_estudio",0,NA,0,"1","1"
107,"1","1",1.621,0.1621,52,"35-65",20,186,2641,9,37099,461,"mixta",8421,"particular","turismo","diesel","M","negro","soltero","anual",0,2,"superior","presencial",0,1,0,1,1.621,0,1.621,1,"baja",0,NA,0,"3","3"
108,"1","1",2.11,0.211,34,"25-35",7,106,1657,12,27801,499,"mixta",9230,"particular","turismo","gasolina","H","negro","casado","anual",0,2,"basico","telefonico",1,1,0,1,1.553,1,7.339,0,"fin_estudio",2363.73,2363.73,1,"2","2"
109,"1","1",8.817,0.8817,21,"18-25",2,79,1393,4,20808,546,"mixta",4984,"particular","turismo","diesel","M","rojo","casado","mensual",0,2,"basico","telefonico",1,1,0,4,3.682,1,10,0,"fin_estudio",1289.91,1289.91,1,"1","1"
110,"1","1",3.615,0.3615,52,"35-65",22,113,1754,7,15129,303,"mixta",12315,"comercial","turismo","diesel","M","negro","casado","anual",1,1,"medio","presencial",1,1,0,1,1.492,1,8.315,0,"fin_estudio",255.05,255.05,1,"2","2"
