"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
44,"1","1",9.217,0.9217,39,"35-65",19,100,1345,0,18288,1779,"urbana",16529,"particular","turismo","diesel","M","negro","soltero","anual",0,2,"basico","presencial",2,4,0,2,0.198,1,10,0,"fin_estudio",6321.7,3160.85,1,"1","1"
45,"1","1",4.097,0.4097,20,"18-25",1,84,1052,14,40509,378,"mixta",19689,"particular","turismo","gasolina","M","negro","soltero","anual",0,1,"basico","telefonico",0,2,0,1,4.097,0,4.097,1,"baja",0,NA,0,"1","1"
46,"1","1",6.836,0.6836,47,"35-65",28,190,2361,17,22423,387,"mixta",7992,"particular","turismo","gasolina","H","rojo","casado","anual",0,1,"medio","telematico",4,1,0,1,1.882,1,10,0,"fin_estudio",13427.71,3356.93,1,"4","5"
47,"1","1",2.243,0.2243,44,"35-65",22,76,1010,9,20093,916,"mixta",10653,"particular","turismo","diesel","M","otro","otro","anual",1,1,"medio","telefonico",0,2,0,1,2.243,0,2.243,1,"baja",0,NA,0,"2","1"
48,"1","1",4.255,0.4255,58,"35-65",22,163,2733,7,34385,721,"mixta",28548,"comercial","turismo","diesel","M","blanco","casado","mensual",0,1,"medio","presencial",1,1,0,4,1.982,1,8.626,0,"fin_estudio",3382.16,3382.16,1,"3","3"
49,"1","1",1.379,0.1379,45,"35-65",20,133,2264,3,22055,2972,"urbana",8423,"particular","turismo","gasolina","M","blanco","casado","anual",0,1,"superior","telefonico",0,0,0,3,1.379,0,10,0,"fin_estudio",0,NA,0,"3","3"
50,"1","1",3.439,0.3439,24,"18-25",4,55,800,14,26047,854,"mixta",15641,"comercial","turismo","diesel","M","rojo","soltero","anual",0,2,"medio","presencial",0,1,0,1,3.439,0,3.439,1,"baja",0,NA,0,"3","2"
51,"1","1",2.949,0.2949,42,"35-65",16,116,1905,7,20834,129,"rural",10707,"particular","turismo","diesel","H","gris","casado","mensual",0,3,"medio","presencial",1,2,0,0,1.578,1,2.949,1,"baja",1078.34,1078.34,1,"2","1"
52,"1","1",2.405,0.2405,18,"18-25",0,121,1994,11,15239,126,"rural",10967,"particular","turismo","gasolina","H","otro","casado","mensual",0,2,"superior","telematico",0,0,0,0,2.405,0,2.405,1,"baja",0,NA,0,"2","1"
53,"1","1",2.422,0.2422,53,"35-65",13,60,800,1,32690,333,"mixta",11298,"particular","moto","gasolina","H","gris","casado","anual",1,3,"medio","telematico",0,2,0,0,2.422,0,10,0,"fin_estudio",0,NA,0,"1","1"
54,"1","1",8.962,0.8962,49,"35-65",22,132,2051,12,25706,1571,"urbana",6767,"particular","turismo","gasolina","H","rojo","soltero","anual",0,2,"medio","telematico",0,1,0,3,8.962,0,10,0,"fin_estudio",0,NA,0,"1","1"
55,"1","1",3.051,0.3051,66,"65+",39,122,1506,14,21982,90,"rural",10462,"particular","turismo","gasolina","H","gris","casado","anual",1,2,"superior","presencial",0,1,0,1,3.051,0,3.051,1,"baja",0,NA,0,"1","1"
56,"1","1",4.797,0.4797,40,"35-65",20,119,1586,2,32278,344,"mixta",9654,"particular","turismo","gasolina","M","gris","casado","anual",0,1,"basico","telematico",1,6,0,3,4.54,1,4.797,1,"baja",3515.17,3515.17,1,"1","2"
57,"1","1",2.698,0.2698,57,"35-65",15,170,2903,4,38344,887,"mixta",4754,"particular","turismo","gasolina","H","otro","casado","mensual",0,3,"basico","telefonico",1,2,0,0,2.652,1,2.698,1,"baja",6615.13,6615.13,1,"3","4"
58,"1","1",2.235,0.2235,61,"35-65",28,151,2420,18,17199,420,"mixta",21129,"comercial","turismo","diesel","M","rojo","casado","anual",0,1,"medio","telefonico",0,0,0,0,2.235,0,2.235,1,"baja",0,NA,0,"1","1"
59,"1","1",1.293,0.1293,63,"35-65",19,140,2117,2,14249,115,"rural",19263,"particular","turismo","diesel","M","rojo","casado","mensual",1,1,"basico","telefonico",0,0,0,0,1.293,0,3.767,0,"fin_estudio",0,NA,0,"1","1"
60,"1","1",2.604,0.2604,30,"25-35",6,67,1122,18,17246,5002,"urbana",11487,"comercial","turismo","diesel","M","gris","soltero","anual",0,1,"basico","presencial",1,3,2,0,0.231,1,7.556,0,"fin_estudio",1252.4,1252.4,1,"1","1"
61,"1","1",2.278,0.2278,65,"35-65",35,93,1476,6,28817,611,"mixta",14354,"comercial","turismo","diesel","M","rojo","soltero","anual",0,1,"superior","presencial",0,1,0,0,2.278,0,2.278,1,"baja",0,NA,0,"2","1"
62,"1","1",2.551,0.2551,32,"25-35",7,87,1450,8,20236,40,"rural",5347,"comercial","furgoneta","diesel","M","gris","soltero","anual",0,1,"superior","telematico",0,2,0,1,2.551,0,2.551,1,"baja",0,NA,0,"3","2"
63,"1","1",8.881,0.8881,34,"25-35",10,55,800,0,21923,739,"mixta",9008,"particular","moto","diesel","H","gris","soltero","anual",0,2,"medio","telefonico",2,2,0,2,2.244,1,10,0,"fin_estudio",4027.77,2013.88,1,"2","1"
64,"1","1",3.876,0.3876,44,"35-65",24,99,1385,10,8420,376,"mixta",15160,"particular","moto","diesel","H","gris","soltero","anual",0,1,"basico","presencial",1,1,0,6,3.431,1,10,0,"fin_estudio",1998.18,1998.18,1,"5","5"
65,"1","1",2.514,0.2514,43,"35-65",13,100,1372,10,22529,589,"mixta",5264,"particular","turismo","diesel","M","otro","casado","anual",1,2,"basico","presencial",1,0,1,0,0.447,1,10,0,"fin_estudio",1293.38,1293.38,1,"1","1"
66,"1","1",7.15,0.715,39,"35-65",12,129,1766,0,30464,279,"mixta",8951,"particular","turismo","gasolina","M","otro","casado","anual",0,1,"superior","presencial",0,2,0,1,7.15,0,10,0,"fin_estudio",0,NA,0,"1","1"
67,"1","1",0.257,0.0257,72,"65+",19,122,1591,5,15478,418,"mixta",6968,"particular","turismo","gasolina","M","gris","soltero","anual",1,1,"medio","presencial",0,0,0,0,0.257,0,0.257,1,"baja",0,NA,0,"3","3"
68,"1","1",1.436,0.1436,43,"35-65",19,79,1051,5,22463,286,"mixta",11516,"particular","turismo","diesel","M","gris","soltero","anual",0,2,"basico","telefonico",0,0,0,2,1.436,0,3.29,0,"fin_estudio",0,NA,0,"1","1"
69,"1","1",8.557,0.8557,78,"65+",44,73,1242,2,11527,149,"rural",16881,"particular","turismo","diesel","M","gris","casado","mensual",1,2,"medio","telematico",0,6,0,0,8.557,0,10,0,"fin_estudio",0,NA,0,"1","1"
70,"1","1",5.653,0.5653,42,"35-65",14,84,1170,4,32687,107,"rural",4688,"particular","turismo","diesel","H","gris","casado","mensual",0,1,"superior","presencial",0,1,0,1,5.653,0,9.256,0,"fin_estudio",0,NA,0,"1","1"
71,"1","1",4.613,0.4613,44,"35-65",16,160,2071,17,23190,662,"mixta",14440,"comercial","turismo","gasolina","M","blanco","casado","mensual",0,1,"basico","presencial",0,1,1,1,4.613,0,4.613,1,"baja",0,NA,0,"3","3"
72,"1","1",8.718,0.8718,60,"35-65",35,113,1402,11,9143,334,"mixta",11629,"particular","moto","gasolina","H","rojo","soltero","anual",0,1,"basico","presencial",0,4,0,1,8.718,0,9.712,0,"fin_estudio",0,NA,0,"2","1"
73,"1","1",4.965,0.4965,55,"35-65",19,66,1147,14,32642,1104,"urbana",6179,"particular","turismo","diesel","H","negro","soltero","anual",0,1,"basico","presencial",2,0,0,1,0.609,1,10,0,"fin_estudio",6985.24,3492.62,1,"2","3"
74,"1","1",5.816,0.5816,32,"25-35",5,75,1114,9,5806,363,"mixta",13313,"particular","turismo","gasolina","H","blanco","casado","anual",1,3,"superior","presencial",0,1,0,1,5.816,0,5.816,1,"baja",0,NA,0,"1","1"
75,"1","1",4.518,0.4518,58,"35-65",19,161,2860,7,35135,314,"mixta",12912,"particular","turismo","gasolina","H","blanco","soltero","mensual",1,2,"medio","presencial",2,0,1,4,2.478,1,4.518,1,"baja",6142.15,3071.07,1,"2","3"
76,"1","1",5.034,0.5034,23,"18-25",5,96,1158,14,11507,574,"mixta",10515,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"medio","presencial",0,2,0,1,5.034,0,6.945,0,"fin_estudio",0,NA,0,"1","1"
77,"1","1",1.112,0.1112,26,"25-35",5,132,2328,4,27812,160,"mixta",6228,"particular","turismo","diesel","H","otro","casado","mensual",1,2,"superior","presencial",0,0,0,0,1.112,0,10,0,"fin_estudio",0,NA,0,"4","3"
78,"1","1",5.687,0.5687,18,"18-25",0,158,2732,13,13732,912,"mixta",12965,"comercial","turismo","diesel","H","rojo","casado","anual",1,2,"medio","presencial",4,5,0,4,2.536,1,10,0,"fin_estudio",7538.84,1884.71,1,"3","4"
79,"1","1",3.702,0.3702,42,"35-65",21,102,1448,9,34631,139,"rural",7493,"particular","turismo","diesel","H","otro","casado","anual",0,1,"basico","presencial",0,1,0,0,3.702,0,8.373,0,"fin_estudio",0,NA,0,"4","4"
80,"1","1",1.85,0.185,51,"35-65",23,153,2015,10,29228,352,"mixta",13339,"particular","turismo","diesel","M","negro","casado","anual",1,3,"basico","presencial",1,2,2,0,1.836,1,1.85,1,"baja",1480.88,1480.88,1,"5","5"
81,"1","1",9.639,0.9639,51,"35-65",30,138,2167,15,29352,97,"rural",10192,"particular","furgoneta","gasolina","M","gris","casado","anual",1,1,"basico","presencial",0,2,0,4,9.639,0,10,0,"fin_estudio",0,NA,0,"1","1"
82,"1","1",2.258,0.2258,49,"35-65",29,71,1010,3,23822,100,"rural",8404,"particular","turismo","diesel","M","negro","casado","anual",1,2,"basico","telefonico",0,3,0,2,2.258,0,2.258,1,"baja",0,NA,0,"1","1"
83,"1","1",3.43,0.343,28,"25-35",9,166,2189,4,30040,257,"mixta",9304,"particular","turismo","diesel","M","gris","casado","anual",0,2,"basico","presencial",0,1,0,0,3.43,0,10,0,"fin_estudio",0,NA,0,"2","1"
84,"1","1",1.353,0.1353,48,"35-65",20,55,800,11,23595,327,"mixta",22927,"comercial","turismo","gasolina","H","blanco","soltero","mensual",0,2,"basico","telefonico",0,1,0,0,1.353,0,7.318,0,"fin_estudio",0,NA,0,"3","2"
85,"1","1",1.874,0.1874,44,"35-65",12,93,1362,6,21155,200,"mixta",13316,"particular","turismo","diesel","M","otro","casado","anual",0,1,"medio","presencial",1,1,0,0,1.45,1,10,0,"fin_estudio",1162.93,1162.93,1,"1","2"
86,"1","1",5.704,0.5704,59,"35-65",39,153,2500,8,11338,128,"rural",19472,"particular","turismo","diesel","H","negro","casado","anual",1,1,"basico","presencial",0,1,1,4,5.704,0,6.183,0,"fin_estudio",0,NA,0,"1","1"
87,"1","1",2.322,0.2322,48,"35-65",23,61,902,11,15527,156,"mixta",6776,"particular","turismo","gasolina","H","blanco","casado","anual",0,2,"medio","presencial",0,1,0,1,2.322,0,4.622,0,"fin_estudio",0,NA,0,"5","5"
88,"1","1",1.638,0.1638,62,"35-65",32,150,2382,9,30776,163,"mixta",24202,"comercial","turismo","diesel","M","rojo","soltero","anual",0,1,"medio","telefonico",1,1,0,0,0.693,1,2.669,0,"fin_estudio",338.51,338.51,1,"2","2"
89,"1","1",1.123,0.1123,37,"35-65",19,130,1867,11,30254,22,"rural",11101,"particular","turismo","gasolina","H","otro","casado","mensual",0,2,"superior","telefonico",0,0,0,0,1.123,0,1.123,1,"baja",0,NA,0,"3","3"
90,"1","1",9.002,0.9002,50,"35-65",31,91,1632,3,14433,1407,"urbana",6032,"particular","turismo","gasolina","M","rojo","casado","anual",0,2,"basico","presencial",1,2,0,1,6.204,1,10,0,"fin_estudio",3307.46,3307.46,1,"1","1"
91,"1","1",4.752,0.4752,46,"35-65",19,146,2306,11,20298,146,"rural",8719,"particular","moto","diesel","H","gris","soltero","anual",0,2,"basico","presencial",0,0,0,2,4.752,0,4.752,1,"baja",0,NA,0,"2","2"
92,"2","1",2.489,0.2489,65,"35-65",17,128,2174,7,27674,627,"mixta",8570,"particular","turismo","diesel","H","blanco","soltero","mensual",0,1,"medio","telematico",0,0,0,3,2.489,0,6.491,0,"fin_estudio",0,NA,0,"2","2"
93,"2","1",9.569,0.9569,60,"35-65",40,64,902,10,34045,268,"mixta",5840,"particular","furgoneta","diesel","M","otro","soltero","anual",0,1,"basico","presencial",3,3,0,3,3.718,1,10,0,"fin_estudio",7231.55,2410.52,1,"3","3"
94,"2","1",3.975,0.3975,37,"35-65",17,142,1985,4,27039,55,"rural",20188,"comercial","turismo","diesel","H","negro","soltero","mensual",1,1,"medio","presencial",0,2,0,2,3.975,0,5.576,0,"fin_estudio",0,NA,0,"1","1"
95,"2","1",2.155,0.2155,50,"35-65",13,146,2307,7,33238,244,"mixta",13903,"particular","turismo","diesel","H","otro","soltero","mensual",0,1,"medio","presencial",0,0,0,0,2.155,0,2.155,1,"baja",0,NA,0,"2","2"
96,"2","1",3.449,0.3449,38,"35-65",16,67,876,14,25789,715,"mixta",11203,"particular","turismo","diesel","H","otro","casado","mensual",0,1,"basico","telematico",0,2,1,4,3.449,0,10,0,"fin_estudio",0,NA,0,"3","2"
97,"2","1",2.683,0.2683,50,"35-65",24,134,2328,2,36621,566,"mixta",7896,"particular","moto","diesel","H","rojo","casado","anual",0,1,"basico","telematico",0,1,0,0,2.683,0,2.683,1,"baja",0,NA,0,"1","1"
98,"2","1",9.45,0.945,60,"35-65",38,111,1692,6,22991,148,"rural",14991,"particular","turismo","gasolina","H","gris","casado","mensual",0,1,"basico","telematico",0,4,0,3,9.45,0,10,0,"fin_estudio",0,NA,0,"1","1"
99,"2","1",8.224,0.8224,49,"35-65",30,114,1809,10,14930,558,"mixta",13960,"comercial","turismo","diesel","M","gris","casado","anual",0,2,"basico","telematico",8,5,0,3,1.132,1,10,0,"fin_estudio",9258.44,1157.31,1,"5","5"
100,"2","1",2.286,0.2286,46,"35-65",11,55,875,3,15213,1238,"urbana",12744,"particular","furgoneta","diesel","H","gris","casado","anual",0,1,"medio","presencial",0,0,0,1,2.286,0,2.286,1,"baja",0,NA,0,"2","2"
101,"2","1",1.963,0.1963,62,"35-65",29,111,1922,11,18868,960,"mixta",6118,"particular","turismo","gasolina","M","negro","casado","mensual",0,1,"superior","presencial",0,1,0,0,1.963,0,6.261,0,"fin_estudio",0,NA,0,"3","2"
102,"2","1",3.575,0.3575,41,"35-65",10,84,1222,8,17881,108,"rural",11681,"particular","turismo","gasolina","M","otro","casado","mensual",0,1,"medio","presencial",0,1,0,3,3.575,0,3.575,1,"baja",0,NA,0,"2","1"
103,"2","1",2.667,0.2667,64,"35-65",23,148,1918,11,24975,802,"mixta",7343,"particular","turismo","diesel","M","otro","casado","anual",0,2,"medio","presencial",0,1,1,1,2.667,0,2.667,1,"baja",0,NA,0,"1","1"
104,"2","1",5.017,0.5017,53,"35-65",21,78,1149,11,12657,145,"rural",24970,"comercial","turismo","diesel","M","otro","soltero","anual",0,2,"basico","presencial",1,3,0,3,4.394,1,5.017,1,"baja",726.46,726.46,1,"2","1"
105,"2","1",3.028,0.3028,44,"35-65",14,84,1188,7,5228,2958,"urbana",14270,"particular","turismo","gasolina","M","negro","otro","anual",0,1,"basico","presencial",1,0,0,0,0.51,1,5.613,0,"fin_estudio",1997.07,1997.07,1,"4","3"
106,"2","1",8.94,0.894,65,"35-65",21,93,1430,11,25665,2311,"urbana",11659,"particular","turismo","diesel","M","rojo","soltero","mensual",1,2,"medio","telefonico",0,2,1,6,8.94,0,10,0,"fin_estudio",0,NA,0,"1","1"
107,"2","1",3.72,0.372,18,"18-25",0,99,1213,0,44461,29,"rural",8543,"particular","turismo","diesel","M","blanco","casado","anual",0,1,"medio","telefonico",1,1,0,0,0.965,1,6.933,0,"fin_estudio",2324.72,2324.72,1,"4","4"
108,"2","1",3.763,0.3763,51,"35-65",22,107,1882,7,23731,195,"mixta",12454,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"basico","telefonico",0,0,0,1,3.763,0,10,0,"fin_estudio",0,NA,0,"1","1"
109,"2","1",2.49,0.249,46,"35-65",15,57,954,10,22236,76,"rural",12572,"particular","turismo","diesel","H","blanco","soltero","anual",0,1,"basico","presencial",0,2,0,2,2.49,0,2.49,1,"baja",0,NA,0,"2","1"
110,"2","1",1.809,0.1809,31,"25-35",10,103,1594,7,33856,770,"mixta",16961,"particular","turismo","gasolina","H","gris","otro","mensual",0,1,"basico","presencial",0,0,0,3,1.809,0,10,0,"fin_estudio",0,NA,0,"2","2"
