"id_poliza","k","t_k","coste_k","anio"
246,1,3.7845,1199.74,4
249,1,5.0744,2222.63,6
249,2,5.3487,2065.54,6
249,3,5.3811,2788.23,6
251,1,1.2976,3323.74,2
252,1,1.5621,1687.79,2
253,1,1.8027,3404.36,2
253,2,2.0971,1556.81,3
253,3,2.7892,363.89,3
253,4,3.0186,7979.72,4
253,5,3.49,1328.69,4
253,6,3.5951,2585.56,4
253,7,3.9052,2566.36,4
253,8,4.1404,2260.55,5
253,9,4.2814,1232.7,5
253,10,4.8186,970.91,5
253,11,5.1801,4358.91,6
253,12,5.2092,180.83,6
253,13,5.5136,3684.95,6
253,14,5.5432,1440.09,6
253,15,6.0544,3253.35,7
253,16,7.8161,155.08,8
253,17,8.155,987.89,9
253,18,8.3576,1425.11,9
253,19,8.8484,4221.42,9
253,20,9.3525,1413.83,10
254,1,1.9726,2473.01,2
255,1,0.1118,6174.94,1
255,2,0.4765,2077.29,1
255,3,2.4696,3670.7,3
255,4,3.2023,2957.83,4
255,5,3.2251,7613.88,4
256,1,5.843,850.71,6
258,1,1.6257,5920.58,2
258,2,2.7751,4723.56,3
266,1,0.9565,314.56,1
269,1,1.943,2330.98,2
276,1,5.5758,999.63,6
282,1,1.5369,2367.44,2
282,2,2.4067,3517.65,3
283,1,0.3933,2189.65,1
289,1,2.4719,2513.04,3
289,2,3.4613,1440.9,4
289,3,3.8728,2314.13,4
289,4,7.07,2249.77,8
293,1,3.4309,4356.42,4
293,2,5.0926,1835.58,6
296,1,0.595,348.34,1
296,2,3.5729,516.37,4
297,1,0.9356,4669.29,1
297,2,3.939,1776.85,4
297,3,4.3482,5239.71,5
300,1,0.0803,3106.35,1
301,1,0.8796,6949.59,1
301,2,8.6563,6973.14,9
302,1,0.5561,4610.43,1
302,2,6.7808,1985.61,7
304,1,4.9454,3297.52,5
306,1,0.7385,495.38,1
308,1,4.8397,3048.65,5
311,1,3.1829,4096.56,4
311,2,6.0817,830.67,7
314,1,4.6464,1349.12,5
314,2,8.0091,1675.87,9
317,1,1.9534,1307.05,2
317,2,3.1608,7198.21,4
318,1,1.9905,1893.78,2
320,1,0.9272,2488.81,1
321,1,5.2541,6592.92,6
323,1,0.9115,1082.07,1
323,2,1.197,838.82,2
323,3,2.3839,1596.9,3
324,1,1.5159,1656.94,2
324,2,3.0615,858.45,4
324,3,3.1521,1317.07,4
324,4,3.5767,393.96,4
324,5,4.7469,1396.99,5
324,6,4.8582,1623.26,5
324,7,7.7322,544.64,8
324,8,7.9718,372.13,8
325,1,1.0201,1887.5,2
326,1,1.1305,1389.94,2
328,1,1.2014,1545.71,2
331,1,0.3847,1073.35,1
333,1,1.9103,2992.7,2
334,1,1.4862,3652.67,2
335,1,2.2961,3707.11,3
335,2,5.4516,2490.71,6
336,1,3.0518,3041.25,4
338,1,2.0376,1603.88,3
339,1,2.6024,3355.35,3
342,1,1.5436,2029.1,2
342,2,2.372,3868.54,3
342,3,3.2619,5561.09,4
345,1,1.4499,499.15,2
347,1,3.9832,4055.61,4
348,1,0.8471,1293.02,1
349,1,1.0679,3031.74,2
351,1,1.2985,1314.44,2
356,1,1.6067,677.23,2
361,1,1.9641,5387.78,2
361,2,2.7259,3256.23,3
362,1,0.4497,1943.45,1
363,1,1.9564,2209.36,2
363,2,5.1089,2642.04,6
364,1,6.0196,10323.4,7
365,1,0.9827,663.6,1
369,1,2.3991,1493.82,3
370,1,1.0667,4108.36,2
371,1,1.7097,956.76,2
371,2,2.4199,3700.35,3
371,3,2.8081,1355.73,3
371,4,4.9887,3241.88,5
373,1,1.4679,334.28,2
374,1,4.594,825.91,5
374,2,5.1578,3015.07,6
377,1,3.3855,4559.28,4
377,2,4.2376,2277.15,5
377,3,4.9237,5696.43,5
377,4,5.0416,3364.8,6
377,5,5.4623,1551.17,6
377,6,7.4055,2486.41,8
378,1,0.6384,3124.22,1
379,1,2.5985,737.14,3
381,1,0.9393,3682.69,1
384,1,0.6157,903.88,1
387,1,5.0737,3059.61,6
387,2,5.5914,2561.94,6
388,1,1.331,810.67,2
388,2,3.1938,644.29,4
388,3,3.5225,767.58,4
388,4,3.7199,3678.29,4
388,5,4.1228,919.11,5
390,1,1.9369,1072.1,2
393,1,0.312,1068.49,1
399,1,2.3672,1311.81,3
400,1,0.2241,2373.45,1
400,2,3.49,9061.51,4
407,1,9.0481,2465.52,10
409,1,3.4869,4010.19,4
414,1,9.2017,1209.28,10
415,1,1.2469,5641.22,2
415,2,1.2973,9266.55,2
415,3,1.3138,5463,2
417,1,1.9493,2059.59,2
418,1,2.8817,1076.29,3
422,1,6.1768,5563.06,7
428,1,1.5956,998.93,2
428,2,2.7323,1069.79,3
428,3,4.8389,426.73,5
428,4,5.6656,4298.99,6
428,5,7.0625,2423.69,8
430,1,2.9233,4188.52,3
432,1,1.0099,699.26,2
432,2,1.104,426.52,2
432,3,1.1633,1044.05,2
432,4,2.9847,2915.47,3
432,5,4.1141,906.08,5
432,6,4.5919,844.3,5
436,1,2.7271,527.63,3
441,1,0.2838,930.9,1
442,1,0.788,7417.31,1
442,2,3.2853,1770.19,4
443,1,2.2259,4093.67,3
443,2,2.3178,10531.05,3
445,1,2.5607,2273.16,3
449,1,1.9542,1175.69,2
449,2,2.2237,2591.3,3
450,1,1.5561,1687.66,2
458,1,1.843,400.84,2
458,2,6.1817,4412.73,7
458,3,6.5275,3720.49,7
459,1,1.6783,1513.25,2
459,2,2.6844,1909.99,3
459,3,4.7702,1735.61,5
459,4,4.8284,785.27,5
459,5,4.8893,1926.02,5
459,6,7.6269,3016,8
459,7,9.0951,3473.28,10
461,1,1.5338,1228.8,2
462,1,0.0329,1119.22,1
464,1,1.3252,3715.07,2
465,1,0.6489,819.7,1
465,2,2.3567,3233.25,3
467,1,4.3819,1341.61,5
467,2,4.4887,516.5,5
467,3,8.6465,4387.42,9
467,4,9.2432,496.72,10
469,1,1.9003,2258.59,2
473,1,1.1648,2342.1,2
475,1,5e-04,2144.57,1
478,1,2.5729,1456.04,3
479,1,1.3764,4281.14,2
485,1,3.9601,2034.14,4
493,1,3.2601,2660.68,4
494,1,2.9638,2507.65,3
494,2,3.7074,2108.95,4
494,3,4.8508,6678.9,5
504,1,1.5393,12983.38,2
504,2,2.8742,18457.54,3
504,3,4.831,6429.41,5
504,4,5.2676,20723.38,6
511,1,0.7476,5265.85,1
511,2,1.3577,1490.15,2
511,3,2.0839,5768.18,3
512,1,1.2041,1188.31,2
512,2,4.3918,725.07,5
513,1,4.3854,7295.79,5
514,1,0.707,2616.28,1
515,1,5.9028,3067.21,6
517,1,3.0013,3826.37,4
529,1,4.6102,1434.22,5
530,1,0.8009,1914.6,1
530,2,2.4876,2139.92,3
530,3,4.3012,7706.23,5
530,4,4.9563,3313.08,5
530,5,5.4047,5584.96,6
531,1,2.5052,4661.72,3
531,2,2.8419,4530.66,3
531,3,3.1895,3867.23,4
531,4,3.2735,4065.24,4
531,5,3.4704,21202.29,4
531,6,4.9121,7138.27,5
531,7,5.1652,3959.43,6
531,8,5.256,1083.98,6
531,9,5.5377,3349.92,6
531,10,6.0614,2929.13,7
531,11,6.3399,4170.52,7
531,12,6.5525,2103.99,7
532,1,0.4233,8543.83,1
532,2,3.0016,3751.27,4
533,1,1.1907,2184.96,2
533,2,4.1648,3208.94,5
533,3,5.1767,1022.35,6
533,4,5.3934,1264.36,6
533,5,6.5038,3018.79,7
534,1,2.6199,3944.19,3
534,2,4.6313,892.18,5
536,1,1.6665,2946.7,2
537,1,1.6047,751.95,2
543,1,1.5813,3184.72,2
543,2,3.5868,1632.06,4
545,1,4.1177,1869.75,5
547,1,0.0514,3199.01,1
547,2,0.0936,2430.27,1
548,1,0.9454,1870.75,1
550,1,1.9762,938.41,2
551,1,1.2483,785.51,2
552,1,0.2089,1551.92,1
558,1,1.9646,6357.92,2
561,1,3.3165,1228.94,4
561,2,6.4418,3396.2,7
562,1,9.4119,1285.83,10
568,1,0.2892,812.33,1
568,2,0.5376,8838.37,1
568,3,0.7333,500.62,1
568,4,1.3883,1884.23,2
570,1,3.9249,323.03,4
578,1,1.3491,1383.6,2
580,1,0.7208,456.49,1
585,1,4.7655,1150.18,5
585,2,5.3381,1052.05,6
589,1,1.1641,1985.21,2
589,2,1.3352,1280.41,2
589,3,3.9706,1008.81,4
589,4,4.9682,1311.48,5
589,5,6.0829,1325.06,7
590,1,0.1593,3157.77,1
590,2,0.3421,3035.74,1
590,3,1.5206,1097.51,2
590,4,2.2662,2598.52,3
590,5,2.5762,1000.73,3
591,1,1.3027,2837.61,2
594,1,7.3951,2969.37,8
596,1,2.2545,5051.77,3
596,2,2.6022,4367.82,3
596,3,3.6564,3563.81,4
598,1,2.1169,487.67,3
604,1,0.6615,3478.32,1
604,2,0.7171,2934.53,1
604,3,2.2608,1229.46,3
604,4,2.2668,4598.29,3
604,5,2.2754,2881.4,3
605,1,0.4966,1277.51,1
605,2,1.6741,1816.55,2
605,3,2.0835,4903.44,3
605,4,2.6332,3315.69,3
607,1,1.8664,1502.33,2
607,2,2.2242,1391.62,3
607,3,3.3556,7169.76,4
609,1,1.1991,1392.94,2
609,2,6.4607,2922.09,7
609,3,6.9805,3178.46,7
612,1,1.3215,660.73,2
614,1,3.2525,1234.38,4
614,2,3.9106,818.83,4
615,1,1.735,5466.51,2
615,2,7.243,20495,8
619,1,1.4802,3323.52,2
628,1,2.0128,995.37,3
628,2,2.0159,3862.43,3
633,1,4.8957,7033.05,5
634,1,0.8737,1087.42,1
641,1,7.5751,6070.38,8
644,1,0.6965,1943.37,1
646,1,2.2878,6439.72,3
647,1,0.9893,527.55,1
647,2,1.8439,4041.21,2
647,3,4.0574,2367.21,5
647,4,4.1559,924.29,5
650,1,0.5353,5074.33,1
650,2,2.6849,2443.39,3
652,1,2.5311,2968.72,3
659,1,0.4111,4724.21,1
659,2,0.6614,2125.44,1
659,3,1.654,10668.71,2
659,4,1.9864,890.17,2
659,5,3.6697,1766.24,4
659,6,4.3495,2165.11,5
659,7,5.2351,1418.51,6
659,8,5.9622,1297.43,6
659,9,6.117,673.56,7
663,1,0.4535,589.37,1
664,1,6.6677,1286.16,7
667,1,0.153,3092.32,1
668,1,1.9188,1924.15,2
668,2,2.0935,1967.85,3
668,3,2.5891,1123.79,3
671,1,1.989,3214.02,2
671,2,5.9961,2676.56,6
671,3,6.827,1839.37,7
671,4,8.4732,2821.04,9
672,1,2.0327,384.37,3
673,1,3.7965,2230.78,4
673,2,5.6079,2230.15,6
674,1,0.531,2030.44,1
674,2,1.7451,598.53,2
674,3,2.2423,1138.93,3
674,4,2.8029,3814.81,3
676,1,3.0736,2206.36,4
684,1,1.304,1858.69,2
686,1,0.9072,113.7,1
689,1,1.0878,3579.28,2
690,1,8.0356,1695.03,9
702,1,1.494,1503.01,2
702,2,5.0654,1327.62,6
707,1,5.3568,2950.9,6
707,2,7.5499,861.27,8
708,1,4.3501,2897.27,5
711,1,1.7663,1141.87,2
716,1,2.3608,1386.13,3
716,2,3.5496,4412.86,4
717,1,6.5767,643.05,7
718,1,1.0896,2238.01,2
723,1,1.8643,945.64,2
723,2,3.9483,9375.8,4
727,1,1.0321,1020.69,2
730,1,3.3893,4422.82,4
733,1,1.9847,2090.74,2
734,1,0.7245,2575.07,1
734,2,1.8284,1523.45,2
734,3,4.6164,938.73,5
734,4,5.4857,3740.04,6
736,1,4.4351,1649.72,5
740,1,3.0713,4809.71,4
740,2,3.8693,2541.7,4
741,1,1.1139,12324.77,2
744,1,1.6647,841.23,2
746,1,0.5696,1641.9,1
746,2,0.8467,2501.46,1
751,1,1.0878,1359.06,2
756,1,1.4447,1275.83,2
758,1,1.6252,3489.5,2
760,1,1.5156,1955.74,2
760,2,2.1516,4010.48,3
760,3,2.5573,5491.58,3
764,1,2.0364,1628.72,3
765,1,4.3957,2556.01,5
766,1,2.9228,8852.13,3
772,1,1.3379,2518.59,2
772,2,3.4784,181.48,4
772,3,4.1091,1622.56,5
775,1,2.9098,5218.17,3
775,2,3.1712,2870.6,4
776,1,3.0206,867.62,4
780,1,3.5674,1269.03,4
787,1,2.0811,1404.75,3
792,1,0.8745,3428.23,1
792,2,3.1686,1664.56,4
793,1,3.1698,1033.72,4
795,1,1.7767,1656.58,2
800,1,5.567,3453.78,6
801,1,2.8636,1518.7,3
805,1,0.7443,8264.62,1
806,1,1.4623,1113.18,2
807,1,0.0685,1119.06,1
811,1,1.3343,1983.02,2
812,1,4.068,1991.96,5
814,1,0.6439,8729.75,1
814,2,1.775,3552.28,2
814,3,2.9177,1924.7,3
814,4,5.1113,6025.69,6
814,5,6.9522,7131.27,7
814,6,7.2859,3168.04,8
819,1,1.8594,2661.64,2
819,2,2.3799,2726.46,3
819,3,6.1014,1598.85,7
819,4,7.9568,3219.48,8
821,1,0.0995,787.26,1
822,1,2.0771,1284.56,3
822,2,2.0977,2673.06,3
822,3,2.2166,3223.47,3
822,4,4.2096,1753.51,5
825,1,3.218,2321.1,4
825,2,3.5537,2061.19,4
825,3,4.4682,978.11,5
825,4,6.4661,1476.61,7
825,5,7.8687,287.11,8
826,1,1.9657,2772.21,2
827,1,1.7783,819.31,2
827,2,2.2931,2213.79,3
831,1,2.0571,8545.79,3
831,2,2.4414,3175.25,3
832,1,1.4293,2013.08,2
832,2,3.3041,4534.73,4
833,1,2.239,2216.67,3
833,2,2.5718,6573.14,3
833,3,2.6514,6067.57,3
833,4,3.3516,3403.77,4
835,1,2.8423,1782.08,3
835,2,3.2489,2764.99,4
835,3,5.3226,4645.14,6
839,1,0.4294,3992.77,1
839,2,2.186,910.59,3
839,3,2.2785,1752.81,3
839,4,3.2277,2535.84,4
839,5,3.9669,4042.26,4
839,6,5.5782,2302.4,6
842,1,2.523,3534.86,3
844,1,2.3445,2356.13,3
847,1,0.4098,240.61,1
847,2,3.1107,2414.03,4
853,1,0.8747,4625.75,1
853,2,1.2966,3795.96,2
853,3,3.8054,6693.64,4
855,1,0.9623,1436.03,1
855,2,6.6161,4768.97,7
856,1,2.9381,664.37,3
857,1,2.204,578.55,3
857,2,5.3741,4392.33,6
865,1,1.7184,3248.23,2
866,1,4.3044,556.72,5
867,1,2.6322,3368.34,3
868,1,0.6741,1565.66,1
868,2,1.756,1660.96,2
869,1,0.9778,5326.6,1
874,1,0.9997,934.91,1
878,1,1.0077,756.49,2
878,2,2.1692,3930.19,3
879,1,1.2662,5090.43,2
881,1,0.4581,762.9,1
881,2,1.5228,3563.56,2
883,1,1.2124,5653.25,2
885,1,0.9311,2036.49,1
890,1,0.7758,1616.57,1
890,2,3.3069,3037.2,4
897,1,1.245,3495.14,2
897,2,1.662,2111.96,2
897,3,1.8936,3064.57,2
897,4,2.0015,4441.25,3
897,5,2.3046,4090.63,3
897,6,2.9831,2642.49,3
897,7,3.0063,1543.3,4
897,8,3.7242,4447.23,4
897,9,5.6625,1695.31,6
897,10,6.1466,3291.66,7
897,11,7.6318,1382.03,8
897,12,7.6546,4171.34,8
897,13,9.127,2098.95,10
898,1,2.0904,1046.67,3
903,1,0.7954,1120.92,1
903,2,1.9079,3560.97,2
903,3,2.7465,3065.9,3
903,4,2.8372,1801.69,3
904,1,1.7778,1248.43,2
905,1,3.4618,1740.98,4
905,2,3.9212,8042.73,4
908,1,0.7357,2565.19,1
908,2,0.9711,2106.28,1
909,1,1.2829,1243.45,2
913,1,0.5289,2193.61,1
914,1,1.8663,787.19,2
915,1,0.75,585.53,1
916,1,0.2619,2319.79,1
916,2,4.9435,7214.58,5
916,3,5.4436,2937.12,6
917,1,1.7976,1526.12,2
919,1,2.1038,4539.44,3
919,2,4.0694,3615.79,5
919,3,5.2274,3936.07,6
920,1,4.4905,3175.07,5
920,2,4.8499,1311.9,5
920,3,5.9357,2750.13,6
921,1,1.6659,167.94,2
925,1,1.2262,10225.36,2
925,2,6.7428,3654.78,7
928,1,0.6323,5193.35,1
928,2,1.2564,1982.56,2
928,3,1.8137,3470.92,2
931,1,0.7992,1946.27,1
931,2,2.7555,2558.52,3
938,1,0.9698,2174.99,1
940,1,1.057,4390.08,2
942,1,2.4928,1262.96,3
943,1,8.0585,3079.4,9
946,1,4.0444,996.32,5
946,2,4.1732,3624.69,5
946,3,5.1373,878.05,6
947,1,0.4691,10617.4,1
957,1,0.7151,1962.5,1
960,1,2.3008,5810.82,3
971,1,1.7681,1642.9,2
973,1,2.1231,531.86,3
973,2,2.5791,2303.54,3
980,1,3.643,4520.53,4
983,1,6.9905,1302.34,7
984,1,4.758,1089.14,5
986,1,4.664,4292.1,5
986,2,6.3094,2134.46,7
990,1,3.51,4747.26,4
995,1,1.9292,1368.87,2
996,1,4.7721,531.98,5
996,2,5.2272,2902.22,6
997,1,4.8651,2381.87,5
997,2,5.7331,2231.07,6
997,3,6.7898,1055.59,7
997,4,6.8138,2835.44,7
1000,1,0.9328,2063.3,1
1000,2,1.2184,3807.54,2
1003,1,1.0831,2258.75,2
1003,2,5.0328,1148.99,6
1003,3,8.0516,177.65,9
1005,1,0.2791,3499.43,1
1006,1,2.0415,1298.86,3
1007,1,2.3212,4339.74,3
1008,1,1.9396,1806.65,2
1010,1,2.8162,523.84,3
1010,2,2.922,2217.63,3
1012,1,2.8831,2699.8,3
1012,2,2.9309,2311.19,3
1012,3,2.9946,1732.58,3
1012,4,6.1023,4392.66,7
1012,5,7.5204,2159.27,8
1016,1,1.1655,2994.19,2
1020,1,3.1349,5589.22,4
1024,1,2.2207,4137.93,3
1024,2,4.2284,2614.78,5
1024,3,5.5613,2743.78,6
1024,4,6.5409,1688.56,7
1024,5,6.8565,6554.47,7
1024,6,7.5639,4563.98,8
1026,1,4.7066,1588.86,5
1030,1,1.347,1396.3,2
1030,2,4.1188,1524.94,5
1032,1,1.0554,2790.84,2
1032,2,5.7205,799.16,6
1038,1,5.3125,332.96,6
1039,1,4.7298,6047.94,5
1039,2,5.6628,1098.59,6
1039,3,6.6047,1834.9,7
1039,4,6.8627,1660.78,7
1042,1,1.3624,5095.5,2
1045,1,0.1891,588.44,1
1047,1,4.5926,3149.22,5
1047,2,5.7102,4032.34,6
1047,3,6.9682,3135.79,7
1048,1,0.9622,5079.47,1
1048,2,1.3104,1233.77,2
1048,3,5.0648,2996.96,6
1052,1,1.053,1245.64,2
1052,2,4.0884,3680.42,5
1053,1,2.3396,4460.93,3
1055,1,6.829,1552.78,7
1058,1,0.7405,7688.82,1
1058,2,4.0534,2070.73,5
1059,1,1.3185,512.6,2
1065,1,1.4154,8535.59,2
1065,2,4.5662,779.95,5
1067,1,0.0338,1976.74,1
1067,2,0.8784,1096.63,1
1067,3,1.0567,2617.08,2
1068,1,2.9849,2698.63,3
1068,2,3.1676,796.76,4
1073,1,9.6124,934.25,10
1074,1,5.1363,1434.91,6
1074,2,7.0447,1293.85,8
1074,3,7.0586,2069.08,8
1078,1,4.3205,4951.19,5
1079,1,1.629,1401.34,2
1080,1,2.2926,2284.7,3
1080,2,8.2832,3703.84,9
1081,1,3.1222,144.5,4
1082,1,0.5053,3094.57,1
1082,2,1.7004,6646.31,2
1088,1,8.6102,1279.02,9
1090,1,0.4069,1332.33,1
1092,1,3.0727,1565.8,4
1092,2,5.4971,1182.94,6
1092,3,6.0588,1008.47,7
1093,1,0.5996,2608.19,1
1093,2,1.2325,447.96,2
1093,3,1.6455,1005.34,2
1094,1,0.3086,2064.37,1
1096,1,0.1977,2149.53,1
1099,1,3.1143,4818.93,4
1104,1,0.7227,1650.48,1
1111,1,5.0663,1642.13,6
1113,1,0.7063,1327.01,1
1115,1,3.1699,1654.15,4
1115,2,5.4473,2754.39,6
1116,1,5.9797,1163.95,6
1117,1,0.9299,1140,1
1120,1,1.62,1716.74,2
1122,1,3.5086,3300.38,4
1122,2,3.5677,4242.77,4
1122,3,3.7083,1837.31,4
1122,4,6.9471,3147.07,7
1124,1,1.9788,833.94,2
1124,2,2.0745,1342.04,3
1125,1,1.6176,6654.18,2
1128,1,1.7283,1157.14,2
1134,1,0.2139,9024.4,1
1134,2,2.0076,1448.78,3
1137,1,1.676,4191,2
1137,2,3.4547,5725.7,4
1145,1,5.3806,2649.78,6
1149,1,1.4864,3941.3,2
1149,2,2.8983,563.73,3
1152,1,0.3223,336.21,1
1153,1,4.1758,695.23,5
1153,2,4.6913,1655.11,5
1155,1,1.4911,2325.02,2
1155,2,5.4138,1539.33,6
1155,3,6.1317,859.73,7
1159,1,3.5635,1928.4,4
1163,1,0.1934,3209.87,1
1167,1,5.6923,2006.86,6
1169,1,2.6165,3168.98,3
1169,2,2.9635,882.07,3
1169,3,6.8106,902.93,7
1173,1,1.2204,2898.98,2
1178,1,1.1959,1364.12,2
1183,1,0.6095,4090.63,1
1187,1,6.0973,3686.73,7
1187,2,7.732,1712.05,8
1187,3,8.9769,1078.52,9
1190,1,2.1275,179.45,3
1190,2,5.7971,3913.15,6
1197,1,5.2045,1336.59,6
1202,1,0.4003,515.88,1
1202,2,1.0274,1602.5,2
1202,3,1.473,7186.26,2
1202,4,1.5047,1559.66,2
1202,5,1.7532,2431.54,2
1202,6,2.145,3690.34,3
1202,7,3.1354,1051.31,4
1202,8,3.3587,4895.73,4
1208,1,4.8259,1430.19,5
1208,2,5.6454,862.24,6
1208,3,5.7442,1714.15,6
1214,1,0.5367,3215.45,1
1225,1,5.2499,9148.8,6
1226,1,0.1715,2305.33,1
1227,1,1.1923,5207.3,2
1227,2,1.6724,1703.32,2
1227,3,2.3406,1311.51,3
1227,4,2.4412,1722.72,3
1231,1,1.2507,353.94,2
1232,1,3.0165,1116.37,4
1232,2,7.5957,4090.07,8
1236,1,4.9231,1373.19,5
1242,1,1.3844,1033.84,2
1243,1,0.6355,3779.1,1
1243,2,1.7456,1610.93,2
1243,3,5.2065,533,6
1243,4,7.2261,687.74,8
1244,1,0.7994,1374.32,1
1244,2,1.5949,957.04,2
1245,1,2.5056,838.53,3
1245,2,4.1186,13726.89,5
1245,3,5.4998,6410.15,6
1249,1,1.0387,1743.14,2
1252,1,1.0343,660.8,2
1253,1,2.8207,6064.8,3
1256,1,1.5419,4891.16,2
1257,1,0.788,7493.48,1
1260,1,2.3897,1944.38,3
1270,1,1.5305,2211.11,2
1271,1,4.4503,1312.69,5
1274,1,3.712,2395.77,4
1277,1,2.8004,4887.6,3
1277,2,3.2032,3661.01,4
1277,3,3.5878,2717.87,4
1278,1,1.3343,3649.05,2
1280,1,3.0387,526.68,4
1280,2,4.2673,2130.69,5
1281,1,2.7335,2528.28,3
1281,2,4.7326,2240.14,5
1284,1,5.6662,3038.56,6
1285,1,0.945,3917.98,1
1285,2,2.8866,1336.23,3
1285,3,4.1535,952.74,5
1285,4,4.4222,4002.74,5
1285,5,4.6721,3240.03,5
1285,6,4.7586,2669.58,5
1287,1,3.051,2296.11,4
1288,1,0.813,4092.07,1
1290,1,0.3556,5325.83,1
1290,2,4.2715,3085.93,5
1290,3,7.7964,3812.68,8
1290,4,9.3534,2527.12,10
