"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
17,1,0,0.652,0.652,0,60,13,1
18,1,0,1,1,0,72,9,1
18,2,1,2,1,0,73,10,1
18,3,2,3,1,0,74,11,1
18,4,3,4,1,0,75,12,1
18,5,4,5,1,0,76,13,1
18,6,5,6,1,0,77,14,1
18,7,6,6.486,0.486,0,78,15,1
19,1,0,1,1,0,39,8,1
19,2,1,1.894,0.894,0,40,9,1
20,1,0,1,1,0,34,6,1
20,2,1,2,1,0,35,7,1
20,3,2,3,1,0,36,8,1
20,4,3,4,1,0,37,9,1
20,5,4,4.174,0.174,0,38,10,1
21,1,0,1,1,0,39,9,1
21,2,1,2,1,0,40,10,1
21,3,2,3,1,0,41,11,1
21,4,3,4,1,0,42,12,1
21,5,4,5,1,0,43,13,1
21,6,5,6,1,0,44,14,1
21,7,6,7,1,0,45,15,1
21,8,7,7.256,0.256,0,46,16,1
22,1,0,1,1,0,24,14,1
22,2,1,2,1,1,25,15,1
22,3,2,3,1,0,26,16,1
22,4,3,4,1,0,27,17,1
22,5,4,5,1,1,28,18,1
22,6,5,5.664,0.664,0,29,19,1
23,1,0,1,1,0,64,16,1
23,2,1,2,1,0,65,17,1
23,3,2,3,1,0,66,18,1
23,4,3,4,1,0,67,19,1
23,5,4,5,1,0,68,20,1
23,6,5,6,1,0,69,21,1
23,7,6,7,1,0,70,22,1
23,8,7,8,1,0,71,23,1
23,9,8,9,1,0,72,24,1
23,10,9,9.521,0.521,0,73,25,1
24,1,0,1,1,0,51,8,1
24,2,1,1.781,0.781,0,52,9,1
25,1,0,1,1,0,19,7,1
25,2,1,2,1,0,20,8,1
25,3,2,3,1,0,21,9,1
25,4,3,4,1,0,22,10,1
25,5,4,5,1,0,23,11,1
25,6,5,5.93,0.93,0,24,12,1
26,1,0,1,1,0,25,12,1
26,2,1,2,1,0,26,13,1
26,3,2,3,1,0,27,14,1
26,4,3,4,1,0,28,15,1
26,5,4,5,1,0,29,16,1
26,6,5,6,1,0,30,17,1
26,7,6,7,1,0,31,18,1
26,8,7,7.512,0.512,0,32,19,1
27,1,0,1,1,0,18,13,1
27,2,1,2,1,0,19,14,1
27,3,2,3,1,0,20,15,1
27,4,3,4,1,0,21,16,1
27,5,4,5,1,0,22,17,1
27,6,5,5.859,0.859,0,23,18,1
28,1,0,1,1,0,62,8,1
28,2,1,2,1,0,63,9,1
28,3,2,3,1,0,64,10,1
28,4,3,3.042,0.042,0,65,11,1
29,1,0,1,1,0,63,16,1
29,2,1,2,1,0,64,17,1
29,3,2,3,1,0,65,18,1
29,4,3,4,1,0,66,19,1
29,5,4,5,1,0,67,20,1
29,6,5,6,1,0,68,21,1
29,7,6,7,1,0,69,22,1
29,8,7,8,1,1,70,23,1
29,9,8,8.575,0.575,0,71,24,1
30,1,0,1,1,0,49,1,1
30,2,1,2,1,0,50,2,1
30,3,2,2.669,0.669,0,51,3,1
31,1,0,1,1,0,26,3,1
31,2,1,2,1,0,27,4,1
31,3,2,3,1,0,28,5,1
31,4,3,3.472,0.472,1,29,6,1
32,1,0,1,1,0,46,1,1
32,2,1,2,1,0,47,2,1
32,3,2,2.792,0.792,0,48,3,1
33,1,0,1,1,0,58,8,1
33,2,1,2,1,0,59,9,1
33,3,2,2.543,0.543,0,60,10,1
34,1,0,1,1,0,41,11,1
34,2,1,2,1,0,42,12,1
34,3,2,3,1,0,43,13,1
34,4,3,3.302,0.302,1,44,14,1
35,1,0,1,1,0,31,13,1
35,2,1,2,1,0,32,14,1
35,3,2,3,1,0,33,15,1
35,4,3,4,1,0,34,16,1
35,5,4,4.757,0.757,0,35,17,1
36,1,0,1,1,0,25,9,1
36,2,1,1.475,0.475,0,26,10,1
37,1,0,1,1,0,58,5,1
37,2,1,2,1,0,59,6,1
37,3,2,3,1,0,60,7,1
37,4,3,4,1,0,61,8,1
37,5,4,5,1,0,62,9,1
37,6,5,6,1,0,63,10,1
37,7,6,7,1,0,64,11,1
37,8,7,7.781,0.781,0,65,12,1
38,1,0,1,1,0,25,1,1
38,2,1,1.777,0.777,0,26,2,1
39,1,0,1,1,0,81,7,1
39,2,1,2,1,0,82,8,1
39,3,2,3,1,0,83,9,1
39,4,3,4,1,0,84,10,1
39,5,4,5,1,0,85,11,1
39,6,5,6,1,0,86,12,1
39,7,6,7,1,0,87,13,1
39,8,7,7.793,0.793,0,88,14,1
40,1,0,1,1,0,52,4,1
40,2,1,2,1,0,53,5,1
40,3,2,2.178,0.178,0,54,6,1
41,1,0,1,1,0,73,9,1
41,2,1,2,1,0,74,10,1
41,3,2,3,1,0,75,11,1
41,4,3,3.222,0.222,0,76,12,1
42,1,0,1,1,0,50,11,1
42,2,1,2,1,0,51,12,1
42,3,2,3,1,0,52,13,1
42,4,3,4,1,0,53,14,1
42,5,4,4.078,0.078,0,54,15,1
43,1,0,1,1,0,53,12,1
43,2,1,2,1,0,54,13,1
43,3,2,3,1,1,55,14,1
43,4,3,4,1,1,56,15,1
43,5,4,5,1,0,57,16,1
43,6,5,6,1,1,58,17,1
43,7,6,7,1,0,59,18,1
43,8,7,8,1,1,60,19,1
43,9,8,8.303,0.303,0,61,20,1
44,1,0,1,1,1,39,0,1
44,2,1,2,1,0,40,1,1
44,3,2,3,1,0,41,2,1
44,4,3,4,1,0,42,3,1
44,5,4,5,1,1,43,4,1
44,6,5,6,1,0,44,5,1
44,7,6,7,1,0,45,6,1
44,8,7,8,1,0,46,7,1
44,9,8,9,1,0,47,8,1
44,10,9,9.217,0.217,0,48,9,1
45,1,0,1,1,0,20,14,1
45,2,1,2,1,0,21,15,1
45,3,2,3,1,0,22,16,1
45,4,3,4,1,0,23,17,1
45,5,4,4.097,0.097,0,24,18,1
46,1,0,1,1,0,47,17,1
46,2,1,2,1,1,48,18,1
46,3,2,3,1,0,49,19,1
46,4,3,4,1,1,50,20,1
46,5,4,5,1,0,51,21,1
46,6,5,6,1,1,52,22,1
46,7,6,6.836,0.836,1,53,23,1
47,1,0,1,1,0,44,9,1
47,2,1,2,1,0,45,10,1
47,3,2,2.243,0.243,0,46,11,1
48,1,0,1,1,0,58,7,1
48,2,1,2,1,1,59,8,1
48,3,2,3,1,0,60,9,1
48,4,3,4,1,0,61,10,1
48,5,4,4.255,0.255,0,62,11,1
49,1,0,1,1,0,45,3,1
49,2,1,1.379,0.379,0,46,4,1
50,1,0,1,1,0,24,14,1
50,2,1,2,1,0,25,15,1
50,3,2,3,1,0,26,16,1
50,4,3,3.439,0.439,0,27,17,1
51,1,0,1,1,0,42,7,1
51,2,1,2,1,1,43,8,1
51,3,2,2.949,0.949,0,44,9,1
52,1,0,1,1,0,18,11,1
52,2,1,2,1,0,19,12,1
52,3,2,2.405,0.405,0,20,13,1
53,1,0,1,1,0,53,1,1
53,2,1,2,1,0,54,2,1
53,3,2,2.422,0.422,0,55,3,1
54,1,0,1,1,0,49,12,1
54,2,1,2,1,0,50,13,1
54,3,2,3,1,0,51,14,1
54,4,3,4,1,0,52,15,1
54,5,4,5,1,0,53,16,1
54,6,5,6,1,0,54,17,1
54,7,6,7,1,0,55,18,1
54,8,7,8,1,0,56,19,1
54,9,8,8.962,0.962,0,57,20,1
55,1,0,1,1,0,66,14,1
55,2,1,2,1,0,67,15,1
55,3,2,3,1,0,68,16,1
55,4,3,3.051,0.051,0,69,17,1
56,1,0,1,1,0,40,2,1
56,2,1,2,1,0,41,3,1
56,3,2,3,1,0,42,4,1
56,4,3,4,1,0,43,5,1
56,5,4,4.797,0.797,1,44,6,1
57,1,0,1,1,0,57,4,1
57,2,1,2,1,0,58,5,1
57,3,2,2.698,0.698,1,59,6,1
58,1,0,1,1,0,61,18,1
58,2,1,2,1,0,62,19,1
58,3,2,2.235,0.235,0,63,20,1
59,1,0,1,1,0,63,2,1
59,2,1,1.293,0.293,0,64,3,1
60,1,0,1,1,1,30,18,1
60,2,1,2,1,0,31,19,1
60,3,2,2.604,0.604,0,32,20,1
61,1,0,1,1,0,65,6,1
61,2,1,2,1,0,66,7,1
61,3,2,2.278,0.278,0,67,8,1
62,1,0,1,1,0,32,8,1
62,2,1,2,1,0,33,9,1
62,3,2,2.551,0.551,0,34,10,1
63,1,0,1,1,0,34,0,1
63,2,1,2,1,0,35,1,1
63,3,2,3,1,1,36,2,1
63,4,3,4,1,0,37,3,1
63,5,4,5,1,0,38,4,1
63,6,5,6,1,0,39,5,1
63,7,6,7,1,0,40,6,1
63,8,7,8,1,1,41,7,1
63,9,8,8.881,0.881,0,42,8,1
64,1,0,1,1,0,44,10,1
64,2,1,2,1,0,45,11,1
64,3,2,3,1,0,46,12,1
64,4,3,3.876,0.876,1,47,13,1
65,1,0,1,1,1,43,10,1
65,2,1,2,1,0,44,11,1
65,3,2,2.514,0.514,0,45,12,1
66,1,0,1,1,0,39,0,1
66,2,1,2,1,0,40,1,1
66,3,2,3,1,0,41,2,1
66,4,3,4,1,0,42,3,1
66,5,4,5,1,0,43,4,1
66,6,5,6,1,0,44,5,1
66,7,6,7,1,0,45,6,1
66,8,7,7.15,0.15,0,46,7,1
67,1,0,0.257,0.257,0,72,5,1
68,1,0,1,1,0,43,5,1
68,2,1,1.436,0.436,0,44,6,1
69,1,0,1,1,0,78,2,1
69,2,1,2,1,0,79,3,1
69,3,2,3,1,0,80,4,1
69,4,3,4,1,0,81,5,1
69,5,4,5,1,0,82,6,1
69,6,5,6,1,0,83,7,1
69,7,6,7,1,0,84,8,1
69,8,7,8,1,0,85,9,1
69,9,8,8.557,0.557,0,86,10,1
70,1,0,1,1,0,42,4,1
70,2,1,2,1,0,43,5,1
70,3,2,3,1,0,44,6,1
70,4,3,4,1,0,45,7,1
70,5,4,5,1,0,46,8,1
70,6,5,5.653,0.653,0,47,9,1
71,1,0,1,1,0,44,17,1
71,2,1,2,1,0,45,18,1
71,3,2,3,1,0,46,19,1
71,4,3,4,1,0,47,20,1
71,5,4,4.613,0.613,0,48,21,1
72,1,0,1,1,0,60,11,1
72,2,1,2,1,0,61,12,1
72,3,2,3,1,0,62,13,1
72,4,3,4,1,0,63,14,1
72,5,4,5,1,0,64,15,1
72,6,5,6,1,0,65,16,1
72,7,6,7,1,0,66,17,1
72,8,7,8,1,0,67,18,1
72,9,8,8.718,0.718,0,68,19,1
73,1,0,1,1,1,55,14,1
73,2,1,2,1,0,56,15,1
73,3,2,3,1,0,57,16,1
73,4,3,4,1,0,58,17,1
73,5,4,4.965,0.965,1,59,18,1
74,1,0,1,1,0,32,9,1
74,2,1,2,1,0,33,10,1
74,3,2,3,1,0,34,11,1
74,4,3,4,1,0,35,12,1
74,5,4,5,1,0,36,13,1
74,6,5,5.816,0.816,0,37,14,1
75,1,0,1,1,0,58,7,1
75,2,1,2,1,0,59,8,1
75,3,2,3,1,1,60,9,1
75,4,3,4,1,0,61,10,1
75,5,4,4.518,0.518,1,62,11,1
76,1,0,1,1,0,23,14,1
76,2,1,2,1,0,24,15,1
76,3,2,3,1,0,25,16,1
76,4,3,4,1,0,26,17,1
76,5,4,5,1,0,27,18,1
76,6,5,5.034,0.034,0,28,19,1
77,1,0,1,1,0,26,4,1
77,2,1,1.112,0.112,0,27,5,1
78,1,0,1,1,0,18,13,1
78,2,1,2,1,0,19,14,1
78,3,2,3,1,1,20,15,1
78,4,3,4,1,2,21,16,1
78,5,4,5,1,0,22,17,1
78,6,5,5.687,0.687,1,23,18,1
79,1,0,1,1,0,42,9,1
79,2,1,2,1,0,43,10,1
79,3,2,3,1,0,44,11,1
79,4,3,3.702,0.702,0,45,12,1
80,1,0,1,1,0,51,10,1
80,2,1,1.85,0.85,1,52,11,1
81,1,0,1,1,0,51,15,1
81,2,1,2,1,0,52,16,1
81,3,2,3,1,0,53,17,1
81,4,3,4,1,0,54,18,1
81,5,4,5,1,0,55,19,1
81,6,5,6,1,0,56,20,1
81,7,6,7,1,0,57,21,1
81,8,7,8,1,0,58,22,1
81,9,8,9,1,0,59,23,1
81,10,9,9.639,0.639,0,60,24,1
82,1,0,1,1,0,49,3,1
82,2,1,2,1,0,50,4,1
82,3,2,2.258,0.258,0,51,5,1
83,1,0,1,1,0,28,4,1
83,2,1,2,1,0,29,5,1
83,3,2,3,1,0,30,6,1
83,4,3,3.43,0.43,0,31,7,1
84,1,0,1,1,0,48,11,1
84,2,1,1.353,0.353,0,49,12,1
85,1,0,1,1,0,44,6,1
85,2,1,1.874,0.874,1,45,7,1
86,1,0,1,1,0,59,8,1
86,2,1,2,1,0,60,9,1
86,3,2,3,1,0,61,10,1
86,4,3,4,1,0,62,11,1
86,5,4,5,1,0,63,12,1
86,6,5,5.704,0.704,0,64,13,1
87,1,0,1,1,0,48,11,1
87,2,1,2,1,0,49,12,1
87,3,2,2.322,0.322,0,50,13,1
88,1,0,1,1,1,62,9,1
88,2,1,1.638,0.638,0,63,10,1
89,1,0,1,1,0,37,11,1
89,2,1,1.123,0.123,0,38,12,1
90,1,0,1,1,0,50,3,1
90,2,1,2,1,0,51,4,1
90,3,2,3,1,0,52,5,1
90,4,3,4,1,0,53,6,1
90,5,4,5,1,0,54,7,1
90,6,5,6,1,0,55,8,1
90,7,6,7,1,1,56,9,1
90,8,7,8,1,0,57,10,1
90,9,8,9,1,0,58,11,1
90,10,9,9.002,0.002,0,59,12,1
91,1,0,1,1,0,46,11,1
91,2,1,2,1,0,47,12,1
91,3,2,3,1,0,48,13,1
91,4,3,4,1,0,49,14,1
91,5,4,4.752,0.752,0,50,15,1
92,1,0,1,1,0,65,7,1
92,2,1,2,1,0,66,8,1
92,3,2,2.489,0.489,0,67,9,1
93,1,0,1,1,0,60,10,1
93,2,1,2,1,0,61,11,1
93,3,2,3,1,0,62,12,1
93,4,3,4,1,1,63,13,1
93,5,4,5,1,0,64,14,1
93,6,5,6,1,0,65,15,1
93,7,6,7,1,2,66,16,1
93,8,7,8,1,0,67,17,1
93,9,8,9,1,0,68,18,1
93,10,9,9.569,0.569,0,69,19,1
94,1,0,1,1,0,37,4,1
94,2,1,2,1,0,38,5,1
94,3,2,3,1,0,39,6,1
94,4,3,3.975,0.975,0,40,7,1
95,1,0,1,1,0,50,7,1
95,2,1,2,1,0,51,8,1
95,3,2,2.155,0.155,0,52,9,1
96,1,0,1,1,0,38,14,1
96,2,1,2,1,0,39,15,1
96,3,2,3,1,0,40,16,1
96,4,3,3.449,0.449,0,41,17,1
97,1,0,1,1,0,50,2,1
97,2,1,2,1,0,51,3,1
97,3,2,2.683,0.683,0,52,4,1
98,1,0,1,1,0,60,6,1
98,2,1,2,1,0,61,7,1
98,3,2,3,1,0,62,8,1
98,4,3,4,1,0,63,9,1
98,5,4,5,1,0,64,10,1
98,6,5,6,1,0,65,11,1
98,7,6,7,1,0,66,12,1
98,8,7,8,1,0,67,13,1
98,9,8,9,1,0,68,14,1
98,10,9,9.45,0.45,0,69,15,1
99,1,0,1,1,0,49,10,1
99,2,1,2,1,1,50,11,1
99,3,2,3,1,1,51,12,1
99,4,3,4,1,0,52,13,1
99,5,4,5,1,2,53,14,1
99,6,5,6,1,0,54,15,1
99,7,6,7,1,2,55,16,1
99,8,7,8,1,2,56,17,1
99,9,8,8.224,0.224,0,57,18,1
100,1,0,1,1,0,46,3,1
100,2,1,2,1,0,47,4,1
100,3,2,2.286,0.286,0,48,5,1
101,1,0,1,1,0,62,11,1
101,2,1,1.963,0.963,0,63,12,1
102,1,0,1,1,0,41,8,1
102,2,1,2,1,0,42,9,1
102,3,2,3,1,0,43,10,1
102,4,3,3.575,0.575,0,44,11,1
103,1,0,1,1,0,64,11,1
103,2,1,2,1,0,65,12,1
103,3,2,2.667,0.667,0,66,13,1
104,1,0,1,1,0,53,11,1
104,2,1,2,1,0,54,12,1
104,3,2,3,1,0,55,13,1
104,4,3,4,1,0,56,14,1
104,5,4,5,1,1,57,15,1
104,6,5,5.017,0.017,0,58,16,1
105,1,0,1,1,1,44,7,1
105,2,1,2,1,0,45,8,1
105,3,2,3,1,0,46,9,1
105,4,3,3.028,0.028,0,47,10,1
106,1,0,1,1,0,65,11,1
106,2,1,2,1,0,66,12,1
106,3,2,3,1,0,67,13,1
106,4,3,4,1,0,68,14,1
106,5,4,5,1,0,69,15,1
106,6,5,6,1,0,70,16,1
106,7,6,7,1,0,71,17,1
106,8,7,8,1,0,72,18,1
106,9,8,8.94,0.94,0,73,19,1
107,1,0,1,1,1,18,0,1
107,2,1,2,1,0,19,1,1
107,3,2,3,1,0,20,2,1
107,4,3,3.72,0.72,0,21,3,1
108,1,0,1,1,0,51,7,1
108,2,1,2,1,0,52,8,1
108,3,2,3,1,0,53,9,1
108,4,3,3.763,0.763,0,54,10,1
109,1,0,1,1,0,46,10,1
109,2,1,2,1,0,47,11,1
109,3,2,2.49,0.49,0,48,12,1
110,1,0,1,1,0,31,7,1
110,2,1,1.809,0.809,0,32,8,1
111,1,0,1,1,0,39,7,1
111,2,1,1.562,0.562,0,40,8,1
112,1,0,1,1,0,66,16,1
112,2,1,2,1,0,67,17,1
112,3,2,2.878,0.878,0,68,18,1
113,1,0,0.647,0.647,0,41,7,1
114,1,0,1,1,0,37,14,1
114,2,1,2,1,0,38,15,1
114,3,2,3,1,0,39,16,1
114,4,3,4,1,0,40,17,1
114,5,4,5,1,0,41,18,1
114,6,5,6,1,0,42,19,1
114,7,6,7,1,0,43,20,1
114,8,7,8,1,0,44,21,1
114,9,8,8.239,0.239,0,45,22,1
115,1,0,1,1,0,25,1,1
115,2,1,2,1,0,26,2,1
115,3,2,3,1,3,27,3,1
115,4,3,3.661,0.661,3,28,4,1
116,1,0,1,1,0,56,14,1
116,2,1,1.224,0.224,0,57,15,1
117,1,0,1,1,0,50,9,1
117,2,1,2,1,0,51,10,1
117,3,2,3,1,0,52,11,1
117,4,3,3.912,0.912,0,53,12,1
118,1,0,1,1,0,53,3,1
118,2,1,2,1,0,54,4,1
118,3,2,3,1,0,55,5,1
118,4,3,4,1,1,56,6,1
118,5,4,5,1,0,57,7,1
118,6,5,6,1,0,58,8,1
118,7,6,6.858,0.858,0,59,9,1
119,1,0,1,1,0,31,9,1
119,2,1,2,1,0,32,10,1
119,3,2,2.508,0.508,0,33,11,1
120,1,0,1,1,0,31,7,1
120,2,1,2,1,1,32,8,1
120,3,2,3,1,0,33,9,1
120,4,3,4,1,0,34,10,1
120,5,4,5,1,1,35,11,1
120,6,5,5.723,0.723,0,36,12,1
121,1,0,1,1,0,52,0,1
121,2,1,2,1,0,53,1,1
121,3,2,3,1,0,54,2,1
121,4,3,4,1,0,55,3,1
121,5,4,5,1,0,56,4,1
121,6,5,5.827,0.827,1,57,5,1
122,1,0,1,1,0,19,4,1
122,2,1,2,1,0,20,5,1
122,3,2,3,1,0,21,6,1
122,4,3,3.994,0.994,0,22,7,1
123,1,0,1,1,0,65,16,1
123,2,1,2,1,0,66,17,1
123,3,2,2.632,0.632,0,67,18,1
124,1,0,1,1,0,46,4,1
124,2,1,2,1,1,47,5,1
124,3,2,3,1,0,48,6,1
124,4,3,4,1,0,49,7,1
124,5,4,5,1,0,50,8,1
124,6,5,6,1,1,51,9,1
124,7,6,6.132,0.132,0,52,10,1
125,1,0,1,1,0,53,9,1
125,2,1,2,1,0,54,10,1
125,3,2,2.237,0.237,0,55,11,1
126,1,0,1,1,0,41,10,1
126,2,1,2,1,0,42,11,1
126,3,2,2.768,0.768,0,43,12,1
127,1,0,1,1,0,19,4,1
127,2,1,1.638,0.638,0,20,5,1
128,1,0,1,1,0,40,10,1
128,2,1,2,1,0,41,11,1
128,3,2,3,1,1,42,12,1
128,4,3,4,1,0,43,13,1
128,5,4,5,1,0,44,14,1
128,6,5,6,1,0,45,15,1
128,7,6,7,1,1,46,16,1
128,8,7,8,1,0,47,17,1
128,9,8,8.337,0.337,0,48,18,1
129,1,0,1,1,0,76,8,1
129,2,1,2,1,0,77,9,1
129,3,2,3,1,0,78,10,1
129,4,3,4,1,0,79,11,1
129,5,4,5,1,0,80,12,1
129,6,5,6,1,0,81,13,1
129,7,6,7,1,0,82,14,1
129,8,7,8,1,0,83,15,1
129,9,8,9,1,0,84,16,1
129,10,9,9.627,0.627,0,85,17,1
130,1,0,1,1,1,28,8,1
130,2,1,2,1,0,29,9,1
130,3,2,3,1,0,30,10,1
130,4,3,4,1,1,31,11,1
130,5,4,5,1,2,32,12,1
130,6,5,6,1,0,33,13,1
130,7,6,7,1,0,34,14,1
130,8,7,7.502,0.502,0,35,15,1
131,1,0,1,1,1,21,17,1
131,2,1,2,1,0,22,18,1
131,3,2,3,1,0,23,19,1
131,4,3,4,1,1,24,20,1
131,5,4,5,1,1,25,21,1
131,6,5,6,1,0,26,22,1
131,7,6,7,1,1,27,23,1
131,8,7,8,1,1,28,24,1
131,9,8,8.67,0.67,0,29,25,1
132,1,0,1,1,0,54,9,1
132,2,1,1.956,0.956,0,55,10,1
133,1,0,1,1,0,64,4,1
133,2,1,2,1,0,65,5,1
133,3,2,2.777,0.777,0,66,6,1
134,1,0,1,1,0,44,9,1
134,2,1,2,1,1,45,10,1
134,3,2,3,1,0,46,11,1
134,4,3,4,1,0,47,12,1
134,5,4,5,1,0,48,13,1
134,6,5,5.329,0.329,0,49,14,1
135,1,0,1,1,0,28,7,1
135,2,1,1.67,0.67,0,29,8,1
136,1,0,1,1,0,37,2,1
136,2,1,2,1,0,38,3,1
136,3,2,3,1,0,39,4,1
136,4,3,3.137,0.137,0,40,5,1
137,1,0,1,1,0,73,2,1
137,2,1,1.09,0.09,0,74,3,1
138,1,0,1,1,0,44,6,1
138,2,1,2,1,0,45,7,1
138,3,2,3,1,1,46,8,1
138,4,3,4,1,0,47,9,1
138,5,4,5,1,1,48,10,1
138,6,5,6,1,1,49,11,1
138,7,6,6.004,0.004,0,50,12,1
139,1,0,1,1,0,67,12,1
139,2,1,1.433,0.433,0,68,13,1
140,1,0,1,1,0,45,11,1
140,2,1,2,1,0,46,12,1
140,3,2,2.41,0.41,0,47,13,1
141,1,0,1,1,0,56,9,1
141,2,1,2,1,0,57,10,1
141,3,2,3,1,0,58,11,1
141,4,3,4,1,0,59,12,1
141,5,4,5,1,0,60,13,1
141,6,5,6,1,0,61,14,1
141,7,6,7,1,0,62,15,1
141,8,7,8,1,0,63,16,1
141,9,8,8.017,0.017,0,64,17,1
142,1,0,1,1,0,49,15,1
142,2,1,2,1,0,50,16,1
142,3,2,3,1,0,51,17,1
142,4,3,4,1,0,52,18,1
142,5,4,4.474,0.474,0,53,19,1
143,1,0,1,1,0,52,0,1
143,2,1,2,1,0,53,1,1
143,3,2,3,1,0,54,2,1
143,4,3,4,1,0,55,3,1
143,5,4,5,1,0,56,4,1
143,6,5,6,1,0,57,5,1
143,7,6,7,1,0,58,6,1
143,8,7,8,1,1,59,7,1
143,9,8,9,1,0,60,8,1
143,10,9,9.019,0.019,0,61,9,1
144,1,0,1,1,0,57,12,1
144,2,1,2,1,0,58,13,1
144,3,2,2.994,0.994,0,59,14,1
145,1,0,1,1,0,45,6,1
145,2,1,2,1,0,46,7,1
145,3,2,3,1,0,47,8,1
145,4,3,3.631,0.631,0,48,9,1
146,1,0,1,1,0,26,2,1
146,2,1,1.049,0.049,0,27,3,1
147,1,0,1,1,0,39,7,1
147,2,1,2,1,0,40,8,1
147,3,2,2.8,0.8,0,41,9,1
148,1,0,1,1,0,50,11,1
148,2,1,2,1,1,51,12,1
148,3,2,3,1,0,52,13,1
148,4,3,4,1,0,53,14,1
148,5,4,5,1,0,54,15,1
148,6,5,6,1,0,55,16,1
148,7,6,6.787,0.787,1,56,17,1
149,1,0,1,1,0,43,9,1
149,2,1,2,1,1,44,10,1
149,3,2,3,1,0,45,11,1
149,4,3,4,1,0,46,12,1
149,5,4,5,1,1,47,13,1
149,6,5,6,1,0,48,14,1
149,7,6,6.602,0.602,0,49,15,1
150,1,0,1,1,0,48,2,1
150,2,1,2,1,0,49,3,1
150,3,2,3,1,1,50,4,1
150,4,3,4,1,0,51,5,1
150,5,4,5,1,0,52,6,1
150,6,5,6,1,0,53,7,1
150,7,6,6.591,0.591,0,54,8,1
151,1,0,1,1,0,32,0,1
151,2,1,2,1,0,33,1,1
151,3,2,3,1,0,34,2,1
151,4,3,4,1,3,35,3,1
151,5,4,5,1,1,36,4,1
151,6,5,6,1,4,37,5,1
151,7,6,7,1,0,38,6,1
151,8,7,8,1,0,39,7,1
151,9,8,8.316,0.316,0,40,8,1
152,1,0,1,1,0,39,11,1
152,2,1,2,1,0,40,12,1
152,3,2,3,1,0,41,13,1
152,4,3,4,1,0,42,14,1
152,5,4,5,1,0,43,15,1
152,6,5,5.16,0.16,0,44,16,1
153,1,0,1,1,0,18,11,1
153,2,1,2,1,0,19,12,1
153,3,2,3,1,3,20,13,1
153,4,3,4,1,0,21,14,1
153,5,4,4.068,0.068,0,22,15,1
154,1,0,1,1,0,39,7,1
154,2,1,1.115,0.115,0,40,8,1
155,1,0,1,1,0,57,8,1
155,2,1,2,1,0,58,9,1
155,3,2,2.943,0.943,0,59,10,1
156,1,0,1,1,0,28,5,1
156,2,1,2,1,1,29,6,1
156,3,2,2.49,0.49,0,30,7,1
