"id_maquina","id_planta","dia","tipo","fabricante","antiguedad_anios","plan_mantenimiento","tipo_intervencion","carga","temperatura","vibracion","degradacion","coste_euros"
"M0033","P02",540,"Torno","B",2.44936765977783,"Preventivo","Preventiva",0.492067531095994,33.3177166082674,1.03498678083892,0.992386199060691,347.720094674437
"M0040","P12",180,"Prensa","C",3.58454250700664,"Preventivo","Preventiva",0.938207994422165,42.2218234564876,2.02427176273001,4.27223516013854,1435.72497466587
"M0040","P12",360,"Prensa","C",3.58454250700664,"Preventivo","Preventiva",0.827846698147022,38.7118209142175,2.46749244467984,2.45917635201711,236.18390189982
"M0046","P07",180,"Fresadora","B",4.29226398730063,"Preventivo","Preventiva",0.683490899870557,29.8985448084442,1.18916362089053,1.36615019928704,639.569480188626
"M0046","P07",360,"Fresadora","B",4.29226398730063,"Preventivo","Preventiva",0.72225900272265,36.5258056724729,2.21049525302532,1.60026008549434,777.624786820434
"M0046","P07",540,"Fresadora","B",4.29226398730063,"Preventivo","Preventiva",0.633569941429469,30.8857586913418,2.56016919549911,0.741772420734795,400.250242891325
"M0046","P07",720,"Fresadora","B",4.29226398730063,"Preventivo","Preventiva",0.705658299066039,32.2947602753156,3.48373289732548,3.26904702917895,622.92850296806
"M0047","P03",360,"Torno","A",5.66339320771455,"Preventivo","Preventiva",0.875012483603525,45.627188593353,1.8415766343579,2.38774951334795,1350.4680763294
"M0047","P03",540,"Torno","A",5.66339320771455,"Preventivo","Preventiva",0.884023712065576,44.5495164006702,2.54593767950639,2.39332434636706,556.811728604428
"M0047","P03",720,"Torno","A",5.66339320771455,"Preventivo","Preventiva",0.894604785113087,42.9265312037158,3.39659313343622,1.24389037440946,679.622889986381
"M0048","P05",540,"Fresadora","C",7.16958333884728,"Preventivo","Preventiva",0.561583572061546,36.7205459702553,1.78675284866604,1.86951238164392,639.476205796681
"M0049","P01",360,"Prensa","B",4.27941705519195,"Preventivo","Preventiva",0.796088584598203,42.8979509639087,1.56374236304393,1.62542631091505,532.617387612954
"M0049","P01",540,"Prensa","B",4.27941705519195,"Preventivo","Preventiva",0.815451475118065,39.4474868953383,1.35292239767378,1.69374575472311,811.610433800599
"M0049","P01",720,"Prensa","B",4.27941705519195,"Preventivo","Preventiva",0.733099368042591,42.0422808726842,0.910184109943917,1.06833893621519,329.287998204938
"M0050","P02",180,"Prensa","A",7.76998899369449,"Preventivo","Preventiva",0.58743144717349,40.4212215316021,1.41894487723867,2.32870165254655,417.308799764904
"M0050","P02",360,"Prensa","A",7.76998899369449,"Preventivo","Preventiva",0.575806270383112,38.8393441007972,1.67377701799399,1.58966264236666,1184.13400198309
"M0050","P02",720,"Prensa","A",7.76998899369449,"Preventivo","Preventiva",0.572873491037858,37.5612073499017,2.29794894659852,2.17511866435472,958.730944976302
"M0052","P12",180,"Prensa","B",6.63220463177582,"Preventivo","Preventiva",0.530091158263141,30.7963670381084,0.665270208779161,1.52073250625875,838.484988191076
"M0052","P12",360,"Prensa","B",6.63220463177582,"Preventivo","Preventiva",0.537200733851122,33.1259593107156,0.850698471445517,1.74830394522084,1081.7423389758
"M0052","P12",540,"Prensa","B",6.63220463177582,"Preventivo","Preventiva",0.530199723172862,34.1489443407743,0.85592146551291,1.02279817851651,889.466871791114
"M0052","P12",720,"Prensa","B",6.63220463177582,"Preventivo","Preventiva",0.564720083313872,37.0826101619653,0.666540544101774,1.01065666551107,566.212347194377
"M0053","P02",180,"Torno","B",4.76780900821015,"Preventivo","Preventiva",0.693737648695845,41.6651050682915,0.672260337851368,0.883247132112399,380.619661614162
"M0053","P02",720,"Torno","B",4.76780900821015,"Preventivo","Preventiva",0.640972160378961,38.8348700672135,2.03213244369339,0.674648452873579,757.163285789463
"M0054","P09",180,"Prensa","C",4.08310832927631,"Preventivo","Preventiva",0.654127770756167,37.2306643673314,1.01869203661802,0.341423632345235,249.976214758343
"M0054","P09",540,"Prensa","C",4.08310832927631,"Preventivo","Preventiva",0.622086964256827,37.7021189148231,0.546238677852238,0.811141496648455,521.714786623453
"M0055","P06",180,"Prensa","B",5.62299077849157,"Preventivo","Preventiva",0.283858519047501,25.2191879292342,1.03378198464743,0.619325317666967,851.009596824779
"M0055","P06",360,"Prensa","B",5.62299077849157,"Preventivo","Preventiva",0.367807547375422,29.1854711500063,1.16485977530908,0.855551697888742,760.859885139465
"M0055","P06",540,"Prensa","B",5.62299077849157,"Preventivo","Preventiva",0.331534521367085,25.3500353790628,1.55907473697579,0.954269234192291,717.250207997452
"M0058","P07",180,"Fresadora","A",6.12888215220076,"Preventivo","Preventiva",0.776551612530429,31.0764038155095,1.05482098666856,1.11472831466716,571.645593058427
"M0059","P08",360,"Torno","B",1.33408884785264,"Preventivo","Preventiva",0.821703174024946,36.16373179539,1.14721944175936,0.670413759374155,168.622232917373
"M0061","P12",180,"Prensa","B",4.91108047133707,"Preventivo","Preventiva",0.750106864230142,35.442501185689,3.30297138494584,3.59660224619677,1534.06016328149
"M0061","P12",360,"Prensa","B",4.91108047133707,"Preventivo","Preventiva",0.719243872045239,36.2458435674336,2.42859546970198,3.09610159243221,3050.77513780963
"M0061","P12",720,"Prensa","B",4.91108047133707,"Preventivo","Preventiva",0.612296013847862,36.0260527239038,3.76482623608546,3.6111851054519,938.40932737832
"M0066","P04",360,"Prensa","A",2.85643330183712,"Preventivo","Preventiva",0.923992507064384,43.9277577158031,1.99185462768717,2.6959940222607,462.590979043152
"M0070","P09",180,"Torno","B",8.82583749033378,"Preventivo","Preventiva",0.699339222268698,39.7818439549769,1.28591881268042,0.724824447417528,435.478075781726
"M0070","P09",720,"Torno","B",8.82583749033378,"Preventivo","Preventiva",0.696350031976757,37.2506283494573,4.6208348293795,1.84100795173287,1025.0771658738
"M0071","P12",180,"Torno","C",5.88173153151503,"Preventivo","Preventiva",0.766602924353136,36.1617526932782,2.49940787580316,2.29863003447275,606.986497028297
"M0073","P09",180,"Prensa","C",6.14083579785596,"Preventivo","Preventiva",0.840214639962312,41.947280896818,1.55838969481362,3.34470007448293,619.065258393637
"M0073","P09",360,"Prensa","C",6.14083579785596,"Preventivo","Preventiva",0.836875199628204,40.3427407973161,1.14045872315154,2.01510167686814,1144.8929525699
"M0077","P07",180,"Fresadora","B",14.0567792314736,"Preventivo","Preventiva",0.555721963191322,30.3516975848368,2.24448685422583,0.705968703410246,607.918243429977
"M0077","P07",360,"Fresadora","B",14.0567792314736,"Preventivo","Preventiva",0.500552016676732,33.692162637945,1.33480938696653,1.23571984448149,746.355935599532
"M0077","P07",540,"Fresadora","B",14.0567792314736,"Preventivo","Preventiva",0.616235688607037,37.3985342926499,2.18397328827857,0.675942804453732,280.609797490347
"M0083","P10",180,"Torno","C",9.00677086171073,"Preventivo","Preventiva",0.734762134980138,37.8873994632235,3.45104907286847,1.17812683898897,665.58811683708
"M0086","P10",540,"Prensa","B",7.64601081195587,"Preventivo","Preventiva",0.739679420712082,39.3750865147478,4.17444012212002,3.33123172999987,1249.24122153789
"M0090","P04",360,"Torno","C",5.04166534530804,"Preventivo","Preventiva",0.813573598646657,41.9252202826909,2.88555352924787,1.89025049851249,463.635441028928
"M0091","P08",180,"Torno","A",8.96075047224379,"Preventivo","Preventiva",0.793782689522352,37.7537178223609,1.48960365514439,0.777529103980259,348.950215655683
"M0092","P08",360,"Fresadora","C",14.4064556426924,"Preventivo","Preventiva",0.769781098637277,35.193900742351,2.52897525257519,1.29088081928243,568.207013885553
"M0092","P08",540,"Fresadora","C",14.4064556426924,"Preventivo","Preventiva",0.814725130575311,41.6175286147955,4.07970042886537,3.2014914633529,920.573389883894
"M0093","P06",180,"Torno","B",4.72331998984498,"Preventivo","Preventiva",0.48756801689209,29.835369094489,1.14487959411485,0.634484726953993,191.01817823909
"M0093","P06",360,"Torno","B",4.72331998984498,"Preventivo","Preventiva",0.516092347633146,27.9299751882586,2.1176960021228,1.54734143400003,357.412819331735
"M0093","P06",540,"Torno","B",4.72331998984498,"Preventivo","Preventiva",0.536196110292272,30.7694801545329,1.8544925092289,1.33420301557056,244.636671527125
"M0094","P06",360,"Fresadora","A",3.00537203806502,"Preventivo","Preventiva",0.45192039346661,27.5577698732341,1.04496411259064,0.757915632196691,382.445841988788
"M0094","P06",540,"Fresadora","A",3.00537203806502,"Preventivo","Preventiva",0.615381709945646,36.2084640904646,1.33739098546902,0.685122924664465,579.422046926955
"M0094","P06",720,"Fresadora","A",3.00537203806502,"Preventivo","Preventiva",0.462029819680594,29.490930950295,1.21714303945257,0.921567256059003,395.842526044287
"M0095","P11",180,"Fresadora","A",7.52812771271762,"Preventivo","Preventiva",0.535569051144254,30.5958457066414,1.44863489041363,2.30684124454012,1742.38526801459
"M0095","P11",360,"Fresadora","A",7.52812771271762,"Preventivo","Preventiva",0.576533436740073,33.6387824086666,2.95019334228253,2.66352407884993,485.752944439751
"M0095","P11",540,"Fresadora","A",7.52812771271762,"Preventivo","Preventiva",0.640157461660206,36.5069350525475,2.86573407379947,2.25806717354346,875.584351125192
"M0095","P11",720,"Fresadora","A",7.52812771271762,"Preventivo","Preventiva",0.569521320236909,33.1460040882602,2.49501890976702,1.56080664433102,551.200702651949
"M0100","P10",180,"Torno","B",5.47288289011522,"Preventivo","Preventiva",0.928507732466229,37.2584238806987,2.41818452843639,2.81846873314957,824.903644200517
"M0103","P05",180,"Torno","A",4.71035455541961,"Preventivo","Preventiva",0.820791587503976,39.3273204506257,2.03695974275152,2.41635054082614,598.344814951208
"M0104","P08",180,"Fresadora","B",9.07352036113374,"Preventivo","Preventiva",0.783664352091502,36.5051662642029,0.726385163061678,0.856479218899346,786.692687474447
"M0104","P08",360,"Fresadora","B",9.07352036113374,"Preventivo","Preventiva",0.650384499335357,36.3838121806229,0.589829200173487,0.64855917884828,559.226445787648
"M0104","P08",540,"Fresadora","B",9.07352036113374,"Preventivo","Preventiva",0.726639188875376,35.907605191116,0.94409902522406,0.477559399828349,667.920114081954
"M0105","P05",360,"Prensa","B",11.3909334588817,"Preventivo","Preventiva",0.695490389724501,43.1684133468381,1.15172063177214,1.27662473815513,1746.3583350993
"M0105","P05",540,"Prensa","B",11.3909334588817,"Preventivo","Preventiva",0.687027362795978,41.797509689812,1.05262116070511,1.14367014324962,1003.21486976336
"M0105","P05",720,"Prensa","B",11.3909334588817,"Preventivo","Preventiva",0.641200366838792,40.8974416941144,1.5847278844631,1.11151232362913,1119.18277146193
"M0106","P11",180,"Prensa","B",9.75837305893178,"Preventivo","Preventiva",0.660368662156655,34.6837466362318,0.793350040436537,1.2247888522707,1278.92452418083
"M0106","P11",360,"Prensa","B",9.75837305893178,"Preventivo","Preventiva",0.656955217967818,33.271482702026,1.0430699621264,1.10735576206788,1014.53094699953
"M0106","P11",540,"Prensa","B",9.75837305893178,"Preventivo","Preventiva",0.704424380629172,38.4172398454198,1.02023364455449,2.36014649744261,1223.00076367663
"M0106","P11",720,"Prensa","B",9.75837305893178,"Preventivo","Preventiva",0.618613401101395,35.4421913930964,0.925220471650826,0.765076288767693,440.949568316033
"M0113","P12",180,"Torno","B",2.32869802296647,"Preventivo","Preventiva",0.823037535390257,37.9639853468866,1.20791608525853,0.964049007683105,329.721583124753
"M0113","P12",540,"Torno","B",2.32869802296647,"Preventivo","Preventiva",0.784844140505627,40.4240408484816,1.12136519499307,0.697549265812811,349.217130709651
"M0115","P06",180,"Prensa","B",5.39397254270428,"Preventivo","Preventiva",0.746367318286226,34.5612831405659,2.64196318056584,2.02983998477062,549.124197141577
"M0115","P06",360,"Prensa","B",5.39397254270428,"Preventivo","Preventiva",0.71729614438109,32.3031338854092,2.36090604535557,2.69218832397562,554.852651806763
"M0115","P06",540,"Prensa","B",5.39397254270428,"Preventivo","Preventiva",0.728000466980292,35.2074440348309,5.01002896562609,1.0817931309202,463.711190141556
"M0115","P06",720,"Prensa","B",5.39397254270428,"Preventivo","Preventiva",0.758528335573544,39.1413594659967,3.74564219530112,1.8027811566046,853.361895703944
"M0116","P01",180,"Fresadora","B",3.2417936030374,"Preventivo","Preventiva",0.600099358191309,36.993790576925,1.84619099642056,1.71075790613395,402.45135706498
"M0116","P01",540,"Fresadora","B",3.2417936030374,"Preventivo","Preventiva",0.729284180494363,43.9473051804331,3.39776685971691,0.93119246529345,258.829848334666
"M0116","P01",720,"Fresadora","B",3.2417936030374,"Preventivo","Preventiva",0.662230646156011,37.3001099698925,4.56629875799069,1.50816001124747,662.971042446583
"M0119","P07",180,"Torno","B",10.1008700931759,"Preventivo","Preventiva",0.413713535984247,31.0896109788478,1.20793776883502,0.801690193789262,755.220420989675
"M0119","P07",540,"Torno","B",10.1008700931759,"Preventivo","Preventiva",0.546641906010765,30.498723020427,1.52305612658721,1.49995518399362,1230.86515465321
"M0119","P07",720,"Torno","B",10.1008700931759,"Preventivo","Preventiva",0.342974873995786,28.2298822046699,1.07267363027588,0.868001937818263,215.853601541884
"M0122","P02",180,"Prensa","A",17.0670271498484,"Preventivo","Preventiva",0.702789566568275,42.9490862761747,2.60805899698107,1.81625682345163,1172.08507957471
"M0122","P02",360,"Prensa","A",17.0670271498484,"Preventivo","Preventiva",0.701624818798559,39.4407048222509,2.33576705889616,3.64496654479606,1594.05738836939
"M0122","P02",540,"Prensa","A",17.0670271498484,"Preventivo","Preventiva",0.696727646394485,42.0215884967659,3.34564777276449,3.51447070155391,1573.19386718176
"M0125","P09",180,"Fresadora","A",20,"Preventivo","Preventiva",0.658727113244468,41.1280907728357,3.05548585715586,1.99786440230882,1005.39974185594
"M0125","P09",540,"Fresadora","A",20,"Preventivo","Preventiva",0.499776241563742,38.2292509347601,4.76320770606094,4.58206708366212,1152.04134742563
"M0129","P01",180,"Prensa","A",6.64402033144091,"Preventivo","Preventiva",0.66418678130117,39.1910366409305,2.06334783807912,2.12153218497393,1217.93738947206
"M0129","P01",720,"Prensa","A",6.64402033144091,"Preventivo","Preventiva",0.620972638953114,39.2455962348504,2.8483878153278,1.44815466928354,446.95869081493
"M0130","P06",360,"Fresadora","A",5.69372281998696,"Preventivo","Preventiva",0.290605622986002,22.957116802342,1.60800223307337,1.16261606975308,745.052921637175
"M0130","P06",540,"Fresadora","A",5.69372281998696,"Preventivo","Preventiva",0.235057828802118,24.2766449323464,1.89021717828187,0.755013094808897,353.83323623347
"M0134","P03",360,"Prensa","C",4.94587696211284,"Preventivo","Preventiva",0.691967756712993,41.9130295658141,1.13434483609772,1.41926100810006,401.525099722177
"M0134","P03",540,"Prensa","C",4.94587696211284,"Preventivo","Preventiva",0.719179120586456,35.1379065011925,1.71526696001289,2.097873865499,753.958167091734
"M0140","P07",180,"Torno","B",4.39973241264862,"Preventivo","Preventiva",0.923057831262356,35.5117807628638,2.51535438185239,1.094209372508,467.235803167239
"M0149","P08",180,"Fresadora","A",7.54386219480996,"Preventivo","Preventiva",0.709519849945571,35.4832629982889,1.05798631011223,0.970153124733445,1228.5801642056
"M0150","P11",180,"Prensa","B",2.28144372320605,"Preventivo","Preventiva",0.799231022772575,42.0315917725122,0.815776799015093,0.967643920157375,394.81370646898
"M0150","P11",360,"Prensa","B",2.28144372320605,"Preventivo","Preventiva",0.949366933755557,41.176243704122,0.992072269524965,0.264166870903335,318.42029227191
"M0152","P01",180,"Torno","A",10.6912080364123,"Preventivo","Preventiva",0.510131703668756,41.6790044125531,1.53806969722525,0.779879159004093,532.525466330053
"M0155","P07",180,"Torno","B",7.86045220353325,"Preventivo","Preventiva",0.674459218700913,34.7245058205107,0.718661878288453,0.734352773662238,410.516843570671
"M0155","P07",540,"Torno","B",7.86045220353325,"Preventivo","Preventiva",0.662581883573433,35.9903958609945,1.32177326120775,0.557121520430532,810.49694822269
"M0155","P07",720,"Torno","B",7.86045220353325,"Preventivo","Preventiva",0.562270635488811,29.8182966964644,1.30711198719573,0.653865713169944,555.704461588948
"M0157","P11",180,"Prensa","A",6.24279332744686,"Preventivo","Preventiva",0.573873231178935,34.5289945360754,1.49874233890868,1.54701508905703,918.866286891344
"M0157","P11",360,"Prensa","A",6.24279332744686,"Preventivo","Preventiva",0.561373028930496,30.8151155340343,2.22085745880089,1.18497855174095,519.879699768256
"M0157","P11",540,"Prensa","A",6.24279332744686,"Preventivo","Preventiva",0.521989802442737,33.7521256733199,3.45911040182534,1.79981003902383,792.427863579465
"M0160","P03",180,"Torno","B",4.66218369433461,"Preventivo","Preventiva",0.717945760428776,42.1525840593222,1.25069969900248,0.735832191234903,449.076694281259
"M0160","P03",360,"Torno","B",4.66218369433461,"Preventivo","Preventiva",0.710722530070595,43.2362976869148,1.68109154345106,1.04037734602803,393.686900775675
"M0160","P03",720,"Torno","B",4.66218369433461,"Preventivo","Preventiva",0.700357997563739,44.1334063913139,1.18112886172299,2.04932265069487,998.426200881977
"M0162","P09",180,"Prensa","C",1.02582774062558,"Preventivo","Preventiva",0.652643086900418,31.7963049046111,1.1140698917458,0.777261432380959,434.547546087254
"M0163","P03",180,"Torno","A",10.0708700466523,"Preventivo","Preventiva",0.793918355423177,46.464432760003,2.98894824039939,1.91090552013912,587.554789818236
"M0163","P03",360,"Torno","A",10.0708700466523,"Preventivo","Preventiva",0.743915399093847,42.0659810288152,1.25703145473131,1.67644540076178,1139.13722450408
"M0164","P12",180,"Prensa","A",3.22294549237734,"Preventivo","Preventiva",0.668970607842999,38.5145008993444,1.17259565792008,1.69455732321598,1304.11070671103
"M0164","P12",540,"Prensa","A",3.22294549237734,"Preventivo","Preventiva",0.825212981501486,38.9379340832877,1.32672713447317,2.25612711145334,744.40087638471
"M0164","P12",720,"Prensa","A",3.22294549237734,"Preventivo","Preventiva",0.668850683424271,34.5246707098732,1.34548874374281,1.23531775381529,548.455208273446
"M0166","P06",360,"Fresadora","B",7.00162905383455,"Preventivo","Preventiva",0.708445495826279,34.4924156691424,0.868053294419427,0.745119091774567,229.024496039757
"M0166","P06",540,"Fresadora","B",7.00162905383455,"Preventivo","Preventiva",0.720604753041674,32.7354522673547,0.958246048017009,0.494292968905677,259.038409308661
"M0171","P10",180,"Torno","C",5.85389608180492,"Preventivo","Preventiva",0.766880280342328,42.6559112385135,1.19485153688532,1.63326287835291,366.919606749341
"M0171","P10",540,"Torno","C",5.85389608180492,"Preventivo","Preventiva",0.753413232515776,32.8745200716993,1.49517395178006,1.14460486999378,283.481206991786
"M0171","P10",720,"Torno","C",5.85389608180492,"Preventivo","Preventiva",0.770910262484991,36.8998793303165,1.71028657383999,1.48039807684421,681.40845502811
"M0173","P07",180,"Torno","C",7.91685509308094,"Preventivo","Preventiva",0.671535791189912,30.8746419398416,1.98847384542324,0.854320654288142,837.068115663501
"M0173","P07",360,"Torno","C",7.91685509308094,"Preventivo","Preventiva",0.667853958310105,30.1882422982977,3.40840150716597,1.25893226218054,646.53988498566
"M0173","P07",540,"Torno","C",7.91685509308094,"Preventivo","Preventiva",0.660923929647122,32.2888279048652,3.20357008834719,2.0223174565019,984.083002590569
"M0173","P07",720,"Torno","C",7.91685509308094,"Preventivo","Preventiva",0.645903856642213,28.1803834988003,3.03786690420601,1.05404170799832,833.119521628221
"M0174","P11",180,"Prensa","A",8.31598353135648,"Preventivo","Preventiva",0.807590050052272,39.4282501339572,1.43348707941861,1.1357683131597,953.652229036173
"M0174","P11",360,"Prensa","A",8.31598353135648,"Preventivo","Preventiva",0.647495762269087,34.9254430946853,1.46763852705429,1.15173544001357,904.009300156226
"M0175","P10",180,"Prensa","C",4.74547180412945,"Preventivo","Preventiva",0.590492559611741,35.4569542716516,1.15845540862866,0.648081572717759,314.106551851557
"M0175","P10",360,"Prensa","C",4.74547180412945,"Preventivo","Preventiva",0.623294544211307,34.0341589947363,0.847421549041585,0.413671398534435,628.250385133458
"M0175","P10",540,"Prensa","C",4.74547180412945,"Preventivo","Preventiva",0.526903351944665,34.6413232789684,0.913436547566242,1.2104129473493,928.848540887455
"M0175","P10",720,"Prensa","C",4.74547180412945,"Preventivo","Preventiva",0.703036443802237,34.167313322032,1.39893493344086,2.05216380291361,783.814977210529
"M0176","P06",360,"Prensa","B",7.61643983798943,"Preventivo","Preventiva",0.676711415760128,35.7460432661037,2.84536527674266,0.839822011702983,273.558980217276
"M0176","P06",540,"Prensa","B",7.61643983798943,"Preventivo","Preventiva",0.743511512220169,34.9212039556902,3.87459075645599,2.45755925378349,1152.09749602989
"M0177","P01",180,"Torno","B",6.02405010037645,"Preventivo","Preventiva",0.641629227901894,41.3351407051116,1.80959382229223,1.3006261873715,308.101264065648
"M0177","P01",360,"Torno","B",6.02405010037645,"Preventivo","Preventiva",0.543224114755946,40.066499930223,1.21301489624623,0.837003650665944,315.155754963397
"M0177","P01",540,"Torno","B",6.02405010037645,"Preventivo","Preventiva",0.677750752033199,41.6877213444173,1.5235608610315,2.48978231768118,1043.20092181735
"M0177","P01",720,"Torno","B",6.02405010037645,"Preventivo","Preventiva",0.679692753965478,36.6433477754183,1.59098187331348,1.40604239008129,112.285409088412
"M0182","P05",360,"Fresadora","C",6.63055799278738,"Preventivo","Preventiva",0.724023334864472,43.9252465661798,1.19778224004065,0.747799599754307,488.376957149197
"M0189","P06",360,"Fresadora","B",15.687662309322,"Preventivo","Preventiva",0.731668238579446,39.1358081979874,3.86107412360465,2.16946988479397,1448.34430608088
"M0194","P05",180,"Prensa","A",2.96455788278757,"Preventivo","Preventiva",0.750160982355044,41.3186615460377,0.88835070656301,0.602698843389256,588.283573216572
"M0194","P05",360,"Prensa","A",2.96455788278757,"Preventivo","Preventiva",0.612019489263376,32.42005671968,1.03086550136282,0.627991525452168,1009.61693125977
"M0194","P05",540,"Prensa","A",2.96455788278757,"Preventivo","Preventiva",0.701014542583591,40.620284288856,1.42779726569933,1.69893679166594,686.352734335937
"M0194","P05",720,"Prensa","A",2.96455788278757,"Preventivo","Preventiva",0.621693836361762,38.6796476761963,2.45112845602588,1.34407294182692,654.033315984156
"M0197","P04",540,"Fresadora","B",5.62937767661241,"Preventivo","Preventiva",0.59521117758266,38.3098455591846,3.46366776562538,2.37750211383984,642.046226201056
"M0197","P04",720,"Fresadora","B",5.62937767661241,"Preventivo","Preventiva",0.470871492215692,31.6798778428377,3.78311594505366,1.22816682796935,638.990421370914
"M0199","P01",180,"Torno","A",3.6840633927511,"Preventivo","Preventiva",0.605613413122871,35.3275307346066,1.05688181537926,0.658314644466956,1110.21236628274
"M0199","P01",360,"Torno","A",3.6840633927511,"Preventivo","Preventiva",0.502864131836286,36.0026447219431,0.667299556307464,0.763056352364447,357.93118352429
"M0199","P01",720,"Torno","A",3.6840633927511,"Preventivo","Preventiva",0.57063264015846,38.4752554428283,0.911058402960199,0.918333660249468,677.576325955055
"M0204","P01",180,"Prensa","B",7.51042487409776,"Preventivo","Preventiva",0.708160141608417,39.784380484461,1.15048291427994,0.786340194616038,699.45074042431
"M0204","P01",360,"Prensa","B",7.51042487409776,"Preventivo","Preventiva",0.683385032576106,40.9427300032037,1.48830942907513,1.0342505001342,471.193933405525
"M0204","P01",540,"Prensa","B",7.51042487409776,"Preventivo","Preventiva",0.676454517624297,38.3281871035774,1.84431194382631,0.664888938671371,570.435125764197
"M0205","P11",180,"Torno","C",6.49763332816198,"Preventivo","Preventiva",0.704440258967936,37.5650117751238,1.13721754763652,2.06416069279326,474.944927043975
