"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
44,"1","1",8.249,0.8249,40,"35-65",10,95,1661,12,17425,254,"mixta",23703,"particular","furgoneta","diesel","M","negro","soltero","anual",0,2,"basico","presencial",0,7,0,5,8.249,0,10,0,"fin_estudio",0,NA,0,"2","1"
45,"1","1",5.248,0.5248,55,"35-65",33,55,818,10,9304,408,"mixta",9192,"comercial","turismo","diesel","H","gris","casado","anual",0,1,"basico","presencial",0,2,0,1,5.248,0,6.979,0,"fin_estudio",0,NA,0,"3","2"
46,"1","1",3.757,0.3757,46,"35-65",17,72,1226,10,42270,109,"rural",11282,"particular","turismo","gasolina","M","otro","casado","mensual",0,2,"basico","telefonico",0,0,0,2,3.757,0,3.757,1,"baja",0,NA,0,"1","1"
47,"1","1",2.164,0.2164,54,"35-65",33,138,1694,14,20269,439,"mixta",13464,"particular","turismo","diesel","M","gris","casado","mensual",1,2,"medio","presencial",0,0,0,1,2.164,0,2.164,1,"baja",0,NA,0,"2","1"
48,"1","1",3.015,0.3015,43,"35-65",17,114,1535,9,21320,195,"mixta",6928,"particular","turismo","gasolina","H","gris","soltero","mensual",0,1,"medio","presencial",0,1,0,1,3.015,0,7.885,0,"fin_estudio",0,NA,0,"4","4"
49,"1","1",4.966,0.4966,75,"65+",24,139,2304,5,23157,723,"mixta",20871,"particular","turismo","diesel","H","negro","casado","mensual",0,1,"medio","presencial",5,2,0,2,0.222,1,4.966,1,"baja",7618.8,1523.76,1,"5","5"
50,"1","1",2.516,0.2516,52,"35-65",34,104,1725,6,25357,571,"mixta",4953,"comercial","turismo","diesel","M","rojo","casado","anual",1,1,"medio","telefonico",1,1,0,1,0.88,1,6.064,0,"fin_estudio",987.79,987.79,1,"3","2"
51,"1","1",8.518,0.8518,61,"35-65",41,121,1518,3,20350,480,"mixta",9478,"particular","turismo","gasolina","H","rojo","soltero","mensual",0,1,"basico","presencial",1,1,1,0,2.668,1,10,0,"fin_estudio",1929.65,1929.65,1,"1","1"
52,"1","1",6.476,0.6476,47,"35-65",21,63,869,9,28846,741,"mixta",8703,"particular","furgoneta","gasolina","M","negro","casado","anual",0,1,"medio","presencial",0,4,0,3,6.476,0,10,0,"fin_estudio",0,NA,0,"1","1"
53,"1","1",1.744,0.1744,21,"18-25",2,111,1501,17,37300,158,"mixta",8772,"particular","turismo","diesel","M","otro","soltero","mensual",0,1,"superior","telefonico",0,1,0,1,1.744,0,7.698,0,"fin_estudio",0,NA,0,"4","4"
54,"1","1",6.558,0.6558,42,"35-65",16,121,1711,14,28864,849,"mixta",16382,"particular","turismo","diesel","H","otro","soltero","mensual",0,1,"medio","presencial",0,3,0,3,6.558,0,7.985,0,"fin_estudio",0,NA,0,"1","1"
55,"1","1",1.544,0.1544,55,"35-65",32,153,2753,11,25617,290,"mixta",18541,"particular","moto","diesel","H","blanco","soltero","anual",0,1,"medio","telefonico",0,0,0,0,1.544,0,10,0,"fin_estudio",0,NA,0,"2","2"
56,"1","1",4.219,0.4219,31,"25-35",6,86,1480,13,18173,89,"rural",8151,"particular","turismo","gasolina","H","rojo","soltero","anual",0,1,"superior","telefonico",0,3,0,4,4.219,0,10,0,"fin_estudio",0,NA,0,"3","2"
57,"1","1",2.752,0.2752,33,"25-35",12,148,2505,2,24315,723,"mixta",15003,"particular","moto","diesel","H","gris","soltero","anual",0,1,"medio","telematico",0,3,1,1,2.752,0,2.752,1,"baja",0,NA,0,"1","1"
58,"1","1",6.642,0.6642,57,"35-65",26,118,1700,14,20299,406,"mixta",6289,"particular","turismo","diesel","M","blanco","casado","anual",1,2,"medio","presencial",0,2,0,3,6.642,0,10,0,"fin_estudio",0,NA,0,"1","1"
59,"1","1",2.978,0.2978,65,"35-65",24,62,918,5,25725,274,"mixta",45444,"comercial","turismo","diesel","H","gris","casado","anual",0,2,"superior","telematico",0,3,0,2,2.978,0,8.922,0,"fin_estudio",0,NA,0,"1","1"
60,"1","1",7.787,0.7787,32,"25-35",13,146,2550,2,39650,14,"rural",5256,"particular","turismo","diesel","H","negro","casado","anual",0,1,"superior","telefonico",0,1,2,5,7.787,0,10,0,"fin_estudio",0,NA,0,"3","3"
61,"1","1",2.333,0.2333,29,"25-35",10,101,1525,6,14027,330,"mixta",8430,"particular","turismo","gasolina","H","rojo","casado","anual",1,1,"basico","presencial",0,0,0,2,2.333,0,2.333,1,"baja",0,NA,0,"1","1"
62,"1","1",3.494,0.3494,32,"25-35",6,87,1561,9,22886,62,"rural",29116,"particular","moto","gasolina","H","rojo","casado","anual",0,2,"basico","telefonico",0,3,0,1,3.494,0,3.494,1,"baja",0,NA,0,"1","1"
63,"1","1",6.541,0.6541,53,"35-65",31,104,1631,5,25709,93,"rural",4512,"particular","furgoneta","gasolina","M","blanco","otro","mensual",1,1,"medio","presencial",0,3,0,1,6.541,0,6.541,1,"baja",0,NA,0,"1","1"
64,"1","1",3.774,0.3774,42,"35-65",13,87,1447,7,29969,1772,"urbana",9633,"particular","turismo","gasolina","H","rojo","casado","anual",1,1,"basico","presencial",0,1,1,2,3.774,0,9.419,0,"fin_estudio",0,NA,0,"1","1"
65,"1","1",5.797,0.5797,33,"25-35",12,135,1857,12,25721,78,"rural",13575,"particular","turismo","gasolina","H","rojo","casado","anual",1,1,"basico","telematico",0,2,0,2,5.797,0,10,0,"fin_estudio",0,NA,0,"1","1"
66,"1","1",5.021,0.5021,33,"25-35",9,83,1171,12,19041,1082,"urbana",34711,"particular","turismo","diesel","M","gris","soltero","anual",0,1,"medio","telematico",0,1,0,0,5.021,0,10,0,"fin_estudio",0,NA,0,"1","1"
67,"1","1",1.717,0.1717,29,"25-35",7,89,1339,14,34655,152,"mixta",9620,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"basico","telematico",0,1,0,0,1.717,0,1.717,1,"baja",0,NA,0,"1","1"
68,"1","1",4.085,0.4085,43,"35-65",13,109,1578,2,31875,286,"mixta",9815,"particular","turismo","diesel","H","rojo","soltero","anual",0,4,"superior","telematico",1,5,1,1,4.064,1,6.495,0,"fin_estudio",2151.8,2151.8,1,"4","5"
69,"1","1",3.932,0.3932,57,"35-65",15,131,1625,4,20299,162,"mixta",13628,"comercial","turismo","diesel","M","blanco","otro","anual",1,3,"medio","presencial",0,1,0,0,3.932,0,3.932,1,"baja",0,NA,0,"4","3"
70,"1","1",1.274,0.1274,26,"25-35",8,163,2004,6,18658,424,"mixta",23092,"particular","turismo","gasolina","H","negro","casado","mensual",1,1,"basico","telematico",1,1,0,0,0.16,1,1.274,1,"baja",1967.31,1967.31,1,"2","2"
71,"1","1",7.612,0.7612,41,"35-65",17,186,3142,5,23477,240,"mixta",16093,"particular","furgoneta","diesel","H","otro","soltero","anual",0,1,"superior","telefonico",0,3,0,3,7.612,0,7.612,1,"baja",0,NA,0,"2","1"
72,"1","1",9.52,0.952,41,"35-65",9,136,2059,10,17855,246,"mixta",9902,"particular","turismo","diesel","M","otro","soltero","anual",0,1,"basico","presencial",0,2,2,5,9.52,0,10,0,"fin_estudio",0,NA,0,"1","1"
73,"1","1",6.82,0.682,56,"35-65",15,163,2701,10,24812,466,"mixta",7140,"particular","turismo","diesel","H","otro","casado","anual",0,2,"superior","presencial",1,1,0,4,4.052,1,10,0,"fin_estudio",3791.16,3791.16,1,"1","1"
74,"1","1",1.904,0.1904,27,"25-35",7,109,1544,1,22441,821,"mixta",8657,"comercial","turismo","gasolina","M","rojo","soltero","anual",0,1,"medio","presencial",0,1,0,3,1.904,0,1.904,1,"baja",0,NA,0,"2","2"
75,"1","1",7.39,0.739,25,"18-25",6,133,2034,3,38690,500,"mixta",10667,"particular","turismo","gasolina","H","negro","soltero","mensual",0,1,"basico","presencial",2,4,3,1,3.518,1,7.39,1,"baja",7286.3,3643.15,1,"4","3"
76,"1","1",2.352,0.2352,47,"35-65",20,66,969,13,12344,537,"mixta",9759,"particular","moto","diesel","M","blanco","casado","mensual",0,1,"superior","telematico",1,1,0,2,1.058,1,6.519,0,"fin_estudio",1441.74,1441.74,1,"2","1"
77,"1","1",8.198,0.8198,58,"35-65",26,77,974,2,23142,352,"mixta",7054,"particular","turismo","gasolina","M","otro","soltero","mensual",0,1,"basico","presencial",0,1,0,4,8.198,0,10,0,"fin_estudio",0,NA,0,"1","1"
78,"1","1",2.553,0.2553,68,"65+",36,99,1392,3,23111,38,"rural",5408,"particular","turismo","diesel","M","rojo","casado","anual",1,2,"basico","presencial",0,0,0,0,2.553,0,10,0,"fin_estudio",0,NA,0,"2","1"
79,"1","1",4.74,0.474,41,"35-65",15,171,2248,10,30234,502,"mixta",10314,"particular","turismo","gasolina","H","rojo","casado","anual",0,1,"medio","presencial",0,1,0,4,4.74,0,10,0,"fin_estudio",0,NA,0,"2","1"
80,"1","1",5.004,0.5004,46,"35-65",25,94,1385,14,18862,212,"mixta",7421,"particular","turismo","diesel","M","negro","casado","mensual",1,1,"superior","presencial",0,2,0,3,5.004,0,5.004,1,"baja",0,NA,0,"1","1"
81,"1","1",8.132,0.8132,37,"35-65",17,69,1164,3,20985,492,"mixta",4695,"particular","furgoneta","diesel","H","negro","casado","anual",0,2,"superior","presencial",3,1,0,4,2.531,1,10,0,"fin_estudio",3486.88,1162.29,1,"1","1"
82,"1","1",1.302,0.1302,46,"35-65",18,141,2434,8,29722,165,"mixta",11776,"particular","furgoneta","gasolina","M","otro","soltero","anual",0,1,"basico","telematico",0,0,1,1,1.302,0,2.492,0,"fin_estudio",0,NA,0,"2","1"
83,"1","1",8.428,0.8428,37,"35-65",10,111,1613,14,34143,163,"mixta",9556,"particular","furgoneta","diesel","H","gris","casado","anual",0,1,"superior","telefonico",0,3,0,5,8.428,0,10,0,"fin_estudio",0,NA,0,"1","1"
84,"1","1",3.833,0.3833,55,"35-65",17,59,1006,10,19109,577,"mixta",33531,"particular","turismo","gasolina","H","negro","casado","anual",0,1,"superior","presencial",0,2,0,1,3.833,0,3.833,1,"baja",0,NA,0,"2","2"
85,"1","1",4.964,0.4964,46,"35-65",15,114,1618,9,33825,106,"rural",60000,"particular","turismo","diesel","H","rojo","casado","anual",1,1,"medio","telematico",0,6,0,2,4.964,0,4.964,1,"baja",0,NA,0,"2","1"
86,"1","1",3.677,0.3677,43,"35-65",14,141,2010,5,24882,830,"mixta",8500,"comercial","turismo","gasolina","M","rojo","casado","anual",0,2,"basico","telefonico",2,3,1,0,2.707,1,10,0,"fin_estudio",3510.2,1755.1,1,"3","4"
87,"1","1",1.273,0.1273,26,"25-35",6,94,1387,2,26823,355,"mixta",11948,"particular","turismo","gasolina","H","otro","otro","mensual",0,1,"medio","presencial",0,0,0,2,1.273,0,1.273,1,"baja",0,NA,0,"2","2"
88,"1","1",4.097,0.4097,44,"35-65",20,165,2478,4,38121,159,"mixta",3999,"particular","turismo","diesel","M","rojo","casado","anual",0,2,"basico","telefonico",0,1,0,2,4.097,0,4.097,1,"baja",0,NA,0,"1","1"
89,"1","1",4.245,0.4245,48,"35-65",14,149,2320,0,26459,158,"mixta",7468,"comercial","turismo","diesel","M","gris","casado","mensual",0,1,"superior","presencial",1,0,0,2,1.918,1,4.728,0,"fin_estudio",3559.26,3559.26,1,"2","2"
90,"1","1",1.986,0.1986,69,"65+",49,102,1756,6,14833,685,"mixta",8968,"particular","turismo","diesel","H","gris","casado","anual",1,1,"medio","telefonico",0,2,0,2,1.986,0,5.726,0,"fin_estudio",0,NA,0,"2","1"
91,"1","1",2.67,0.267,42,"35-65",8,91,1181,13,16195,382,"mixta",8564,"comercial","furgoneta","gasolina","M","blanco","casado","anual",0,2,"medio","telefonico",0,1,0,0,2.67,0,10,0,"fin_estudio",0,NA,0,"1","1"
92,"1","1",5.316,0.5316,50,"35-65",28,111,1889,0,18862,685,"mixta",8428,"comercial","turismo","gasolina","M","rojo","casado","mensual",1,1,"superior","presencial",1,3,0,6,2.721,1,5.316,1,"baja",593.23,593.23,1,"2","1"
93,"2","1",1.188,0.1188,50,"35-65",31,115,1384,7,21059,201,"mixta",5896,"particular","moto","diesel","M","blanco","soltero","anual",0,2,"medio","telefonico",1,0,0,0,1.038,1,10,0,"fin_estudio",1475.76,1475.76,1,"2","3"
94,"2","1",2.499,0.2499,43,"35-65",21,129,1603,2,35640,249,"mixta",21146,"particular","turismo","diesel","M","gris","casado","mensual",1,1,"medio","presencial",0,3,0,2,2.499,0,2.499,1,"baja",0,NA,0,"1","1"
95,"2","1",4.8,0.48,46,"35-65",23,122,1626,0,19226,59,"rural",26595,"particular","turismo","gasolina","M","gris","soltero","mensual",0,2,"medio","presencial",3,2,0,6,0.619,1,4.8,1,"baja",5190.59,1730.2,1,"5","5"
96,"2","1",6.221,0.6221,47,"35-65",16,98,1650,3,29597,139,"rural",12266,"particular","furgoneta","diesel","H","gris","casado","anual",1,1,"superior","presencial",0,2,0,5,6.221,0,9.723,0,"fin_estudio",0,NA,0,"1","1"
97,"2","1",1.353,0.1353,64,"35-65",30,83,1161,23,19975,213,"mixta",5282,"particular","moto","diesel","M","blanco","casado","mensual",0,1,"medio","telefonico",0,0,0,1,1.353,0,10,0,"fin_estudio",0,NA,0,"2","2"
98,"2","1",5.076,0.5076,57,"35-65",19,128,2118,8,23288,339,"mixta",11209,"particular","furgoneta","diesel","H","gris","soltero","mensual",0,2,"medio","telematico",0,3,0,2,5.076,0,10,0,"fin_estudio",0,NA,0,"1","1"
99,"2","1",0.298,0.0298,39,"35-65",20,137,2012,13,33911,59,"rural",37863,"particular","turismo","gasolina","M","blanco","casado","mensual",1,1,"superior","telematico",0,0,0,0,0.298,0,0.298,1,"baja",0,NA,0,"2","2"
100,"2","1",2.203,0.2203,26,"25-35",3,92,1388,6,13867,118,"rural",26893,"particular","turismo","diesel","H","negro","casado","anual",0,3,"basico","telefonico",0,0,0,2,2.203,0,2.203,1,"baja",0,NA,0,"1","1"
101,"2","1",7.495,0.7495,51,"35-65",16,113,1531,19,28090,233,"mixta",10881,"particular","turismo","diesel","M","otro","casado","anual",0,1,"superior","presencial",0,2,1,7,7.495,0,8.207,0,"fin_estudio",0,NA,0,"1","1"
102,"2","1",2.57,0.257,33,"25-35",13,80,965,4,29640,570,"mixta",12269,"particular","turismo","gasolina","M","rojo","soltero","mensual",1,1,"basico","telematico",0,1,0,1,2.57,0,5.558,0,"fin_estudio",0,NA,0,"1","1"
103,"2","1",7.918,0.7918,35,"25-35",7,65,861,0,21922,35,"rural",6173,"particular","turismo","gasolina","M","gris","casado","anual",0,2,"basico","presencial",0,3,2,11,7.918,0,10,0,"fin_estudio",0,NA,0,"1","1"
104,"2","1",5.2,0.52,55,"35-65",21,86,1093,13,16335,349,"mixta",11945,"particular","turismo","gasolina","H","gris","otro","anual",1,2,"basico","telematico",0,5,0,3,5.2,0,5.2,1,"baja",0,NA,0,"4","4"
105,"2","1",3.282,0.3282,58,"35-65",15,109,1489,2,23030,1246,"urbana",4582,"particular","moto","gasolina","H","gris","soltero","mensual",0,2,"basico","telefonico",1,1,0,3,1.48,1,8.277,0,"fin_estudio",2175.65,2175.65,1,"1","1"
106,"2","1",6.954,0.6954,18,"18-25",0,83,1352,8,21835,407,"mixta",14964,"particular","furgoneta","gasolina","H","blanco","casado","mensual",0,2,"medio","telefonico",1,3,0,9,6.43,1,10,0,"fin_estudio",6996.06,6996.06,1,"1","2"
107,"2","1",1.571,0.1571,45,"35-65",26,152,2262,2,35224,118,"rural",7330,"comercial","turismo","diesel","H","blanco","casado","anual",0,1,"superior","presencial",0,0,1,0,1.571,0,1.571,1,"baja",0,NA,0,"1","1"
108,"2","1",6.446,0.6446,41,"35-65",17,108,1396,4,21251,493,"mixta",14704,"particular","furgoneta","diesel","M","blanco","soltero","anual",1,1,"superior","presencial",0,2,0,7,6.446,0,8.043,0,"fin_estudio",0,NA,0,"2","1"
109,"2","1",5.854,0.5854,41,"35-65",13,103,1409,0,23196,225,"mixta",6916,"particular","turismo","diesel","H","rojo","soltero","mensual",1,1,"superior","presencial",0,0,0,5,5.854,0,5.854,1,"baja",0,NA,0,"1","1"
110,"2","1",2.35,0.235,55,"35-65",23,77,1169,7,33800,382,"mixta",10144,"particular","furgoneta","diesel","H","blanco","otro","mensual",0,1,"medio","presencial",0,1,0,1,2.35,0,2.35,1,"baja",0,NA,0,"2","1"
