"id_poliza","k","t_k","coste_k","anio"
159,1,0.2951,2865.71,1
159,2,1.0889,399.95,2
162,1,4.9944,8371.5,5
162,2,5.3157,2656.23,6
168,1,0.1175,417.89,1
171,1,3.1132,3167.15,4
171,2,3.4509,3020.2,4
171,3,4.3458,1783.18,5
171,4,6.066,795.63,7
171,5,6.6017,2102.22,7
171,6,6.8555,2948.35,7
171,7,7.9743,1775.88,8
171,8,9.6476,2393.9,10
176,1,0.9108,5187.63,1
179,1,3.9819,1566.48,4
183,1,1.8014,1653.74,2
183,2,3.7125,291.77,4
184,1,3.4159,515.93,4
185,1,1.5992,2606.7,2
186,1,1.936,3110.72,2
186,2,2.2105,400.54,3
186,3,4.623,1521.61,5
195,1,0.2564,2947.2,1
197,1,7.5542,651.19,8
199,1,2.611,223.81,3
199,2,3.1818,2582.01,4
199,3,4.3795,4955.3,5
199,4,5.2031,283.44,6
208,1,2.1668,6838.89,3
213,1,1.5099,3895.72,2
214,1,4.0004,2369.83,5
214,2,6.4657,1815.46,7
214,3,8.2229,638.32,9
215,1,2.688,2729.82,3
215,2,3.0272,1715.7,4
215,3,6.0344,1018.78,7
219,1,1.0385,369.52,2
223,1,4.8474,959.67,5
228,1,2.5815,3262.18,3
228,2,5.2983,644.83,6
228,3,9.7423,3327.59,10
234,1,0.3618,941.45,1
235,1,4.0548,1370.16,5
236,1,1.8798,830.82,2
241,1,2.3159,2098.07,3
242,1,0.7189,2760.74,1
242,2,1.2285,8427.56,2
245,1,2.4181,3979.74,3
250,1,0.1567,1073.98,1
250,2,2.2159,1020.06,3
250,3,6.2809,2707.48,7
254,1,3.6681,414.05,4
254,2,4.462,1605.71,5
257,1,2.9329,1596.43,3
269,1,0.8839,1529.42,1
269,2,1.6561,1476.17,2
271,1,0.2398,4000.22,1
271,2,0.7591,1069.49,1
274,1,2.988,219.66,3
277,1,3.2583,562.57,4
277,2,3.9455,695.85,4
283,1,0.9585,439.38,1
286,1,1.0705,1173.9,2
287,1,0.5439,1271.84,1
287,2,1.3039,2960.96,2
291,1,1.54,3136.94,2
291,2,2.5708,1664.28,3
291,3,2.7112,419.23,3
291,4,4.307,1047.47,5
292,1,0.4823,1911.12,1
295,1,1.1816,1426.4,2
297,1,1.7403,5130.07,2
299,1,2.3954,3360.81,3
299,2,5.4475,2183.41,6
306,1,1.7422,3440.13,2
307,1,0.2728,5484.93,1
307,2,6.1279,2828.08,7
309,1,0.2344,1903.66,1
309,2,2.1791,2081.51,3
310,1,0.6049,6123.47,1
310,2,1.3382,5792.63,2
310,3,1.5365,3811.93,2
310,4,2.0123,860.56,3
310,5,2.393,5312.67,3
310,6,2.4028,2057.49,3
310,7,4.0606,1464.96,5
318,1,2.2596,3171.95,3
318,2,3.138,1738.54,4
321,1,0.6328,2231.76,1
324,1,3.8518,787.92,4
329,1,2.1128,861.94,3
333,1,1.8719,4522.38,2
335,1,0.73,3683.95,1
335,2,1.8499,1840.17,2
338,1,3.588,1113.68,4
338,2,3.6903,1441.5,4
338,3,4.5229,375.94,5
338,4,4.8568,2997.82,5
338,5,7.5049,1759.25,8
339,1,3.3683,1038.12,4
340,1,4.3275,556.44,5
344,1,0.3573,1526.92,1
346,1,2.3293,331.97,3
347,1,1.2281,197.71,2
348,1,3.849,1507.67,4
348,2,3.9802,1603.87,4
353,1,0.2408,1086.45,1
354,1,2.6112,410.27,3
354,2,3.578,2048.32,4
354,3,4.583,547.61,5
355,1,0.4531,8194.82,1
356,1,3.0747,2523.73,4
356,2,4.8127,782.57,5
356,3,5.6582,1078.82,6
356,4,6.097,235.63,7
357,1,1.4617,3147.77,2
360,1,0.6968,4939.76,1
368,1,3.1052,606.41,4
368,2,4.9367,2247.8,5
368,3,5.0415,1385.54,6
368,4,5.3936,1367.05,6
368,5,6.057,1088.27,7
370,1,2.9853,923.07,3
376,1,1.5359,4592.46,2
378,1,3.217,3015.12,4
378,2,5.6654,5211.83,6
384,1,1.2919,2045.8,2
385,1,1.7754,1226.83,2
388,1,1.6651,2701,2
388,2,1.8656,4678.57,2
390,1,1.6407,1118.15,2
390,2,3.5474,855.24,4
390,3,4.3031,1878.43,5
390,4,6.0893,485.27,7
396,1,1.3512,3369.96,2
396,2,3.9695,3093.63,4
398,1,0.4152,22004.34,1
398,2,0.5408,3820.4,1
398,3,3.3287,1299.17,4
398,4,6.1622,3492.77,7
398,5,6.889,2166.14,7
405,1,4.6078,2855.1,5
407,1,1.3106,782.21,2
407,2,1.976,2901.29,2
407,3,3.9824,4497.15,4
411,1,0.9918,1472.02,1
427,1,3.7096,7051.35,4
427,2,3.8347,822.1,4
430,1,5.5209,2368.76,6
430,2,6.1435,2559.78,7
436,1,0.4484,738.7,1
436,2,0.5665,325,1
436,3,1.091,2484.28,2
436,4,1.3805,629.26,2
436,5,1.5879,723.53,2
436,6,2.2126,2054.39,3
436,7,2.3355,891.64,3
436,8,2.5233,1380.33,3
436,9,2.9201,2718.87,3
438,1,0.104,1714.4,1
441,1,1.9708,1975.74,2
441,2,5.554,4472.44,6
443,1,1.0601,2518.23,2
443,2,1.7088,2289.7,2
443,3,2.006,2792.48,3
443,4,2.5775,13802.71,3
443,5,5.3216,1217.92,6
450,1,0.1679,720.44,1
450,2,1.8157,428.96,2
451,1,1.7654,214.38,2
451,2,5.6862,310.69,6
451,3,6.5141,1008.25,7
451,4,8.6124,1988.97,9
453,1,0.112,2752.18,1
453,2,1.5747,1178.19,2
454,1,0.9569,13608.84,1
454,2,2.1768,1140.05,3
455,1,1.5427,1698.99,2
457,1,3.6124,1893.15,4
459,1,4.1107,540.14,5
459,2,7.082,2410.27,8
463,1,1.6115,492.67,2
465,1,2.8349,4711.91,3
467,1,0.629,3921.77,1
468,1,0.121,5165.85,1
470,1,0.5039,279.51,1
471,1,7.0602,1264.39,8
475,1,4.0134,526.74,5
477,1,1.7874,494.79,2
477,2,1.909,1689.07,2
477,3,1.9788,3047.18,2
477,4,5.5928,626.87,6
478,1,1.1021,1875.31,2
481,1,2.7744,1260.25,3
482,1,1.9742,820.76,2
487,1,1.6186,1311.15,2
487,2,2.0963,4982.94,3
487,3,2.3114,4444.65,3
488,1,1.9946,1733.52,2
488,2,2.7401,15271.97,3
488,3,2.8668,1191.57,3
490,1,5.4615,2097.29,6
490,2,5.788,4318.89,6
490,3,6.3455,767.82,7
494,1,5.3593,1701.95,6
500,1,1.0426,1779.97,2
501,1,0.8594,850.8,1
501,2,2.8857,306.46,3
504,1,2.4255,3041.58,3
504,2,5.0387,1557.28,6
505,1,0.0025,1988.23,1
505,2,0.2275,4151.55,1
517,1,0.5264,10511.38,1
517,2,0.9361,3338.42,1
517,3,1.1018,1085.01,2
517,4,1.5654,2935.62,2
517,5,2.9924,4551.1,3
517,6,5.3677,1323.08,6
517,7,5.8464,2995.38,6
517,8,6.559,4054.74,7
517,9,6.8617,4017.46,7
517,10,7.1582,2396.85,8
526,1,1.7596,2826.29,2
526,2,2.3352,7126.61,3
526,3,3.4415,2871.8,4
526,4,5.5631,5724.55,6
527,1,0.28,2884.62,1
527,2,1.53,1536.64,2
527,3,4.3454,2388.13,5
530,1,3.8892,2425.5,4
533,1,0.2536,770.69,1
535,1,2.863,2560.72,3
536,1,2.6208,1301.45,3
542,1,1.3136,769.29,2
549,1,5.9636,2105.5,6
554,1,2.9011,1364.14,3
554,2,5.412,1352.87,6
555,1,1.8411,4930.49,2
555,2,4.1764,544.1,5
555,3,6.7011,351.89,7
558,1,0.5034,6769.92,1
558,2,0.6183,1962.95,1
564,1,2.8357,480.46,3
572,1,2.0774,3141.82,3
572,2,4.888,2205.65,5
572,3,6.2128,2729.88,7
574,1,3.8874,3391.93,4
577,1,3.0628,1504.44,4
579,1,0.413,1348.65,1
581,1,5.3029,1347.49,6
584,1,0.7472,1322.33,1
584,2,4.7559,2158.47,5
587,1,2.696,2773.91,3
587,2,5.3273,1223.66,6
598,1,1.9167,7736.97,2
598,2,3.5256,2021.61,4
598,3,4.0053,9782.2,5
599,1,4.2196,2782.85,5
600,1,2.3499,402.01,3
601,1,1.5259,838.41,2
604,1,0.3741,12399.07,1
607,1,2.0531,2646.75,3
607,2,5.5161,5247.97,6
612,1,0.096,1855.54,1
612,2,1.2135,910.65,2
612,3,2.2682,1478.56,3
614,1,4.4433,2727.86,5
614,2,5.83,10063.24,6
614,3,6.9636,4493.7,7
615,1,1.4344,1223.41,2
617,1,1.8099,527.91,2
623,1,4.2116,575.19,5
623,2,4.8225,2303.76,5
626,1,3.478,2649.77,4
627,1,3.6927,1159.15,4
634,1,4.6936,4804.33,5
635,1,1.5659,309.58,2
636,1,0.0878,1531.55,1
636,2,6.3936,1085.12,7
644,1,0.2598,869.32,1
644,2,0.3055,1568.9,1
651,1,1.8732,23.96,2
651,2,3.8908,719.14,4
653,1,4.1643,427.16,5
656,1,2.7344,2511.9,3
661,1,2.9004,3127.75,3
666,1,3.4094,2631.39,4
667,1,0.3744,6134.48,1
667,2,3.006,4660.16,4
669,1,0.83,901.11,1
669,2,0.9797,443.15,1
673,1,4.234,767.93,5
676,1,1.2594,4058.63,2
680,1,0.2475,2320,1
682,1,0.4152,1301.5,1
682,2,1.4613,3642.37,2
687,1,0.9121,3092.6,1
688,1,2.0728,1604.17,3
688,2,3.1231,11758.64,4
688,3,3.5452,1980.8,4
688,4,4.7242,3038.77,5
688,5,5.9413,1587.18,6
688,6,5.9601,539.74,6
688,7,6.7294,140.21,7
694,1,0.1232,3220.95,1
702,1,3.5766,1352.29,4
703,1,8.5337,2411.18,9
713,1,8.647,672.53,9
718,1,4.7407,5138.27,5
731,1,1.921,3621.07,2
731,2,4.2507,634.2,5
732,1,3.5139,6347.1,4
735,1,3.0549,1857.91,4
746,1,0.7035,356.79,1
746,2,1.426,2684.04,2
746,3,1.5258,2739.72,2
746,4,2.0934,1373.43,3
748,1,2.7686,109.66,3
751,1,1.6437,1466.15,2
752,1,3.1985,2303.25,4
756,1,3.8691,1296.06,4
757,1,1.4351,4544.14,2
762,1,0.4868,267.41,1
764,1,4.3096,229.29,5
766,1,1.2145,4623.92,2
767,1,1.284,225.82,2
770,1,0.9469,235.27,1
776,1,6.9741,367.05,7
779,1,1.0423,2964.39,2
779,2,2.1174,779.58,3
779,3,2.9654,794.56,3
779,4,4.8578,496.72,5
779,5,4.972,2402.27,5
779,6,5.6734,974.62,6
788,1,1.6335,770.55,2
794,1,1.068,540.82,2
797,1,0.2679,2398.87,1
797,2,1.7528,1015.37,2
798,1,1.0051,4063.88,2
800,1,1.9421,445.04,2
800,2,2.058,3232.12,3
800,3,2.8225,2143.4,3
800,4,3.893,2238.29,4
800,5,4.7742,2881.5,5
800,6,5.9938,1639.64,6
800,7,6.131,7735.75,7
800,8,6.3656,4744.62,7
800,9,8.0189,4078.88,9
802,1,1.9992,1531.43,2
802,2,3.455,355.51,4
804,1,0.238,806.24,1
805,1,2.6522,378.65,3
806,1,0.0257,2806.49,1
806,2,0.9255,5659.18,1
806,3,1.3638,3762.96,2
811,1,1.7526,197.32,2
812,1,3.0919,117.1,4
814,1,6.4109,865.87,7
815,1,1.639,5280.96,2
816,1,0.2485,315.36,1
817,1,4.4427,835,5
823,1,2.9613,6723.97,3
825,1,3.5642,77.21,4
827,1,0.1479,1354.26,1
827,2,0.6857,1207.55,1
827,3,1.2675,3528.63,2
836,1,0.4261,2083.33,1
837,1,3.7944,1273.57,4
837,2,4.8646,1290.05,5
845,1,0.3596,1130.28,1
857,1,5.0064,2416.82,6
857,2,9.7657,804.05,10
861,1,4.0546,1783.75,5
862,1,7.8334,69.44,8
862,2,8.6083,1643.39,9
869,1,0.1613,3106.57,1
870,1,5.9967,2822.55,6
875,1,0.3362,3949.65,1
875,2,1.4701,1452.74,2
875,3,1.6509,3044.39,2
875,4,1.7043,1337.89,2
875,5,1.9196,1000.97,2
875,6,2.0505,2748.43,3
878,1,2.2365,3564.01,3
878,2,4.1928,1296.59,5
878,3,6.1367,883.73,7
879,1,2.2753,6291.13,3
879,2,2.7581,814.96,3
879,3,3.3047,5370.49,4
879,4,3.9075,10941.33,4
885,1,7.0442,2963.34,8
886,1,0.3549,1152.01,1
886,2,0.5398,1876.62,1
891,1,2.3512,2841.54,3
898,1,0.4171,1729.66,1
898,2,0.6471,1048.01,1
898,3,0.8396,2565.67,1
898,4,1.1642,174.36,2
898,5,1.2709,8438.19,2
898,6,1.7291,3626.14,2
898,7,3.9966,625.24,4
898,8,4.8052,498.71,5
898,9,5.0589,324.94,6
898,10,5.2436,1463.67,6
898,11,5.5132,3226.58,6
898,12,5.8702,523.66,6
900,1,0.3486,5487.96,1
902,1,2.7483,1106.16,3
903,1,0.7435,519.5,1
903,2,3.2278,4175.12,4
903,3,3.4477,857.27,4
904,1,3.4899,1483.54,4
904,2,4.4548,1145.85,5
904,3,5.8585,1698.25,6
904,4,6.2041,2897.64,7
904,5,6.36,2416.48,7
905,1,3.2838,8596.33,4
911,1,1.683,299.78,2
912,1,0.9522,2235.45,1
914,1,1.1476,2202.21,2
914,2,1.2924,449.98,2
918,1,1.4414,82.44,2
918,2,2.0801,4756.62,3
918,3,6.8531,518.24,7
918,4,7.9617,4322.53,8
921,1,5.6861,8499.01,6
929,1,2.7419,2090.26,3
930,1,0.3363,6115.48,1
930,2,2.8324,3667.05,3
934,1,0.3045,4404.23,1
934,2,0.8182,3542.73,1
935,1,4.9184,1189.68,5
937,1,1.0359,1722.86,2
951,1,3.0048,607.25,4
956,1,1.8898,5500.23,2
956,2,2.484,9719.31,3
957,1,5.0906,792.43,6
960,1,2.395,1667.72,3
960,2,6.4183,1302.31,7
963,1,2.9817,375.36,3
964,1,0.7334,3881.64,1
964,2,1.7918,2205.89,2
964,3,1.7929,1047.2,2
964,4,3.2531,1587.08,4
970,1,0.5293,2679.19,1
970,2,2.2384,940.54,3
978,1,0.1591,1306.22,1
978,2,3.0617,1203.24,4
979,1,0.4347,1392.48,1
983,1,2.4724,2973.39,3
986,1,1.2087,3444.95,2
987,1,5.349,4602.24,6
990,1,0.3944,1489,1
993,1,4.54,505.34,5
994,1,1.1774,3309.78,2
996,1,0.3359,2053.51,1
996,2,2.1866,757.16,3
997,1,1.8669,540.48,2
997,2,2.0628,4958.91,3
1000,1,0.3123,220.34,1
1000,2,1.9616,1971.39,2
1000,3,2.6143,927.4,3
1002,1,1.8489,1880.04,2
1002,2,2.9401,3445.59,3
1006,1,4.9806,2050.04,5
1006,2,6.0327,1538.3,7
1009,1,1.1019,2620.73,2
1017,1,0.1631,1251.77,1
1018,1,0.5908,2339.14,1
1019,1,2.2106,894.28,3
1023,1,3.2921,178.1,4
1024,1,0.1103,660.55,1
1031,1,0.2477,2247.23,1
1031,2,0.5546,1976.55,1
1031,3,0.5991,537.87,1
1031,4,2.6417,781.08,3
1036,1,3.2242,3312.04,4
1037,1,4.396,5469.48,5
1040,1,3.5608,287.58,4
1045,1,2.2358,1168.82,3
1045,2,2.2372,4165.08,3
1045,3,2.339,2789.11,3
1048,1,0.1663,6982.4,1
1048,2,1.697,331.67,2
1048,3,2.3398,226.38,3
1052,1,0.0483,1295.61,1
1052,2,0.0986,1722.15,1
1052,3,0.3167,1708.42,1
1052,4,0.517,1183.89,1
1052,5,0.901,1653.06,1
1061,1,0.8525,1278.82,1
1063,1,3.328,994.46,4
1065,1,7.0305,1157.2,8
1067,1,3.1438,2774.95,4
1072,1,0.8028,775.74,1
1072,2,1.1203,1138.45,2
1075,1,0.7645,4777.15,1
1075,2,3.2783,3062.33,4
1076,1,0.1452,3511.37,1
1076,2,6.7777,2256.68,7
1077,1,0.3164,1017.81,1
1077,2,1.751,2922.09,2
1081,1,0.9086,2104.96,1
1086,1,1.7541,3272.74,2
1086,2,1.9782,5857.09,2
1086,3,2.3324,949.43,3
1086,4,4.8575,4685.51,5
1087,1,2.8264,1379.21,3
1090,1,2.9996,3888.53,3
1094,1,4.5439,4576.25,5
1095,1,0.7987,499.65,1
1095,2,0.905,2854.08,1
1095,3,2.9748,2555.28,3
1099,1,0.1751,1820.01,1
1099,2,5.0724,525.9,6
1099,3,7.8197,594.27,8
1099,4,8.1049,493.18,9
1104,1,0.3025,3353.48,1
1104,2,3.1795,2369.32,4
1104,3,7.5532,3870.8,8
1105,1,1.2205,7913.18,2
1105,2,3.1877,7000.71,4
1105,3,3.5382,1581.93,4
1105,4,4.8799,1580.89,5
1105,5,4.9147,3609.19,5
1110,1,0.9602,7732.5,1
1110,2,6.6413,1687.43,7
1112,1,4.1657,204.29,5
1114,1,3.5872,4102.26,4
1115,1,1.9858,1321.73,2
1117,1,3.9718,4434.58,4
1124,1,0.405,753.5,1
1124,2,2.2629,5262.74,3
1131,1,1.591,609.49,2
1139,1,1.8797,4034.15,2
1141,1,4.9645,1261.19,5
1142,1,2.7482,1287.99,3
1142,2,5.0044,1343.9,6
1144,1,1.2487,2644.82,2
1145,1,0.6119,2336.83,1
1145,2,1.2649,4866.03,2
1146,1,1.0826,2437.29,2
1146,2,1.4159,1002.95,2
1146,3,2.2176,8756.31,3
1146,4,4.9268,6599.32,5
1146,5,5.9804,2560.33,6
1146,6,8.8938,379.74,9
1147,1,2.8918,43.86,3
1148,1,4.055,2211.93,5
1148,2,5.3506,1365.04,6
1150,1,0.4526,4276.86,1
1154,1,3.9409,1052.66,4
1156,1,0.5389,425.68,1
1156,2,1.4954,653.56,2
1159,1,2.4122,422.18,3
1160,1,2.2213,164.47,3
1161,1,0.9251,1971.97,1
1161,2,2.2946,235.97,3
1161,3,4.2905,325.93,5
1164,1,3.5809,3549.44,4
1166,1,2.097,1264.54,3
1166,2,2.1603,2539.94,3
1169,1,0.203,1516.34,1
1170,1,0.3976,6488.36,1
1170,2,0.8687,1818.71,1
1170,3,4.1866,532.85,5
1174,1,1.9563,1391.33,2
1175,1,0.7375,171.96,1
1175,2,2.1748,966.21,3
1175,3,2.3054,860.85,3
1177,1,0.5529,3151.14,1
1177,2,0.6965,2626.12,1
1179,1,2.2293,2319.29,3
1181,1,0.112,5642.99,1
1182,1,1.6382,385.55,2
1185,1,2.2415,1072.99,3
1185,2,2.7019,937.7,3
1187,1,0.2822,542.47,1
1187,2,1.647,1116.46,2
1187,3,3.5949,1957.91,4
1187,4,4.8475,4610.67,5
1187,5,4.9311,1266.59,5
1187,6,5.2242,1938.55,6
1187,7,5.4052,617.73,6
1187,8,5.9846,462.15,6
1187,9,6.1532,1848.31,7
1187,10,7.6879,10575.33,8
1187,11,8.0156,2023.9,9
1197,1,1.5443,7234.8,2
1197,2,3.5154,5686.86,4
1204,1,0.0856,353,1
1205,1,3.9774,1297.05,4
1206,1,2.5346,2558.17,3
1209,1,2.7144,710.55,3
1209,2,3.3512,3946.23,4
1211,1,2.6578,4076.4,3
1213,1,5.861,588.53,6
1219,1,2.2458,1585.77,3
1221,1,2.6822,1291.51,3
1222,1,1.2494,2254.54,2
1223,1,1.8218,543.2,2
1225,1,0.2145,1288.44,1
1225,2,3.2316,182.37,4
1225,3,3.5238,1563.84,4
1225,4,6.3056,221.5,7
1225,5,6.3914,500.55,7
1225,6,6.6291,618.4,7
1229,1,0.2932,2576.43,1
1231,1,0.3,1216.46,1
1231,2,0.7082,5931.89,1
1236,1,0.5574,636.78,1
1236,2,2.23,1382.47,3
1241,1,0.2919,2375.91,1
1241,2,0.8712,3579.25,1
1241,3,1.7317,2669.79,2
1248,1,2.6857,767.04,3
1249,1,2.6387,1710.15,3
1250,1,4.2997,975.77,5
1251,1,8.1672,533.86,9
1253,1,1.1824,851.75,2
1253,2,1.8243,1067.03,2
1255,1,2.5096,3649.51,3
1255,2,3.3324,1589.09,4
1255,3,3.8258,3626.32,4
1255,4,5.6799,8619.74,6
1255,5,6.1844,3155.48,7
1255,6,8.791,4861.82,9
1255,7,8.9748,4853.62,9
1256,1,2.3772,1900.54,3
1259,1,1.0699,570.12,2
1260,1,0.0468,1199.06,1
1261,1,1.2343,2419.02,2
1261,2,1.3961,861.3,2
1265,1,0.6501,3322.63,1
1265,2,1.8414,141.36,2
1265,3,4.3814,4027.37,5
1266,1,2.4582,1010.56,3
1271,1,1.355,3444.13,2
1271,2,3.2305,266.01,4
1275,1,1.5259,582.8,2
1282,1,1.7699,6422.34,2
1283,1,3.1331,1022.73,4
1284,1,0.1399,1408.13,1
1284,2,1.7453,5244.77,2
1284,3,2.9455,4018.53,3
1284,4,3.0425,238.57,4
1284,5,3.4606,1006.58,4
1288,1,0.5267,530.34,1
1292,1,2.2339,5922.54,3
1292,2,2.5224,708.15,3
1293,1,2.4673,979.44,3
1293,2,2.5859,2388.82,3
1294,1,1.4028,3115.5,2
1295,1,1.6633,11907.47,2
1295,2,3.7943,6102.69,4
1299,1,1.3279,648.54,2
1299,2,4.2863,2516.77,5
1316,1,0.8078,129.5,1
1316,2,2.7076,2492.17,3
1317,1,5.4567,5146.27,6
1323,1,0.1226,2147.38,1
1323,2,1.0861,2469.93,2
1323,3,1.8723,2984.95,2
1329,1,2.38,966.09,3
1330,1,0.1261,789.68,1
1330,2,1.7664,2897.06,2
1330,3,2.1567,1974.74,3
1330,4,2.5834,5646.45,3
1331,1,4.6876,3390.76,5
1331,2,5.6734,2465,6
1331,3,5.7839,1096.5,6
1336,1,2.639,7580.01,3
1339,1,2.0557,2427.78,3
1340,1,0.7438,2275.95,1
1340,2,1.4325,951.56,2
1343,1,1.121,1758.56,2
1344,1,1.0386,6781.57,2
1344,2,3.0151,2615.83,4
1348,1,4.1184,282.74,5
1350,1,1.5428,1520.36,2
1353,1,2.0197,6238.58,3
1353,2,3.4656,9479.33,4
1354,1,0.5208,4777.02,1
1354,2,1.1724,1046.1,2
1354,3,4.3134,2944.84,5
1356,1,6.564,8383.88,7
1357,1,2.907,784.16,3
1357,2,3.9745,5244.19,4
1357,3,5.9933,869.53,6
1359,1,1.9066,842.97,2
1359,2,7.8022,28.96,8
1360,1,5.5281,2917.57,6
1361,1,1.6088,752.52,2
1361,2,9.3049,590.33,10
1362,1,2.4659,732.23,3
1365,1,4.0813,1807.19,5
1365,2,5.8947,204.18,6
1371,1,0.176,2855.01,1
1378,1,0.5198,2580.82,1
1380,1,1.5197,766.22,2
1380,2,3.9098,1011.26,4
1380,3,5.5938,1829.44,6
1380,4,6.0733,341.72,7
1381,1,1.3734,4798.92,2
1381,2,5.1589,1458.12,6
1384,1,4.6682,3864.7,5
1387,1,1.2358,5330.38,2
1387,2,1.7638,211.1,2
1388,1,7.1279,3450.7,8
1390,1,2.1074,1359.62,3
1394,1,1.6086,3103.58,2
1395,1,0.4609,382.08,1
1395,2,1.5731,3696.38,2
1401,1,1.6209,3608.41,2
1401,2,2.038,638.33,3
1405,1,1.266,1780.54,2
1407,1,1.472,840.53,2
1407,2,2.0626,1959.87,3
1409,1,4.969,1255.14,5
1412,1,3.4107,5397.32,4
1412,2,4.2842,5482.12,5
1413,1,1.2711,752,2
1415,1,5.3197,1841.22,6
1416,1,2.0113,1699.33,3
1421,1,2.8614,5310.88,3
1422,1,0.9802,1105.1,1
1424,1,1.0802,556.26,2
1426,1,2.0705,1386.06,3
1427,1,0.2662,209.9,1
1427,2,0.3028,2628.72,1
1430,1,1.5353,682.58,2
1430,2,4.3323,3081.44,5
1430,3,4.4707,2031.81,5
1430,4,4.8563,1178.81,5
1436,1,5.715,2790.36,6
1440,1,1.0204,1113.44,2
1440,2,1.154,4564.69,2
1441,1,1.7429,3779.84,2
1441,2,3.7792,1068.43,4
1441,3,3.9909,4235.07,4
1442,1,0.0682,1593.6,1
1442,2,0.6501,8403.13,1
1443,1,3.3304,689.48,4
1444,1,1.5577,501.28,2
1444,2,1.5994,7609.58,2
1445,1,0.1104,1645.41,1
1445,2,0.776,2327.43,1
1445,3,2.0898,3524.77,3
1445,4,3.25,5593.31,4
1447,1,4.5416,1609.49,5
1448,1,0.0224,1088.64,1
1448,2,5.4774,1797.86,6
1450,1,3.6569,2352.83,4
1451,1,2.9351,1428.29,3
1451,2,3.2592,4635.02,4
1451,3,3.4003,4081.49,4
1451,4,4.6809,3226.11,5
1451,5,5.5406,4401.37,6
1452,1,5.4074,3405.09,6
1453,1,1.332,2688.75,2
1454,1,1.0441,568.11,2
1458,1,5.105,1974.91,6
1459,1,0.2902,1616.35,1
1459,2,0.3464,913.4,1
1459,3,0.869,1151.18,1
1459,4,1.0558,517.75,2
1459,5,4.9728,3288.04,5
1462,1,2.2078,1179.66,3
1462,2,2.2632,5377.84,3
1462,3,3.0025,4110.58,4
1462,4,3.9623,6479.76,4
1462,5,4.4192,5193.72,5
1477,1,0.3092,1385.1,1
1480,1,3.2021,1044.31,4
1481,1,1.6133,2306.29,2
1489,1,2.7022,3921.86,3
1489,2,2.9151,1897.87,3
1497,1,0.5088,1080.36,1
1500,1,0.6331,680.16,1
1500,2,3.7955,1078.98,4
1502,1,2.6551,4814.03,3
1503,1,2.0683,3268.14,3
1503,2,3.0096,2820.78,4
1503,3,4.9022,827.83,5
1503,4,6.2202,1152.52,7
1506,1,0.3475,2852.71,1
1506,2,0.8637,393.56,1
1510,1,4.8055,3237.42,5
1512,1,1.3225,2054.49,2
1512,2,8.3219,4770.25,9
1514,1,7.3329,234.38,8
1516,1,0.439,2344.16,1
1516,2,2.7227,1324.03,3
1517,1,0.2506,2734.58,1
1517,2,8.7596,1716.82,9
1519,1,3.7792,1590.57,4
1520,1,0.9639,1088.83,1
1520,2,1.5337,1179.33,2
