"id_poliza","k","t_k","coste_k","anio"
368,3,2.5621,1934.2,3
368,4,3.6894,1151.68,4
368,5,5.0948,1108.94,6
369,1,1.0917,2029.38,2
371,1,2.0466,1086.75,3
371,2,4.1754,5636.15,5
374,1,4.0815,5688.47,5
374,2,4.1859,5962.3,5
375,1,3.0566,2214.88,4
380,1,0.1519,4226.61,1
381,1,0.8034,4570.71,1
381,2,2.4132,1271.71,3
381,3,5.8916,1671.78,6
382,1,4.263,7524.73,5
382,2,5.34,1522.12,6
382,3,6.1463,2276.41,7
382,4,7.5245,2055.03,8
383,1,1.4725,2238.38,2
390,1,0.7609,5679.58,1
390,2,3.0308,3306.87,4
390,3,5.6006,4355.77,6
390,4,5.6937,2183.98,6
390,5,5.8188,4238.37,6
391,1,1.5072,3129.56,2
391,2,3.9375,2922.41,4
394,1,0.698,2661.08,1
397,1,2.3084,1644.98,3
400,1,2.522,1532.01,3
402,1,1.5809,8271.08,2
407,1,2.3304,3894.13,3
414,1,5.3129,3904.4,6
415,1,0.3162,1571,1
418,1,1.2141,5150.72,2
420,1,2.8174,3487.69,3
422,1,1.0671,3194.27,2
424,1,1.6119,5111.95,2
428,1,4.2671,835.34,5
428,2,5.1401,3124.06,6
428,3,6.2631,1510.79,7
429,1,2.768,2626.53,3
433,1,0.3409,3513.62,1
434,1,0.511,1238.35,1
434,2,6.2355,3869.49,7
434,3,6.8957,1253.45,7
434,4,8.7465,2619.63,9
435,1,1.9342,2662.98,2
435,2,5.4221,2975.73,6
439,1,1.6378,2984.85,2
439,2,4.2134,1179.5,5
441,1,0.2203,1268.97,1
444,1,1.303,2467.18,2
446,1,0.7323,1207.73,1
446,2,0.9597,8468.37,1
446,3,4.692,1951.78,5
447,1,0.7989,1771.43,1
460,1,0.4392,1680.03,1
461,1,0.1966,2480.08,1
461,2,0.6143,5824.23,1
462,1,2.8193,1399.03,3
464,1,4.447,2690.25,5
468,1,0.1855,3370.9,1
472,1,0.9075,414.52,1
472,2,6.4601,1388.22,7
472,3,7.0816,2572.19,8
477,1,1.0644,2618.37,2
477,2,2.0607,2013.75,3
477,3,2.1478,1783.69,3
477,4,3.3281,2182.65,4
477,5,4.6327,2896.94,5
477,6,6.3824,2560.94,7
477,7,6.6085,1998.42,7
477,8,6.7608,1148.79,7
477,9,7.3843,3975.95,8
477,10,7.8368,3228.74,8
477,11,9.0099,3105.78,10
479,1,1.9406,1913.6,2
479,2,2.0297,989.46,3
479,3,2.9468,2979.38,3
479,4,3.4248,2112.48,4
483,1,0.9392,2303.05,1
483,2,1.1938,2533.6,2
483,3,3.2808,1299.77,4
483,4,3.6026,479.39,4
483,5,4.6938,2405.82,5
483,6,4.7155,1007.46,5
483,7,7.7846,3082.34,8
483,8,7.7951,3715.65,8
484,1,5.0218,2923.22,6
486,1,3.8514,1540.17,4
496,1,3.5406,592.47,4
498,1,0.2227,1321.27,1
498,2,0.9302,2034.46,1
498,3,1.8565,1610.01,2
498,4,2.339,1672.99,3
498,5,3.075,2810.53,4
501,1,4.9551,1847.22,5
505,1,6.8643,1138.03,7
510,1,5.9627,3007.84,6
513,1,0.8884,3319.6,1
514,1,4.7349,2910.77,5
515,1,2.5235,2062.31,3
516,1,0.8866,3275.96,1
520,1,1.0643,1463.18,2
520,2,3.4416,2017.66,4
520,3,3.4506,487.83,4
520,4,4.8234,875.61,5
520,5,4.9605,3191.55,5
520,6,5.8855,1222.96,6
522,1,2.4677,2602.75,3
524,1,0.4553,874.91,1
528,1,0.672,5365.12,1
528,2,0.7083,3350.58,1
528,3,1.7103,933.61,2
528,4,1.9435,5608.23,2
528,5,2.8096,4197.91,3
528,6,3.1658,8599.28,4
529,1,0.2904,2954.72,1
529,2,0.7304,5374.52,1
529,3,2.92,6003.61,3
529,4,2.9605,6282.54,3
529,5,3.0403,3746.61,4
529,6,3.1378,1130.36,4
529,7,3.4981,2694.85,4
529,8,6.9804,1096.94,7
529,9,7.2984,4030.46,8
529,10,7.423,6356.11,8
529,11,9.3382,3110.36,10
531,1,4.5729,3170.29,5
531,2,4.8113,2761.19,5
531,3,5.9513,5112.58,6
531,4,7.014,1314.16,8
534,1,2.1995,2304.97,3
534,2,2.2971,2851.13,3
534,3,8.7358,7655.37,9
535,1,2.5364,1929.35,3
538,1,1.6072,3101.55,2
538,2,1.8735,2317.88,2
538,3,2.644,4991.63,3
538,4,4.1489,11730.27,5
538,5,5.339,4485.92,6
538,6,5.3536,3300.27,6
538,7,5.6833,7765.22,6
538,8,6.0491,3158.78,7
538,9,7.7481,5028.12,8
538,10,7.9489,4166.69,8
543,1,2.5245,1855.79,3
543,2,5.6684,3396.48,6
543,3,6.9114,6444.62,7
547,1,6.5493,248.78,7
547,2,8.2883,3295.97,9
550,1,1.8013,1155.99,2
550,2,1.9512,2312.43,2
551,1,0.885,1160.02,1
552,1,1.6134,4442.73,2
553,1,2.6289,1888.54,3
553,2,3.5749,1746.74,4
553,3,4.1317,1040.92,5
555,1,1.7058,1483.48,2
556,1,2.7989,3179.6,3
556,2,3.0388,4428.29,4
556,3,3.618,3079.82,4
556,4,4.5371,2077.85,5
565,1,2.6524,2854.65,3
565,2,2.8435,3143.66,3
565,3,3.6585,4847.49,4
568,1,0.501,327.74,1
568,2,1.431,368.07,2
568,3,3.5762,921.04,4
568,4,4.6846,4478.33,5
568,5,7.2413,2566.61,8
573,1,1.0211,2332.57,2
576,1,3.7795,2316.42,4
581,1,0.8727,3906.5,1
581,2,1.7393,2507.56,2
583,1,0.1789,2754.26,1
584,1,5.4302,740.26,6
585,1,4.6393,2353.51,5
588,1,0.1543,1870.88,1
588,2,1.2992,1375.77,2
588,3,4.7801,576.45,5
588,4,8.5012,3908.3,9
589,1,6.7013,542.32,7
589,2,6.8716,3076.86,7
593,1,3.1404,993.73,4
597,1,5.3549,1852.67,6
598,1,4.6769,619.37,5
598,2,4.787,559.73,5
598,3,5.1007,1945.32,6
599,1,2.2752,1459.52,3
599,2,7.4075,4150.47,8
601,1,3.4479,1730.44,4
601,2,5.5424,2208.17,6
601,3,6.4116,1182.08,7
601,4,7.3393,1038.29,8
601,5,7.5313,242.3,8
603,1,2.5397,2533.48,3
609,1,1.7346,728.95,2
609,2,2.2416,2545.45,3
613,1,4.18,2269.32,5
615,1,2.2291,5519,3
615,2,3.3613,903.22,4
617,1,7.3549,804.66,8
619,1,0.8273,2856.55,1
622,1,1.0548,6002.76,2
622,2,4.4691,7344.75,5
624,1,0.611,609.19,1
624,2,1.2783,775.66,2
624,3,3.6496,1844.87,4
628,1,4.1445,4236.25,5
630,1,0.7126,4326.98,1
630,2,3.5666,3258.54,4
635,1,4.206,1662.9,5
640,1,0.1061,265.15,1
642,1,4.9282,2586.43,5
647,1,2.1324,1736.11,3
647,2,2.3408,4092.79,3
647,3,4.1973,2555.79,5
647,4,7.267,2334.27,8
656,1,2.4926,2366.18,3
657,1,4.0876,1868.67,5
662,1,1.2269,1486.07,2
667,1,5.1199,1664.98,6
667,2,5.7355,2742.34,6
670,1,1.9444,4643.35,2
675,1,0.9925,1816.66,1
675,2,2.2617,1287.72,3
679,1,1.2578,2746.47,2
679,2,1.4118,429.59,2
681,1,3.9071,441.32,4
682,1,0.4316,724.12,1
683,1,2.8433,293.86,3
688,1,0.9028,199.39,1
688,2,8.0018,1271.93,9
691,1,0.8341,1383.9,1
693,1,1.6411,1398.81,2
694,1,5.325,632.99,6
695,1,0.6837,1724.22,1
700,1,0.8713,2188.87,1
701,1,3.3069,1590.27,4
703,1,4.5651,2396.78,5
703,2,5.0808,3476.64,6
703,3,5.4623,2070.03,6
703,4,7.9413,3744.39,8
703,5,8.1037,12946.82,9
705,1,0.5557,2280.5,1
710,1,0.4532,7567.83,1
716,1,2.644,611.34,3
716,2,2.842,2181.26,3
717,1,5.7073,2912.41,6
721,1,0.4382,2637.89,1
722,1,2.5853,1099.98,3
722,2,5.5022,2061,6
723,1,3.7771,762.22,4
725,1,2.4196,4009.75,3
725,2,4.7992,5153.28,5
726,1,5.6911,635.54,6
727,1,4.5867,1939.71,5
731,1,1.5426,2884.23,2
735,1,1.4192,2251.91,2
737,1,1.2639,1671.11,2
740,1,0.7014,9414.12,1
741,1,2.4423,3802.45,3
741,2,6.1215,1492.37,7
741,3,6.2591,1148.58,7
744,1,2.1429,2384.14,3
746,1,3.2959,2169.74,4
747,1,1.3214,1629.33,2
756,1,1.2238,2652.97,2
757,1,4.9426,3410.58,5
758,1,2.1933,5154.65,3
758,2,3.3875,4378.95,4
759,1,3.3524,3180.25,4
759,2,4.9675,4699.67,5
759,3,7.2782,5480.77,8
760,1,1.2704,1426.9,2
763,1,1.4898,3077.69,2
763,2,2.32,2177.74,3
763,3,2.9916,991.36,3
764,1,3.5097,3462.59,4
764,2,9.1008,4686.91,10
765,1,4.2397,3281.04,5
766,1,1.0798,2096.19,2
767,1,5.3391,2580.8,6
768,1,1.643,1387.58,2
769,1,6.3937,1343.79,7
771,1,2.4172,7358.84,3
773,1,3.5184,2665.53,4
779,1,3.1758,1283.45,4
780,1,0.6972,1819.43,1
783,1,3.1891,1777.31,4
787,1,1.022,1853.4,2
787,2,1.654,2145.25,2
787,3,2.7882,7756.37,3
787,4,3.4208,8674.45,4
788,1,0.5643,3054.79,1
790,1,6.6966,3297.03,7
792,1,0.2391,9086.46,1
793,1,6.4403,2568.62,7
794,1,2.2663,63.94,3
799,1,0.4762,5021.82,1
799,2,2.241,1111.81,3
802,1,1.1981,1371.85,2
806,1,2.3024,1032.26,3
814,1,3.8277,969.23,4
815,1,0.2553,3319.18,1
820,1,2.1386,606.77,3
820,2,3.4337,2815.2,4
824,1,1.9163,1204.47,2
824,2,2.808,624.06,3
824,3,2.9352,2904.9,3
824,4,3.5311,637.67,4
824,5,4.1537,2731.83,5
828,1,0.5026,1606.29,1
830,1,1.1944,1727.95,2
831,1,1.3657,3810.42,2
831,2,4.138,3158.7,5
832,1,1.0478,267.29,2
833,1,0.2787,1182.05,1
836,1,6.1026,1351.46,7
836,2,7.4507,271.65,8
839,1,0.8622,4006.75,1
839,2,1.4477,2289.7,2
839,3,1.8576,1415.15,2
840,1,1.4497,7582.8,2
843,1,3.4362,2341.95,4
845,1,0.8615,3416.58,1
845,2,1.2003,3810.54,2
845,3,1.9846,806.86,2
845,4,2.2803,4190.21,3
846,1,0.8707,1211.09,1
846,2,1.1575,3744.02,2
846,3,1.2994,1454.66,2
846,4,2.8169,2401.82,3
846,5,2.9798,2797.87,3
848,1,1.5141,3626.03,2
848,2,3.6204,2353.07,4
848,3,3.8356,1308.52,4
850,1,0.2788,1433.92,1
854,1,1.7971,3967.02,2
854,2,6.3236,219.91,7
858,1,1.9915,3130.94,2
860,1,0.9593,2172.81,1
861,1,2.4682,2216.26,3
862,1,5.5826,1096.35,6
862,2,5.9037,2864.8,6
864,1,1.4222,3510.99,2
866,1,1.5515,4306.76,2
866,2,3.0178,966.91,4
868,1,3.3558,3496.62,4
869,1,2.409,2389.44,3
869,2,2.6761,4450.66,3
869,3,5.9687,3641.51,6
878,1,1.7911,2043.22,2
879,1,4.6029,2212,5
886,1,0.7394,4034.05,1
887,1,1.0141,1233.63,2
887,2,1.7771,1264.67,2
888,1,6.2522,201.65,7
888,2,7.97,299.49,8
888,3,8.7656,679.65,9
888,4,9.5628,3787.03,10
889,1,1.8488,3256.64,2
889,2,1.9228,3105.81,2
889,3,4.2069,1467.36,5
889,4,4.8231,3077.29,5
891,1,1.1569,5746.86,2
892,1,2.3914,1187.02,3
892,2,3.6641,1484.28,4
898,1,1.9847,2815.01,2
898,2,2.7489,1219.97,3
898,3,2.8006,8362.53,3
898,4,3.4479,6379.65,4
900,1,4.4906,1994.25,5
904,1,0.2689,4758.92,1
904,2,1.1832,1440.25,2
904,3,1.1958,3165.73,2
905,1,2.6967,2841.2,3
910,1,0.2424,1626.92,1
914,1,2.2159,307.31,3
915,1,0.4143,1400.69,1
918,1,0.7814,2044.47,1
919,1,0.5623,1384.26,1
919,2,1.5979,1277.52,2
919,3,5.2837,1692.41,6
919,4,6.6337,344.95,7
919,5,6.9587,1539.67,7
919,6,7.0649,358.61,8
925,1,1.7156,4490.69,2
926,1,0.6126,966.95,1
926,2,1.5407,1827.89,2
927,1,1.1802,287.89,2
930,1,1.9657,2982.45,2
931,1,2.7813,10833.82,3
935,1,7.5066,2283.01,8
935,2,8.3156,1195.62,9
935,3,9.0641,1414.99,10
937,1,0.0099,221.25,1
938,1,2.4797,2083.05,3
939,1,1.3006,4500.74,2
942,1,1.0454,2582.39,2
945,1,4.2276,9523.78,5
951,1,5.0555,1746.01,6
953,1,0.2149,6016.7,1
953,2,4.2595,5497.66,5
955,1,2.2564,813.43,3
955,2,2.7215,6864.77,3
956,1,1.0131,1378.17,2
956,2,1.8843,3714.44,2
956,3,4.639,1212.58,5
958,1,0.0707,2100.83,1
959,1,1.5554,4776.88,2
959,2,3.734,1731.98,4
962,1,5.1786,3519.29,6
962,2,7.493,1058.2,8
965,1,6.4799,1761.01,7
969,1,1.09,1060.76,2
971,1,3.4904,3531.68,4
972,1,1.4357,3658.63,2
980,1,0.1902,1554.73,1
983,1,4.3813,3259.8,5
986,1,0.5957,280.75,1
987,1,0.4843,1732.73,1
987,2,1.8738,1891.03,2
987,3,2.5524,950.12,3
987,4,6.2535,137.93,7
988,1,1.8449,1141.56,2
993,1,0.4042,779.83,1
994,1,3.9885,2617.37,4
994,2,5.5956,5333.29,6
999,1,3.6846,6714.57,4
1001,1,3.6476,1317.82,4
1001,2,5.1882,3876.16,6
1004,1,2.5368,3636.51,3
1004,2,4.0516,701.68,5
1007,1,6.4344,1503.29,7
1009,1,3.9864,1953.76,4
1010,1,1.0292,6097.95,2
1013,1,1.2914,3888.04,2
1014,1,0.1815,5086.34,1
1014,2,1.6066,4200.48,2
1014,3,2.6184,1184.76,3
1014,4,3.3608,5392.98,4
1014,5,4.1111,5752.73,5
1017,1,0.7429,732.19,1
1017,2,3.4416,1184.12,4
1017,3,4.4782,2652.6,5
1023,1,2.7498,1065.88,3
1023,2,6.7209,1667.89,7
1028,1,3.0553,2146.03,4
1028,2,4.1888,576.32,5
1029,1,4.0967,2622.9,5
1030,1,0.084,4797.04,1
1030,2,1.9135,2732.45,2
1030,3,3.9723,1408.6,4
1030,4,5.2813,325.36,6
1032,1,2.5582,716.21,3
1032,2,4.192,2062.96,5
1032,3,4.4863,569.94,5
1035,1,3.7847,7932.13,4
1039,1,0.7533,2505.42,1
1040,1,1.6363,3294.76,2
1040,2,1.7985,1948.99,2
1041,1,5.3553,3741.79,6
1041,2,6.1583,4086.83,7
1042,1,0.4803,5139.47,1
1043,1,1.2756,4054.47,2
1047,1,0.9986,1226.56,1
1048,1,1.253,1181.79,2
1049,1,0.6852,1031.55,1
1054,1,1.8802,1631.47,2
1054,2,7.0991,756.53,8
1054,3,7.67,746.63,8
1054,4,7.6844,405.17,8
1055,1,3.5817,852.68,4
1055,2,7.5446,2181.91,8
1059,1,1.7865,3535.64,2
1062,1,1.051,1365.55,2
1062,2,1.4644,816.51,2
1062,3,1.5028,1146.53,2
1062,4,2.8835,290.46,3
1062,5,6.1514,2567.27,7
1062,6,6.9302,3030.68,7
1062,7,7.8341,2430.12,8
1063,1,0.296,3843.57,1
1065,1,3.1928,3085.02,4
1083,1,0.482,681.43,1
1083,2,1.8567,3608.11,2
1083,3,3.2455,5965.48,4
1083,4,3.5632,6388.14,4
1083,5,4.9745,4474.9,5
1083,6,6.5973,5491.08,7
1084,1,0.1988,5820.7,1
1084,2,3.1489,743.9,4
1087,1,1.3913,211.9,2
1095,1,2.174,2702.24,3
1095,2,3.2435,364.73,4
1095,3,3.525,964.38,4
1095,4,3.8303,3228.63,4
1096,1,1.3844,2379.5,2
1096,2,4.0233,3218.52,5
1096,3,8.0207,1138.53,9
1099,1,2.7161,1427.53,3
1099,2,8.2875,2939.49,9
1099,3,8.6781,436.21,9
1100,1,2.7726,6348.01,3
1101,1,2.8146,5002.98,3
1101,2,4.1314,1388.59,5
1102,1,2.7032,2640.79,3
1102,2,2.7929,1542.51,3
1108,1,0.8033,11711.29,1
1108,2,2.494,3846.71,3
1108,3,3.2943,1904.01,4
1111,1,1.6837,1362.62,2
1111,2,4.5081,2494.11,5
1111,3,5.9553,1113.2,6
1117,1,4.0584,2518.8,5
1119,1,1.7337,1011.87,2
1119,2,3.8894,2029.29,4
1119,3,3.9717,675.06,4
1120,1,1.6276,5732.6,2
1123,1,3.1567,2136.14,4
1125,1,0.9069,3826.61,1
1125,2,1.6975,5175.53,2
1133,1,0.1867,659.16,1
1135,1,2.0034,4078.01,3
1136,1,1.3531,1244.8,2
1136,2,2.4545,4684.38,3
1136,3,3.5219,818.42,4
1136,4,3.836,6066.34,4
1136,5,5.5073,773.91,6
1136,6,7.3746,1289.7,8
1136,7,7.9594,1285.18,8
1136,8,8.176,2692.38,9
1138,1,0.1114,806.73,1
1138,2,4.0127,4342.82,5
1139,1,0.552,3850.77,1
1139,2,2.4715,2618.13,3
1139,3,3.6277,719.92,4
1142,1,9.3286,4268.18,10
1143,1,1.0983,1060.35,2
1143,2,3.1399,1232.05,4
1144,1,0.9554,1459.16,1
1144,2,4.0054,663.79,5
1146,1,2.1422,3451.8,3
1146,2,3.652,274.03,4
1146,3,8.6526,2211.87,9
1147,1,0.4503,2008.16,1
1148,1,1.6075,3784.52,2
1149,1,1.1646,1381.82,2
1155,1,1.2919,8092.56,2
1157,1,2.7244,3520.13,3
1160,1,7.1132,2100.62,8
1163,1,0.948,980.09,1
1164,1,1.5717,643.38,2
1165,1,2.5105,3332.61,3
1165,2,4.1858,1586.31,5
1166,1,4.8443,2300.98,5
1169,1,3.7017,2218.44,4
1169,2,6.0542,1300.49,7
1169,3,6.196,3695.78,7
1169,4,6.2812,4261.61,7
1169,5,8.538,1376.46,9
1169,6,9.0855,1675.58,10
1170,1,2.3695,2988.35,3
1170,2,3.2031,6537.2,4
1173,1,2.7715,1192.49,3
1174,1,2.3473,1494.42,3
1175,1,0.8287,6529.54,1
1175,2,2.304,6269.24,3
1175,3,2.36,93.59,3
1175,4,3.7286,4149.33,4
1175,5,4.2669,1768.39,5
1175,6,5.6266,3244.82,6
1175,7,5.6691,4912.81,6
1175,8,5.9056,3708.22,6
1175,9,6.046,3963.51,7
1175,10,6.2921,2286.84,7
1175,11,7.484,1710.73,8
1175,12,8.2366,6993.37,9
1176,1,2.6388,4156.16,3
1176,2,3.5434,5427.71,4
1176,3,3.6814,2662.55,4
1176,4,3.8261,1936.09,4
1179,1,2.2436,4026.19,3
1179,2,2.6615,4400.4,3
1180,1,0.9301,1248.24,1
1183,1,1.5221,291.05,2
1189,1,1.4917,2351.62,2
1199,1,0.0718,5815.23,1
1200,1,7.0708,4347.5,8
1200,2,8.1266,3310.82,9
1200,3,9.3488,1621.73,10
1201,1,3.5227,3070.59,4
1202,1,1.1588,977.79,2
1202,2,1.7785,1890.12,2
1204,1,0.6251,2176.83,1
1204,2,1.4847,1687.35,2
1204,3,1.9509,4428.81,2
1204,4,2.4115,8539.53,3
1207,1,1.9697,1700.33,2
1207,2,3.0638,2895.52,4
1207,3,3.4007,603.88,4
1207,4,5.2047,3739.14,6
1210,1,1.2071,2540.41,2
1213,1,4.2209,3728.97,5
1214,1,0.7431,348.4,1
1215,1,1.7039,3902.83,2
1218,1,7.6121,1257.83,8
1218,2,8.3866,644.27,9
1219,1,1.5637,3427.66,2
1219,2,2.4685,5665.48,3
1222,1,5.2482,4173.96,6
1224,1,0.5192,741.71,1
1226,1,4.204,1612.8,5
1226,2,4.6505,2413.11,5
1228,1,0.3742,5578.12,1
1231,1,2.2894,4907.87,3
1231,2,3.7599,2472.37,4
1234,1,2.2134,3067.56,3
1236,1,6.7364,2775.19,7
1247,1,0.6934,4557.21,1
1247,2,2.6546,5167.64,3
1250,1,0.0995,3860.38,1
1250,2,3.5396,2235.68,4
1250,3,3.5621,2654.9,4
1257,1,5.1082,3101.82,6
1259,1,0.6664,1079.88,1
1265,1,0.3892,4584.76,1
1265,2,0.6467,1689.91,1
1265,3,2.8597,1491.48,3
1267,1,5.0786,6659.32,6
1273,1,4.6638,813.44,5
1274,1,5.3016,5606.23,6
1275,1,1.6646,1593.47,2
1278,1,0.1584,5759.69,1
1280,1,6.244,1820.84,7
1280,2,8.3886,646.69,9
1280,3,9.1846,1911.71,10
1281,1,2.5287,1815.9,3
1282,1,0.2618,2207.68,1
1282,2,0.4328,8041.29,1
1283,1,0.3206,3430.83,1
1291,1,2.0679,628.98,3
1291,2,3.1111,3581.13,4
1292,1,2.8043,3733.57,3
1297,1,1.1478,2749.47,2
