"id_poliza","k","t_k","coste_k","anio"
610,1,0.4241,1325.75,1
610,2,2.1781,466.78,3
610,3,4.1827,5466.69,5
621,1,1.5641,610.01,2
621,2,2.4586,4168.71,3
622,1,0.3279,2459.36,1
622,2,0.8509,2036.63,1
624,1,1.62,1355.91,2
624,2,1.8188,1128.83,2
628,1,5.6007,1644.93,6
628,2,7.8561,1427.17,8
628,3,8.7886,1801.29,9
630,1,2.4366,1568.77,3
635,1,1.4968,1566.02,2
637,1,1.1303,1581.57,2
637,2,2.5737,2102.43,3
637,3,5.8242,1863.77,6
642,1,2.5941,1026.59,3
642,2,2.6426,6892.17,3
643,1,0.7165,487.88,1
652,1,2.4239,820.37,3
652,2,6.0764,1115.91,7
655,1,1.14,1634.33,2
657,1,2.923,2647.2,3
662,1,0.7782,3558.46,1
668,1,4.1244,1499.25,5
669,1,0.9583,3332.68,1
671,1,3.6508,3948.55,4
674,1,1.5951,2889.3,2
674,2,1.7377,3119.99,2
675,1,0.3022,981.07,1
678,1,1.9582,1854.75,2
679,1,1.9873,2462.95,2
679,2,3.8191,407.47,4
679,3,4.3613,2320.69,5
679,4,7.4676,1435.82,8
682,1,0.114,2658.71,1
682,2,0.448,4650.89,1
682,3,1.5354,3983.9,2
686,1,0.4566,699.74,1
690,1,3.2605,10528.75,4
693,1,4.4078,2113.22,5
695,1,1.6335,2998.04,2
695,2,7.6926,1487.64,8
696,1,2.1388,4860.75,3
701,1,1.6777,2963.77,2
701,2,2.2468,4491.69,3
703,1,3.7426,3780.14,4
703,2,3.8956,3841.25,4
703,3,5.3531,1086.88,6
703,4,5.8844,747.15,6
705,1,0.013,894.76,1
705,2,1.3951,2342.57,2
708,1,0.8909,728.28,1
708,2,1.7722,1087.85,2
708,3,2.2141,1642.26,3
708,4,3.3278,681.94,4
708,5,5.9549,2784.79,6
711,1,1.5597,3285.4,2
712,1,1.9372,651.42,2
714,1,2.387,2161.56,3
714,2,4.1164,2428.99,5
718,1,3.1244,3173.38,4
719,1,2.523,901.62,3
719,2,5.3019,932.86,6
719,3,6.9938,4839.62,7
723,1,0.6714,2978.55,1
723,2,3.0567,2136.58,4
725,1,7.272,2120.79,8
726,1,1.9797,2622.03,2
727,1,1.1517,998.62,2
727,2,3.7101,2652.06,4
730,1,0.0203,2004.51,1
732,1,0.9415,1852.09,1
739,1,3.8749,707.69,4
742,1,0.447,2206.62,1
746,1,0.4074,2986.3,1
748,1,0.5609,1270.53,1
748,2,0.7091,2053.82,1
748,3,1.4395,1574.08,2
748,4,3.4281,1891.95,4
748,5,4.6522,2295.59,5
752,1,1.8534,6652.47,2
753,1,0.4474,936.59,1
753,2,5.1119,473.74,6
756,1,4.6645,1193.92,5
756,2,5.5742,2553.08,6
762,1,0.0834,6059.14,1
765,1,6.5794,1881.77,7
769,1,7.2158,1233.15,8
772,1,1.9426,4191.93,2
775,1,2.1051,4520,3
779,1,2.6532,3327.91,3
779,2,2.7925,637.32,3
779,3,3.2074,2942.41,4
783,1,2.3713,1310.62,3
783,2,6.7224,2378.85,7
783,3,6.8016,853.54,7
788,1,0.6046,749.77,1
789,1,0.4873,939.39,1
789,2,0.9757,1236.93,1
789,3,1.6408,4826.72,2
791,1,1.609,3750.31,2
791,2,2.7345,2033.75,3
791,3,7.1415,4043.08,8
793,1,1.7026,1849.81,2
795,1,1.0931,4096.1,2
800,1,2.6317,5532.51,3
807,1,2.0347,1675.34,3
814,1,3.1685,4210.17,4
814,2,3.5194,1871.05,4
815,1,2.5545,1965.5,3
817,1,4.0615,911.92,5
818,1,4.3166,4136.55,5
818,2,5.108,3371.07,6
822,1,0.2706,1220.14,1
822,2,1.8747,1926.65,2
824,1,2.5577,1361.69,3
825,1,1.2062,2769.29,2
825,2,1.4564,5265.22,2
829,1,2.4627,750.71,3
829,2,6.5958,147.33,7
829,3,6.9282,482.25,7
829,4,6.9591,1865.62,7
835,1,1.5798,6229.87,2
835,2,4.0725,4524.22,5
835,3,4.7023,1540.18,5
838,1,0.3046,1772.77,1
841,1,3.8801,2795.63,4
848,1,0.0561,3837.1,1
848,2,2.2558,3940.53,3
849,1,1.0863,1785.96,2
850,1,1.0493,159.69,2
855,1,5.3311,1094.68,6
855,2,5.3726,986.91,6
855,3,5.9024,857.4,6
855,4,7.0648,1998.07,8
858,1,6.139,855.19,7
858,2,6.9497,1889.08,7
858,3,8.3393,4836.91,9
862,1,4.1885,2560.47,5
864,1,0.6584,473.06,1
864,2,3.6752,3645.17,4
865,1,1.6872,664.99,2
866,1,2.5915,2010.7,3
871,1,0.9947,1015,1
871,2,3.7318,1601.81,4
871,3,4.1093,198.73,5
872,1,2.5953,2989.07,3
872,2,5.9353,2039.75,6
874,1,2.2224,916.79,3
885,1,1.887,281.02,2
886,1,1.6909,4200.89,2
891,1,3.1796,2813.8,4
892,1,0.184,2013.82,1
892,2,2.474,2376.85,3
892,3,2.5259,6177.39,3
892,4,4.4351,209.55,5
892,5,5.0314,6666.78,6
892,6,5.155,258.28,6
910,1,3.8518,2002.26,4
911,1,6.1511,6354.98,7
914,1,1.7273,2315,2
915,1,1.0074,3051.04,2
915,2,1.1506,1298.64,2
916,1,3.2278,1196.08,4
916,2,6.7585,318.05,7
916,3,7.185,3934.01,8
923,1,2.3021,1789.04,3
923,2,4.1993,1048.41,5
927,1,1.7235,662.34,2
928,1,1.6066,765.92,2
929,1,6.5314,1087.89,7
935,1,4.4435,6616.6,5
937,1,1.3408,4130.28,2
942,1,3.5338,1977.79,4
943,1,5.1738,1262.2,6
945,1,0.1617,464.59,1
946,1,2.9566,4518.72,3
946,2,4.812,1963.49,5
946,3,6.4581,2710.82,7
946,4,7.4966,3330.69,8
949,1,3.8816,2786.35,4
949,2,5.8357,6126.32,6
949,3,5.9944,4259.28,6
949,4,6.3961,1681.75,7
949,5,6.5186,2323.21,7
949,6,7.7683,1405.8,8
949,7,8.0699,1280.23,9
949,8,8.3427,3420.19,9
949,9,8.6324,6705.37,9
952,1,0.4964,2193.48,1
961,1,1.6805,718.91,2
963,1,5.3473,1517.59,6
964,1,1.2968,3770.59,2
966,1,0.4193,5555.41,1
966,2,0.8897,1199.39,1
966,3,0.9616,2114.95,1
969,1,1.0899,1568.1,2
969,2,4.4806,1156.75,5
970,1,3.135,4252.72,4
972,1,5.7843,1698.88,6
972,2,6.3153,410.25,7
975,1,1.9083,4525.64,2
978,1,1.8605,2318.42,2
978,2,2.0373,3405.2,3
982,1,0.7854,712.64,1
984,1,7.0561,1231.89,8
987,1,0.4741,2662.94,1
989,1,7.0971,1840.03,8
991,1,2.8225,2492.23,3
993,1,4.6961,2974.29,5
998,1,0.9479,3846,1
998,2,3.6801,4342.84,4
998,3,6.2926,1014.02,7
1003,1,0.0133,4157.41,1
1004,1,5.1293,1511.59,6
1006,1,1.3566,516.04,2
1006,2,2.6462,878.86,3
1006,3,4.765,6531.13,5
1006,4,7.2552,2947.14,8
1006,5,8.9854,2263.29,9
1006,6,9.0449,1708.21,10
1009,1,3.5476,2320.26,4
1013,1,2.744,2782.3,3
1014,1,0.49,3036.45,1
1014,2,3.1372,1983.99,4
1016,1,3.1287,259.85,4
1018,1,5.3264,931.8,6
1021,1,4.6846,4238.74,5
1023,1,1.0697,5452.31,2
1023,2,1.8833,1319.1,2
1023,3,2.0752,3859.5,3
1023,4,2.78,3550.65,3
1023,5,3.1692,6345.03,4
1024,1,1.9367,223.54,2
1024,2,6.6451,1066.91,7
1024,3,7.4777,879.65,8
1025,1,1.6279,1758.15,2
1025,2,2.6487,1294.69,3
1025,3,3.7574,2914.13,4
1026,1,0.6863,3021.93,1
1032,1,4.607,581.43,5
1032,2,5.8012,1570.74,6
1033,1,5.0979,3019.43,6
1033,2,7.9946,3463.78,8
1033,3,8.8395,2387.76,9
1035,1,0.8242,1841.24,1
1037,1,2.417,1570.39,3
1043,1,1.8062,2471.29,2
1047,1,3.5731,4160.71,4
1048,1,0.3726,1775.29,1
1049,1,3.583,529.71,4
1054,1,3.8707,2119.84,4
1054,2,7.3342,2238.67,8
1054,3,7.6209,1973.03,8
1056,1,0.6475,1835.47,1
1056,2,1.5853,7713.39,2
1057,1,3.3612,3802.28,4
1057,2,5.428,1864.55,6
1063,1,2.859,1343.89,3
1063,2,6.8746,2365.15,7
1067,1,5.4777,1212.8,6
1072,1,0.2762,2637.91,1
1075,1,2.6895,3272.99,3
1075,2,2.7721,1162.63,3
1076,1,2.4523,1060.96,3
1080,1,2.1361,1191.21,3
1081,1,4.1743,2606.46,5
1084,1,3.2956,342.66,4
1087,1,1.1094,1304.41,2
1087,2,4.1785,967.37,5
1087,3,6.3041,1062.3,7
1087,4,8.3556,806.78,9
1088,1,6.8714,355.66,7
1088,2,7.0737,1064.07,8
1088,3,7.5529,5649.58,8
1089,1,8.5767,2753.86,9
1090,1,3.8365,1680.79,4
1090,2,7.4563,2625.75,8
1091,1,6.8107,5422.32,7
1097,1,0.4385,5660.87,1
1097,2,4.7199,2200.92,5
1097,3,5.0115,1343.22,6
1097,4,8.785,5891.87,9
1101,1,5.4055,2443.96,6
1101,2,6.4725,1579.12,7
1101,3,6.8377,1297.07,7
1102,1,1.0633,1949.1,2
1102,2,5.667,827.56,6
1110,1,1.3927,4069.71,2
1110,2,1.6538,785.85,2
1110,3,1.6981,5074.19,2
1110,4,2.5467,1311.78,3
1110,5,3.1308,1827.9,4
1110,6,3.1927,3860.96,4
1110,7,3.5555,10372.2,4
1110,8,3.7973,3724.74,4
1110,9,4.6342,7735.37,5
1110,10,5.8876,1166.25,6
1111,1,2.6975,2771.51,3
1114,1,3.665,816.52,4
1119,1,3.3849,163.17,4
1121,1,3.6239,986.2,4
1134,1,4.0375,1652.49,5
1139,1,3.3656,2238.34,4
1139,2,4.2734,1333.28,5
1144,1,5.2338,345.84,6
1145,1,0.9583,728.14,1
1150,1,5.0153,1706.03,6
1150,2,7.2616,2290.77,8
1152,1,6.2798,660.46,7
1152,2,6.6545,3944.2,7
1154,1,0.695,1545.8,1
1155,1,1.6722,574.45,2
1156,1,2.4236,1946.29,3
1158,1,0.62,1767.54,1
1158,2,1.3937,610.55,2
1158,3,2.9625,1319.36,3
1158,4,3.3023,1150.31,4
1159,1,4.0643,1152.73,5
1165,1,1.4488,401.66,2
1166,1,1.588,4603.74,2
1168,1,1.1215,3312.95,2
1173,1,1.2048,258.12,2
1173,2,2.5535,1863.59,3
1173,3,2.7644,105.52,3
1173,4,4.0121,1822,5
1174,1,2.8887,2033.13,3
1174,2,3.3854,1828.79,4
1174,3,5.8106,2586.66,6
1178,1,7.6537,2318.34,8
1183,1,4.4291,499.87,5
1187,1,5.4751,4447.86,6
1187,2,7.9763,3583.81,8
1191,1,2.4282,1571.8,3
1201,1,4.5369,1026.73,5
1201,2,5.4246,257.29,6
1205,1,2.5487,1304.81,3
1206,1,0.0421,1470.65,1
1206,2,1.847,1246.41,2
1206,3,3.5703,2034.77,4
1206,4,3.7827,286.73,4
1208,1,5.8917,3256.42,6
1209,1,1.3532,1944.95,2
1210,1,1.3026,7338.56,2
1210,2,2.5003,2981.08,3
1210,3,2.8177,1496.68,3
1210,4,4.5379,1672.9,5
1210,5,4.8175,3975.65,5
1211,1,4.2852,2195.27,5
1213,1,2.3721,1315.54,3
1213,2,2.6503,4150.76,3
1214,1,4.103,625.13,5
1215,1,1.2839,3348.04,2
1216,1,1.212,2702.14,2
1222,1,2.0141,1113.94,3
1223,1,1.5675,3123.82,2
1223,2,4.3539,1704.78,5
1228,1,1.9557,3466.82,2
1228,2,5.2977,2085.02,6
1228,3,5.9325,1139.28,6
1229,1,2.2258,2887.81,3
1233,1,1.2171,191.46,2
1234,1,1.8215,1108.12,2
1234,2,3.8642,396.92,4
1235,1,1.9923,3243.5,2
1238,1,0.9455,502.78,1
1238,2,4.7031,7496.78,5
1244,1,3.47,7064.5,4
1244,2,6.5304,2777.21,7
1244,3,6.912,942.37,7
1244,4,9.3221,1836.97,10
1246,1,0.3727,1916.49,1
1246,2,3.5775,3190.16,4
1246,3,3.8038,5649.85,4
1246,4,4.4301,5965.05,5
1246,5,4.9465,2547.28,5
1246,6,5.9495,3154.2,6
1246,7,6.7037,4133.29,7
1247,1,4.0649,1864.42,5
1247,2,5.5943,3212.61,6
1249,1,0.5584,1337.76,1
1251,1,3.8539,637.05,4
1251,2,4.2271,1435.6,5
1253,1,1.9848,2054.21,2
1253,2,2.1872,1931.95,3
1254,1,5.1878,3522.04,6
1257,1,0.816,4006.12,1
1264,1,2.7788,1443.97,3
1266,1,0.6757,1161.94,1
1266,2,1.4595,1339.45,2
1266,3,1.788,1792.05,2
1269,1,1.3871,3418.65,2
1269,2,2.8339,1584.5,3
1269,3,4.3357,213.43,5
1270,1,4.5976,822.99,5
1273,1,2.9135,1721.86,3
1273,2,6.3389,1766.83,7
1276,1,5.7434,1437.02,6
1276,2,7.3964,3700.13,8
1280,1,1.0554,6068.35,2
1290,1,5.3429,3002.04,6
1291,1,0.4587,2221.75,1
1295,1,2.0896,3326.91,3
1295,2,5.9582,2495.22,6
1297,1,4.0272,1146.75,5
1298,1,1.4549,392.76,2
1299,1,4.6343,1383.65,5
1299,2,6.9987,2751.84,7
1304,1,1.4875,3458.4,2
1304,2,7.6742,2142.25,8
1304,3,7.7591,159.48,8
1304,4,8.9265,2469.57,9
1305,1,1.9707,1752.89,2
1306,1,1.7908,1081.05,2
1308,1,2.338,2858.3,3
1310,1,0.6764,159.76,1
1312,1,1.1221,6562.84,2
1313,1,7.7707,1099.7,8
1315,1,0.9663,1691.85,1
1320,1,4.6591,1299.65,5
1320,2,6.9881,953.69,7
1320,3,7.2085,3221.28,8
1328,1,6.5098,1715.15,7
1328,2,7.6772,4798.31,8
1335,1,1.8172,3124.27,2
1335,2,2.2861,3319.43,3
1335,3,3.0771,2058.9,4
1336,1,1.7978,1230.79,2
1338,1,5.3473,2079.81,6
1339,1,0.0348,455.17,1
1340,1,3.672,2773.94,4
1340,2,8.5068,818.17,9
1341,1,2.1821,1328.07,3
1341,2,5.1192,1987.9,6
1347,1,2.3895,2989.18,3
1347,2,5.1865,3889,6
1352,1,2.066,2560.36,3
1356,1,1.9027,702.77,2
1357,1,0.8621,1861.69,1
1357,2,2.2694,183.38,3
1357,3,3.4533,1665.99,4
1366,1,2.0669,972.06,3
1371,1,4.9534,542.14,5
1375,1,4.9366,855.51,5
1378,1,0.2713,1655.87,1
1378,2,5.2105,2113.56,6
1378,3,7.3321,1483.11,8
1383,1,4.9995,2815.58,5
1383,2,5.8221,1949.37,6
1384,1,1.6735,780.35,2
1384,2,7.0987,3765.78,8
1386,1,4.0117,497.94,5
1386,2,4.6819,319.45,5
1394,1,1.4105,1036.36,2
1394,2,3.0764,1088.15,4
1394,3,4.1439,1147.98,5
1394,4,4.6066,1655.46,5
1394,5,5.2849,2301.77,6
1396,1,1.8143,4034.15,2
1397,1,5.0759,8126.38,6
1399,1,0.8709,1651.38,1
1400,1,2.8914,1180.25,3
1400,2,4.0975,864,5
1402,1,0.1851,2111.55,1
1407,1,0.3501,306.2,1
1407,2,2.6901,3226.8,3
1407,3,4.4639,3587.52,5
1407,4,5.8871,8083.83,6
1407,5,6.8984,1999.03,7
1409,1,0.2284,362.02,1
1409,2,2.5979,2682.56,3
1409,3,3.6493,1802.49,4
1409,4,6.8953,2177.99,7
1409,5,7.3106,1644.36,8
1414,1,2.7835,360.19,3
1415,1,1.8513,777.54,2
1418,1,4.6859,647.37,5
1421,1,3.3283,1269.4,4
1421,2,3.3371,3281.67,4
1421,3,3.5693,4928.53,4
1427,1,3.1216,13573.38,4
1437,1,0.6914,715.21,1
1437,2,3.7972,3305.68,4
1437,3,4.5382,2059.69,5
1437,4,7.4222,2290.14,8
1442,1,3.4625,424.21,4
1442,2,3.4704,2141.68,4
1442,3,5.1096,3582.29,6
1444,1,2.6934,560.91,3
1444,2,3.481,3076.16,4
1445,1,4.3052,2549.53,5
1448,1,2.1045,1019.62,3
1451,1,3.191,3625.08,4
1452,1,0.2233,6951.58,1
1454,1,3.7968,1360.4,4
1454,2,4.5261,1930.69,5
1455,1,0.874,1408.78,1
1462,1,6.7231,1158.68,7
1462,2,8.5585,2846.44,9
1464,1,8.2809,810.42,9
1464,2,8.436,1434.3,9
1464,3,8.5066,1283.37,9
1470,1,4.7143,1016.63,5
1471,1,4.2818,2646.24,5
1476,1,0.2073,1056.32,1
1479,1,0.559,1368.56,1
1479,2,1.2623,2565.06,2
1483,1,5.2994,7122.02,6
1483,2,6.8551,3427.05,7
1485,1,3.5656,742.29,4
1489,1,4.7119,1907.45,5
1490,1,3.2948,922.67,4
1490,2,3.3068,4408.41,4
1491,1,0.1637,5276.32,1
1492,1,0.4055,441.38,1
1497,1,0.3804,8194.3,1
1498,1,1.0572,1008.64,2
1499,1,3.9228,3977.44,4
1500,1,2.4679,457.65,3
1503,1,1.2822,2551.86,2
1503,2,1.9494,386.07,2
1503,3,1.9497,3206.84,2
1503,4,3.2988,2470.31,4
1503,5,5.7623,1319.54,6
1503,6,7.6453,2130.29,8
1507,1,5.7273,2557.99,6
1508,1,1.7559,1595.32,2
1508,2,2.287,3867.02,3
1508,3,2.9833,2599.88,3
1508,4,3.342,3143.38,4
1508,5,5.3673,582.52,6
1514,1,4.3509,1437.7,5
1514,2,5.221,969.42,6
1516,1,3.3526,1486.26,4
1520,1,2.6283,733.15,3
1520,2,3.6458,1943.71,4
1520,3,3.8497,1968.48,4
1520,4,4.6357,1581.16,5
1520,5,4.964,3410.25,5
1520,6,6.4475,1159.64,7
1520,7,7.6847,8515.62,8
1520,8,7.6878,1302.81,8
1520,9,7.8601,2077.25,8
1520,10,8.1303,3894.56,9
1520,11,8.2834,1935.92,9
1520,12,8.3112,1411.82,9
