"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
11,"1","1",2.012,0.2012,63,"35-65",28,91,1215,13,12955,101,"rural",4475,"comercial","turismo","diesel","M","negro","soltero","mensual",0,1,"medio","presencial",0,0,0,0,2.012,0,2.012,1,"baja",0,NA,0,"3","3"
12,"1","1",4.338,0.4338,45,"35-65",19,121,1711,0,33099,72,"rural",5337,"particular","turismo","gasolina","H","negro","casado","mensual",0,1,"basico","presencial",1,1,0,0,3.803,1,10,0,"fin_estudio",3819.08,3819.08,1,"5","4"
13,"1","1",1.405,0.1405,29,"25-35",8,89,1488,4,19531,87,"rural",5924,"particular","turismo","gasolina","H","negro","otro","mensual",0,1,"basico","telefonico",0,0,0,1,1.405,0,5.558,0,"fin_estudio",0,NA,0,"1","1"
14,"1","1",9.832,0.9832,66,"65+",17,93,1383,0,19452,810,"mixta",11058,"particular","turismo","diesel","H","rojo","casado","anual",0,1,"medio","telefonico",1,3,0,2,7.435,1,10,0,"fin_estudio",2768.82,2768.82,1,"2","2"
15,"1","1",6.208,0.6208,56,"35-65",21,95,1601,8,13022,428,"mixta",27096,"particular","turismo","diesel","M","rojo","soltero","anual",1,2,"basico","telefonico",0,3,0,0,6.208,0,6.208,1,"baja",0,NA,0,"1","1"
16,"1","1",2.988,0.2988,18,"18-25",0,117,1533,19,24896,204,"mixta",5201,"particular","turismo","gasolina","M","negro","casado","anual",0,2,"medio","telefonico",1,1,0,2,1.117,1,4.509,0,"fin_estudio",448.39,448.39,1,"4","4"
17,"1","1",1.786,0.1786,46,"35-65",20,150,2291,5,15334,693,"mixta",16609,"particular","turismo","diesel","M","otro","casado","mensual",0,2,"basico","presencial",0,1,0,1,1.786,0,1.786,1,"baja",0,NA,0,"3","3"
18,"1","1",1.275,0.1275,59,"35-65",19,153,2164,3,29283,166,"mixta",20342,"particular","furgoneta","diesel","H","blanco","casado","mensual",0,1,"medio","presencial",0,0,0,1,1.275,0,5.263,0,"fin_estudio",0,NA,0,"3","3"
19,"1","1",2.419,0.2419,52,"35-65",23,55,800,16,32426,354,"mixta",13003,"particular","furgoneta","diesel","M","rojo","soltero","anual",0,1,"superior","presencial",0,2,0,0,2.419,0,2.419,1,"baja",0,NA,0,"1","1"
20,"1","1",1.436,0.1436,28,"25-35",9,87,1113,6,36501,90,"rural",10157,"comercial","turismo","diesel","M","negro","soltero","mensual",0,1,"basico","presencial",0,0,0,0,1.436,0,1.436,1,"baja",0,NA,0,"2","2"
21,"1","1",3.615,0.3615,43,"35-65",18,88,1069,4,14563,1088,"urbana",14133,"particular","turismo","diesel","M","otro","casado","anual",0,1,"medio","presencial",0,0,0,0,3.615,0,3.615,1,"baja",0,NA,0,"3","2"
22,"1","1",5.598,0.5598,37,"35-65",13,107,1376,2,25092,302,"mixta",9622,"comercial","furgoneta","gasolina","H","otro","casado","anual",0,1,"medio","presencial",0,1,0,1,5.598,0,5.598,1,"baja",0,NA,0,"4","3"
23,"1","1",2.021,0.2021,29,"25-35",10,80,1019,9,36250,155,"mixta",33826,"particular","turismo","diesel","M","negro","soltero","anual",1,1,"basico","presencial",0,0,0,1,2.021,0,6.473,0,"fin_estudio",0,NA,0,"2","1"
24,"1","1",2.813,0.2813,50,"35-65",16,117,1633,14,30091,488,"mixta",14049,"comercial","turismo","gasolina","M","negro","otro","mensual",1,2,"superior","telefonico",0,1,0,2,2.813,0,7.61,0,"fin_estudio",0,NA,0,"1","1"
25,"1","1",5.23,0.523,43,"35-65",17,153,1850,5,6485,625,"mixta",13449,"particular","turismo","gasolina","M","gris","soltero","anual",0,1,"basico","presencial",0,4,1,0,5.23,0,5.23,1,"baja",0,NA,0,"2","1"
26,"1","1",5.457,0.5457,38,"35-65",17,168,2712,8,31871,101,"rural",17375,"particular","turismo","diesel","H","rojo","casado","mensual",1,3,"medio","telefonico",0,2,0,2,5.457,0,10,0,"fin_estudio",0,NA,0,"1","1"
27,"1","1",0.693,0.0693,60,"35-65",18,149,2056,4,26008,64,"rural",13568,"particular","turismo","gasolina","M","blanco","casado","mensual",1,2,"medio","presencial",0,0,0,0,0.693,0,0.693,1,"baja",0,NA,0,"4","4"
28,"1","1",1.699,0.1699,54,"35-65",19,122,1942,5,34455,1072,"urbana",11455,"particular","turismo","diesel","M","blanco","soltero","mensual",1,1,"basico","presencial",0,0,0,0,1.699,0,1.699,1,"baja",0,NA,0,"1","1"
29,"1","1",3.542,0.3542,70,"65+",34,178,2462,4,36751,621,"mixta",10379,"particular","turismo","gasolina","M","negro","casado","anual",1,1,"medio","telematico",2,1,1,2,2.927,1,10,0,"fin_estudio",13559.23,6779.62,1,"5","5"
30,"1","1",4.491,0.4491,28,"25-35",9,99,1623,12,25298,1342,"urbana",14528,"particular","turismo","gasolina","M","gris","soltero","anual",0,3,"medio","telematico",0,1,0,1,4.491,0,4.491,1,"baja",0,NA,0,"3","2"
31,"1","1",6.017,0.6017,51,"35-65",18,90,1497,5,35462,551,"mixta",9963,"particular","turismo","diesel","M","otro","soltero","anual",1,1,"medio","presencial",0,1,0,2,6.017,0,6.017,1,"baja",0,NA,0,"1","1"
32,"1","1",9.662,0.9662,49,"35-65",22,63,870,17,22607,16,"rural",12720,"particular","moto","diesel","H","gris","casado","mensual",1,1,"superior","presencial",3,4,0,2,2.178,1,10,0,"fin_estudio",3563.72,1187.91,1,"3","2"
33,"1","1",5.353,0.5353,18,"18-25",0,79,1135,9,14816,1170,"urbana",5718,"particular","turismo","gasolina","H","gris","casado","mensual",0,1,"medio","telematico",1,0,0,1,4.231,1,5.353,1,"baja",1430.74,1430.74,1,"3","2"
34,"1","1",3.817,0.3817,40,"35-65",16,79,1112,6,26049,85,"rural",12232,"particular","turismo","gasolina","M","otro","soltero","mensual",0,3,"basico","presencial",0,1,0,1,3.817,0,10,0,"fin_estudio",0,NA,0,"3","3"
35,"1","1",4.531,0.4531,33,"25-35",7,65,984,8,20047,1028,"urbana",14529,"particular","turismo","diesel","M","otro","soltero","mensual",0,1,"medio","telefonico",1,0,0,1,2.98,1,7.103,0,"fin_estudio",1411.24,1411.24,1,"2","1"
36,"1","1",1.214,0.1214,45,"35-65",27,119,1873,13,30015,197,"mixta",16325,"particular","furgoneta","diesel","H","blanco","soltero","mensual",1,2,"medio","presencial",1,0,0,1,0.94,1,5.459,0,"fin_estudio",599.29,599.29,1,"5","4"
37,"1","1",4.722,0.4722,63,"35-65",39,136,2315,0,16290,527,"mixta",13251,"particular","furgoneta","diesel","M","blanco","casado","mensual",0,1,"basico","telematico",0,1,0,1,4.722,0,10,0,"fin_estudio",0,NA,0,"3","3"
38,"1","1",2.708,0.2708,40,"35-65",22,76,1353,13,21599,207,"mixta",6032,"comercial","turismo","diesel","M","rojo","otro","anual",0,1,"medio","presencial",0,0,0,2,2.708,0,7.039,0,"fin_estudio",0,NA,0,"3","2"
39,"1","1",3.255,0.3255,47,"35-65",14,142,1975,10,28640,1342,"urbana",5736,"particular","turismo","diesel","M","otro","soltero","anual",0,1,"medio","presencial",0,1,0,0,3.255,0,3.255,1,"baja",0,NA,0,"3","2"
40,"1","1",8.896,0.8896,52,"35-65",16,105,1554,12,21377,362,"mixta",8379,"particular","turismo","diesel","M","rojo","soltero","anual",0,1,"basico","presencial",2,1,0,2,7.453,1,10,0,"fin_estudio",4927.14,2463.57,1,"4","5"
41,"1","1",1.221,0.1221,50,"35-65",29,134,2133,10,25617,225,"mixta",10685,"comercial","turismo","gasolina","H","blanco","casado","anual",0,2,"basico","presencial",0,2,0,1,1.221,0,5.751,0,"fin_estudio",0,NA,0,"2","2"
42,"1","1",7.268,0.7268,57,"35-65",23,88,1216,4,19901,523,"mixta",22045,"particular","turismo","diesel","M","gris","soltero","anual",1,1,"medio","presencial",0,1,0,2,7.268,0,10,0,"fin_estudio",0,NA,0,"1","1"
43,"1","1",0.569,0.0569,45,"35-65",15,122,2147,10,33423,911,"mixta",16638,"particular","turismo","gasolina","H","rojo","casado","mensual",0,1,"superior","presencial",0,0,0,0,0.569,0,0.569,1,"baja",0,NA,0,"1","1"
44,"1","1",0.237,0.0237,51,"35-65",31,58,898,6,15263,297,"mixta",7628,"particular","turismo","gasolina","M","gris","otro","mensual",0,2,"basico","presencial",0,0,0,0,0.237,0,0.237,1,"baja",0,NA,0,"3","3"
45,"1","1",1.563,0.1563,35,"25-35",11,106,1422,9,20103,276,"mixta",4947,"comercial","turismo","diesel","M","negro","casado","mensual",1,1,"basico","presencial",2,1,0,0,1.026,1,8.534,0,"fin_estudio",4191.73,2095.87,1,"3","5"
46,"1","1",2.663,0.2663,36,"35-65",17,60,844,10,23971,685,"mixta",6238,"particular","moto","diesel","M","negro","otro","anual",0,1,"basico","presencial",1,0,0,0,0.741,1,10,0,"fin_estudio",1105.91,1105.91,1,"1","1"
47,"1","1",5.725,0.5725,63,"35-65",31,157,2554,13,23791,1537,"urbana",8619,"particular","turismo","gasolina","H","blanco","casado","anual",1,1,"superior","presencial",0,0,0,1,5.725,0,5.778,0,"fin_estudio",0,NA,0,"1","1"
48,"1","1",1.53,0.153,50,"35-65",20,85,1481,2,20477,226,"mixta",13784,"particular","turismo","diesel","H","blanco","soltero","anual",0,1,"superior","telefonico",0,1,0,1,1.53,0,1.53,1,"baja",0,NA,0,"4","4"
49,"1","1",9.412,0.9412,45,"35-65",12,155,1928,5,35190,83,"rural",18079,"comercial","moto","gasolina","H","blanco","soltero","mensual",1,2,"medio","presencial",0,1,1,1,9.412,0,10,0,"fin_estudio",0,NA,0,"1","1"
50,"1","1",3.655,0.3655,73,"65+",48,176,2624,0,26803,9,"rural",8298,"comercial","turismo","gasolina","H","gris","casado","mensual",1,2,"basico","presencial",1,1,1,0,0.645,1,3.655,1,"baja",4196.93,4196.93,1,"5","5"
51,"1","1",9.58,0.958,38,"35-65",14,174,2267,9,34561,74,"rural",21634,"particular","turismo","diesel","M","otro","casado","anual",0,1,"superior","presencial",1,2,0,2,7.089,1,10,0,"fin_estudio",5562.4,5562.4,1,"2","1"
52,"1","1",7.111,0.7111,51,"35-65",15,153,2401,7,24870,251,"mixta",11745,"particular","turismo","gasolina","M","rojo","casado","anual",0,1,"basico","telefonico",1,1,0,3,5.831,1,10,0,"fin_estudio",2605.65,2605.65,1,"2","2"
53,"1","1",9.21,0.921,46,"35-65",25,111,1835,11,26260,586,"mixta",5463,"particular","moto","gasolina","H","otro","casado","anual",0,1,"medio","presencial",3,1,0,5,5.727,1,9.618,0,"fin_estudio",5785.95,1928.65,1,"4","4"
54,"1","1",4.683,0.4683,56,"35-65",18,74,1325,0,27238,1315,"urbana",13945,"particular","turismo","gasolina","H","rojo","otro","mensual",0,1,"basico","telematico",1,2,0,1,1.548,1,6.566,0,"fin_estudio",4504.69,4504.69,1,"2","2"
55,"1","1",1.424,0.1424,44,"35-65",12,95,1424,0,6580,769,"mixta",6117,"comercial","turismo","gasolina","M","blanco","soltero","anual",0,2,"basico","presencial",0,0,0,0,1.424,0,1.424,1,"baja",0,NA,0,"2","2"
56,"1","1",6.682,0.6682,32,"25-35",10,107,1641,4,30741,1220,"urbana",16449,"particular","turismo","gasolina","H","blanco","casado","mensual",1,2,"basico","telefonico",0,3,0,2,6.682,0,10,0,"fin_estudio",0,NA,0,"1","1"
57,"1","1",3.972,0.3972,31,"25-35",10,112,1478,10,28867,85,"rural",18168,"particular","turismo","diesel","M","otro","soltero","anual",1,1,"medio","presencial",0,1,0,0,3.972,0,3.972,1,"baja",0,NA,0,"4","4"
58,"1","1",7.381,0.7381,37,"35-65",14,128,1941,7,23887,128,"rural",14272,"particular","turismo","gasolina","M","blanco","casado","anual",0,1,"medio","telefonico",0,5,1,1,7.381,0,10,0,"fin_estudio",0,NA,0,"1","1"
59,"1","1",3.349,0.3349,48,"35-65",29,121,1467,4,11469,227,"mixta",12918,"particular","furgoneta","gasolina","H","blanco","soltero","mensual",0,1,"basico","telematico",1,0,0,1,2.63,1,3.349,1,"baja",1478.05,1478.05,1,"4","3"
60,"1","1",2.036,0.2036,36,"35-65",16,80,1201,4,16553,2815,"urbana",8514,"comercial","turismo","diesel","H","negro","soltero","anual",0,1,"basico","presencial",0,0,0,0,2.036,0,4.02,0,"fin_estudio",0,NA,0,"4","3"
61,"1","1",5.477,0.5477,45,"35-65",23,118,1734,10,19100,562,"mixta",36462,"particular","turismo","diesel","H","blanco","soltero","anual",0,1,"basico","telefonico",1,2,0,2,2.618,1,5.477,1,"baja",1698.93,1698.93,1,"4","4"
62,"1","1",5.534,0.5534,56,"35-65",15,170,2890,4,24059,857,"mixta",14315,"particular","turismo","gasolina","H","otro","casado","mensual",0,1,"basico","presencial",1,0,0,0,2.613,1,5.534,1,"baja",132.34,132.34,1,"3","3"
63,"1","1",6.974,0.6974,56,"35-65",20,55,800,6,30785,428,"mixta",6855,"particular","moto","gasolina","H","negro","casado","mensual",0,1,"medio","telefonico",0,2,0,2,6.974,0,10,0,"fin_estudio",0,NA,0,"1","1"
64,"1","1",1.038,0.1038,28,"25-35",5,110,1323,6,14525,413,"mixta",9805,"comercial","turismo","diesel","M","negro","soltero","anual",1,2,"medio","presencial",0,0,0,0,1.038,0,9.024,0,"fin_estudio",0,NA,0,"1","1"
65,"1","1",1.921,0.1921,49,"35-65",26,138,1917,8,7075,482,"mixta",8302,"particular","turismo","diesel","H","blanco","casado","anual",1,1,"basico","telematico",0,0,0,0,1.921,0,1.921,1,"baja",0,NA,0,"5","5"
66,"1","1",5.079,0.5079,18,"18-25",0,100,1366,13,23460,203,"mixta",7228,"particular","furgoneta","gasolina","H","gris","otro","anual",1,2,"basico","presencial",3,1,0,1,1.764,1,5.079,1,"baja",6826.95,2275.65,1,"2","2"
67,"1","1",7.146,0.7146,64,"35-65",39,140,2505,4,16920,88,"rural",13036,"particular","turismo","diesel","M","gris","casado","anual",1,1,"basico","telefonico",1,2,0,2,2.698,1,8.195,0,"fin_estudio",1862.43,1862.43,1,"1","1"
68,"1","1",0.983,0.0983,34,"25-35",8,81,1235,4,17381,72,"rural",13486,"particular","furgoneta","diesel","M","negro","casado","anual",0,1,"basico","presencial",0,0,0,1,0.983,0,0.983,1,"baja",0,NA,0,"2","2"
69,"1","1",1.139,0.1139,41,"35-65",23,114,1529,12,33001,229,"mixta",8667,"particular","turismo","diesel","M","rojo","casado","mensual",1,1,"basico","presencial",0,1,0,0,1.139,0,8.848,0,"fin_estudio",0,NA,0,"2","2"
70,"1","1",2.012,0.2012,52,"35-65",30,99,1734,11,13920,502,"mixta",19360,"particular","turismo","gasolina","H","blanco","soltero","anual",0,1,"superior","telematico",0,0,0,1,2.012,0,10,0,"fin_estudio",0,NA,0,"1","1"
71,"1","1",2.642,0.2642,26,"25-35",6,113,1804,5,35368,72,"rural",13820,"particular","turismo","diesel","H","gris","casado","anual",1,1,"medio","telematico",1,1,0,0,1.591,1,10,0,"fin_estudio",2742.48,2742.48,1,"3","2"
72,"1","1",3.366,0.3366,36,"35-65",12,99,1189,14,13411,2150,"urbana",18794,"particular","turismo","diesel","H","negro","casado","anual",1,1,"medio","telefonico",0,1,0,0,3.366,0,3.366,1,"baja",0,NA,0,"1","1"
73,"1","1",6.649,0.6649,35,"25-35",12,183,3077,12,33268,224,"mixta",19941,"particular","furgoneta","gasolina","M","rojo","soltero","mensual",0,2,"medio","telematico",4,1,1,0,1.94,1,6.649,1,"baja",12599.19,3149.8,1,"5","5"
74,"1","1",6.981,0.6981,33,"25-35",7,174,2939,11,40032,512,"mixta",11328,"particular","turismo","diesel","H","otro","otro","anual",1,2,"superior","presencial",0,1,0,2,6.981,0,10,0,"fin_estudio",0,NA,0,"2","1"
75,"1","1",9.853,0.9853,22,"18-25",3,181,2532,10,29216,55,"rural",19121,"particular","turismo","diesel","M","rojo","casado","anual",1,1,"basico","telematico",0,4,0,3,9.853,0,9.853,1,"baja",0,NA,0,"1","1"
76,"1","1",0.946,0.0946,26,"25-35",3,130,1909,7,29891,335,"mixta",21577,"particular","turismo","diesel","M","negro","casado","anual",0,1,"basico","telefonico",1,0,0,0,0.921,1,0.946,1,"baja",3143.51,3143.51,1,"5","5"
77,"1","1",1.288,0.1288,18,"18-25",0,159,2777,11,23379,959,"mixta",14044,"particular","turismo","gasolina","H","blanco","otro","mensual",0,1,"medio","presencial",0,0,0,1,1.288,0,1.288,1,"baja",0,NA,0,"2","1"
78,"1","1",2.848,0.2848,36,"35-65",10,100,1751,16,31504,568,"mixta",18631,"particular","moto","gasolina","M","rojo","casado","mensual",1,1,"superior","presencial",0,1,0,1,2.848,0,4.545,0,"fin_estudio",0,NA,0,"4","4"
79,"1","1",1.328,0.1328,62,"35-65",31,112,1716,18,22354,410,"mixta",7686,"particular","turismo","diesel","M","rojo","casado","mensual",0,2,"basico","telefonico",0,1,0,0,1.328,0,1.328,1,"baja",0,NA,0,"3","2"
80,"1","1",8.416,0.8416,39,"35-65",17,112,1906,12,19378,56,"rural",6664,"particular","turismo","gasolina","H","negro","casado","mensual",1,1,"medio","telematico",0,0,0,1,8.416,0,10,0,"fin_estudio",0,NA,0,"2","2"
81,"1","1",7.007,0.7007,65,"35-65",27,55,850,7,12504,242,"mixta",16773,"particular","turismo","gasolina","H","gris","soltero","anual",0,1,"basico","telematico",2,2,0,0,2.59,1,7.007,1,"baja",2132.66,1066.33,1,"4","3"
82,"1","1",2.006,0.2006,45,"35-65",23,101,1708,6,25946,400,"mixta",5071,"comercial","turismo","gasolina","M","negro","otro","anual",1,1,"medio","presencial",0,1,0,1,2.006,0,2.006,1,"baja",0,NA,0,"3","3"
83,"1","1",3.701,0.3701,28,"25-35",5,155,2618,5,40112,716,"mixta",12021,"comercial","furgoneta","diesel","H","blanco","otro","anual",0,1,"basico","telematico",0,1,0,0,3.701,0,3.701,1,"baja",0,NA,0,"2","1"
84,"1","1",2.957,0.2957,18,"18-25",0,120,2115,7,21094,236,"mixta",7146,"particular","turismo","diesel","H","rojo","soltero","mensual",0,1,"superior","presencial",1,0,0,0,2.028,1,2.957,1,"baja",1023.94,1023.94,1,"2","3"
85,"1","1",1.298,0.1298,31,"25-35",11,55,829,15,15342,394,"mixta",16477,"particular","furgoneta","gasolina","H","gris","soltero","anual",1,1,"basico","telefonico",2,0,0,0,0.354,1,4.126,0,"fin_estudio",2642.09,1321.05,1,"5","5"
86,"1","1",6.989,0.6989,64,"35-65",26,101,1491,7,24870,103,"rural",11753,"comercial","turismo","gasolina","M","negro","casado","mensual",0,2,"basico","presencial",0,4,0,1,6.989,0,10,0,"fin_estudio",0,NA,0,"3","3"
87,"1","1",1.127,0.1127,55,"35-65",36,55,838,9,18258,357,"mixta",6713,"comercial","furgoneta","diesel","H","gris","soltero","anual",1,1,"medio","presencial",0,0,0,1,1.127,0,3.269,0,"fin_estudio",0,NA,0,"1","1"
88,"1","1",1.143,0.1143,39,"35-65",17,127,1922,11,7589,198,"mixta",5998,"comercial","turismo","diesel","H","negro","soltero","anual",1,1,"superior","presencial",1,0,0,1,0.151,1,4.565,0,"fin_estudio",2851.72,2851.72,1,"2","1"
89,"1","1",4.007,0.4007,35,"25-35",16,120,1595,5,35132,173,"mixta",8049,"particular","turismo","gasolina","M","otro","soltero","anual",0,2,"basico","presencial",0,1,1,1,4.007,0,8.686,0,"fin_estudio",0,NA,0,"3","2"
90,"1","1",0.973,0.0973,21,"18-25",3,127,1806,8,31327,129,"rural",15063,"particular","turismo","diesel","H","blanco","soltero","anual",1,1,"medio","presencial",0,0,0,0,0.973,0,0.973,1,"baja",0,NA,0,"1","1"
91,"1","1",2.015,0.2015,86,"65+",59,111,1970,9,13210,1210,"urbana",33245,"particular","turismo","gasolina","M","blanco","casado","mensual",1,1,"superior","presencial",0,1,0,1,2.015,0,6.374,0,"fin_estudio",0,NA,0,"1","1"
92,"1","1",2.254,0.2254,30,"25-35",4,114,1938,9,13641,50,"rural",26132,"particular","moto","gasolina","H","rojo","soltero","mensual",1,1,"superior","telefonico",0,2,0,0,2.254,0,2.254,1,"baja",0,NA,0,"3","3"
93,"1","1",2.32,0.232,37,"35-65",11,118,1934,15,16147,113,"rural",18206,"particular","turismo","diesel","M","rojo","casado","anual",1,2,"superior","telefonico",1,1,1,0,0.945,1,10,0,"fin_estudio",1666.48,1666.48,1,"4","4"
94,"1","1",4.578,0.4578,33,"25-35",6,151,2304,11,28808,1030,"urbana",11473,"particular","turismo","diesel","M","gris","casado","anual",0,1,"basico","telefonico",1,0,0,0,1.044,1,10,0,"fin_estudio",842.7,842.7,1,"1","1"
95,"1","1",1.536,0.1536,47,"35-65",13,124,2109,11,22348,147,"rural",4769,"particular","turismo","diesel","M","gris","soltero","anual",1,2,"superior","presencial",0,1,0,0,1.536,0,10,0,"fin_estudio",0,NA,0,"2","2"
96,"1","1",5.132,0.5132,41,"35-65",13,195,2643,10,31417,2924,"urbana",30713,"particular","turismo","diesel","M","rojo","casado","anual",0,1,"medio","telefonico",1,1,1,1,1.665,1,5.132,1,"baja",6839.81,6839.81,1,"3","2"
97,"1","1",1.7,0.17,44,"35-65",16,140,1852,4,35326,869,"mixta",10563,"particular","turismo","gasolina","M","negro","casado","anual",0,2,"superior","presencial",0,0,0,2,1.7,0,1.7,1,"baja",0,NA,0,"1","1"
98,"1","1",1.441,0.1441,60,"35-65",21,132,1993,19,27552,124,"rural",6342,"particular","turismo","diesel","H","gris","soltero","anual",1,2,"medio","presencial",0,0,0,1,1.441,0,6.434,0,"fin_estudio",0,NA,0,"3","2"
99,"1","1",3.14,0.314,51,"35-65",22,106,1486,7,23748,93,"rural",19340,"particular","moto","diesel","H","gris","casado","mensual",1,1,"medio","presencial",0,0,0,0,3.14,0,8.034,0,"fin_estudio",0,NA,0,"1","1"
100,"1","1",5.69,0.569,57,"35-65",25,109,1479,5,29066,488,"mixta",7251,"particular","turismo","diesel","M","rojo","otro","anual",0,3,"medio","presencial",0,0,0,3,5.69,0,8.91,0,"fin_estudio",0,NA,0,"2","2"
101,"1","1",6.172,0.6172,45,"35-65",16,120,2004,7,8318,663,"mixta",19947,"particular","turismo","diesel","H","gris","soltero","anual",0,1,"medio","presencial",2,1,0,1,3.449,1,10,0,"fin_estudio",2428.23,1214.12,1,"3","2"
102,"2","1",3.322,0.3322,32,"25-35",10,72,1189,0,36184,153,"mixta",14797,"particular","turismo","diesel","H","blanco","soltero","anual",1,1,"superior","presencial",0,1,0,0,3.322,0,3.322,1,"baja",0,NA,0,"2","1"
103,"2","1",8.169,0.8169,18,"18-25",0,122,1861,6,25164,697,"mixta",17486,"particular","moto","diesel","M","gris","otro","mensual",0,1,"medio","presencial",0,5,1,5,8.169,0,10,0,"fin_estudio",0,NA,0,"1","1"
104,"2","1",0.857,0.0857,81,"65+",60,55,808,10,27145,297,"mixta",9271,"particular","turismo","gasolina","H","blanco","casado","anual",0,2,"basico","presencial",0,0,0,0,0.857,0,0.857,1,"baja",0,NA,0,"5","5"
105,"2","1",5.495,0.5495,42,"35-65",19,91,1480,0,25048,85,"rural",5634,"particular","moto","diesel","M","blanco","casado","mensual",0,2,"medio","presencial",1,1,0,0,3.594,1,5.495,1,"baja",865.91,865.91,1,"1","1"
106,"2","1",3.743,0.3743,60,"35-65",40,132,2228,7,35627,84,"rural",11458,"particular","furgoneta","gasolina","M","otro","soltero","mensual",1,2,"medio","telefonico",0,1,0,3,3.743,0,3.743,1,"baja",0,NA,0,"1","1"
107,"2","1",4.655,0.4655,64,"35-65",18,149,2634,6,29639,643,"mixta",18503,"particular","turismo","diesel","H","blanco","casado","mensual",0,1,"medio","telematico",0,3,0,1,4.655,0,6.633,0,"fin_estudio",0,NA,0,"1","1"
108,"2","1",6.037,0.6037,39,"35-65",12,116,1548,9,19371,248,"mixta",7141,"particular","turismo","gasolina","M","otro","casado","anual",0,1,"medio","presencial",0,2,0,3,6.037,0,10,0,"fin_estudio",0,NA,0,"1","1"
109,"2","1",2.507,0.2507,52,"35-65",19,55,926,12,22406,137,"rural",11666,"particular","turismo","diesel","M","otro","soltero","mensual",0,1,"medio","telematico",1,1,0,0,1.702,1,7.163,0,"fin_estudio",1517.45,1517.45,1,"4","3"
110,"2","1",0.923,0.0923,50,"35-65",27,142,2058,5,19465,1233,"urbana",6084,"particular","turismo","diesel","H","negro","soltero","anual",0,2,"medio","telefonico",0,0,0,0,0.923,0,0.923,1,"baja",0,NA,0,"3","3"
