id_maquina,id_planta,tipo,fabricante,antiguedad_anios,capacidad_kw,carga_media,plan_mantenimiento,calidad_mantenimiento,tiempo,fallo
M0079,P01,Prensa,C,10.684085958258162,105.52266601180625,0.9740942852083772,Correctivo,0.5916641178967565,433.987992405002,1
M0080,P08,Torno,A,12.940299997028207,110.2375882970351,0.5446916505898219,Correctivo,0.5300840248883054,485.1706778053899,1
M0081,P08,Torno,C,5.8909669406180285,111.32179699522891,0.6588953838702181,Correctivo,0.5300840248883054,171.04998872521332,1
M0082,P03,Torno,C,5.391587206053199,72.59552511721044,0.8670550507914536,Preventivo,0.7363271954206225,280.9807346738916,1
M0083,P08,Torno,B,11.555468754991626,101.96473496762147,0.8695463442465877,Preventivo,0.5300840248883054,374.02068528453174,1
M0084,P04,Torno,A,8.461051258896488,117.02587645038473,0.9317960393134008,Preventivo,0.5948147700714784,96.57969379569863,1
M0085,P02,Torno,B,7.147260462787737,89.52235581775918,0.9355490464609317,Correctivo,0.6112808956532385,188.78867388254085,1
M0086,P07,Torno,C,9.759823526994483,81.81408546254609,0.6709544278530967,Correctivo,0.6303256713678888,366.4872410710927,1
M0087,P09,Fresadora,A,7.280461413089585,79.01132940334033,0.7359961420472578,Correctivo,0.6631797739082478,227.83782230243207,1
M0088,P05,Prensa,C,3.96077508249624,96.59453492428509,0.733383302525364,Preventivo,0.5534500108826634,373.83818141748236,1
M0089,P09,Torno,C,12.834465300794255,110.3626813814711,0.5956686232953173,Correctivo,0.6631797739082478,68.68515473141399,1
M0090,P12,Torno,A,2.176024464941202,60.9752050562052,0.6090773319705773,Correctivo,0.7256822092033763,226.7623909973775,1
M0091,P06,Prensa,B,14.982291640005961,102.92212472557705,0.5334390023810374,Preventivo,0.5599365188521057,25.86243716774274,1
M0092,P11,Fresadora,A,8.974074479496648,57.266996600120535,0.41847632042912686,Preventivo,0.6948780745805822,201.51604639935923,1
M0093,P10,Prensa,B,10.344527221407697,88.1778315855641,0.8767035627564452,Preventivo,0.8007702861329701,163.69316446442593,1
M0094,P06,Prensa,B,5.270485651998612,71.5122952707677,0.5304845313640703,Correctivo,0.5599365188521057,443.17325235536686,1
M0095,P05,Torno,A,4.817496870619122,69.66972401003953,0.5997452724545902,Preventivo,0.5534500108826634,130.89632857537657,1
M0096,P10,Fresadora,B,4.071369495438145,81.01195131387898,0.6644689061395015,Preventivo,0.8007702861329701,291.03869490418157,1
M0097,P09,Prensa,A,7.980268037677096,46.47641221979528,0.7536323005398823,Correctivo,0.6631797739082478,147.29768686670218,1
M0098,P10,Torno,C,9.988299747125437,86.3959200846481,0.669297894116914,Correctivo,0.8007702861329701,142.5677715071246,1
M0099,P02,Fresadora,B,8.104415708823048,82.5751023441639,0.5429702374567398,Preventivo,0.6112808956532385,132.8614363764637,1
M0100,P04,Torno,C,4.889372453995616,64.78842692644272,0.8219893685352826,Correctivo,0.5948147700714784,460.39593860845815,1
M0101,P12,Fresadora,B,3.3217175460302153,77.1977604097085,0.4883016202847975,Correctivo,0.7256822092033763,414.65070122107744,1
M0102,P08,Fresadora,C,4.468790113655018,82.9968651706399,0.7806312470828582,Preventivo,0.5300840248883054,265.17006029633075,1
M0103,P06,Torno,C,20,58.86342320126831,0.6551471379408992,Correctivo,0.5599365188521057,9.9151103275745,1
M0104,P10,Fresadora,C,6.678728571150022,91.81994281987218,0.5958718570295622,Preventivo,0.8007702861329701,673.0109287338287,1
M0105,P04,Fresadora,A,8.067260608019007,83.23885018413732,0.6985853473910192,Preventivo,0.5948147700714784,74.40520867220557,1
M0106,P09,Prensa,B,7.179305199197942,102.74843167633128,0.830320977857072,Preventivo,0.6631797739082478,104.986265990679,1
M0107,P12,Fresadora,A,4.148155349261559,105.32917893593459,0.8086850794333367,Correctivo,0.7256822092033763,676.1099081149375,1
M0108,P01,Torno,A,4.925556259020791,102.66704863207003,0.7978527531396182,Correctivo,0.5916641178967565,372.729559356481,1
M0109,P03,Fresadora,B,3.5727121669023774,69.76468119111935,0.5853830444205625,Correctivo,0.7363271954206225,432.59753106104057,1
M0110,P11,Torno,A,6.194085909321213,87.49757912360728,0.7722114981185916,Correctivo,0.6948780745805822,97.05624007097244,1
M0111,P10,Prensa,C,4.877681652759415,76.6383420512902,0.7368577523197756,Correctivo,0.8007702861329701,382.51703927614136,1
M0112,P10,Prensa,C,7.273332516933685,56.946809372866255,0.7725053875291574,Preventivo,0.8007702861329701,83.48928767422038,1
M0113,P08,Prensa,C,16.350531505848096,88.5385858371484,0.6956597343725853,Preventivo,0.5300840248883054,115.86362948973688,1
M0114,P03,Torno,B,10.12139623914157,77.9855604012482,0.7891602513159307,Correctivo,0.7363271954206225,306.29270160714094,1
M0115,P12,Prensa,A,3.577540084848767,73.91402722603456,0.7488214435896737,Preventivo,0.7256822092033763,443.68926201841646,1
M0116,P04,Torno,B,9.10616081409687,53.86726341988498,0.7965740422392011,Correctivo,0.5948147700714784,160.5812013406507,1
M0117,P10,Fresadora,C,3.345795967651269,61.71840098154136,0.5579528584481548,Preventivo,0.8007702861329701,449.8481539421243,1
M0118,P06,Fresadora,B,4.551380738063603,64.72224273531826,0.7975000948945825,Correctivo,0.5599365188521057,98.40364803520787,1
M0119,P11,Fresadora,B,9.538178591558436,62.46623505219307,0.9137991953819506,Preventivo,0.6948780745805822,27.372317339010376,1
M0120,P02,Torno,B,2.596049976691033,103.15382055004596,0.7297166573402133,Preventivo,0.6112808956532385,597.2796958851299,1
M0121,P10,Fresadora,B,5.785238692239957,70.1724826716606,0.6500709940796947,Preventivo,0.8007702861329701,589.8376329669942,1
M0122,P12,Prensa,C,2.913848707534531,51.181771347570496,0.5617368390744226,Preventivo,0.7256822092033763,613.4988876597313,1
M0123,P10,Torno,B,7.900258847664934,111.00059099302844,0.7772310817512748,Preventivo,0.8007702861329701,678.6212888440614,1
M0124,P03,Prensa,A,5.035775943386538,83.8134315156239,0.6663960823274218,Preventivo,0.7363271954206225,333.07035563852304,1
M0125,P10,Torno,A,4.155334739912232,100.56579432458969,0.4819512678184265,Correctivo,0.8007702861329701,466.7734212804554,1
M0126,P01,Torno,B,5.129164774103795,82.77142345638673,0.6016190040430244,Preventivo,0.5916641178967565,696.609469472495,1
M0127,P06,Fresadora,C,7.25835432094013,93.57669107269002,0.856018559866377,Correctivo,0.5599365188521057,536.0192520235801,1
M0128,P06,Fresadora,A,4.63949274060231,98.46709099093991,0.6934293843954886,Preventivo,0.5599365188521057,479.612951884455,1
M0129,P12,Fresadora,A,7.307611140749406,66.29157076415801,0.7163055145952305,Correctivo,0.7256822092033763,238.29388438729856,1
M0130,P09,Torno,A,5.194158323269781,92.08917734071717,0.45622259967406625,Preventivo,0.6631797739082478,575.8150520469884,1
M0131,P03,Fresadora,A,2.7177257133338455,74.92524328304657,0.4795756571719463,Correctivo,0.7363271954206225,246.0131642526517,1
M0132,P08,Torno,A,2.7984948848499056,75.29949514556455,0.9373481178949481,Preventivo,0.5300840248883054,20.1108693363308,1
M0133,P12,Torno,A,3.765915121073529,79.28226437145766,0.7167807245564805,Correctivo,0.7256822092033763,720,0
M0134,P04,Torno,A,10.203131529522233,74.39378811214328,0.577722343126206,Correctivo,0.5948147700714784,284.58303977072177,1
M0135,P06,Torno,A,2.177942079372241,65.05542363440993,0.46975735835461013,Correctivo,0.5599365188521057,443.2805806033032,1
M0136,P08,Prensa,A,8.06524162020198,69.42648199917782,0.7534352747474334,Preventivo,0.5300840248883054,7.581829270354798,1
M0137,P10,Fresadora,C,9.040717536974752,64.09716541535174,0.527662355476868,Preventivo,0.8007702861329701,123.37146996654596,1
M0138,P06,Torno,A,10.44538830420348,75.51468600109959,0.8805872142490461,Preventivo,0.5599365188521057,177.25750418579327,1
M0139,P02,Prensa,C,5.697711209019035,78.83610444093398,0.8405693406337205,Correctivo,0.6112808956532385,153.18673655046004,1
M0140,P10,Torno,C,3.13213294396361,69.77316434829368,0.8649850477869844,Preventivo,0.8007702861329701,265.3702187389519,1
M0141,P05,Torno,A,17.41170533452568,62.20177911935692,0.7547011619781617,Correctivo,0.5534500108826634,130.12025177730135,1
M0142,P11,Prensa,A,3.9271523192959714,61.01773372455369,0.4713934411967991,Preventivo,0.6948780745805822,294.1139211590678,1
M0143,P03,Prensa,B,4.758295114405047,64.1888145142054,0.39770614839254764,Correctivo,0.7363271954206225,488.3031400760312,1
M0144,P10,Torno,C,9.604565382871902,108.22559201272462,0.7938593318636724,Correctivo,0.8007702861329701,69.96969815537231,1
M0145,P06,Torno,A,5.226573874864764,120.9028619553049,0.9476659127013195,Correctivo,0.5599365188521057,188.73923487431006,1
M0146,P11,Fresadora,A,3.208082200411906,77.87742244920861,0.6414141440315574,Correctivo,0.6948780745805822,211.63637778803982,1
M0147,P10,Torno,A,9.681779263827897,90.88093091423048,0.6399355855268298,Preventivo,0.8007702861329701,703.8929586730934,1
M0148,P11,Prensa,C,2.347988338622527,88.18358120760385,0.8842230784831066,Correctivo,0.6948780745805822,561.2928787675434,1
M0149,P06,Torno,B,2.725441103088762,64.29552363389755,0.3901486267816558,Preventivo,0.5599365188521057,529.650577445128,1
M0150,P04,Torno,A,7.28258637546772,94.2001437623349,0.7199632822615398,Correctivo,0.5948147700714784,326.769477483699,1
M0151,P07,Fresadora,A,8.275430814806633,72.07622540402983,0.8619052172181422,Correctivo,0.6303256713678888,404.80405342969755,1
M0152,P04,Fresadora,B,7.430157699257954,72.61613951024165,0.6283268366573114,Correctivo,0.5948147700714784,692.7655418459702,1
M0153,P08,Prensa,A,18.004798731859495,85.71824206688879,0.8042770353365444,Preventivo,0.5300840248883054,18.346340207158242,1
M0154,P08,Prensa,A,7.896247207114936,84.18984716333422,0.5453614918901328,Correctivo,0.5300840248883054,152.62559030389502,1
M0155,P02,Prensa,B,6.92147351543172,82.72627806396503,0.8414676255366933,Preventivo,0.6112808956532385,529.4746318539502,1
M0156,P08,Torno,A,8.739178333118272,80.17292704903404,0.8445380982017824,Correctivo,0.5300840248883054,31.89018970588417,1
M0157,P12,Torno,A,2.648380829059267,87.30865759486393,0.5591861254186254,Correctivo,0.7256822092033763,720,0
M0158,P03,Prensa,A,4.783166326633659,57.921855986378766,0.8625736185456456,Preventivo,0.7363271954206225,593.089611022357,1
M0159,P04,Prensa,B,6.115646965707167,88.2419136412614,0.3243274803044717,Preventivo,0.5948147700714784,510.35074866204326,1
M0160,P11,Prensa,C,17.104263173516014,82.58078942728429,0.47439552875206425,Correctivo,0.6948780745805822,87.57495772131297,1
M0161,P02,Fresadora,B,6.142082366131382,81.80407713632034,0.5979971033637735,Correctivo,0.6112808956532385,561.131174366566,1
M0162,P09,Torno,A,2.5850144738197507,116.97696227120524,0.8085776910279828,Correctivo,0.6631797739082478,336.73311944564193,1
M0163,P05,Prensa,B,6.1071040774742675,83.98166991546783,0.3502400136563399,Preventivo,0.5534500108826634,145.54760805521738,1
M0164,P11,Torno,B,5.0163453623413305,79.03958436798568,0.5739037648061943,Correctivo,0.6948780745805822,373.4380665630528,1
M0165,P11,Prensa,A,8.625512629116704,47.35134830733468,0.5770947161382127,Correctivo,0.6948780745805822,54.577125118074214,1
M0166,P10,Prensa,A,7.282422644606865,93.59391145756561,0.7672333496773509,Correctivo,0.8007702861329701,225.9485906713441,1
M0167,P05,Torno,B,5.92856501203528,75.11410181089958,0.49304780036634754,Preventivo,0.5534500108826634,640.423882034764,1
M0168,P08,Fresadora,C,4.654646698925344,90.76900289823338,0.6584433230402224,Correctivo,0.5300840248883054,368.4014242185988,1
M0169,P05,Prensa,C,8.069772146796728,62.62809075532365,0.6184709242512624,Correctivo,0.5534500108826634,161.90534093325493,1
M0170,P11,Prensa,A,3.605147048236442,60.5782865545666,0.8331994397446834,Correctivo,0.6948780745805822,130.8455960721426,1
M0171,P09,Prensa,B,12.677466334451823,61.83670958919946,0.6702220259347372,Correctivo,0.6631797739082478,309.80326116095847,1
M0172,P11,Fresadora,C,3.7576177066662133,56.13635015484139,0.4417725287865208,Correctivo,0.6948780745805822,720,0
M0173,P10,Fresadora,C,5.732598162588263,73.23900987456376,0.9209082470075579,Correctivo,0.8007702861329701,44.17311530317417,1
M0174,P03,Fresadora,B,9.585241283711788,76.50240115247423,0.6387839515484353,Correctivo,0.7363271954206225,720,0
M0175,P09,Torno,A,2.941409364772195,81.71421838039899,0.9535284184524193,Correctivo,0.6631797739082478,170.39117355993451,1
M0176,P03,Torno,A,5.903162157902735,97.52415251287734,0.9074355447636413,Preventivo,0.7363271954206225,17.126369312668388,1
M0177,P08,Prensa,C,5.173458427132392,64.5926799383147,0.5984896055208531,Correctivo,0.5300840248883054,379.3216220668447,1
M0178,P06,Fresadora,B,12.145781646486034,103.96120114344058,0.6410743786037548,Preventivo,0.5599365188521057,21.610975331052696,1
M0179,P09,Torno,C,20,67.28137093179174,0.5381756775195387,Preventivo,0.6631797739082478,505.7581580473558,1
M0180,P02,Fresadora,A,11.283473501762334,69.03035480530286,0.5510358210407731,Correctivo,0.6112808956532385,463.57667462492054,1
M0181,P12,Fresadora,A,4.386841666675912,76.27726626451232,0.6410146564049116,Preventivo,0.7256822092033763,96.48870750882267,1
M0182,P05,Fresadora,B,11.74151213472041,81.60973815641141,0.48736264998028545,Preventivo,0.5534500108826634,49.71591933617586,1
M0183,P07,Fresadora,A,6.102830142836863,61.63320939414072,0.7095850076975571,Correctivo,0.6303256713678888,378.7970762551223,1
M0184,P07,Torno,C,5.107029033915563,121.08687156614201,0.4457291300168809,Preventivo,0.6303256713678888,720,0
M0185,P10,Torno,B,4.28716320403554,85.67815361762341,0.6445512943386608,Correctivo,0.8007702861329701,100.79838729195505,1
M0186,P02,Fresadora,A,19.70853785241852,84.77753476592424,0.9139765799405372,Correctivo,0.6112808956532385,89.04850320013242,1
M0187,P07,Prensa,A,13.232032716411227,97.314097166438,0.6035674518910935,Correctivo,0.6303256713678888,98.65672309033475,1
M0188,P08,Prensa,A,4.629571664542112,88.66465776191845,0.9025176924258379,Preventivo,0.5300840248883054,317.49397962488507,1
M0189,P12,Fresadora,A,2.990479126668499,66.72433113739986,0.7776872140870047,Preventivo,0.7256822092033763,481.7314625738672,1
M0190,P08,Torno,A,7.79851058542986,96.62563791468386,0.8494576665969041,Preventivo,0.5300840248883054,92.64591808189103,1
M0191,P04,Prensa,A,4.429142885008961,93.85356116431566,0.6063118414370441,Correctivo,0.5948147700714784,256.17705834905877,1
M0192,P05,Torno,A,4.5393300727741694,72.13523655421739,0.7227469276520468,Preventivo,0.5534500108826634,499.322065808415,1
M0193,P12,Torno,B,7.70558843054742,78.53839233093316,0.6423182145194722,Correctivo,0.7256822092033763,155.86565152290163,1
M0194,P06,Fresadora,A,9.024747799995714,105.87279655731012,0.6513050200194054,Preventivo,0.5599365188521057,296.3010479634117,1
M0195,P09,Prensa,B,4.951364643936034,75.21210314048906,0.44684417569393586,Correctivo,0.6631797739082478,672.2430667577117,1
M0196,P09,Torno,B,9.873662518693774,81.43507938213277,0.4934569472282732,Preventivo,0.6631797739082478,599.7318730278924,1
M0197,P12,Prensa,C,18.337428558743994,91.517701432295965,0.6986945621526907,Correctivo,0.7256822092033763,162.24445315189752,1
M0198,P09,Fresadora,A,5.67406335247905,88.21381286734596,0.6826370984531177,Preventivo,0.6631797739082478,477.58152635696126,1
M0199,P07,Prensa,C,2.404782832699116,107.71546409696914,0.8922893276577893,Correctivo,0.6303256713678888,64.63464608989152,1
M0200,P04,Fresadora,B,4.492281342747371,95.69008814549626,0.9283650073812016,Correctivo,0.5948147700714784,565.0436505036703,1
M0201,P11,Prensa,C,4.32621053669841,81.20446536910754,0.7012869366690035,Preventivo,0.6948780745805822,561.2527947965685,1
M0202,P03,Fresadora,A,12.34894256662854,80.15754058187338,0.5467477133455622,Preventivo,0.7363271954206225,452.3984181486264,1
M0203,P06,Fresadora,A,1.4338202067382713,99.7190602560486,0.5968634587223741,Correctivo,0.5599365188521057,472.6854169885306,1
M0204,P09,Torno,B,6.9646887384613345,59.98783308311361,0.3400397533444877,Preventivo,0.6631797739082478,165.42420533899832,1
M0205,P12,Prensa,A,7.30911730661324,40.353444337130874,0.8201989912785381,Preventivo,0.7256822092033763,101.7384100696585,1
M0206,P06,Fresadora,A,5.483529700020675,90.88297296036043,0.7416466924495198,Preventivo,0.5599365188521057,310.80870180861814,1
M0207,P01,Torno,A,7.669620713398884,105.60285162599635,0.5414229381449538,Correctivo,0.5916641178967565,479.24489079503786,1
M0208,P09,Prensa,C,13.927126575676839,83.5647710920618,0.9052906889215742,Preventivo,0.6631797739082478,24.84667116941203,1
M0209,P02,Torno,A,8.015377381694883,105.05590466180064,0.6939065747376757,Preventivo,0.6112808956532385,162.28234443456537,1
M0210,P04,Torno,A,4.982883958484705,100.81227880569143,0.9443276275006639,Correctivo,0.5948147700714784,80.60078685723724,1
M0211,P07,Fresadora,C,3.5999120793730293,88.59397452923835,0.7678284622265777,Preventivo,0.6303256713678888,461.76251852389515,1
M0212,P01,Torno,B,20,101.10129992573842,0.5664108317944572,Correctivo,0.5916641178967565,50.154745858795664,1
M0213,P07,Prensa,A,12.55717147111495,81.8573987029031,0.535806287176581,Preventivo,0.6303256713678888,68.24486753877768,1
M0214,P09,Fresadora,B,10.797215422511822,84.08680743320541,0.5270953167605926,Preventivo,0.6631797739082478,713.403333760861,1
M0215,P08,Torno,A,7.923677854310521,104.20128557313122,0.5172835581994027,Correctivo,0.5300840248883054,653.6351758836695,1
M0216,P02,Prensa,A,9.838342239017658,69.55492771851718,0.8708775974932278,Correctivo,0.6112808956532385,188.90384194215895,1
M0217,P08,Fresadora,B,3.173095506839377,106.42214036743042,0.8069153093290173,Preventivo,0.5300840248883054,381.6017970792849,1
