id_maquina,id_planta,dia,tipo,fabricante,antiguedad_anios,plan_mantenimiento,tipo_intervencion,carga,temperatura,vibracion,degradacion,coste_euros
M0015,P05,125.00123238457115,Prensa,C,6.0921858836514415,Preventivo,Correctiva,0.9303300770374525,49.02620290783569,1.1860134048434445,1.7301773597737535,1817.8514257463512
M0016,P08,501.58898773024436,Torno,A,5.821312836203055,Correctivo,Correctiva,0.7176369561408625,39.681832589250114,2.9992939178376377,1.7400458606442764,1078.1845000140913
M0017,P11,344.74361212649035,Torno,C,5.304020849341996,Preventivo,Correctiva,0.7616027194274765,34.257157464405545,1.5202711879095747,1.8978075763047577,1008.7301531517217
M0018,P12,24.0765879339749,Torno,B,2.781084546250715,Correctivo,Correctiva,0.8952613753824719,35.20632154689893,2.622545704406627,6.520177844477315,1515.6112712776605
M0019,P09,75.67685047462504,Fresadora,A,3.372700172238717,Correctivo,Correctiva,0.8978747641705174,47.98228433381663,0.7991494764070243,1.609337068151965,699.1328834849966
M0020,P07,304.7331421935399,Fresadora,C,8.649062527785988,Correctivo,Correctiva,0.6711362776653318,27.848189777433923,2.102696476308206,2.0238815085325257,1004.0039933138673
M0021,P05,274.8668761837161,Prensa,B,3.0406027414430703,Correctivo,Correctiva,0.7837218092744042,43.29005252880816,2.2210194633647236,3.664480241519269,1427.151270573242
M0022,P06,430.9283748752235,Fresadora,A,2.028698153742428,Correctivo,Correctiva,0.8728651048064231,42.81379346920119,1.1661038142372382,1.6536870186683206,475.4612677593382
M0023,P05,198.71850091788409,Fresadora,A,4.7892523159399465,Correctivo,Correctiva,0.7992171564002443,42.401802275178795,1.0991559021786301,1.7252866478522761,550.9519500773357
M0024,P03,180,Prensa,A,2.698329876376948,Preventivo,Preventiva,0.89404313621763,36.58050282298848,0.9593046075724163,1.5397346111265378,1057.9634632732311
M0025,P10,180,Torno,A,7.452364233803496,Preventivo,Preventiva,0.6631566290547722,38.763845759920684,1.3424995303609957,1.300705919039692,681.8771400596112
M0026,P06,450.8650269290923,Torno,B,3.6163526486612394,Correctivo,Correctiva,0.6300450091763876,40.8334792181756,2.081678611429493,3.537469243120511,589.0445522486148
M0027,P04,578.4105529520812,Fresadora,B,4.7553232892123525,Correctivo,Correctiva,0.5156043036857977,37.921713666970426,1.4901959833951557,1.2627962654774365,551.9826872076907
M0028,P03,397.4762246742603,Prensa,C,7.367135546054475,Correctivo,Correctiva,0.7870040868965642,35.63508042045191,1.6823856914556845,1.2843304418502903,676.6506783719412
M0029,P06,180,Torno,A,5.00336983701533,Preventivo,Preventiva,0.7383167467576712,41.011397548578,1.5803431238199088,1.0454859711184805,234.1637836922112
M0030,P04,520.0617523600044,Torno,A,8.11606428626274,Correctivo,Correctiva,0.42656714512901756,38.44056714825682,1.1005458645491035,2.05753851890211,554.9579164075532
M0031,P02,94.07395170236849,Prensa,A,4.74763175846508,Preventivo,Correctiva,0.5516706992288468,34.47596005373028,1.5064914073949325,2.51291616143083,1158.7092115987375
M0032,P10,11.069157421550273,Torno,C,10.776875159801651,Preventivo,Correctiva,0.48821053256538133,35.73060530120592,0.9804212128755279,1.2503039951378419,1643.1695912128132
M0033,P11,180,Prensa,B,2.510787789879508,Preventivo,Preventiva,0.6657640774729338,37.59747893459844,0.7680252327262347,0.5462512506771725,394.16043567441733
M0034,P04,498.5649738344637,Prensa,A,4.714917600992085,Preventivo,Correctiva,0.6378724021159732,40.76575014392037,1.51889206158187,3.395240911830797,1966.3987734556142
M0035,P04,72.48269269608922,Prensa,B,4.484773901258052,Preventivo,Correctiva,0.8527263151897505,44.49957298206537,1.9334734894243568,5.348179991910484,1968.4014398184481
M0036,P01,342.79949915595046,Prensa,C,3.38967589516543,Correctivo,Correctiva,0.6974646476615274,34.08548909791986,1.7400942992294404,3.798278096302672,1339.0382192034258
M0037,P02,711.1861750084292,Torno,C,2.5285561459695245,Correctivo,Correctiva,0.33910076874047296,24.933888418724525,0.4063113321662517,0.6815272676242488,401.1968046722433
M0038,P04,105.56687191030213,Fresadora,A,4.900249738591778,Correctivo,Correctiva,0.612244055516815,38.97418791474561,0.6817704104980844,1.7044717854819573,1004.6408404965513
M0039,P12,180,Fresadora,A,8.869407380168653,Preventivo,Preventiva,0.7014492908019837,30.26257960258481,1.470560001971093,2.618014937036435,738.208980200121
M0040,P08,137.9378007457144,Torno,A,2.5127015268672563,Correctivo,Correctiva,0.6974489953043662,42.58985724392339,0.5556296201648753,1.133529409077625,348.3002968875755
M0041,P05,180,Torno,B,3.1886881940448855,Preventivo,Preventiva,0.8817173521842783,46.69019524672078,2.1888389512700597,2.485670337385884,896.090713639561
M0042,P08,492.21612132495954,Torno,A,5.9725294156775215,Correctivo,Correctiva,0.7583455697774575,43.9812104290262,0.9961423829718238,1.8911218314168152,623.1969557809163
M0043,P08,625.8958274802457,Fresadora,A,7.491630056812635,Correctivo,Correctiva,0.5666405262897577,38.2595071186951,1.5250608802935506,3.0680291388878853,1214.134162270947
M0044,P05,360,Prensa,B,5.35652695073942,Preventivo,Preventiva,0.623811906013607,41.58353241958421,1.9476852288327144,1.0618665532193965,371.2815260206649
M0045,P12,180,Fresadora,B,11.13454474857298,Preventivo,Preventiva,0.39958256392661984,28.68997311457408,1.5721719528668958,0.9486679401865027,1221.349471581758
M0046,P09,260.1847342260438,Torno,A,11.768860369565733,Preventivo,Correctiva,0.5262697822871839,30.767490108530804,1.6565824335832005,0.839419374786197,517.5144894066838
M0047,P08,135.57886511798964,Fresadora,A,5.99299021868824,Preventivo,Correctiva,0.8306542311752422,43.57503896799115,2.7105004802143835,3.498020638736104,1168.9085648201628
M0048,P03,180,Fresadora,B,7.145679655470651,Preventivo,Preventiva,0.5892376322025992,33.99902186626595,1.0494906940954734,0.4533855342931457,272.6128766319463
M0049,P05,63.126702880436,Torno,A,6.463881747589564,Preventivo,Correctiva,0.8282672626912772,47.29828735264128,1.5836002922735064,4.186987114626932,851.2449482805245
M0050,P10,259.67547739616396,Torno,B,5.802749045046946,Correctivo,Correctiva,0.794694474455851,34.045421931655355,2.7206335806584283,1.6830340971275555,975.863236017548
M0051,P11,55.20840829837027,Fresadora,B,2.996682794433264,Correctivo,Correctiva,0.7733704093794512,40.92700655147079,0.7586703251060105,1.8949275955420208,1842.6981853260422
M0052,P02,180,Prensa,A,3.8041683872144434,Preventivo,Preventiva,0.8805254137405226,38.74628372992321,1.5281290989482172,1.349542579671109,475.8765372908824
M0053,P09,180,Prensa,A,7.696859389260662,Preventivo,Preventiva,0.6178889981513652,36.413953303392226,1.6068939538228817,1.8849896092597778,536.0575667190304
M0054,P10,172.93374949592672,Torno,B,4.927223786435483,Correctivo,Correctiva,0.6595517837197606,33.01172602550087,1.0568567240588482,1.8279922466041307,702.4627787072676
M0055,P04,57.129413228597954,Torno,C,11.31518606273222,Preventivo,Correctiva,0.8692894063799876,44.152211421278075,4.439975364213037,4.974146524363548,2871.5698359931166
M0056,P07,170.01424103571708,Prensa,C,4.521456290007693,Correctivo,Correctiva,0.7181647043057875,32.78161944410094,1.6987283233687354,2.5012765746500505,1963.292358971577
M0057,P03,360,Prensa,B,1.7459622884994719,Preventivo,Preventiva,0.8856260257440324,39.06157086122869,2.053899098994172,2.095351644454785,703.4794648720934
M0058,P09,58.43982595720347,Torno,A,20,Preventivo,Correctiva,0.5999814842408986,40.140357596463566,1.9115110831536586,1.477628027280744,1299.1858795747041
M0059,P04,7.0702104319771895,Fresadora,A,1.4684570387153475,Correctivo,Correctiva,0.9771354484318608,46.560474968430405,1.5075776401363967,2.1306114303014403,1416.969693396869
M0060,P12,28.219735568453604,Prensa,A,3.5431386948621144,Correctivo,Correctiva,0.6561658884273281,31.052542263706073,1.4091725831282886,1.7187647973278866,1981.6618165540167
M0061,P04,180,Prensa,B,4.410234241187592,Preventivo,Preventiva,0.7431893511957217,41.052392336636125,1.5100272777550199,0.5816474853438046,776.3933110486332
M0062,P06,448.6857726459158,Fresadora,C,3.9842148462687548,Correctivo,Correctiva,0.662624238592646,45.861993560305415,1.0792353795078664,2.1261263129123624,835.8212318862984
M0063,P11,180,Prensa,A,4.894606260551118,Preventivo,Preventiva,0.3325294578658426,36.02123716832247,0.9705389616152337,1.4725254013673377,244.40151026784656
M0064,P02,74.08754248943038,Torno,A,4.603555587632476,Preventivo,Correctiva,0.720456193640936,40.115469371285364,1.474941402569935,1.9600798653668454,1800.2310982726622
M0066,P08,323.9818545007769,Fresadora,B,7.848473540204706,Correctivo,Correctiva,0.5159272423478871,34.533897420479356,0.8083731422828601,1.1040284599924721,256.6089469189464
M0067,P10,164.45000074701352,Fresadora,A,4.070648403622724,Correctivo,Correctiva,1,45.780211427648815,1.8588464449350648,2.290214791440402,848.9477191652692
M0068,P12,348.71026096738655,Fresadora,B,19.351084912748888,Correctivo,Correctiva,0.9071299919417125,34.410301715007634,8.232782905590703,8.584764256289798,4178.37174608483
M0069,P12,111.15968758158144,Fresadora,A,4.762536230945671,Correctivo,Correctiva,0.3633565027695577,28.6048753082199,1.7561163719289,1.9619803455245337,1026.9131176939652
M0070,P11,180,Torno,C,5.927149571619462,Preventivo,Preventiva,0.48884394318153845,36.81653561669063,0.9078003330314216,1.0440442749832533,638.2136765209241
M0071,P01,180,Torno,B,6.444019784627276,Preventivo,Preventiva,0.45749166424350723,27.622969566544832,1.164430925968814,0.8283048663557377,757.1453217974052
M0072,P11,84.08168048858423,Prensa,B,9.893172508224733,Preventivo,Correctiva,0.8165060425810992,45.76276069133742,1.5727192627114535,3.5692324308990453,1180.9776648393995
M0073,P03,445.8668859192626,Torno,A,4.027659847337624,Correctivo,Correctiva,0.6365863289980492,35.25277580168548,1.9166627276812127,2.4016522323635163,854.5569873803346
M0074,P12,168.38507725257588,Fresadora,C,7.787889013114171,Preventivo,Correctiva,0.4098496046426976,25.900946958431383,1.0442985764321173,1.0521869356963338,970.8604131283497
M0075,P11,180,Fresadora,B,7.3931681761388015,Preventivo,Preventiva,0.8316567492907134,44.82142460937277,2.6209710502781185,2.211224267749197,1068.3781865266192
M0076,P06,476.62568821572575,Fresadora,A,5.22514304660673,Correctivo,Correctiva,0.9135168323124825,47.6343039484758,2.719717634574836,3.749653002771452,1746.8210814612323
M0077,P02,180,Prensa,A,3.02043780870234,Preventivo,Preventiva,0.921425263250801,43.983296574750256,0.9574967168518939,0.6979867693831562,732.0905104627448
M0078,P09,180,Fresadora,B,8.192752817890492,Preventivo,Preventiva,0.6655123017842114,36.45014723714842,1.5043719294746112,0.8200042284908052,461.19595594445406
M0079,P01,433.987992405002,Prensa,C,10.684085958258162,Correctivo,Correctiva,1,43.56098522343081,1.9554372051819342,2.772984656978111,1094.8229046585645
M0080,P08,485.1706778053899,Torno,A,12.940299997028207,Correctivo,Correctiva,0.6275540302177909,43.01084114425508,2.6672409579155123,7.311360302935564,1519.0981346796484
M0081,P08,171.04998872521332,Torno,C,5.8909669406180285,Correctivo,Correctiva,0.7367595155844695,38.89560096185376,1.2028681765508171,1.585013620868692,803.2952977443871
M0082,P03,180,Torno,C,5.391587206053199,Preventivo,Preventiva,0.9393702640890288,40.54656210965213,1.5836503110170495,0.64466381302714,292.30066715064606
M0083,P08,180,Torno,B,11.555468754991626,Preventivo,Preventiva,0.8628975539181334,40.86899516251921,2.2448171523997464,1.3161218281901674,501.5024763852439
M0084,P04,96.57969379569863,Torno,A,8.461051258896488,Preventivo,Correctiva,0.9568192552530614,48.24330304657946,2.0728715686199752,4.449863088325234,2285.9914828708
M0085,P02,188.78867388254085,Torno,B,7.147260462787737,Correctivo,Correctiva,0.988734240883588,40.61124747802762,1.4736102789888095,1.669276665470061,1119.084542481525
M0086,P07,366.4872410710927,Torno,C,9.759823526994483,Correctivo,Correctiva,0.6721417014983404,28.735668534892262,5.274431619225074,4.228235469641433,2623.203266648193
M0087,P09,227.83782230243207,Fresadora,A,7.280461413089585,Correctivo,Correctiva,0.6203123221081099,33.457561466002545,1.0594489196480543,2.476391189237243,1746.532954199391
M0088,P05,360,Prensa,C,3.96077508249624,Preventivo,Preventiva,0.7946320621221925,45.725245144077356,0.6981954996280049,2.009682549140245,796.4456318642383
M0089,P09,68.68515473141399,Torno,C,12.834465300794255,Correctivo,Correctiva,0.5710525025586477,39.95972138962089,2.5834886110740793,2.4596222374026397,2034.9833390059812
M0090,P12,226.7623909973775,Torno,A,2.176024464941202,Correctivo,Correctiva,0.5816820820067815,28.411044774454655,1.1332152356938898,2.100987401145469,790.3130873040128
M0091,P06,25.86243716774274,Prensa,B,14.982291640005961,Preventivo,Correctiva,0.5459596760322962,41.7308067447073,2.2871022561233096,3.0937505835137666,2473.8387864444176
M0092,P11,201.51604639935923,Fresadora,A,8.974074479496648,Preventivo,Correctiva,0.3942810296853787,34.766993841942316,1.0467576934337006,1.7849735318526765,854.6980105683501
M0093,P10,163.69316446442593,Prensa,B,10.344527221407697,Preventivo,Correctiva,0.9521705262363239,39.60968005093316,1.9716766422136072,2.8856465514625538,1006.16750953221
M0094,P06,443.17325235536686,Prensa,B,5.270485651998612,Correctivo,Correctiva,0.5508620783887533,41.883015690169714,1.9302116076544202,1.9987524684704,2253.0503185484567
M0095,P05,130.89632857537657,Torno,A,4.817496870619122,Preventivo,Correctiva,0.5655677291715239,42.3480438009439,1.1110671412283806,2.0408987251853272,1105.1323126610064
M0096,P10,180,Fresadora,B,4.071369495438145,Preventivo,Preventiva,0.7314396773624716,37.12263287218613,0.672603245891373,0.5993873592750271,1079.903278133868
M0097,P09,147.29768686670218,Prensa,A,7.980268037677096,Correctivo,Correctiva,0.7925123478720386,44.43716157370143,1.4610369983323706,4.084946523114252,1928.5153077658751
M0098,P10,142.5677715071246,Torno,C,9.988299747125437,Correctivo,Correctiva,0.8169312920859688,42.941873086294486,1.7486604065270217,3.49520333170502,2329.149158328871
M0099,P02,132.8614363764637,Fresadora,B,8.104415708823048,Preventivo,Correctiva,0.6034492513903809,37.587215655896124,2.3982362336097705,1.6499785015120318,663.0337207844317
M0100,P04,460.39593860845815,Torno,C,4.889372453995616,Correctivo,Correctiva,0.8162495916614009,45.91191481710294,2.216211384018082,4.8555939518314215,984.8740966946083
M0101,P12,414.65070122107744,Fresadora,B,3.3217175460302153,Correctivo,Correctiva,0.5104832940693301,25.77453562290594,0.7581001137546934,0.5135507879422853,374.4078755178971
M0102,P08,180,Fresadora,C,4.468790113655018,Preventivo,Preventiva,0.7949554865264244,42.22731296263317,2.058532900731543,2.2838669513942973,871.8880120510091
M0103,P06,9.9151103275745,Torno,C,20,Correctivo,Correctiva,0.7008702048961665,49.69130287526157,8.244093508901685,7.959664514688467,5446.7141691338
M0104,P10,180,Fresadora,C,6.678728571150022,Preventivo,Preventiva,0.6525108769077803,33.26752217735859,1.7926739394724722,1.0749524499732148,512.609624275356
M0105,P04,74.40520867220557,Fresadora,A,8.067260608019007,Preventivo,Correctiva,0.7484369234377117,42.73872903555277,1.7453914216616973,2.4117464229139713,994.6807430889676
M0106,P09,104.986265990679,Prensa,B,7.179305199197942,Preventivo,Correctiva,0.8884459268293936,40.648034221342485,1.5166926971442414,1.9880525539944995,1596.7741022145372
M0107,P12,676.1099081149375,Fresadora,A,4.148155349261559,Correctivo,Correctiva,0.6344644930349783,26.81133301452194,2.7882985390317505,3.558615684281546,673.4501778374131
M0108,P01,372.729559356481,Torno,A,4.925556259020791,Correctivo,Correctiva,0.7340386111190157,39.92251230360324,0.9690295920716289,3.4005229010089977,1468.5039125349101
M0109,P03,432.59753106104057,Fresadora,B,3.5727121669023774,Correctivo,Correctiva,0.6867047278002762,32.84632441391555,0.956995581652094,1.8752108470580293,1243.3539635421137
M0110,P11,97.05624007097244,Torno,A,6.194085909321213,Correctivo,Correctiva,0.7819920005871921,41.85185310261196,0.9453670922400553,2.7246077196452245,1263.373564247502
M0111,P10,382.51703927614136,Prensa,C,4.877681652759415,Correctivo,Correctiva,0.7966983336628586,40.910594564032436,1.9378654335083934,2.6565314959815907,1443.8498073732087
M0112,P10,83.48928767422038,Prensa,C,7.273332516933685,Preventivo,Correctiva,0.870947252689291,40.37147065176147,1.564660377285407,2.9018217697874094,1371.749116690793
M0113,P08,115.86362948973688,Prensa,C,16.350531505848096,Preventivo,Correctiva,0.8360982482434982,44.73070604310463,2.247609447284026,4.350776674352748,3042.0658305644192
M0114,P03,306.29270160714094,Torno,B,10.12139623914157,Correctivo,Correctiva,0.7425594710460158,34.44012457601183,2.8972022432676487,2.651173175662986,720.7066155603418
M0115,P12,360,Prensa,A,3.577540084848767,Preventivo,Preventiva,0.7437143396599896,26.800883002251616,1.2102529026765407,1.4577335474564392,829.0067016269642
M0116,P04,160.5812013406507,Torno,B,9.10616081409687,Correctivo,Correctiva,0.7848634428494563,42.37554494745343,1.8267010851659697,2.8021356819044074,1565.2875031532503
M0117,P10,180,Fresadora,C,3.345795967651269,Preventivo,Preventiva,0.5419861160794832,36.086598017919464,0.9503929162656855,0.5824349515642422,368.6812063209192
M0118,P06,98.40364803520787,Fresadora,B,4.551380738063603,Correctivo,Correctiva,0.8143275404830816,46.6876634894576,1.5971846323476928,1.6390938073592036,903.8039795824209
M0119,P11,27.372317339010376,Fresadora,B,9.538178591558436,Preventivo,Correctiva,0.8756641347380596,43.898245200195646,2.712263788504566,5.371356902010107,1676.8866405026658
M0120,P02,180,Torno,B,2.596049976691033,Preventivo,Preventiva,0.783585856362465,34.18070294708023,0.706647826468246,0.3781374697259074,309.65315588054074
M0121,P10,360,Fresadora,B,5.785238692239957,Preventivo,Preventiva,0.7334279332879954,37.7676002251714,1.3147028176272317,3.1449883367431286,898.23541702169
M0122,P12,540,Prensa,C,2.913848707534531,Preventivo,Preventiva,0.47819644558667246,30.009000615505315,1.8229385277455123,1.4509458010696543,1299.1681192477026
M0123,P10,180,Torno,B,7.900258847664934,Preventivo,Preventiva,0.798363094469075,37.82359602188576,2.2350038969908574,1.8857083514759732,453.0616933156876
M0124,P03,180,Prensa,A,5.035775943386538,Preventivo,Preventiva,0.6151663296331962,33.715347957900164,1.1919063684791564,1.4184977042919729,1095.4380569923194
M0125,P10,466.7734212804554,Torno,A,4.155334739912232,Correctivo,Correctiva,0.5521977473779834,34.621413026453276,0.6188511766824172,1.8219451064178698,935.8804619984314
M0126,P01,360,Torno,B,5.129164774103795,Preventivo,Preventiva,0.6584369800676215,31.835568332956413,1.6740485743413842,0.9014593174405157,927.4258260180316
M0127,P06,536.0192520235801,Fresadora,C,7.25835432094013,Correctivo,Correctiva,0.9160162910359143,47.16515349638531,2.451505428134998,2.209481180422692,1865.246056586883
M0128,P06,360,Fresadora,A,4.63949274060231,Preventivo,Preventiva,0.7094418977696622,41.09360386464968,1.870266499241451,1.3361342082846537,1139.9728598437275
M0129,P12,238.29388438729856,Fresadora,A,7.307611140749406,Correctivo,Correctiva,0.8079573139737177,36.3729558062926,2.195861637725193,3.8519119491030187,1686.2786498030334
M0130,P09,180,Torno,A,5.194158323269781,Preventivo,Preventiva,0.4195740318313221,31.52250915121014,1.1883225224163498,0.8453492888042776,1072.0057062607543
M0131,P03,246.0131642526517,Fresadora,A,2.7177257133338455,Correctivo,Correctiva,0.4372194081984077,31.715702773692723,1.3701561094834291,1.4254687670612274,801.3177351121565
M0132,P08,20.1108693363308,Torno,A,2.7984948848499056,Preventivo,Correctiva,0.9690001468610485,45.557130605048314,1.5635641206111468,1.901654322191601,429.1488636941491
M0134,P04,284.58303977072177,Torno,A,10.203131529522233,Correctivo,Correctiva,0.6207293919321994,39.70791391903467,2.968320195397611,4.41817952199735,2172.068225769273
M0135,P06,443.2805806033032,Torno,A,2.177942079372241,Correctivo,Correctiva,0.4878215302319611,41.934799006680514,1.1970813151864679,2.0491574528508143,554.9817859067521
M0136,P08,7.581829270354798,Prensa,A,8.06524162020198,Preventivo,Correctiva,0.8617118568124269,47.68920051070921,1.521517838452525,1.4154692245225033,781.6421556232742
M0137,P10,123.37146996654596,Fresadora,C,9.040717536974752,Preventivo,Correctiva,0.5696640921399091,39.06061553166803,1.79516579297803,1.948160282128083,1173.6966424191369
M0138,P06,177.25750418579327,Torno,A,10.44538830420348,Preventivo,Correctiva,0.9120546123055381,48.538089907138776,4.14895425371456,4.3665268312538705,3570.5243339327685
M0139,P02,153.18673655046004,Prensa,C,5.697711209019035,Correctivo,Correctiva,0.8184132180649684,42.29885475137547,2.16345336184822,4.7865072257647405,2437.0390934422303
M0140,P10,265.3702187389519,Torno,C,3.13213294396361,Preventivo,Correctiva,0.8200976715652094,40.88621382186688,0.8976360194371851,1.1177757501891146,723.4928809693967
M0141,P05,130.12025177730135,Torno,A,17.41170533452568,Correctivo,Correctiva,0.8276951029212246,50.588954812131476,3.8223633748013897,4.5880260861864,3636.2023497127952
M0142,P11,294.1139211590678,Prensa,A,3.9271523192959714,Preventivo,Correctiva,0.4510804597754418,34.81021228546925,1.2039237180603248,1.2924756618397368,525.1330967033042
M0143,P03,488.3031400760312,Prensa,B,4.758295114405047,Correctivo,Correctiva,0.44294343634708144,33.05022573309293,0.42223041130441763,0.901466412380308,644.5127796503933
M0144,P10,69.96969815537231,Torno,C,9.604565382871902,Correctivo,Correctiva,0.7997927318931705,42.754223242283544,1.3060402610768032,2.0556378526271497,695.2019264112415
M0145,P06,188.73923487431006,Torno,A,5.226573874864764,Correctivo,Correctiva,0.9334425291022969,45.740808078571554,3.242588871578908,3.35702021316405,1019.3204170552788
M0146,P11,211.63637778803982,Fresadora,A,3.208082200411906,Correctivo,Correctiva,0.622371795587928,38.89658094774005,1.8532769332822867,3.6969931875254565,1492.125839838801
M0147,P10,180,Torno,A,9.681779263827897,Preventivo,Preventiva,0.5266669110414922,39.28377199934792,1.1308297416385051,0.5774085503300018,1234.8438167000404
M0148,P11,561.2928787675434,Prensa,C,2.347988338622527,Correctivo,Correctiva,0.9284067316913468,40.846166506937536,1.9888121244318673,3.174255615061904,2075.949357733428
M0149,P06,360,Torno,B,2.725441103088762,Preventivo,Preventiva,0.4103169740079365,37.691533978848526,0.9546841546641147,0.657642183164116,300.068111781968
M0150,P04,326.769477483699,Torno,A,7.28258637546772,Correctivo,Correctiva,0.6460530043828404,40.46576163902622,1.236540379156534,1.668181407905957,655.1867328726655
M0151,P07,404.80405342969755,Fresadora,A,8.275430814806633,Correctivo,Correctiva,0.8679992609046177,35.03511110326197,3.6599010904053193,3.576275165839538,1581.9235723983168
M0152,P04,692.7655418459702,Fresadora,B,7.430157699257954,Correctivo,Correctiva,0.5568519631654302,38.1815659623878,1.4611337460936153,0.8307721896142002,527.744341678745
M0153,P08,18.346340207158242,Prensa,A,18.004798731859495,Preventivo,Correctiva,0.8380812153279652,46.89104318102805,3.8767403752096956,5.018089337793036,2734.2252233332
M0154,P08,152.62559030389502,Prensa,A,7.896247207114936,Correctivo,Correctiva,0.5674941471498164,40.97319505277782,1.2122361709540759,2.638916900608634,1367.859018873893
M0155,P02,180,Prensa,B,6.92147351543172,Preventivo,Preventiva,0.8390414794901727,38.205268501538434,1.482743452287097,2.9217249368723346,995.0933361137713
M0156,P08,31.89018970588417,Torno,A,8.739178333118272,Correctivo,Correctiva,0.7966535686654388,42.49388986658516,1.967552565600733,2.3826168479424203,1128.2151195198169
M0158,P03,180,Prensa,A,4.783166326633659,Preventivo,Preventiva,0.93430553874203,41.890317822163766,0.9196849823207649,1.7349200491785024,1209.4500966296714
M0159,P04,180,Prensa,B,6.115646965707167,Preventivo,Preventiva,0.29909543034281266,33.86405816273113,1.0731585244942545,1.0971684791846301,656.6683622075342
M0160,P11,87.57495772131297,Prensa,C,17.104263173516014,Correctivo,Correctiva,0.5646187399482131,45.058736066872996,2.89291675990385,4.1480136692199965,1792.1539343450424
M0161,P02,561.131174366566,Fresadora,B,6.142082366131382,Correctivo,Correctiva,0.6567880623225599,36.94010509384081,1.3709900589305515,1.9686398825249178,760.1784009078068
M0162,P09,336.73311944564193,Torno,A,2.5850144738197507,Correctivo,Correctiva,0.7539280073347073,35.29169061926761,1.672058436250423,1.933675533904986,777.4245206944403
M0163,P05,145.54760805521738,Prensa,B,6.1071040774742675,Preventivo,Correctiva,0.409777262575802,40.745884213624606,1.0161615963202089,1.7094467460352483,759.2691135020723
M0164,P11,373.4380665630528,Torno,B,5.0163453623413305,Correctivo,Correctiva,0.5901180346681348,36.54801785106185,0.468431068936951,0.8889724463035419,383.16336973270865
M0165,P11,54.577125118074214,Prensa,A,8.625512629116704,Correctivo,Correctiva,0.5651529897708224,40.517997544651955,0.7014571423535503,1.392775627464803,956.9622407931236
M0166,P10,225.9485906713441,Prensa,A,7.282422644606865,Correctivo,Correctiva,0.7902047233751003,42.144670541478675,3.3475829253585747,2.9278789175381035,2803.349324062316
M0167,P05,180,Torno,B,5.92856501203528,Preventivo,Preventiva,0.5638890544306228,44.092263589119746,1.549477335076477,1.2344434467288372,671.2975099727098
M0168,P08,368.4014242185988,Fresadora,C,4.654646698925344,Correctivo,Correctiva,0.6806115600865974,36.20931543644511,2.3188629087104027,1.9562027351447784,1700.8563012658312
M0169,P05,161.90534093325493,Prensa,C,8.069772146796728,Correctivo,Correctiva,0.6312325117660397,37.56802246162379,0.950851731356084,1.0650268134264582,1292.0055339976566
M0170,P11,130.8455960721426,Prensa,A,3.605147048236442,Correctivo,Correctiva,0.927592468468962,41.271581660015556,1.0228035144823882,0.9282436642293238,440.36922303950104
