"id_poliza","k","t_k","coste_k","anio"
778,1,0.8855,3871.32,1
778,2,1.2001,1757.32,2
778,3,1.8586,1049.73,2
778,4,2.3292,2220.49,3
781,1,0.7148,1514.36,1
791,1,3.8345,1773.12,4
801,1,8.3823,2025.31,9
811,1,3.7609,3124.38,4
813,1,3.7271,1568,4
814,1,1.5607,214.62,2
819,1,5.0411,4892.06,6
820,1,2.6804,1952.28,3
829,1,2.5521,1308.55,3
829,2,4.3627,1852.74,5
835,1,0.7114,5571.26,1
835,2,1.3031,8114.7,2
835,3,2.7264,1175.79,3
843,1,0.8591,357.21,1
843,2,1.1754,3577.16,2
844,1,0.7267,2610.96,1
845,1,0.7913,5138.96,1
852,1,0.9109,5104.97,1
857,1,0.4715,1392.74,1
860,1,1.4996,816.6,2
862,1,2.9758,686.98,3
869,1,1.9835,1336.2,2
869,2,2.1644,123.51,3
874,1,2.125,602.23,3
874,2,2.2957,1870.68,3
876,1,0.8296,2089.01,1
876,2,2.0695,51.47,3
876,3,3.3671,578.75,4
876,4,4.1294,3828.79,5
876,5,6.0299,1947.24,7
876,6,8.0825,882.73,9
882,1,1.7565,3561.8,2
882,2,1.8318,1534.82,2
886,1,3.1931,312.69,4
894,1,2.9955,1372.93,3
894,2,7.4907,481.34,8
894,3,8.7623,612.41,9
898,1,5.5365,2798.22,6
899,1,0.6353,1264.41,1
901,1,1.5945,2449.47,2
901,2,3.7492,1081.88,4
902,1,0.399,1329.33,1
904,1,1.3068,1274.19,2
904,2,2.2036,993.67,3
904,3,3.341,1864.87,4
905,1,0.7611,632.51,1
915,1,0.7359,1199.79,1
923,1,0.5902,920.04,1
923,2,1.5649,2220.98,2
924,1,1.5693,5615.07,2
932,1,1.7171,509.06,2
932,2,2.7871,1836.93,3
933,1,2.406,365.5,3
935,1,4.2981,2124.73,5
937,1,3.9783,458.58,4
937,2,5.1988,3336.62,6
944,1,5.3515,1075.51,6
945,1,0.8276,226.15,1
946,1,3.9951,2302.85,4
949,1,0.0254,2865.1,1
956,1,7.5438,478.88,8
957,1,1.1499,380.93,2
962,1,1.6512,200.13,2
964,1,0.0581,387.21,1
964,2,3.2418,740.45,4
968,1,3.1051,1800.65,4
975,1,2.8624,778.43,3
976,1,2.512,2200.43,3
981,1,4.2025,3808.31,5
981,2,6.2465,1572.74,7
982,1,0.283,2187.02,1
985,1,1.4592,2219.01,2
987,1,0.2834,216.82,1
996,1,2.4081,1397.75,3
998,1,1.6575,1328.46,2
1001,1,4.6172,6589.66,5
1001,2,5.4249,1213.75,6
1001,3,5.5679,224.71,6
1019,1,1.3788,1131.96,2
1025,1,4.2857,3576.64,5
1029,1,1.8322,1218.97,2
1045,1,0.1546,1081.63,1
1045,2,0.1599,843.73,1
1045,3,5.28,1076.13,6
1053,1,3.6258,3663.16,4
1054,1,2.0336,858.81,3
1056,1,0.6485,6478.92,1
1056,2,1.0804,8996.44,2
1056,3,2.5824,5864.2,3
1067,1,0.4819,1228.18,1
1070,1,2.4167,1862.4,3
1080,1,4.3682,137.25,5
1094,1,4.052,6556.02,5
1095,1,3.1365,382.01,4
1097,1,1.6378,1273.45,2
1100,1,4.0293,103.32,5
1101,1,0.5453,799.2,1
1103,1,3.3825,2774.29,4
1104,1,1.6571,2054.47,2
1116,1,0.1459,4208.32,1
1116,2,0.7945,2046.77,1
1118,1,2.1246,267.81,3
1118,2,3.4358,1124.61,4
1118,3,5.513,452.04,6
1119,1,2.0458,1098.42,3
1124,1,6.1954,840.91,7
1125,1,0.5835,1070.52,1
1126,1,1.707,3520.94,2
1129,1,2.2488,3317.58,3
1129,2,6.4641,4788.33,7
1135,1,7.0206,2992.04,8
1135,2,7.9276,265.77,8
1138,1,0.303,116.79,1
1145,1,0.4579,580.12,1
1152,1,1.7961,218.48,2
1152,2,2.9793,2681.96,3
1154,1,0.6599,660.12,1
1169,1,2.5956,2658.71,3
1173,1,1.9919,1630.79,2
1173,2,2.4793,2097.32,3
1177,1,3.7688,213.33,4
1177,2,4.2911,3686.33,5
1186,1,2.7163,3142.38,3
1191,1,2.6953,1853.18,3
1191,2,2.9712,511.12,3
1193,1,0.5271,7213.66,1
1196,1,0.6927,2073.89,1
1196,2,2.6747,1054.22,3
1206,1,3.0039,1591.44,4
1208,1,2.479,314.47,3
1208,2,4.7015,620.82,5
1210,1,3.7919,2181.66,4
1211,1,1.6254,4344.88,2
1213,1,0.7055,939.13,1
1216,1,1.0721,1782.3,2
1218,1,0.0475,723.29,1
1219,1,1.6839,4825.18,2
1219,2,2.3821,2296.32,3
1219,3,3.0753,4102.94,4
1219,4,4.212,827.08,5
1221,1,4.9886,3032.83,5
1231,1,2.081,1959.85,3
1231,2,3.0738,3475.06,4
1233,1,4.2418,2864.19,5
1234,1,0.4233,640.64,1
1239,1,0.6487,407.7,1
1239,2,0.8899,1157.38,1
1239,3,4.5877,280.64,5
1239,4,5.3579,1194.07,6
1239,5,8.3285,1765.67,9
1241,1,0.6187,671.29,1
1246,1,0.9236,10168.55,1
1246,2,1.3671,5266.95,2
1246,3,1.8817,5193.62,2
1246,4,2.2451,7053.48,3
1248,1,0.4525,5535.27,1
1248,2,0.5623,1959.47,1
1250,1,0.3479,2343.19,1
1253,1,2.6536,1343.24,3
1255,1,0.9643,4979.78,1
1256,1,0.798,3024.44,1
1256,2,1.7704,3139.97,2
1256,3,3.7874,4936.52,4
1257,1,1.3469,88.99,2
1259,1,1.1723,547.99,2
1271,1,3.4254,352.71,4
1278,1,2.9453,2015.94,3
1280,1,0.1168,3578.13,1
1280,2,1.1784,1172.28,2
1280,3,1.6001,2912.05,2
1280,4,2.9628,1889.41,3
1280,5,3.8197,2853.12,4
1284,1,0.8485,2352.25,1
1289,1,1.3569,1979.84,2
1289,2,3.8866,2321.93,4
1289,3,5.3802,3191.92,6
1290,1,0.8693,2418.21,1
1290,2,1.4213,1477.31,2
1290,3,2.3117,85.67,3
1291,1,0.924,2952.1,1
1291,2,4.5597,1864.21,5
1291,3,5.3324,749.39,6
1291,4,7.9541,705.86,8
1292,1,2.1151,481.97,3
1303,1,3.8182,502.34,4
1304,1,2.6952,427,3
1307,1,3.9421,2676.9,4
1308,1,0.7447,1289.11,1
1308,2,4.7707,1129.66,5
1308,3,6.6632,925.29,7
1312,1,0.2721,455.81,1
1316,1,0.8842,5664.06,1
1323,1,2.9175,2979.93,3
1329,1,0.8922,2361.49,1
1331,1,3.0101,1418.81,4
1335,1,6.9246,213.11,7
1338,1,1.6064,1493.9,2
1340,1,2.1851,1637.5,3
1341,1,4.8991,432.31,5
1343,1,4.6948,525.79,5
1344,1,3.4341,77.15,4
1346,1,3.1478,1583.18,4
1348,1,2.4623,3082.48,3
1349,1,2.5289,2937.27,3
1354,1,1.2563,2828.09,2
1356,1,0.3014,3920.87,1
1360,1,3.2782,4843.52,4
1364,1,1.2373,4853.67,2
1364,2,2.1712,1995.77,3
1370,1,5.1405,3303.93,6
1370,2,7.3647,485.24,8
1372,1,0.7038,1641.85,1
1379,1,3.183,3642.47,4
1383,1,8.2911,4390.51,9
1393,1,4.4672,3829.16,5
1399,1,1.4947,1380.94,2
1400,1,1.6436,15.39,2
1404,1,3.8037,1975.35,4
1404,2,9.286,1082.59,10
1404,3,9.4576,3751.79,10
1407,1,1.6898,1311.27,2
1423,1,1.8838,299.35,2
1423,2,2.4207,3433.8,3
1428,1,5.9987,202.22,6
1428,2,6.578,2400.66,7
1430,1,0.5106,124.86,1
1433,1,1.1961,4055.86,2
1436,1,2.2153,1990.41,3
1438,1,1.7298,3253.42,2
1438,2,2.0718,383.45,3
1438,3,2.1091,886.16,3
1438,4,2.2437,2952.6,3
1438,5,3.5501,578.85,4
1438,6,4.7889,722.17,5
1441,1,6.3544,1140.85,7
1445,1,3.4307,1790.05,4
1446,1,5.2125,781.69,6
1447,1,1.3243,1017.16,2
1447,2,5.1888,715.82,6
1447,3,9.1927,3639.29,10
1448,1,3.733,578.38,4
1449,1,1.7196,725.52,2
1452,1,0.9064,2742.68,1
1452,2,1.0634,277.87,2
1452,3,1.3339,872.96,2
1458,1,1.6964,2701.8,2
1465,1,3.5482,538.96,4
1471,1,0.2436,3753.57,1
1472,1,1.3166,4255.85,2
1474,1,8.0615,1624.8,9
1476,1,2.7647,2761.21,3
1476,2,4.2288,1997.43,5
1476,3,6.3455,2264.07,7
1480,1,1.2076,881.61,2
1485,1,2.5221,984.75,3
1485,2,3.0038,1264.73,4
1485,3,3.2324,3306.79,4
1490,1,7.1536,5375.52,8
1500,1,2.5618,1253.33,3
1512,1,1.4191,1244.25,2
1516,1,5.318,1836.76,6
1518,1,4.8268,2015.99,5
1533,1,0.5573,2800.26,1
1533,2,5.7344,1763.22,6
1533,3,6.6272,541.51,7
1533,4,6.665,182.53,7
1537,1,0.8253,584.02,1
1541,1,2.0347,550.28,3
1542,1,0.0145,1028.22,1
1542,2,0.2795,1883.3,1
1546,1,3.0986,1197.33,4
1552,1,0.1553,1264.42,1
1552,2,1.385,1208.4,2
1552,3,3.8412,1062,4
1558,1,2.0929,3107.73,3
1562,1,6.3031,3041.38,7
1570,1,0.8929,1950.56,1
1576,1,3.2391,2655.02,4
1577,1,0.6885,3129.44,1
1583,1,1.4337,2927.54,2
1591,1,2.8477,5245.53,3
1597,1,3.661,2345.43,4
1598,1,0.6035,193.47,1
1604,1,0.1962,6174.44,1
1609,1,0.2115,1762.86,1
1613,1,1.1813,2526.87,2
1615,1,4.9414,522.2,5
1618,1,0.3153,1996.22,1
1619,1,2.6489,439.85,3
1619,2,4.8943,386.7,5
1620,1,1.0974,1109.3,2
1620,2,1.1581,1002.21,2
1620,3,2.8503,1429.62,3
1628,1,1.7144,1533.59,2
1629,1,0.3975,6070.34,1
1629,2,0.7752,6930.94,1
1629,3,1.3339,527.25,2
1629,4,4.2654,1397.57,5
1636,1,2.2919,4913.75,3
1637,1,0.0817,960.14,1
1640,1,1.8582,1061.23,2
1641,1,2.0142,4051.29,3
1645,1,2.8781,1664.78,3
1654,1,0.4221,3451.71,1
1656,1,1.2435,445.85,2
1668,1,2.1549,2974.89,3
1673,1,4.0248,883.72,5
1676,1,4.4937,254.34,5
1683,1,4.1265,5133.25,5
1683,2,6.0542,4536.68,7
1683,3,7.4461,2595.73,8
1685,1,1.2766,207.17,2
1690,1,7.8327,1343,8
1702,1,6.376,520.52,7
1703,1,6.6386,2213.63,7
1705,1,0.4146,4564.69,1
1706,1,0.2562,524.69,1
1708,1,1.6193,894.11,2
1708,2,1.8189,553.76,2
1709,1,1.35,288.59,2
1709,2,4.4407,941.78,5
1714,1,2.8823,2036.38,3
1714,2,3.5322,385.21,4
1715,1,1.7955,2166.85,2
1715,2,2.9753,877.84,3
1716,1,1.8556,687.43,2
1716,2,2.4147,2393.41,3
1716,3,3.6884,547.87,4
1716,4,3.7739,1750.27,4
1716,5,3.9295,241.14,4
1725,1,5.4322,1732.34,6
1728,1,0.0249,42.44,1
1730,1,0.4988,2163.7,1
1730,2,0.9613,1360.86,1
1733,1,4.0888,1783.98,5
1733,2,9.43,7624.18,10
1738,1,4.4367,763.43,5
1740,1,0.9183,1459.11,1
1740,2,0.9338,202.77,1
1740,3,0.9977,529.5,1
1740,4,1.1685,3323.42,2
1741,1,2.2944,1140.03,3
1742,1,4.8609,1491.96,5
1749,1,6.2999,3919.18,7
1761,1,3.5869,968.03,4
1762,1,2.2416,2387.52,3
1775,1,4.2463,1860.54,5
1775,2,4.7948,2271.39,5
1775,3,4.8755,3371.96,5
1782,1,1.5702,808.54,2
1782,2,1.6982,2549.78,2
1794,1,1.0438,614.95,2
1799,1,1.4457,2334.65,2
1800,1,1.3141,2062.22,2
1803,1,0.2423,3601.32,1
1803,2,0.3458,3762.19,1
1817,1,4.2473,541.03,5
1828,1,0.9995,4134.88,1
1828,2,3.1824,4412.31,4
1833,1,1.9213,1349.47,2
1835,1,0.0387,191.28,1
1837,1,4.379,635.52,5
1838,1,4.5741,5018.93,5
1840,1,0.0814,1367.44,1
1852,1,0.4571,1193.66,1
1852,2,4.2163,1586.05,5
1853,1,1.084,1004.71,2
1854,1,0.7526,5912.99,1
1854,2,3.0729,946.97,4
1857,1,2.7377,371.92,3
1859,1,0.2183,2765.96,1
1868,1,0.7883,900.58,1
1870,1,0.368,2930.38,1
1873,1,0.7357,3432.65,1
1884,1,0.78,3416.54,1
1884,2,1.7526,273.03,2
1889,1,0.5052,567.67,1
1889,2,2.8689,3681.07,3
1889,3,3.3563,2074.77,4
1889,4,3.7683,930.11,4
1890,1,3.234,3020.48,4
1890,2,5.8147,1134.2,6
1890,3,6.6554,1015.11,7
1891,1,2.247,1115.5,3
1891,2,5.385,1433.59,6
1891,3,5.5277,2477.66,6
1892,1,2.4009,1912.2,3
1894,1,0.3889,310.31,1
1894,2,2.3521,1314.66,3
1899,1,0.8471,1348.49,1
1901,1,0.7805,1071.11,1
1901,2,0.9614,1380.36,1
1901,3,1.3834,1334.13,2
1902,1,0.331,4452.51,1
1904,1,3.8133,3071.31,4
1904,2,4.7119,5414.8,5
1906,1,1.3747,1551.62,2
1909,1,1.1575,2423.67,2
1912,1,5.8111,366.38,6
1913,1,8.1127,3780.33,9
1916,1,0.598,1397.11,1
1918,1,1.3345,470.63,2
1918,2,3.7342,765.01,4
1918,3,5.1711,2647.29,6
1918,4,5.5131,778.6,6
1927,1,4.5987,445.4,5
1928,1,1.9567,494.51,2
1929,1,2.9592,853.87,3
1931,1,2.4716,838.13,3
1931,2,3.2156,2806,4
1938,1,1.876,2462.91,2
1940,1,2.0805,441.51,3
1949,1,3.2045,2716.09,4
1957,1,2.6752,2063.95,3
1961,1,0.8141,359.82,1
1964,1,2.4986,352.18,3
1968,1,1.46,3168.89,2
1970,1,2.6611,2915.75,3
1970,2,7.4806,5144.7,8
1973,1,0.8262,504.24,1
1977,1,2.1326,205.05,3
1982,1,2.0894,2109.92,3
1984,1,5.2333,1724.64,6
1984,2,6.5981,187.62,7
1991,1,1.4886,2682.76,2
1991,2,1.6619,457.84,2
1991,3,2.6818,2835.72,3
1991,4,2.9479,5158.1,3
1991,5,3.1646,3016.34,4
1993,1,1.807,2314.99,2
1995,1,1.6812,981.93,2
1998,1,1.7171,290.04,2
1998,2,2.4254,286.77,3
2000,1,1.1574,13030.54,2
2005,1,1.1823,62.2,2
2006,1,0.4378,1135.19,1
2006,2,1.7419,2822.62,2
2006,3,2.9373,2018.94,3
2006,4,3.8466,2521.3,4
2006,5,4.0424,3735.7,5
2014,1,2.4546,1096.57,3
2014,2,3.4947,623.12,4
2018,1,2.4668,1534.49,3
2018,2,2.6395,1043.43,3
2025,1,4.3198,736.84,5
2028,1,1.507,1679.51,2
2028,2,1.6626,1002.39,2
2028,3,3.3194,234.69,4
2036,1,2.3105,1866.88,3
2038,1,0.6681,465.56,1
2038,2,0.7358,2952.76,1
2039,1,0.6584,1660.29,1
2044,1,4.3135,2054.64,5
2044,2,5.5849,250.28,6
2046,1,0.0019,418.78,1
2046,2,6.5422,1299.58,7
2047,1,4.4768,1464.02,5
2047,2,7.0827,3469.6,8
2051,1,1.124,3304.38,2
2051,2,1.3985,503.81,2
2051,3,3.1346,59.21,4
2053,1,3.1419,4465.07,4
2055,1,0.3071,718.72,1
2055,2,3.2198,2909.82,4
2055,3,7.0837,1427.18,8
2057,1,1.8592,325.54,2
2057,2,5.398,2073.64,6
2058,1,0.5739,447.01,1
2060,1,8.8586,1454.67,9
2061,1,0.3528,216.78,1
2061,2,3.7712,275.11,4
2062,1,1.0838,1040.26,2
2064,1,1.0861,6505.36,2
2064,2,2.0177,2082.47,3
2069,1,4.9937,58.71,5
2074,1,3.7174,2310.46,4
2077,1,5.3006,4878.82,6
2091,1,1.4032,3652.76,2
2094,1,1.9605,229.63,2
2099,1,3.4706,1971.45,4
2099,2,5.3604,791.52,6
2104,1,0.0121,190.12,1
2106,1,1.0927,2720.25,2
2106,2,3.7756,6053.31,4
2113,1,5.5161,161.94,6
2114,1,0.2932,8650.86,1
2114,2,0.8403,1338.94,1
2115,1,0.1143,1110.71,1
2115,2,5.6247,1154.91,6
2121,1,2.3425,1385.55,3
2121,2,2.6162,1439.3,3
2122,1,1.2386,1521.24,2
2124,1,2.8622,622.43,3
2125,1,5.9813,490.96,6
2125,2,6.2452,1902.49,7
2133,1,4.5874,1477.18,5
2135,1,5.0584,873.19,6
2140,1,4.6026,792.22,5
2141,1,2.7432,5158.77,3
2143,1,1.783,1880.96,2
2155,1,1.2585,2015.27,2
2157,1,4.038,3474.16,5
2167,1,7.2979,1008.02,8
2167,2,7.4578,919.51,8
2169,1,2.9656,778.54,3
2169,2,7.5326,1735.61,8
2176,1,3.452,559.84,4
2177,1,3.37,4065.95,4
2178,1,1.337,3117.54,2
2181,1,3.3693,2814.41,4
2181,2,3.7112,532.5,4
2181,3,3.7603,1853.62,4
2186,1,2.3861,1336.37,3
2187,1,1.1697,259.33,2
2189,1,4.8334,891.65,5
2191,1,0.3308,1124.67,1
2191,2,0.742,2055.71,1
2194,1,6.1847,1911.48,7
2196,1,2.6716,3626.15,3
2198,1,0.9319,329.68,1
2211,1,1.2754,165.65,2
2217,1,0.6431,818.82,1
2220,1,2.9267,563.73,3
2221,1,3.6176,700.97,4
2223,1,0.9983,388.16,1
2228,1,0.5975,5966.61,1
2232,1,1.9495,1382.12,2
2234,1,1.5039,6509.78,2
2241,1,4.4598,2886.09,5
2243,1,2.5136,2159.41,3
2248,1,7.4329,569.8,8
2253,1,6.0153,4920.74,7
2257,1,1.5971,1720.22,2
2257,2,1.7986,378.59,2
2257,3,3.6831,5771.04,4
2258,1,2.5948,2056.61,3
2259,1,7.5092,4328.85,8
2260,1,3.3264,574.34,4
2260,2,4.3679,161.64,5
2263,1,3.549,373.94,4
2265,1,1.5788,1255.74,2
2268,1,2.2381,978.75,3
2276,1,1.2758,2019.21,2
2277,1,1.7315,1204.73,2
2277,2,1.9575,1946.29,2
2277,3,3.0577,1470.98,4
2278,1,1.7376,1076.44,2
2278,2,2.1746,7585.85,3
2284,1,3.5345,1274.41,4
2291,1,5.0717,673.04,6
2302,1,3.4427,1113.15,4
2302,2,4.6196,1511.48,5
2307,1,4.7466,846.21,5
2308,1,1.396,4044.68,2
2309,1,1.9318,753.22,2
2320,1,0.0084,608.26,1
2320,2,4.2284,2654.38,5
2320,3,4.2378,3484.88,5
2320,4,4.3981,479.55,5
2320,5,5.3166,918.3,6
2320,6,6.0326,718.77,7
2320,7,6.6125,2538.25,7
2320,8,8.4201,525.47,9
2322,1,6.4317,2326.74,7
2327,1,0.8931,2352.93,1
2331,1,0.6607,2052.15,1
2331,2,5.3235,3626.17,6
2332,1,1.3396,5923.43,2
2332,2,4.6982,990.77,5
2332,3,5.8916,1111.05,6
2332,4,6.0609,1629.87,7
2333,1,2.0671,5602.56,3
2337,1,1.883,559.51,2
2338,1,2.0081,2444.24,3
2340,1,1.9161,1696.36,2
2341,1,1.6214,1097.01,2
2346,1,2.3386,500.86,3
2355,1,2.2323,3274.11,3
2362,1,1.9948,668.75,2
2364,1,1.7195,4542.46,2
2364,2,2.0898,1667.82,3
2369,1,0.941,2012.95,1
2370,1,0.999,337.89,1
2371,1,0.1248,1529.25,1
2378,1,0.2893,4609.18,1
2378,2,1.5112,759.26,2
2379,1,1.9621,675.44,2
2380,1,2.2092,5954.89,3
2381,1,2.8267,1356.14,3
2383,1,2.8641,1760.48,3
2392,1,0.9777,2685.58,1
2399,1,2.4642,3213.73,3
2400,1,0.3686,5457.53,1
2400,2,1.9458,1364.42,2
2410,1,0.2019,64.72,1
2410,2,1.5799,943.01,2
2414,1,0.3533,2440.16,1
2420,1,4.4682,870.51,5
2422,1,4.8632,1744.89,5
2427,1,2.7252,4715.68,3
2427,2,6.159,1865.82,7
2428,1,2.169,1217.23,3
2428,2,3.3894,142.94,4
2429,1,1.8858,3860.28,2
