"id_poliza","k","t_k","coste_k","anio"
162,2,6.6311,1456.74,7
165,1,0.6699,233.36,1
165,2,3.1963,2742.03,4
166,1,2.9171,1115.43,3
173,1,3.6856,1281.71,4
176,1,0.6461,3628.44,1
176,2,1.7218,9752.12,2
177,1,0.2657,689.99,1
179,1,0.1658,1482.35,1
181,1,0.6583,678.33,1
183,1,2.4294,6629.86,3
188,1,4.9957,872.88,5
189,1,1.5766,2165.71,2
191,1,5.3517,10576.31,6
191,2,5.8503,4913.35,6
204,1,1.368,2334.4,2
207,1,0.5338,427.21,1
210,1,0.8246,1740.79,1
211,1,2.9586,2909.81,3
211,2,3.6704,58.04,4
214,1,1.9737,2593.8,2
216,1,0.1298,2899.08,1
216,2,6.4638,1400.17,7
219,1,0.6671,2585.48,1
219,2,0.7804,3369.63,1
221,1,5.7763,1743.64,6
222,1,0.8313,2669.57,1
223,1,1.2816,5688.45,2
225,1,3.6866,6119.57,4
234,1,0.4629,6385.4,1
234,2,1.3563,14519,2
234,3,3.2166,4417.24,4
235,1,1.6592,335.79,2
237,1,4.2036,278.65,5
237,2,4.6579,4446.48,5
242,1,1.6192,1972.01,2
242,2,2.6201,828.71,3
246,1,2.6365,1184.83,3
246,2,2.8569,3692.82,3
248,1,1.1586,1077.1,2
251,1,0.2565,1540.99,1
251,2,1.6868,952.08,2
251,3,2.4702,1360.42,3
251,4,2.9002,1513.22,3
256,1,6.407,701.57,7
262,1,2.6493,688.45,3
262,2,3.8194,2718.75,4
268,1,2.5682,1608.36,3
269,1,2.1104,1055.76,3
278,1,0.2491,3796.99,1
284,1,4.0268,1463.21,5
285,1,1.811,461.29,2
285,2,4.7936,1623.14,5
285,3,5.1987,6074.37,6
285,4,6.0233,7335.23,7
288,1,0.0518,2061.28,1
289,1,0.4882,455.06,1
289,2,2.8197,630.87,3
289,3,3.3462,364.54,4
290,1,3.175,7560.79,4
291,1,1.067,188.71,2
295,1,0.9222,836.56,1
296,1,0.5224,601.88,1
296,2,3.9745,86.9,4
297,1,2.9397,1470.15,3
298,1,1.5514,1951.66,2
298,2,2.8942,2379.04,3
304,1,1.7778,799.71,2
306,1,3.0541,1150.06,4
307,1,2.8728,1198.76,3
319,1,2.204,288.33,3
320,1,8.8487,2837.89,9
322,1,0.8737,1553.84,1
322,2,2.0095,1532.01,3
328,1,3.5145,638.95,4
329,1,6.1415,202.72,7
333,1,0.1138,1013.02,1
333,2,0.701,1771.88,1
333,3,1.0584,2098.67,2
333,4,5.1887,1263.54,6
333,5,5.2376,1617.82,6
333,6,7.4433,1859.44,8
334,1,1.2181,7598.25,2
337,1,0.1219,3656.91,1
340,1,0.7283,1219.84,1
341,1,0.8171,1550.31,1
344,1,1.4175,171.28,2
345,1,0.1248,1402.47,1
345,2,0.7959,2057.24,1
345,3,2.499,365.88,3
345,4,2.5229,1401.11,3
345,5,2.6619,925.31,3
345,6,3.0878,1910.21,4
346,1,1.9851,2848.22,2
347,1,6.9436,584.96,7
348,1,3.5937,1979.23,4
351,1,0.1266,5335.6,1
351,2,1.5896,6717.22,2
359,1,4.4367,1752.98,5
363,1,0.051,1109.04,1
366,1,3.0672,1557.69,4
366,2,4.8033,626.87,5
366,3,5.9089,216.73,6
372,1,4.405,1519.05,5
372,2,4.5578,556.6,5
376,1,2.4797,4596.22,3
389,1,1.4621,2020.49,2
390,1,2.6402,4776.15,3
390,2,3.7035,1380.61,4
395,1,3.0856,844.75,4
398,1,4.3177,4187.25,5
398,2,4.5831,2877.35,5
398,3,5.4656,2021.41,6
401,1,1.4005,2386.28,2
401,2,2.6636,381.82,3
401,3,3.6948,67.19,4
401,4,4.4341,873.36,5
404,1,2.1333,788.56,3
407,1,0.9529,2445.41,1
410,1,1.2589,4365.17,2
412,1,5.5008,865.45,6
414,1,1.1186,2350.06,2
414,2,4.5633,845.79,5
414,3,8.5393,377.25,9
416,1,5.618,750.45,6
416,2,6.1342,6069.07,7
416,3,7.4807,3582.56,8
417,1,3.9504,329.06,4
417,2,6.964,2838.11,7
420,1,0.2854,5569.55,1
420,2,2.1801,815.63,3
421,1,1.8937,202.19,2
423,1,4.4858,6587.01,5
423,2,7.6296,5049.98,8
426,1,1.1426,389.43,2
427,1,0.8502,5196.7,1
427,2,4.1902,5348.32,5
427,3,4.8512,1693.89,5
430,1,1.4334,701.58,2
448,1,1.4184,928.56,2
448,2,2.9548,115.86,3
450,1,4.6668,1667.67,5
450,2,6.607,247.61,7
451,1,1.2026,2340.43,2
451,2,1.5019,6527.9,2
451,3,1.5772,807.5,2
453,1,5.3686,1188.29,6
455,1,6.1403,1031.94,7
456,1,0.8607,5637.62,1
468,1,2.3908,2107.84,3
470,1,1.7412,533.09,2
471,1,1.2381,3695.05,2
471,2,1.5329,870.17,2
471,3,4.2389,1414.86,5
471,4,4.4337,1527.28,5
476,1,1.8454,3517.28,2
476,2,1.8998,12.63,2
476,3,4.176,1926.98,5
476,4,6.1155,3440.31,7
478,1,1.3958,472.32,2
486,1,0.4419,106.86,1
487,1,1.5431,1564.54,2
487,2,1.5816,321.14,2
489,1,1.1656,5107.74,2
492,1,2.4371,2043.8,3
499,1,1.4542,257.14,2
500,1,3.3579,1526.93,4
501,1,0.8864,5441.69,1
505,1,0.2846,1596.21,1
513,1,0.4545,587.74,1
515,1,4.6521,1884.92,5
519,1,0.5357,1859.29,1
522,1,0.2719,1096.75,1
525,1,1.2595,1496.07,2
525,2,2.1011,3015.27,3
529,1,2.5889,3315.14,3
529,2,2.9288,862.08,3
531,1,2.3968,1475.3,3
533,1,1.2445,1244.74,2
533,2,1.6344,3267.2,2
533,3,2.7577,7236.92,3
533,4,5.472,1589.25,6
533,5,5.6987,1438.17,6
533,6,6.0523,703.93,7
533,7,6.2833,2898.03,7
533,8,6.6423,3333.5,7
533,9,8.1864,5360.51,9
536,1,2.9179,983.01,3
536,2,3.2302,848.81,4
541,1,5.404,485.4,6
542,1,2.5808,667.57,3
542,2,4.6934,43.29,5
547,1,4.1272,186.62,5
548,1,2.2137,1151.71,3
549,1,2.2326,1169.97,3
549,2,3.0943,471.4,4
550,1,1.3193,340.56,2
553,1,0.4405,393.74,1
554,1,2.156,4599.04,3
554,2,2.195,6426.36,3
554,3,2.772,676.2,3
554,4,3.1554,6964.64,4
554,5,4.8955,558.45,5
554,6,5.1081,3308.63,6
554,7,6.7413,2167.51,7
556,1,2.266,756.25,3
559,1,0.3301,915.02,1
559,2,1.7313,3975,2
559,3,6.3334,2760.64,7
559,4,7.2773,2620.82,8
559,5,8.2407,2698.63,9
560,1,1.3431,4986.03,2
563,1,2.3054,1563.85,3
566,1,0.2049,3641.84,1
566,2,1.8828,3624.61,2
568,1,6.0724,1787.26,7
572,1,0.1377,965.05,1
573,1,5.2845,339.4,6
574,1,0.4534,498.45,1
574,2,0.7861,1450.35,1
575,1,0.3717,1491.49,1
575,2,1.4118,841.56,2
576,1,0.9966,2604.49,1
576,2,3.3486,1514.06,4
582,1,0.6884,530.11,1
582,2,3.3621,1364.32,4
582,3,3.3709,170.41,4
589,1,3.1806,4554.64,4
596,1,3.6821,564.26,4
598,1,0.6327,4031.59,1
599,1,1.4406,1269.24,2
601,1,2.9942,295.79,3
604,1,0.748,277.99,1
604,2,3.1675,154.61,4
607,1,5.5298,2405.16,6
611,1,5.7645,413.47,6
612,1,2.3167,3326.14,3
614,1,2.6793,1044.03,3
615,1,0.4601,2270.31,1
617,1,2.7814,1704.02,3
619,1,4.8453,1840.33,5
621,1,3.8155,966.25,4
623,1,0.4524,903.63,1
624,1,1.2398,151.33,2
625,1,1.4914,1127.61,2
625,2,7.0064,1175.1,8
628,1,2.098,11509.47,3
631,1,1.4891,1022.16,2
631,2,4.4966,477.82,5
631,3,5.7607,200.59,6
633,1,1.203,2187.24,2
643,1,2.8794,1981.46,3
643,2,3.568,2271.97,4
646,1,0.5971,2216.53,1
648,1,1.4435,1858.63,2
649,1,2.9813,506.44,3
655,1,0.0932,1496.41,1
655,2,3.9858,475.78,4
657,1,2.6827,2147.5,3
659,1,0.3617,1767.22,1
660,1,4.9019,774.51,5
665,1,5.2014,2777.65,6
665,2,6.3618,1326.08,7
670,1,2.7758,368.44,3
671,1,4.3682,154.14,5
673,1,2.577,404.33,3
674,1,0.4796,1670.2,1
676,1,5.5736,1561.17,6
680,1,5.9209,2964.92,6
683,1,2.4074,401.06,3
684,1,0.1691,1570.43,1
692,1,2.4583,2618.64,3
692,2,6.6429,6184.97,7
694,1,4.8634,1384.91,5
698,1,2.7636,2983.29,3
707,1,3.9516,25.96,4
707,2,6.2455,2264.53,7
707,3,7.2786,3074.23,8
709,1,0.1603,279.58,1
713,1,2.9052,261.13,3
713,2,4.3279,1114.27,5
714,1,4.0841,3689.33,5
714,2,7.8925,1718.4,8
717,1,0.3381,1993.62,1
723,1,3.9748,8132.65,4
725,1,1.1054,2174.04,2
726,1,1.6162,3256.49,2
728,1,0.2177,451.5,1
728,2,1.0767,22.32,2
728,3,2.0462,37.17,3
728,4,3.6279,1148.22,4
728,5,4.6666,1300.84,5
728,6,5.2301,2781.08,6
728,7,5.3522,889.78,6
728,8,7.7215,627.91,8
729,1,1.6996,3812.47,2
730,1,1.8996,304.05,2
736,1,1.0454,2946.35,2
747,1,0.2277,1401.96,1
753,1,0.2331,214.57,1
753,2,6.0369,711.15,7
758,1,2.9317,288.9,3
761,1,0.7854,4580.28,1
761,2,1.1983,2208.78,2
767,1,2.7375,3312.2,3
773,1,2.3434,4041.93,3
773,2,5.6008,2832.98,6
773,3,5.7237,3746.48,6
773,4,6.9051,7298.5,7
774,1,1.4051,410.35,2
774,2,3.4197,809.51,4
774,3,5.1968,1075.87,6
776,1,4.1282,1142.97,5
776,2,5.1023,419.09,6
776,3,5.3569,1121.11,6
776,4,5.74,2052.71,6
784,1,0.0826,2983.89,1
788,1,0.8348,200.31,1
788,2,1.2075,1608.06,2
794,1,2.325,259.74,3
794,2,3.8243,242.95,4
794,3,3.9527,1762.49,4
800,1,1.6009,1109.03,2
803,1,1.6384,789.43,2
804,1,3.0136,466.15,4
813,1,0.0327,1081.9,1
814,1,4.488,743.24,5
822,1,0.7854,1536.47,1
832,1,0.575,8108.01,1
832,2,1.0225,2257.73,2
833,1,2.2477,2264.98,3
833,2,4.2466,2151.38,5
833,3,4.5122,507.83,5
833,4,5.1118,645.06,6
833,5,5.6134,916.91,6
843,1,3.7992,4165.06,4
844,1,0.8545,305.4,1
847,1,7.4102,1484.55,8
852,1,0.4753,1803.7,1
852,2,2.6669,936.83,3
852,3,2.8027,3964.37,3
852,4,4.6672,3946.39,5
852,5,4.7998,1057.13,5
852,6,4.9302,1279.22,5
858,1,6.5168,4640.45,7
859,1,1.1612,1286.96,2
867,1,2.2655,70.86,3
872,1,0.9542,663.94,1
874,1,2.5507,1044.43,3
876,1,6.1891,319.94,7
876,2,9.1606,955.3,10
877,1,3.4462,1283.73,4
878,1,4.2564,4098.99,5
881,1,0.3254,1938.23,1
881,2,1.0001,91.33,2
881,3,2.6179,1458.59,3
881,4,2.8035,403.57,3
882,1,2.1799,4757.28,3
882,2,4.4588,1346.54,5
890,1,0.1478,2859.11,1
890,2,0.7326,3377.92,1
890,3,1.5471,2275.34,2
890,4,1.7089,357.57,2
890,5,1.8103,3834.12,2
890,6,2.3369,332.76,3
891,1,4.2079,2488.13,5
891,2,5.7244,3488.39,6
892,1,0.5897,2515.14,1
894,1,0.1631,664.55,1
894,2,2.7305,217.67,3
894,3,2.8509,649.35,3
896,1,1.0021,972.03,2
897,1,0.3622,2170.45,1
898,1,1.8697,291.19,2
901,1,1.1156,460.75,2
904,1,1.3242,664.99,2
904,2,4.466,846.43,5
905,1,6.1408,1708.98,7
906,1,2.6118,177.84,3
907,1,2.7703,2213.29,3
907,2,3.4735,639.32,4
909,1,2.3489,1784.09,3
911,1,1.5402,8229.67,2
913,1,1.7288,383.63,2
919,1,1.5181,512.73,2
920,1,0.1055,592.94,1
920,2,1.7945,2509.32,2
920,3,2.342,2160.51,3
920,4,2.5806,772.12,3
920,5,2.9817,1255.13,3
920,6,3.7316,1864.17,4
920,7,3.9893,4355.71,4
920,8,5.5053,4852.82,6
920,9,5.5265,6369.55,6
920,10,5.5977,5006.81,6
920,11,6.2349,2875.67,7
920,12,6.6118,983.93,7
928,1,1.5088,4071.31,2
928,2,5.8059,2235.95,6
929,1,2.4758,2430,3
929,2,3.8282,547.69,4
929,3,5.988,2484.44,6
931,1,1.1941,4463.8,2
932,1,1.1287,2863.89,2
932,2,2.6958,372.59,3
932,3,3.2329,665.79,4
932,4,3.4782,5091,4
932,5,3.5613,1228.52,4
932,6,5.4099,2490.66,6
933,1,0.6088,1966.94,1
935,1,8.5745,4637.53,9
937,1,0.8093,889.62,1
940,1,6.7006,2365.4,7
945,1,0.3766,759.68,1
945,2,3.5113,2567.46,4
945,3,4.4518,2097.45,5
946,1,2.1718,755.05,3
948,1,1.2612,1919.13,2
949,1,1.1692,301.92,2
956,1,0.9455,1942.24,1
961,1,3.1067,942.77,4
962,1,2.5717,576.13,3
964,1,1.441,1974.24,2
964,2,1.6256,11757.41,2
967,1,0.1483,5209.19,1
971,1,4.6095,914.88,5
971,2,4.8278,1057.68,5
971,3,7.0689,760.66,8
971,4,7.3325,5936.84,8
974,1,0.1211,2363.83,1
977,1,2.8646,1391.29,3
977,2,6.0452,1372.11,7
980,1,1.0763,1260.18,2
983,1,0.3543,3961.9,1
986,1,0.9601,2024.57,1
986,2,1.0541,1995.99,2
986,3,3.8937,2524.35,4
991,1,6.4404,6172.56,7
992,1,0.2419,1396.89,1
995,1,2.6368,5354.08,3
995,2,4.297,1662.79,5
995,3,4.3049,6904.75,5
1000,1,1.1086,3040.56,2
1000,2,1.4332,980.25,2
1000,3,3.6574,3706.35,4
1000,4,4.0841,1684.54,5
1003,1,6.6098,222.33,7
1005,1,0.1976,2802.18,1
1006,1,0.5044,355.56,1
1006,2,1.4281,657.09,2
1009,1,1.4918,6298.98,2
1009,2,1.8103,765.46,2
1012,1,0.1508,749.32,1
1013,1,0.7018,466.89,1
1024,1,0.1679,2659.73,1
1027,1,0.9166,532.65,1
1029,1,0.9421,400.53,1
1029,2,8.2469,645.97,9
1036,1,0.8947,1772.84,1
1036,2,1.0865,3005.62,2
1038,1,5.0234,1184.59,6
1046,1,4.0999,872.74,5
1050,1,2.8963,489.63,3
1050,2,4.0043,1840.98,5
1053,1,1.8774,4765.41,2
1056,1,0.0445,1476.13,1
1056,2,1.8941,3686.63,2
1060,1,3.1081,2090.18,4
1060,2,5.0844,689.01,6
1061,1,1.5032,1401.62,2
1071,1,0.6687,88.54,1
1076,1,1.5823,1692.45,2
1077,1,3.285,53.53,4
1080,1,0.4305,5680.47,1
1082,1,3.1822,474.7,4
1084,1,1.9225,706.86,2
1084,2,4.1022,2919.44,5
1091,1,1.3569,369.54,2
1091,2,4.212,1121.17,5
1091,3,5.2505,643.67,6
1091,4,6.276,82.67,7
1091,5,6.9497,546.32,7
1092,1,1.9628,1697.85,2
1093,1,0.497,3751.36,1
1098,1,2.5009,572.02,3
1100,1,1.7534,1474.85,2
1100,2,3.8452,209.88,4
1106,1,0.6402,2462.13,1
1106,2,6.3039,12661.26,7
1106,3,6.5568,1124.45,7
1108,1,0.9153,1059.57,1
1108,2,5.6826,2006.94,6
1110,1,0.9892,2855.7,1
1111,1,1.6905,3809.05,2
1111,2,5.7548,928.76,6
1113,1,1.6686,1501.33,2
1113,2,3.9321,508.38,4
1113,3,4.1132,1754.66,5
1113,4,5.0462,1967.35,6
1113,5,6.5066,2685.35,7
1119,1,0.8101,1896.69,1
1119,2,1.2737,3465.75,2
1119,3,3.1802,756.3,4
1119,4,5.2513,3790,6
1121,1,4.2211,1902.03,5
1124,1,5.8094,2175.65,6
1124,2,6.2472,4541.89,7
1125,1,0.8368,7424.47,1
1125,2,0.9091,2931.94,1
1125,3,1.303,4343.81,2
1125,4,2.1848,3354.9,3
1126,1,7.1347,2780.2,8
1128,1,1.9551,1413.28,2
1135,1,0.182,3387.37,1
1136,1,2.2377,1039.63,3
1137,1,1.8635,1930.97,2
1143,1,0.9249,365.45,1
1144,1,0.5192,2544.51,1
1147,1,2.8877,1302.17,3
1147,2,8.1849,1065.55,9
1151,1,0.8523,965.24,1
1154,1,0.5283,7289.79,1
1155,1,2.1101,2574.48,3
1157,1,1.5897,1759.76,2
1157,2,3.3465,729.77,4
1165,1,1.6747,2237.44,2
1174,1,0.5802,879.88,1
1193,1,2.3261,1528.16,3
1194,1,1.7553,5738.38,2
1195,1,3.4321,160.7,4
1197,1,2.2945,1974.78,3
1197,2,6.4098,4057.9,7
1198,1,0.9056,2150.12,1
1203,1,2.2739,1020.97,3
1207,1,3.4185,337.24,4
1208,1,8.3171,2146.26,9
1209,1,2.9287,2404.76,3
1210,1,1.4406,654.41,2
1228,1,0.825,888.42,1
1229,1,2.1737,1230.12,3
1229,2,2.9522,517.23,3
1230,1,3.9876,1170.34,4
1231,1,0.4109,895.41,1
1233,1,0.7243,2394.07,1
1233,2,1.6085,3431.63,2
1233,3,1.9792,478.6,2
1236,1,1.517,2445.12,2
1237,1,7.3322,177.55,8
1242,1,1.2093,1045.77,2
1242,2,1.5031,2576.01,2
1242,3,3.0545,2865.37,4
1242,4,3.7584,1153.11,4
1242,5,5.6101,1577.79,6
1242,6,7.9215,1608.37,8
1247,1,4.2028,807.88,5
1248,1,1.5398,1788.94,2
1248,2,2.2347,6548.6,3
1248,3,2.7329,2113.94,3
1249,1,1.3093,2961.44,2
1250,1,3.143,3000.51,4
1250,2,4.451,1511.41,5
1252,1,0.1688,2780.32,1
1252,2,1.1116,1377.9,2
1252,3,6.0831,4256.08,7
1256,1,4.8325,4463.29,5
1257,1,0.1977,553.38,1
1259,1,4.2476,555.8,5
1260,1,3.834,138.87,4
1260,2,4.7495,2930.53,5
1260,3,5.0244,731.25,6
1265,1,0.3209,641.16,1
1272,1,2.4946,298.2,3
1273,1,0.923,1610.89,1
1273,2,2.6606,796.22,3
1273,3,3.0033,4721.55,4
1275,1,1.4473,3628.83,2
1291,1,4.8067,721.82,5
1292,1,0.7683,4307.19,1
1294,1,5.6886,198.87,6
1295,1,0.7097,8877.67,1
1303,1,6.8367,1555.17,7
1305,1,0.4384,656.07,1
1307,1,2.1891,2505.2,3
1307,2,2.6478,1710.09,3
1307,3,3.1941,3980.55,4
1309,1,0.8518,3929.5,1
1309,2,0.9075,5917.74,1
1309,3,2.3405,3981.01,3
1310,1,0.8384,1721.7,1
1312,1,0.7511,4295.13,1
1313,1,0.5594,672.24,1
1313,2,1.8904,1193.27,2
1313,3,2.5943,748.57,3
1313,4,8.0239,8471,9
1313,5,8.9642,2494.86,9
1313,6,9.0757,3395.28,10
1315,1,4.8631,3310.82,5
1315,2,5.1028,7201.17,6
1315,3,5.4529,66.68,6
1321,1,2.4355,3406.17,3
1321,2,6.7496,1288.19,7
1322,1,1.5867,1350.3,2
1322,2,2.3612,1107.89,3
1324,1,3.9622,1209.22,4
1337,1,4.5601,953.01,5
1340,1,0.2394,434.5,1
1340,2,2.6341,140.92,3
1340,3,2.9389,383.55,3
1349,1,2.3253,2697.52,3
1349,2,3.7076,812.33,4
1349,3,4.1163,441.14,5
1349,4,4.662,778.16,5
1349,5,7.4271,4320.47,8
1353,1,2.8977,1758.43,3
1358,1,2.543,1917.41,3
1359,1,1.8198,2044.75,2
1360,1,3.6605,1183.45,4
1367,1,1.8551,1888.75,2
1367,2,2.0304,925.44,3
1369,1,0.2537,12164.16,1
1369,2,0.4867,1165.76,1
1369,3,1.9492,1989.77,2
1370,1,4.5181,36.07,5
1370,2,5.6615,513.97,6
1372,1,1.7204,2966.15,2
1376,1,3.0331,5837.12,4
1376,2,4.3143,1562.33,5
1381,1,0.0396,398.61,1
1381,2,0.4728,527.1,1
1381,3,4.7298,176.33,5
1381,4,7.5576,120.99,8
1388,1,0.5537,757.26,1
1388,2,4.4363,1976.14,5
1398,1,0.0721,13816.92,1
1398,2,1.225,1620.05,2
1398,3,1.3266,2374.17,2
1398,4,1.4463,2412.56,2
1398,5,1.5802,3518.26,2
1398,6,1.6381,4445.2,2
1398,7,2.4994,5522.96,3
1401,1,0.1644,945.83,1
1404,1,6.0574,4663.49,7
1404,2,7.595,6374.74,8
1413,1,0.5763,379.64,1
1413,2,1.5008,866.25,2
1419,1,3.6768,669.3,4
1419,2,6.5197,136.56,7
1419,3,6.5546,2781.49,7
1419,4,6.5838,5019.79,7
1419,5,8.6024,780.45,9
1421,1,8.1583,759.34,9
1423,1,1.7882,2482.7,2
1423,2,9.2113,1211.68,10
1425,1,0.8316,2757.71,1
1425,2,0.8658,16062.2,1
1425,3,1.4165,12099.82,2
1425,4,2.0536,3819.12,3
1425,5,2.1015,5487.32,3
1425,6,2.5779,1482.48,3
1425,7,3.4868,345.18,4
1425,8,4.9823,862.79,5
1427,1,3.0542,3019.62,4
1428,1,4.0026,723.37,5
1433,1,0.0315,3462.25,1
1438,1,0.0562,1259.44,1
1438,2,0.3281,61.61,1
1438,3,1.7396,2365.09,2
1438,4,3.4392,494.79,4
1438,5,4.6864,2363.69,5
1438,6,7.7096,1831.65,8
1444,1,1.8679,973.62,2
1446,1,1.1762,7232.55,2
1448,1,2.3195,1602.93,3
1449,1,5.7331,511.68,6
1460,1,0.5429,1438.56,1
1461,1,4.0631,1983.97,5
1461,2,4.9507,1602.97,5
1463,1,0.4725,1091.06,1
1463,2,0.8687,1749.49,1
1464,1,2.0982,2471.33,3
1464,2,3.8378,1843.41,4
1464,3,6.87,1292.65,7
1477,1,3.6779,804.78,4
1481,1,1.994,3518.31,2
1482,1,3.7999,321.14,4
1482,2,6.2614,2045.34,7
1488,1,1.3198,249.9,2
1488,2,5.1626,250.33,6
1494,1,2.7108,5929.44,3
1498,1,0.8285,1645.4,1
1498,2,2.4768,1714.73,3
1498,3,5.772,1824.57,6
1498,4,6.1397,2322.1,7
1499,1,0.2501,7525.69,1
1499,2,4.8224,3141.22,5
1499,3,5.5525,1745.36,6
1499,4,7.1107,3314.15,8
1500,1,1.4938,3061.22,2
1501,1,2.5031,372.57,3
1505,1,4.0397,2024.16,5
1506,1,2.533,2141.87,3
1506,2,3.0456,964.99,4
1509,1,0.5912,1647.71,1
1510,1,2.2839,4786.97,3
1512,1,5.9773,801.34,6
1512,2,6.0057,126.42,7
1513,1,2.9703,1921.58,3
1514,1,7.0212,285.24,8
1517,1,6.9235,1129.72,7
1520,1,3.1468,779.91,4
1521,1,1.3954,3954.03,2
1521,2,2.0729,2000.19,3
1521,3,2.3731,9685.05,3
1521,4,2.8295,12111.67,3
1521,5,2.9565,910.45,3
1521,6,3.9498,1346.13,4
1521,7,4.5058,12523.01,5
1532,1,0.6714,1039.31,1
1535,1,1.7598,113.43,2
1537,1,2.7429,223.5,3
1537,2,2.8554,1454.53,3
1545,1,1.8138,4608.02,2
1545,2,3.0198,5382.08,4
1546,1,0.9948,1683.93,1
1548,1,0.2398,961.61,1
1548,2,1.4011,3088.39,2
1548,3,1.4129,1396.11,2
1548,4,1.9962,2417.88,2
1548,5,2.1458,1802.53,3
1548,6,2.4343,2372.88,3
1548,7,3.7491,481.37,4
1550,1,4.2422,1714.84,5
1554,1,5.1512,350.06,6
1559,1,1.0857,521.26,2
1560,1,0.0617,303.25,1
1560,2,0.1699,2542.73,1
1560,3,1.7706,1864.09,2
1560,4,2.3666,2044.24,3
1560,5,2.9329,1149.88,3
1560,6,3.3032,1271.15,4
1560,7,3.4022,1408.3,4
1568,1,1.7462,998.7,2
1568,2,2.6815,914.01,3
1570,1,2.1722,2420.67,3
1570,2,3.4402,2989.78,4
1570,3,4.1568,1888.27,5
1570,4,4.7406,2242.93,5
1570,5,6.0037,601.93,7
1571,1,0.9433,13824,1
1577,1,0.7213,4700.09,1
1577,2,2.2353,4656.09,3
1577,3,3.0929,770.67,4
1588,1,0.8231,2476.91,1
1588,2,4.1101,12006.54,5
1589,1,1.1526,2375.92,2
1589,2,4.1147,2905.11,5
1589,3,5.8012,1095.45,6
1589,4,7.2391,1076.33,8
1589,5,8.4839,1401.45,9
1594,1,3.6736,3630.95,4
1594,2,4.0211,201.24,5
1594,3,7.9081,7153.03,8
1598,1,2.6637,5563.89,3
1600,1,2.3523,834.64,3
1600,2,2.8887,1663.9,3
1600,3,9.152,1974.9,10
1600,4,9.6445,5896.94,10
1602,1,0.3022,2695.03,1
1602,2,0.5894,2072.59,1
1602,3,0.6423,1557.03,1
1606,1,1.8454,2661.53,2
1608,1,2.7811,1951.78,3
1613,1,4.0289,47.03,5
1620,1,1.0105,1458.91,2
1623,1,0.7204,682.11,1
1629,1,7.0339,2498.57,8
1637,1,3.6793,3523.24,4
1637,2,4.4266,523.56,5
1640,1,0.5514,3652.78,1
1640,2,2.1376,1258.77,3
1640,3,2.1649,1967.24,3
