"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
47,"1","1",5.737,0.5737,50,"35-65",31,119,1532,9,33116,1298,"urbana",35709,"comercial","turismo","gasolina","M","negro","soltero","anual",0,2,"superior","telematico",0,5,0,0,5.737,0,5.737,1,"baja",0,NA,0,"1","1"
48,"1","1",2.1,0.21,61,"35-65",28,133,2367,4,22663,584,"mixta",9447,"particular","turismo","diesel","M","negro","soltero","mensual",1,2,"basico","presencial",0,2,0,0,2.1,0,10,0,"fin_estudio",0,NA,0,"1","1"
49,"1","1",1.633,0.1633,35,"25-35",8,89,1415,2,17592,393,"mixta",9489,"particular","turismo","gasolina","H","otro","soltero","mensual",0,1,"basico","presencial",0,1,0,0,1.633,0,6.829,0,"fin_estudio",0,NA,0,"3","3"
50,"1","1",4.137,0.4137,39,"35-65",19,90,1203,11,22544,200,"mixta",9350,"comercial","turismo","gasolina","M","blanco","soltero","anual",1,3,"basico","presencial",1,2,0,1,1.631,1,10,0,"fin_estudio",1182.07,1182.07,1,"3","3"
51,"1","1",3.291,0.3291,22,"18-25",1,55,856,13,4940,146,"rural",6826,"particular","turismo","gasolina","M","otro","casado","anual",0,2,"basico","telefonico",0,1,0,1,3.291,0,9.462,0,"fin_estudio",0,NA,0,"1","1"
52,"1","1",2.455,0.2455,30,"25-35",5,83,1455,4,19674,396,"mixta",10569,"particular","turismo","diesel","H","rojo","soltero","anual",0,1,"superior","presencial",0,1,1,0,2.455,0,2.455,1,"baja",0,NA,0,"3","3"
53,"1","1",3.332,0.3332,42,"35-65",10,75,1028,11,20854,464,"mixta",19288,"comercial","turismo","diesel","H","negro","casado","anual",0,1,"superior","telematico",1,1,0,1,0.945,1,3.332,1,"baja",1536.5,1536.5,1,"2","2"
54,"1","1",7.82,0.782,72,"65+",44,90,1617,7,27841,1139,"urbana",8010,"particular","turismo","diesel","H","rojo","soltero","anual",1,2,"medio","presencial",0,2,0,5,7.82,0,10,0,"fin_estudio",0,NA,0,"1","1"
55,"1","1",1.539,0.1539,32,"25-35",13,58,800,9,24912,112,"rural",5813,"comercial","turismo","gasolina","M","otro","soltero","mensual",0,1,"medio","presencial",0,1,0,0,1.539,0,7.552,0,"fin_estudio",0,NA,0,"1","1"
56,"1","1",3.927,0.3927,34,"25-35",14,96,1618,16,42198,287,"mixta",10334,"particular","turismo","gasolina","M","negro","soltero","mensual",1,1,"medio","presencial",2,1,0,0,3.405,1,4.952,0,"fin_estudio",8837.13,4418.57,1,"2","4"
57,"1","1",1.873,0.1873,43,"35-65",14,139,1880,3,35126,186,"mixta",14589,"particular","turismo","diesel","M","blanco","otro","anual",1,2,"basico","telematico",1,0,0,0,0.529,1,1.873,1,"baja",1268.78,1268.78,1,"4","4"
58,"1","1",5.259,0.5259,53,"35-65",33,152,2210,11,42001,545,"mixta",40258,"particular","furgoneta","diesel","H","blanco","soltero","mensual",0,1,"basico","telematico",9,1,0,1,1.552,1,5.259,1,"baja",37490.88,4165.65,1,"5","5"
59,"1","1",5.764,0.5764,57,"35-65",32,70,1199,8,33338,100,"rural",13915,"particular","turismo","diesel","H","negro","soltero","anual",0,1,"medio","presencial",2,3,0,0,4.645,1,10,0,"fin_estudio",5654.07,2827.03,1,"3","4"
60,"1","1",4.083,0.4083,88,"65+",57,104,1334,8,29460,184,"mixta",17007,"particular","moto","gasolina","H","otro","soltero","anual",0,1,"basico","telefonico",0,2,3,0,4.083,0,10,0,"fin_estudio",0,NA,0,"1","1"
61,"1","1",3.569,0.3569,54,"35-65",21,118,1946,3,28948,406,"mixta",10762,"particular","turismo","gasolina","M","negro","casado","anual",0,1,"basico","telematico",1,1,0,2,2.995,1,3.569,1,"baja",2547.93,2547.93,1,"3","2"
62,"1","1",3.428,0.3428,72,"65+",51,115,1913,17,25200,31,"rural",15213,"particular","furgoneta","diesel","M","rojo","soltero","mensual",0,2,"basico","presencial",0,0,0,0,3.428,0,10,0,"fin_estudio",0,NA,0,"4","3"
63,"1","1",7.68,0.768,24,"18-25",3,103,1809,15,25550,110,"rural",22929,"particular","turismo","diesel","M","blanco","casado","anual",0,1,"medio","presencial",2,4,0,0,1.208,1,10,0,"fin_estudio",5867.32,2933.66,1,"4","4"
64,"1","1",1.552,0.1552,35,"25-35",12,132,2012,5,33947,242,"mixta",16581,"particular","turismo","gasolina","M","rojo","casado","anual",1,1,"superior","telematico",0,0,0,0,1.552,0,10,0,"fin_estudio",0,NA,0,"2","2"
65,"1","1",2.37,0.237,69,"65+",18,89,1483,0,24532,399,"mixta",10982,"particular","turismo","diesel","H","blanco","casado","anual",0,1,"superior","telematico",0,2,0,0,2.37,0,2.37,1,"baja",0,NA,0,"4","4"
66,"1","1",5.49,0.549,58,"35-65",21,103,1513,9,35965,551,"mixta",35004,"particular","turismo","diesel","H","rojo","casado","mensual",1,2,"medio","presencial",0,5,2,0,5.49,0,5.49,1,"baja",0,NA,0,"1","1"
67,"1","1",7.82,0.782,53,"35-65",23,55,800,5,17579,70,"rural",18210,"particular","moto","gasolina","H","negro","soltero","anual",1,3,"basico","presencial",0,4,0,2,7.82,0,9.505,0,"fin_estudio",0,NA,0,"2","1"
68,"1","1",2.952,0.2952,39,"35-65",17,74,943,0,31162,138,"rural",4682,"particular","turismo","gasolina","H","blanco","casado","anual",1,2,"medio","presencial",0,0,2,0,2.952,0,4.949,0,"fin_estudio",0,NA,0,"4","4"
69,"1","1",5.74,0.574,21,"18-25",2,62,913,16,1531,583,"mixta",7934,"particular","turismo","gasolina","H","otro","soltero","anual",0,1,"medio","telefonico",1,2,0,0,0.622,1,7.657,0,"fin_estudio",1652.47,1652.47,1,"1","1"
70,"1","1",5.462,0.5462,49,"35-65",17,109,1410,4,28681,167,"mixta",6325,"particular","turismo","gasolina","M","rojo","casado","mensual",1,2,"medio","presencial",1,0,0,0,2.305,1,10,0,"fin_estudio",1359.74,1359.74,1,"3","3"
71,"1","1",9.313,0.9313,47,"35-65",15,55,882,3,14004,115,"rural",10560,"particular","turismo","diesel","M","blanco","casado","anual",1,2,"basico","telefonico",0,1,0,1,9.313,0,10,0,"fin_estudio",0,NA,0,"2","1"
72,"1","1",1.468,0.1468,33,"25-35",6,125,1748,10,24956,187,"mixta",9303,"particular","turismo","diesel","H","negro","casado","anual",0,2,"medio","presencial",0,0,0,1,1.468,0,8.207,0,"fin_estudio",0,NA,0,"3","2"
73,"1","1",6.535,0.6535,29,"25-35",4,149,2465,11,36201,205,"mixta",20373,"particular","turismo","gasolina","M","blanco","casado","anual",0,1,"basico","presencial",1,1,0,1,6.523,1,10,0,"fin_estudio",1813.31,1813.31,1,"1","2"
74,"1","1",3.896,0.3896,37,"35-65",15,90,1163,13,28231,207,"mixta",11938,"particular","furgoneta","gasolina","H","negro","soltero","anual",0,1,"basico","telematico",0,1,0,0,3.896,0,4.877,0,"fin_estudio",0,NA,0,"1","1"
75,"1","1",8.758,0.8758,34,"25-35",10,61,857,7,22075,81,"rural",12800,"particular","furgoneta","diesel","H","negro","soltero","anual",0,1,"medio","telefonico",2,8,1,0,4.292,1,10,0,"fin_estudio",3946.87,1973.43,1,"3","3"
76,"1","1",3.874,0.3874,55,"35-65",16,141,1887,21,46962,203,"mixta",30842,"particular","turismo","gasolina","M","negro","soltero","mensual",0,2,"basico","telematico",0,0,0,0,3.874,0,10,0,"fin_estudio",0,NA,0,"3","3"
77,"1","1",0.196,0.0196,48,"35-65",15,129,2073,8,30482,115,"rural",15759,"particular","moto","diesel","H","otro","casado","anual",0,1,"basico","presencial",0,0,0,0,0.196,0,0.196,1,"baja",0,NA,0,"4","4"
78,"1","1",8.323,0.8323,32,"25-35",6,61,847,11,16757,139,"rural",10183,"comercial","turismo","diesel","H","otro","soltero","mensual",0,3,"medio","presencial",0,3,0,2,8.323,0,10,0,"fin_estudio",0,NA,0,"1","1"
79,"1","1",7.26,0.726,28,"25-35",5,90,1611,8,36655,212,"mixta",24276,"particular","turismo","diesel","H","blanco","casado","anual",0,1,"basico","telematico",2,4,0,1,2.102,1,7.697,0,"fin_estudio",1579.16,789.58,1,"3","2"
80,"1","1",8.872,0.8872,21,"18-25",2,103,1509,1,25308,3938,"urbana",8329,"particular","moto","diesel","M","otro","casado","mensual",0,1,"superior","telefonico",2,4,2,0,2.918,1,9.936,0,"fin_estudio",6024.78,3012.39,1,"2","2"
81,"1","1",1.256,0.1256,29,"25-35",9,154,1993,3,33177,159,"mixta",8294,"particular","turismo","diesel","H","blanco","casado","anual",0,1,"superior","telefonico",0,0,1,0,1.256,0,1.256,1,"baja",0,NA,0,"2","2"
82,"1","1",9.36,0.936,22,"18-25",2,102,1719,14,18378,199,"mixta",6726,"particular","turismo","gasolina","M","negro","soltero","mensual",1,2,"medio","presencial",1,1,0,0,8.415,1,10,0,"fin_estudio",4090.63,4090.63,1,"3","3"
83,"1","1",2.568,0.2568,42,"35-65",10,148,2322,4,22643,172,"mixta",10272,"particular","furgoneta","diesel","M","otro","soltero","anual",0,1,"basico","presencial",1,0,0,0,1.227,1,8.469,0,"fin_estudio",2804.21,2804.21,1,"4","3"
84,"1","1",2.751,0.2751,49,"35-65",19,92,1632,0,15651,2443,"urbana",13642,"particular","turismo","gasolina","M","rojo","soltero","mensual",0,2,"medio","presencial",1,1,0,1,0.881,1,2.751,1,"baja",2315.87,2315.87,1,"4","3"
85,"1","1",4.524,0.4524,59,"35-65",26,55,977,11,26926,185,"mixta",12054,"particular","turismo","diesel","H","rojo","casado","mensual",0,2,"superior","presencial",0,1,0,2,4.524,0,4.524,1,"baja",0,NA,0,"1","1"
86,"1","1",3.644,0.3644,53,"35-65",33,92,1338,13,29042,445,"mixta",6877,"particular","turismo","diesel","H","rojo","casado","anual",0,1,"medio","presencial",1,0,0,1,0.649,1,3.644,1,"baja",374.35,374.35,1,"1","1"
87,"1","1",4.313,0.4313,37,"35-65",17,149,2419,4,40768,578,"mixta",35255,"particular","furgoneta","gasolina","H","gris","casado","mensual",0,1,"superior","presencial",0,3,0,2,4.313,0,8.71,0,"fin_estudio",0,NA,0,"1","1"
88,"1","1",6.04,0.604,31,"25-35",8,141,1762,9,33283,678,"mixta",34799,"particular","turismo","gasolina","M","negro","soltero","anual",0,3,"basico","presencial",2,3,0,1,1.697,1,6.04,1,"baja",7138,3569,1,"3","3"
89,"1","1",8.011,0.8011,34,"25-35",14,142,2048,9,16361,101,"rural",25711,"particular","furgoneta","diesel","H","rojo","soltero","anual",1,2,"medio","telefonico",0,4,0,3,8.011,0,10,0,"fin_estudio",0,NA,0,"3","3"
90,"1","1",2.251,0.2251,28,"25-35",5,161,2763,5,24922,203,"mixta",13257,"comercial","turismo","diesel","M","negro","soltero","anual",0,1,"basico","telematico",0,1,0,0,2.251,0,2.251,1,"baja",0,NA,0,"4","4"
91,"1","1",4.31,0.431,54,"35-65",20,70,947,14,6429,497,"mixta",21135,"particular","turismo","gasolina","M","gris","casado","anual",1,2,"medio","telefonico",0,5,0,0,4.31,0,9.536,0,"fin_estudio",0,NA,0,"1","1"
92,"1","1",4.152,0.4152,20,"18-25",2,128,2164,11,25780,949,"mixta",13458,"particular","moto","diesel","H","blanco","casado","mensual",0,1,"medio","presencial",0,3,0,2,4.152,0,4.152,1,"baja",0,NA,0,"4","3"
93,"1","1",1.546,0.1546,35,"25-35",15,102,1396,17,25383,766,"mixta",8411,"particular","moto","gasolina","M","rojo","casado","anual",0,2,"basico","telefonico",0,2,0,2,1.546,0,3.105,0,"fin_estudio",0,NA,0,"4","3"
94,"1","1",3.464,0.3464,18,"18-25",0,89,1182,8,21893,118,"rural",10680,"particular","furgoneta","gasolina","M","gris","soltero","mensual",0,1,"basico","telefonico",0,2,0,0,3.464,0,10,0,"fin_estudio",0,NA,0,"4","3"
95,"1","1",5.196,0.5196,51,"35-65",22,85,1343,1,19685,395,"mixta",28069,"particular","turismo","diesel","H","blanco","soltero","mensual",0,1,"basico","presencial",0,0,0,0,5.196,0,5.566,0,"fin_estudio",0,NA,0,"1","1"
96,"1","1",1.383,0.1383,39,"35-65",17,90,1608,7,47078,217,"mixta",17206,"particular","turismo","diesel","M","negro","soltero","mensual",0,2,"basico","presencial",0,0,0,1,1.383,0,6.672,0,"fin_estudio",0,NA,0,"1","1"
97,"1","1",2.647,0.2647,53,"35-65",18,115,1574,12,21238,401,"mixta",13370,"particular","turismo","diesel","H","gris","casado","anual",1,2,"superior","telematico",1,1,0,0,0.102,1,2.647,1,"baja",3583.8,3583.8,1,"5","5"
98,"1","1",3.404,0.3404,50,"35-65",13,122,2168,1,30983,42,"rural",15687,"comercial","moto","diesel","M","blanco","soltero","mensual",0,1,"basico","telematico",2,3,0,0,0.34,1,3.404,1,"baja",6041.36,3020.68,1,"5","5"
99,"1","1",1.718,0.1718,52,"35-65",25,117,1729,7,5874,540,"mixta",11365,"particular","turismo","diesel","H","negro","soltero","anual",0,1,"basico","presencial",0,0,0,0,1.718,0,1.718,1,"baja",0,NA,0,"1","1"
100,"1","1",3.172,0.3172,23,"18-25",4,102,1709,6,31180,96,"rural",17162,"particular","turismo","diesel","M","otro","casado","anual",0,2,"basico","telefonico",0,0,0,1,3.172,0,10,0,"fin_estudio",0,NA,0,"2","2"
101,"1","1",1.729,0.1729,33,"25-35",12,129,1926,9,29989,498,"mixta",17755,"comercial","turismo","diesel","M","blanco","casado","anual",0,1,"basico","presencial",0,1,1,1,1.729,0,1.729,1,"baja",0,NA,0,"2","1"
102,"1","1",0.164,0.0164,46,"35-65",21,95,1396,1,17400,178,"mixta",6526,"particular","turismo","diesel","M","gris","casado","anual",1,1,"medio","telefonico",0,0,0,0,0.164,0,0.164,1,"baja",0,NA,0,"3","3"
103,"2","1",6.274,0.6274,37,"35-65",17,178,2950,14,32101,215,"mixta",7840,"particular","turismo","gasolina","M","rojo","otro","mensual",0,2,"medio","presencial",1,2,0,0,0.849,1,10,0,"fin_estudio",141.52,141.52,1,"2","1"
104,"2","1",1.624,0.1624,63,"35-65",24,55,966,9,21443,109,"rural",8551,"particular","turismo","diesel","H","rojo","soltero","anual",0,1,"basico","presencial",0,1,0,0,1.624,0,1.624,1,"baja",0,NA,0,"3","2"
105,"2","1",7.114,0.7114,18,"18-25",0,140,2359,15,13851,389,"mixta",30728,"comercial","turismo","diesel","M","gris","casado","anual",0,1,"medio","telematico",7,6,1,0,1.92,1,7.114,1,"baja",16773.31,2396.19,1,"5","4"
106,"2","1",2.539,0.2539,53,"35-65",22,123,2162,15,17866,926,"mixta",27469,"particular","turismo","gasolina","H","otro","casado","anual",0,1,"superior","presencial",1,0,0,0,0.669,1,3.461,0,"fin_estudio",3372.19,3372.19,1,"4","4"
107,"2","1",2.097,0.2097,29,"25-35",11,172,2640,15,24505,313,"mixta",9151,"particular","turismo","diesel","M","negro","casado","mensual",0,2,"basico","presencial",0,2,0,0,2.097,0,2.097,1,"baja",0,NA,0,"1","1"
108,"2","1",1.724,0.1724,30,"25-35",8,89,1122,2,24124,1185,"urbana",23121,"comercial","turismo","gasolina","M","blanco","casado","anual",0,2,"basico","telefonico",0,0,0,0,1.724,0,3.161,0,"fin_estudio",0,NA,0,"1","1"
109,"2","1",4.833,0.4833,41,"35-65",22,118,2083,15,16579,282,"mixta",4011,"particular","turismo","diesel","M","gris","soltero","anual",1,2,"medio","presencial",1,0,0,0,3.338,1,10,0,"fin_estudio",1413.35,1413.35,1,"4","4"
110,"2","1",3.201,0.3201,48,"35-65",28,100,1594,7,23983,505,"mixta",5208,"particular","turismo","gasolina","M","gris","casado","anual",1,2,"basico","presencial",0,0,0,0,3.201,0,3.326,0,"fin_estudio",0,NA,0,"4","3"
