"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
33,"1","1",3.49,0.349,25,"18-25",6,112,1579,3,30937,134,"rural",10311,"particular","turismo","gasolina","M","negro","casado","anual",1,1,"medio","presencial",0,0,0,0,3.49,0,8.343,0,"fin_estudio",0,NA,0,"1","1"
34,"1","1",5.129,0.5129,32,"25-35",8,168,2110,3,32219,57,"rural",7552,"comercial","turismo","diesel","M","negro","soltero","anual",0,1,"medio","presencial",0,1,0,2,5.129,0,10,0,"fin_estudio",0,NA,0,"2","1"
35,"1","1",3.171,0.3171,26,"25-35",7,55,913,6,23088,251,"mixta",22775,"particular","turismo","diesel","H","gris","casado","anual",0,1,"basico","presencial",0,1,0,1,3.171,0,10,0,"fin_estudio",0,NA,0,"1","1"
36,"1","1",3.236,0.3236,67,"65+",35,103,1412,7,38401,2577,"urbana",8507,"particular","turismo","diesel","M","negro","casado","anual",1,1,"superior","presencial",0,2,0,1,3.236,0,10,0,"fin_estudio",0,NA,0,"1","1"
37,"1","1",2.273,0.2273,24,"18-25",2,91,1097,13,18183,240,"mixta",9131,"particular","turismo","gasolina","M","blanco","casado","mensual",0,1,"basico","presencial",0,1,0,0,2.273,0,10,0,"fin_estudio",0,NA,0,"2","1"
38,"1","1",4.182,0.4182,51,"35-65",19,66,1061,9,17545,407,"mixta",7577,"particular","turismo","diesel","H","rojo","casado","mensual",0,2,"medio","presencial",2,1,0,5,0.793,1,10,0,"fin_estudio",452.08,226.04,1,"2","2"
39,"1","1",1.772,0.1772,67,"65+",19,127,1851,12,26026,257,"mixta",12803,"comercial","furgoneta","diesel","H","gris","casado","mensual",1,1,"medio","presencial",0,2,0,1,1.772,0,1.772,1,"baja",0,NA,0,"1","1"
40,"1","1",9.916,0.9916,30,"25-35",10,81,1145,8,24315,356,"mixta",7013,"particular","turismo","diesel","H","otro","casado","mensual",0,1,"basico","presencial",0,2,0,1,9.916,0,10,0,"fin_estudio",0,NA,0,"1","1"
41,"1","1",9.407,0.9407,23,"18-25",2,86,1442,6,30398,465,"mixta",18097,"particular","turismo","gasolina","M","blanco","casado","anual",0,1,"basico","presencial",2,5,0,3,2.796,1,10,0,"fin_estudio",9237.63,4618.82,1,"2","1"
42,"1","1",1.631,0.1631,46,"35-65",25,55,950,5,24031,210,"mixta",8562,"particular","turismo","gasolina","H","blanco","casado","mensual",0,2,"medio","telefonico",0,0,0,0,1.631,0,7.713,0,"fin_estudio",0,NA,0,"2","2"
43,"1","1",1.019,0.1019,21,"18-25",2,139,2234,9,20334,135,"rural",9303,"particular","turismo","diesel","M","blanco","otro","anual",1,4,"medio","telematico",0,0,0,0,1.019,0,1.019,1,"baja",0,NA,0,"2","2"
44,"1","1",1.608,0.1608,21,"18-25",3,127,2008,21,34209,270,"mixta",16231,"particular","turismo","diesel","H","negro","soltero","anual",0,1,"basico","presencial",0,0,0,0,1.608,0,5.831,0,"fin_estudio",0,NA,0,"4","4"
45,"1","1",5.315,0.5315,56,"35-65",36,109,1514,9,29474,420,"mixta",18828,"particular","turismo","diesel","H","negro","casado","anual",0,2,"basico","telematico",0,4,1,0,5.315,0,5.315,1,"baja",0,NA,0,"1","1"
46,"1","1",2.888,0.2888,41,"35-65",20,191,2782,15,34446,87,"rural",6185,"comercial","moto","diesel","H","negro","otro","anual",0,1,"superior","telematico",0,1,0,2,2.888,0,4.746,0,"fin_estudio",0,NA,0,"1","1"
47,"1","1",7.599,0.7599,44,"35-65",21,107,1533,7,27408,785,"mixta",22108,"particular","moto","diesel","H","gris","casado","mensual",0,2,"superior","telefonico",1,2,0,2,1.146,1,10,0,"fin_estudio",69.27,69.27,1,"3","3"
48,"1","1",4.789,0.4789,86,"65+",53,73,1016,2,38124,172,"mixta",9649,"particular","turismo","diesel","H","blanco","casado","anual",0,1,"basico","presencial",2,1,0,2,2.925,1,8.346,0,"fin_estudio",7671.38,3835.69,1,"4","5"
49,"1","1",0.598,0.0598,32,"25-35",5,155,2177,0,36726,170,"mixta",14494,"particular","moto","gasolina","M","negro","soltero","anual",1,2,"superior","presencial",0,0,0,1,0.598,0,0.598,1,"baja",0,NA,0,"1","1"
50,"1","1",1.975,0.1975,48,"35-65",11,163,2160,9,42969,94,"rural",9338,"particular","turismo","diesel","H","gris","soltero","anual",0,1,"medio","presencial",0,0,0,2,1.975,0,10,0,"fin_estudio",0,NA,0,"5","4"
51,"1","1",9.602,0.9602,38,"35-65",13,112,1881,12,26580,441,"mixta",8245,"particular","turismo","diesel","M","blanco","soltero","anual",1,2,"medio","presencial",0,2,0,3,9.602,0,10,0,"fin_estudio",0,NA,0,"1","1"
52,"1","1",3.432,0.3432,52,"35-65",27,174,2865,9,28589,296,"mixta",9268,"particular","moto","diesel","M","gris","soltero","mensual",0,1,"basico","telematico",0,0,0,1,3.432,0,10,0,"fin_estudio",0,NA,0,"3","2"
53,"1","1",2.661,0.2661,47,"35-65",16,130,1965,6,22276,1806,"urbana",19235,"comercial","moto","gasolina","H","blanco","casado","anual",1,1,"medio","presencial",0,0,0,0,2.661,0,10,0,"fin_estudio",0,NA,0,"1","1"
54,"1","1",4.189,0.4189,51,"35-65",28,111,1914,1,16185,227,"mixta",10367,"particular","turismo","gasolina","H","gris","casado","mensual",0,1,"basico","presencial",0,1,0,1,4.189,0,9.501,0,"fin_estudio",0,NA,0,"1","1"
55,"1","1",2.293,0.2293,66,"65+",32,56,800,9,7091,188,"mixta",15411,"particular","turismo","diesel","M","negro","soltero","mensual",0,1,"superior","presencial",0,1,0,0,2.293,0,8.456,0,"fin_estudio",0,NA,0,"2","1"
56,"1","1",2.197,0.2197,46,"35-65",22,118,1618,4,40575,709,"mixta",16844,"particular","moto","gasolina","H","gris","casado","anual",0,3,"medio","presencial",0,1,0,0,2.197,0,2.197,1,"baja",0,NA,0,"2","1"
57,"1","1",1.885,0.1885,49,"35-65",20,97,1607,2,31427,309,"mixta",9009,"particular","furgoneta","diesel","M","gris","casado","mensual",1,2,"basico","presencial",0,0,0,0,1.885,0,10,0,"fin_estudio",0,NA,0,"3","3"
58,"1","1",8.803,0.8803,44,"35-65",16,111,1865,7,20417,249,"mixta",4781,"particular","turismo","diesel","M","gris","casado","mensual",0,1,"medio","presencial",0,2,0,4,8.803,0,10,0,"fin_estudio",0,NA,0,"2","1"
59,"1","1",3.077,0.3077,51,"35-65",19,89,1238,11,23946,1498,"urbana",12361,"particular","turismo","diesel","M","blanco","soltero","mensual",1,1,"medio","telematico",0,2,1,2,3.077,0,4.708,0,"fin_estudio",0,NA,0,"1","1"
60,"1","1",0.684,0.0684,57,"35-65",15,97,1490,10,30300,1112,"urbana",38772,"comercial","turismo","diesel","M","blanco","soltero","anual",0,2,"medio","presencial",0,0,0,0,0.684,0,0.684,1,"baja",0,NA,0,"2","2"
61,"1","1",9.073,0.9073,42,"35-65",18,55,858,14,20386,268,"mixta",10649,"particular","turismo","diesel","H","rojo","casado","mensual",0,1,"medio","presencial",1,3,0,1,0.624,1,10,0,"fin_estudio",925.69,925.69,1,"1","1"
62,"1","1",4.705,0.4705,43,"35-65",15,115,1468,10,25385,145,"rural",14982,"particular","turismo","diesel","H","rojo","casado","mensual",0,1,"basico","presencial",0,1,0,0,4.705,0,4.705,1,"baja",0,NA,0,"2","1"
63,"1","1",1.371,0.1371,47,"35-65",11,124,1764,10,22328,91,"rural",33088,"comercial","turismo","gasolina","M","gris","soltero","anual",0,1,"medio","presencial",0,0,0,1,1.371,0,1.371,1,"baja",0,NA,0,"1","1"
64,"1","1",1.406,0.1406,48,"35-65",15,90,1596,2,5960,122,"rural",9736,"particular","turismo","diesel","M","negro","casado","anual",0,2,"medio","telefonico",0,1,0,0,1.406,0,7.675,0,"fin_estudio",0,NA,0,"1","1"
65,"1","1",2.439,0.2439,61,"35-65",28,82,1165,7,33325,872,"mixta",10280,"particular","furgoneta","diesel","H","blanco","casado","mensual",0,1,"basico","presencial",0,1,0,0,2.439,0,6.216,0,"fin_estudio",0,NA,0,"4","4"
66,"1","1",9.722,0.9722,56,"35-65",27,140,1894,0,16140,434,"mixta",12587,"particular","moto","gasolina","H","otro","casado","anual",1,1,"medio","telefonico",1,3,3,1,3.864,1,10,0,"fin_estudio",405.38,405.38,1,"1","1"
67,"1","1",6.589,0.6589,24,"18-25",3,145,1984,9,28358,5736,"urbana",12314,"particular","moto","diesel","H","blanco","casado","mensual",1,3,"medio","presencial",4,2,0,3,1.118,1,10,0,"fin_estudio",24524.58,6131.15,1,"4","4"
68,"1","1",2.694,0.2694,46,"35-65",21,118,1691,2,35973,176,"mixta",5990,"particular","furgoneta","gasolina","M","rojo","casado","mensual",0,1,"superior","telefonico",0,1,0,0,2.694,0,2.694,1,"baja",0,NA,0,"1","1"
69,"1","1",4.577,0.4577,41,"35-65",8,121,2101,12,22681,1077,"urbana",10891,"particular","turismo","diesel","H","gris","casado","anual",0,2,"basico","presencial",0,3,0,1,4.577,0,7.944,0,"fin_estudio",0,NA,0,"2","2"
70,"1","1",1.708,0.1708,44,"35-65",18,173,2871,12,19569,1471,"urbana",12815,"particular","turismo","gasolina","M","rojo","casado","anual",1,1,"basico","presencial",0,1,0,0,1.708,0,1.708,1,"baja",0,NA,0,"2","1"
71,"1","1",3.65,0.365,48,"35-65",20,101,1558,7,31619,51,"rural",11434,"comercial","turismo","gasolina","M","negro","casado","anual",0,2,"medio","presencial",0,2,0,0,3.65,0,3.65,1,"baja",0,NA,0,"1","1"
72,"1","1",2.31,0.231,62,"35-65",26,72,959,8,28086,23,"rural",6579,"comercial","turismo","diesel","H","gris","soltero","mensual",0,1,"superior","telefonico",0,1,0,0,2.31,0,10,0,"fin_estudio",0,NA,0,"2","2"
73,"1","1",4.004,0.4004,28,"25-35",9,158,2370,13,28289,595,"mixta",8788,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"basico","telefonico",1,1,0,0,1.385,1,4.004,1,"baja",869.17,869.17,1,"3","2"
74,"1","1",7.151,0.7151,53,"35-65",33,119,1756,13,28937,73,"rural",14722,"particular","moto","diesel","M","blanco","casado","anual",0,1,"medio","telematico",0,3,0,2,7.151,0,10,0,"fin_estudio",0,NA,0,"1","1"
75,"1","1",8.833,0.8833,53,"35-65",32,122,2081,9,36917,55,"rural",18753,"particular","moto","diesel","M","negro","casado","mensual",0,2,"basico","presencial",0,4,0,5,8.833,0,10,0,"fin_estudio",0,NA,0,"1","1"
76,"1","1",1.129,0.1129,61,"35-65",24,55,800,3,13175,2132,"urbana",8717,"particular","turismo","gasolina","H","gris","casado","mensual",0,1,"medio","telefonico",0,0,0,0,1.129,0,10,0,"fin_estudio",0,NA,0,"2","2"
77,"1","1",1.162,0.1162,37,"35-65",12,55,800,8,16379,306,"mixta",20364,"particular","turismo","gasolina","H","blanco","casado","anual",0,1,"medio","presencial",0,0,0,0,1.162,0,3.293,0,"fin_estudio",0,NA,0,"4","4"
78,"1","1",5.094,0.5094,41,"35-65",19,127,2048,3,32615,989,"mixta",9756,"particular","turismo","diesel","H","blanco","casado","anual",0,1,"basico","telematico",0,4,0,2,5.094,0,10,0,"fin_estudio",0,NA,0,"2","1"
79,"1","1",6.407,0.6407,45,"35-65",14,100,1748,1,34896,414,"mixta",16115,"particular","turismo","gasolina","M","otro","casado","anual",0,1,"basico","telefonico",0,1,0,2,6.407,0,10,0,"fin_estudio",0,NA,0,"1","1"
80,"1","1",1.848,0.1848,41,"35-65",13,68,1030,4,26386,92,"rural",20399,"particular","turismo","gasolina","H","negro","casado","anual",0,1,"superior","presencial",0,0,0,0,1.848,0,1.848,1,"baja",0,NA,0,"3","2"
81,"1","1",6.866,0.6866,58,"35-65",37,77,1191,5,11680,827,"mixta",14811,"particular","turismo","gasolina","H","rojo","soltero","anual",0,1,"basico","telefonico",0,6,0,0,6.866,0,6.866,1,"baja",0,NA,0,"1","1"
82,"1","1",3.423,0.3423,33,"25-35",9,61,831,11,26430,378,"mixta",4100,"particular","turismo","gasolina","M","negro","soltero","anual",1,1,"basico","telematico",0,0,0,0,3.423,0,6.951,0,"fin_estudio",0,NA,0,"2","1"
83,"1","1",6.605,0.6605,35,"25-35",10,133,1681,9,21826,814,"mixta",18219,"comercial","turismo","gasolina","H","gris","casado","mensual",1,1,"medio","telematico",0,3,0,4,6.605,0,6.605,1,"baja",0,NA,0,"1","1"
84,"1","1",6.871,0.6871,57,"35-65",26,105,1646,12,19533,661,"mixta",10490,"particular","moto","diesel","H","blanco","casado","anual",0,2,"medio","telematico",0,2,0,2,6.871,0,6.887,0,"fin_estudio",0,NA,0,"1","1"
85,"1","1",6.862,0.6862,57,"35-65",26,55,820,12,20829,326,"mixta",13663,"particular","turismo","gasolina","M","negro","soltero","anual",1,2,"medio","presencial",0,2,0,0,6.862,0,10,0,"fin_estudio",0,NA,0,"4","3"
86,"1","1",3.573,0.3573,39,"35-65",16,191,2465,5,20757,1415,"urbana",25241,"particular","moto","gasolina","H","blanco","casado","mensual",0,1,"basico","telematico",0,4,0,0,3.573,0,3.573,1,"baja",0,NA,0,"1","1"
87,"1","1",1.012,0.1012,29,"25-35",8,111,1693,12,15664,64,"rural",12362,"particular","moto","diesel","M","gris","casado","anual",0,2,"basico","telematico",0,0,0,0,1.012,0,5.674,0,"fin_estudio",0,NA,0,"1","1"
88,"1","1",5.299,0.5299,39,"35-65",12,88,1379,7,19067,228,"mixta",9286,"particular","turismo","diesel","M","rojo","casado","anual",0,1,"basico","telefonico",0,4,0,2,5.299,0,10,0,"fin_estudio",0,NA,0,"1","1"
89,"1","1",6.614,0.6614,37,"35-65",17,83,1305,6,34310,71,"rural",11433,"particular","turismo","gasolina","M","otro","casado","anual",0,1,"medio","telefonico",0,1,0,1,6.614,0,10,0,"fin_estudio",0,NA,0,"1","1"
90,"1","1",1.084,0.1084,58,"35-65",37,137,1651,7,29728,63,"rural",15181,"particular","moto","diesel","H","negro","casado","mensual",0,1,"basico","presencial",0,1,0,0,1.084,0,10,0,"fin_estudio",0,NA,0,"3","3"
91,"1","1",1.381,0.1381,78,"65+",51,126,2047,6,26024,240,"mixta",7590,"particular","turismo","diesel","H","gris","soltero","mensual",0,2,"medio","telefonico",0,1,0,0,1.381,0,9.222,0,"fin_estudio",0,NA,0,"2","2"
92,"1","1",2.915,0.2915,33,"25-35",11,64,1111,9,27945,187,"mixta",14284,"comercial","turismo","gasolina","H","otro","otro","anual",0,1,"basico","telematico",2,2,0,1,1.078,1,2.915,1,"baja",3464.98,1732.49,1,"4","5"
93,"1","1",1.209,0.1209,46,"35-65",10,64,862,15,18652,937,"mixta",17254,"particular","turismo","diesel","M","blanco","casado","anual",0,1,"superior","telematico",0,1,0,0,1.209,0,10,0,"fin_estudio",0,NA,0,"5","4"
94,"1","1",4.083,0.4083,66,"65+",29,117,1982,8,19143,136,"rural",8348,"particular","turismo","diesel","M","otro","otro","anual",0,1,"basico","presencial",0,1,0,1,4.083,0,10,0,"fin_estudio",0,NA,0,"2","1"
95,"1","1",1.463,0.1463,52,"35-65",15,104,1614,6,18187,116,"rural",6647,"particular","turismo","diesel","M","blanco","casado","anual",0,1,"medio","telefonico",0,0,0,0,1.463,0,10,0,"fin_estudio",0,NA,0,"1","1"
96,"1","1",8.624,0.8624,87,"65+",49,120,1739,8,14319,193,"mixta",15888,"particular","turismo","diesel","H","negro","soltero","mensual",0,2,"basico","telematico",2,5,0,3,2.562,1,10,0,"fin_estudio",4287.79,2143.9,1,"1","1"
97,"1","1",4.289,0.4289,58,"35-65",40,74,911,4,31916,939,"mixta",8891,"particular","moto","gasolina","M","gris","soltero","anual",0,2,"medio","presencial",0,1,0,0,4.289,0,5.57,0,"fin_estudio",0,NA,0,"1","1"
98,"1","1",6.863,0.6863,18,"18-25",0,132,1816,1,19049,70,"rural",14457,"particular","turismo","diesel","M","otro","soltero","anual",0,1,"basico","presencial",3,4,0,3,1.951,1,10,0,"fin_estudio",2924.1,974.7,1,"1","2"
99,"1","1",3.045,0.3045,48,"35-65",28,103,1338,0,26047,117,"rural",6157,"particular","turismo","diesel","M","rojo","soltero","anual",1,1,"superior","presencial",0,1,0,1,3.045,0,10,0,"fin_estudio",0,NA,0,"3","3"
100,"1","1",7.857,0.7857,34,"25-35",13,165,2658,14,30760,371,"mixta",10794,"particular","turismo","diesel","M","rojo","casado","anual",0,2,"basico","telefonico",0,4,0,3,7.857,0,10,0,"fin_estudio",0,NA,0,"1","1"
101,"1","1",6.509,0.6509,43,"35-65",13,95,1299,10,19753,123,"rural",8323,"particular","turismo","gasolina","M","negro","casado","mensual",1,1,"medio","telefonico",0,0,0,1,6.509,0,10,0,"fin_estudio",0,NA,0,"1","1"
102,"2","1",4.849,0.4849,32,"25-35",9,103,1678,10,22782,24,"rural",13301,"particular","turismo","gasolina","H","otro","otro","mensual",0,1,"basico","presencial",0,1,0,1,4.849,0,4.849,1,"baja",0,NA,0,"2","2"
103,"2","1",6.769,0.6769,31,"25-35",12,132,2235,9,27383,256,"mixta",12974,"comercial","turismo","diesel","M","rojo","soltero","anual",1,1,"medio","telematico",0,3,0,1,6.769,0,6.769,1,"baja",0,NA,0,"1","1"
104,"2","1",2.96,0.296,61,"35-65",40,56,836,6,14122,738,"mixta",10302,"comercial","turismo","gasolina","H","blanco","casado","mensual",0,3,"medio","presencial",0,1,0,1,2.96,0,10,0,"fin_estudio",0,NA,0,"2","2"
105,"2","1",3.676,0.3676,43,"35-65",15,118,1457,11,13909,164,"mixta",7047,"particular","turismo","diesel","M","gris","casado","anual",0,2,"superior","telefonico",0,0,0,1,3.676,0,6.247,0,"fin_estudio",0,NA,0,"3","2"
106,"2","1",5.927,0.5927,63,"35-65",26,118,1604,6,24740,23,"rural",19202,"particular","turismo","gasolina","H","blanco","casado","anual",0,2,"medio","telefonico",0,5,0,0,5.927,0,10,0,"fin_estudio",0,NA,0,"2","2"
107,"2","1",2.559,0.2559,59,"35-65",30,60,801,7,28978,230,"mixta",33476,"particular","turismo","diesel","H","otro","soltero","anual",1,1,"medio","presencial",0,0,0,0,2.559,0,5.145,0,"fin_estudio",0,NA,0,"2","2"
108,"2","1",1.238,0.1238,18,"18-25",0,104,1550,14,23047,412,"mixta",3762,"particular","turismo","diesel","H","rojo","soltero","anual",1,1,"basico","presencial",1,0,0,1,1.173,1,1.238,1,"baja",1707.45,1707.45,1,"1","2"
109,"2","1",5.591,0.5591,72,"65+",43,83,1020,4,29970,1210,"urbana",10706,"particular","moto","diesel","H","rojo","casado","mensual",0,1,"medio","presencial",3,0,0,1,1.28,1,5.68,0,"fin_estudio",2039.63,679.88,1,"4","3"
110,"2","1",6.288,0.6288,29,"25-35",8,80,1031,2,17325,136,"rural",10181,"comercial","furgoneta","diesel","M","gris","otro","anual",0,1,"basico","presencial",0,2,0,1,6.288,0,10,0,"fin_estudio",0,NA,0,"1","1"
111,"2","1",4.377,0.4377,46,"35-65",17,122,1748,10,35375,56,"rural",18718,"particular","furgoneta","diesel","H","negro","casado","mensual",1,1,"medio","telefonico",0,1,0,1,4.377,0,4.377,1,"baja",0,NA,0,"2","2"
