"id_poliza","k","t_k","coste_k","anio"
182,3,3.2447,4535.33,4
182,4,4.0338,6317.46,5
182,5,4.1181,442.7,5
182,6,4.3626,4196.13,5
182,7,4.6483,1452.62,5
182,8,5.627,2164.45,6
182,9,6.5896,7944.81,7
182,10,6.6768,2113.88,7
182,11,6.8431,4818.49,7
182,12,6.873,1070.3,7
182,13,7.1392,6387.37,8
182,14,7.3628,716.33,8
182,15,7.6974,3758.99,8
182,16,7.9287,3874.18,8
182,17,8.0097,5155.56,9
182,18,8.029,3936.77,9
195,1,0.2837,848.36,1
195,2,0.7706,1437.23,1
195,3,2.1009,450.15,3
197,1,0.5096,707.7,1
200,1,2.1446,3430.62,3
203,1,1.2785,2479.83,2
205,1,2.1457,1158.65,3
211,1,0.1124,2746.32,1
213,1,2.8322,3657.55,3
215,1,1.0738,2079.99,2
215,2,1.8067,1355.55,2
218,1,0.1936,4462.91,1
218,2,0.6068,6574.95,1
218,3,1.1155,1048.42,2
223,1,0.4993,1971.51,1
228,1,0.5381,7921.91,1
228,2,1.3915,7871.74,2
230,1,1.7413,6193.96,2
233,1,4.831,2307.24,5
235,1,2.7097,915.98,3
238,1,0.6406,3095.97,1
238,2,0.9071,5237.7,1
238,3,1.3486,2115.43,2
238,4,1.8433,1444.4,2
238,5,2.2792,881.24,3
238,6,2.8968,1500.79,3
238,7,3.5894,1349.76,4
238,8,3.6535,5670.54,4
238,9,3.9037,844.45,4
238,10,4.0116,1225.55,5
238,11,5.5583,6698.19,6
239,1,0.162,1076.35,1
243,1,0.4178,1301.06,1
243,2,2.1439,3313.02,3
245,1,2.8105,3030.53,3
248,1,3.0562,1187.51,4
249,1,1.2375,5521.45,2
249,2,2.8585,4820.06,3
250,1,0.5762,1414.89,1
250,2,5.4786,518.23,6
250,3,6.4817,2141.61,7
253,1,0.5009,3127.71,1
253,2,2.0307,1920.38,3
253,3,3.6458,2579.38,4
257,1,3.8839,213.52,4
257,2,5.643,577.82,6
257,3,6.9603,857.81,7
257,4,7.0298,619.52,8
258,1,1.4448,2552.66,2
258,2,1.8849,729.21,2
258,3,2.3644,1616.91,3
258,4,2.5236,495.79,3
258,5,3.0779,1051.14,4
258,6,3.2922,6452.32,4
258,7,4.5149,1844.52,5
258,8,5.0103,2605.45,6
258,9,7.4469,360.88,8
259,1,0.4332,1975.21,1
264,1,0.9967,1401.83,1
265,1,0.8749,549.31,1
266,1,1.072,422.32,2
266,2,5.3438,574.07,6
266,3,5.3513,1981.41,6
267,1,1.9437,3886.18,2
268,1,0.999,3657.17,1
269,1,1.1153,3522.41,2
271,1,0.1777,2624.35,1
271,2,3.8443,7402.8,4
273,1,0.5632,1147.48,1
276,1,4.3889,1524.57,5
282,1,2.3589,1356.55,3
284,1,4.2151,1012.34,5
284,2,4.7721,3772.46,5
284,3,5.8516,4454.08,6
293,1,4.3017,786.14,5
293,2,5.2378,2133.1,6
293,3,5.3068,140.51,6
293,4,5.6284,4161.77,6
293,5,5.8143,1027.98,6
293,6,7.6165,2520.18,8
293,7,9.0813,2708.85,10
295,1,1.0962,1957.54,2
299,1,2.8518,2181.91,3
299,2,6.502,360.74,7
300,1,0.4917,2658.87,1
302,1,1.0734,5015.77,2
302,2,1.584,1223.18,2
302,3,2.1139,3357.75,3
302,4,3.9859,2998.32,4
302,5,4.9772,673.34,5
306,1,5.4722,1069.06,6
307,1,1.0694,1088.19,2
307,2,4.3951,898.2,5
307,3,7.3124,2859.97,8
310,1,2.2123,947.67,3
313,1,0.3016,1539.98,1
315,1,0.6194,1216.25,1
315,2,3.9855,922.09,4
316,1,0.17,1414.03,1
318,1,3.8151,3844.53,4
329,1,0.2191,2713.54,1
329,2,4.356,1162.97,5
329,3,4.938,1246.11,5
334,1,4.0049,1991.6,5
335,1,0.5047,4459.14,1
335,2,3.6117,2671.64,4
340,1,1.12,5494.41,2
340,2,4.1137,1865.18,5
340,3,7.8199,9437.47,8
342,1,1.4735,626.15,2
348,1,2.9677,1339.27,3
348,2,3.8589,2274.67,4
355,1,1.3619,4097.95,2
355,2,2.0537,3519.84,3
358,1,4.8055,1479.11,5
362,1,1.5747,5121.94,2
362,2,4.3867,2004.21,5
364,1,1.2965,307.31,2
366,1,0.2903,1538.87,1
369,1,4.2647,1419.35,5
369,2,6.8963,10691.19,7
370,1,2.8707,774.46,3
374,1,3.2952,11711.44,4
375,1,1.6837,963.86,2
375,2,2.4812,2272.22,3
379,1,0.3632,3718.42,1
380,1,3.9933,1896.52,4
388,1,1.1817,1529.69,2
395,1,4.5716,1013.58,5
395,2,4.7908,1440.9,5
397,1,3.825,556.5,4
397,2,4.5175,2061.32,5
412,1,0.4539,2390.54,1
412,2,1.9078,2139.61,2
413,1,7.093,4141.06,8
416,1,1.7933,3664.45,2
416,2,1.8469,3394.83,2
416,3,3.9531,4373.42,4
424,1,5.2326,7615.88,6
426,1,0.2351,4305.85,1
431,1,1.6028,3937.88,2
431,2,1.6448,10220.52,2
431,3,1.7251,3310.48,2
431,4,2.5305,9646.59,3
431,5,2.9365,1184.27,3
431,6,3.9367,28742.06,4
431,7,4.1599,11490.37,5
431,8,4.3927,11994.8,5
431,9,4.5709,3886.79,5
431,10,5.4395,977.39,6
436,1,0.2738,621.38,1
436,2,3.0935,1974.43,4
437,1,2.5731,1180.54,3
438,1,0.1512,1156.94,1
450,1,1.0637,700.5,2
450,2,1.548,224.9,2
450,3,2.4549,161.32,3
460,1,3.8522,4335.47,4
462,1,0.2855,3086.26,1
462,2,0.4011,1109,1
462,3,2.1434,1470.91,3
463,1,1.613,248.76,2
463,2,2.1249,3087.5,3
463,3,2.5372,1212.41,3
466,1,0.5223,925.62,1
467,1,0.5962,1866.01,1
472,1,1.5431,3881.43,2
472,2,4.1334,2472.73,5
475,1,0.8682,1420.88,1
476,1,1.535,784.78,2
481,1,3.9614,1236.39,4
482,1,6.3922,1879.85,7
485,1,0.221,704.25,1
491,1,1.3716,4587.11,2
495,1,5.7021,2113.78,6
495,2,6.8096,2057.65,7
504,1,0.5005,685.39,1
504,2,1.3687,459.51,2
505,1,7.9384,4412.64,8
507,1,4.1983,2496.96,5
509,1,2.048,155.71,3
509,2,2.5628,1419.25,3
510,1,5.7664,3260.82,6
515,1,2.3716,5109.18,3
519,1,1.7304,2614.46,2
519,2,6.1795,5129.3,7
522,1,5.8612,2312.98,6
523,1,4.5344,2649.31,5
533,1,2.4846,2874.09,3
536,1,0.1211,2557.32,1
545,1,1.4289,2157.68,2
547,1,0.7489,10320.38,1
547,2,5.9648,3243.42,6
549,1,3.6416,1117.65,4
551,1,1.7828,1506.32,2
552,1,0.1549,1778.88,1
555,1,0.1019,11835.51,1
556,1,2.9501,759.07,3
559,1,2.1516,3943.66,3
559,2,2.8813,3524.24,3
561,1,3.4304,759.05,4
568,1,3.0519,4418.21,4
570,1,3.8989,3838.4,4
579,1,4.1889,5963.67,5
579,2,6.3453,1607.59,7
579,3,7.5074,394.04,8
580,1,1.6221,3545.98,2
580,2,4.4123,1794.61,5
580,3,4.6668,4783.25,5
580,4,5.2451,196.31,6
584,1,0.8774,4838.8,1
584,2,1.1417,2145.92,2
584,3,3.648,1575.71,4
603,1,0.0155,2062.27,1
603,2,0.9644,1999.83,1
603,3,1.7799,1093.52,2
604,1,1.7451,2060.05,2
606,1,0.2357,5479.53,1
606,2,1.6103,15264.65,2
608,1,1.5545,824.16,2
608,2,2.1552,2650.82,3
608,3,2.3587,895.96,3
608,4,2.8292,2177.38,3
609,1,4.1216,1661.96,5
609,2,5.7226,1258.07,6
610,1,0.1649,765.66,1
611,1,1.4547,2464.74,2
611,2,2.2107,2853.59,3
611,3,5.4665,2207.85,6
613,1,2.0613,3743.44,3
613,2,7.8842,866.97,8
616,1,4.2894,2378.1,5
620,1,5.3258,1821.87,6
620,2,5.5736,1464.15,6
623,1,1.6373,295.95,2
623,2,1.715,659.43,2
623,3,1.8415,1100.15,2
623,4,4.8225,1597.98,5
623,5,5.0739,661.41,6
623,6,5.1874,1226.23,6
624,1,6.0542,1958.58,7
624,2,8.6522,1817.86,9
624,3,9.1102,1063.96,10
630,1,1.5117,861.09,2
631,1,2.7671,1570.37,3
638,1,1.4758,2407.62,2
642,1,4.6121,6006.77,5
642,2,4.6759,1640.25,5
645,1,2.9048,554.59,3
647,1,3.1975,1603.91,4
647,2,6.2672,3467.62,7
647,3,8.6636,4976.83,9
647,4,9.1289,1107.32,10
650,1,1.5292,1285.68,2
650,2,2.969,568.39,3
652,1,1.4081,2196.73,2
655,1,1.3634,1031.55,2
655,2,2.3702,1968.24,3
655,3,3.0434,1098.15,4
662,1,1.4627,1181.54,2
664,1,3.6816,4333.78,4
666,1,1.4131,1258.46,2
668,1,1.774,940.5,2
672,1,1.8075,2908.31,2
673,1,0.3831,4882.32,1
673,2,3.3139,173.9,4
678,1,5.3635,616.02,6
678,2,5.5001,1241.45,6
678,3,7.7568,3949.7,8
679,1,4.6202,5328.48,5
679,2,6.2976,1688.21,7
683,1,1.8118,6236.87,2
687,1,0.4087,2590.17,1
687,2,3.004,3301.23,4
687,3,3.4173,219.52,4
687,4,3.4351,2028.67,4
688,1,5.8049,928.58,6
692,1,0.4581,15070.11,1
692,2,1.1309,1580.81,2
698,1,2.0435,1227.99,3
703,1,0.4766,3598.74,1
703,2,2.0901,1465.16,3
706,1,1.8714,5040.73,2
706,2,1.9306,2258.54,2
706,3,2.5989,4939.58,3
710,1,3.6689,2567.6,4
710,2,4.1446,1225.26,5
710,3,4.4859,2919.32,5
722,1,2.868,381.35,3
725,1,1.8617,539.25,2
731,1,0.7535,301.67,1
732,1,1.1906,2765.22,2
733,1,0.1752,4768.15,1
733,2,1.2617,4184.96,2
733,3,2.7645,5647.13,3
733,4,3.6936,4866.95,4
733,5,4.1834,664.82,5
733,6,4.1844,16.97,5
733,7,4.2298,1926.51,5
733,8,5.2829,1357.54,6
733,9,5.3225,3969.92,6
733,10,5.4319,6065.24,6
737,1,1.078,468,2
737,2,3.705,224.94,4
737,3,5.234,795.82,6
744,1,0.2981,5022.15,1
744,2,6.433,2809.32,7
744,3,7.105,1312.95,8
747,1,2.0376,3537.79,3
751,1,1.3044,4467.75,2
753,1,0.0608,1441.24,1
753,2,2.2163,59.36,3
755,1,0.6385,1218.07,1
756,1,9.8888,2611.24,10
759,1,0.9822,2029.6,1
759,2,3.103,1138.77,4
759,3,3.8082,2062.07,4
759,4,6.4538,2901.62,7
760,1,2.2472,426.78,3
760,2,5.2955,6848.86,6
765,1,1.2474,2330.19,2
768,1,0.1146,662.65,1
770,1,1.8514,5679.19,2
771,1,3.9118,3083.41,4
771,2,6.2065,1990.69,7
774,1,3.557,3026.43,4
774,2,6.4228,1298.77,7
774,3,6.9045,680.34,7
775,1,0.084,967.81,1
784,1,2.7638,3479.71,3
786,1,6.7199,812.33,7
790,1,1.1392,3580.91,2
792,1,2.0881,4179.34,3
792,2,3.4513,971.95,4
792,3,3.8871,2408.19,4
792,4,4.597,2744.92,5
792,5,6.2315,285.24,7
793,1,3.7674,748.29,4
796,1,6.2619,7612.1,7
796,2,6.8748,6740.82,7
799,1,1.8058,241.25,2
799,2,2.6209,702.25,3
800,1,4.7915,1845.47,5
802,1,2.8097,822.37,3
804,1,1.5009,2385.19,2
806,1,2.3136,78.34,3
807,1,1.3981,740.75,2
808,1,0.701,1034.65,1
808,2,1.6234,2539.48,2
808,3,2.277,1844.17,3
808,4,4.6263,1029.38,5
808,5,5.7137,4712.25,6
808,6,6.2252,4543.9,7
808,7,7.629,3168.6,8
808,8,7.8409,2467.34,8
809,1,5.8764,1665.91,6
825,1,4.1895,2113.03,5
825,2,4.637,3075.82,5
826,1,1.1203,1702.36,2
826,2,2.6819,2691.15,3
826,3,8.6265,1963.3,9
827,1,1.352,2547.48,2
827,2,1.7807,793.88,2
829,1,1.8165,2374.8,2
831,1,0.8632,756.39,1
831,2,1.2026,1113.86,2
832,1,3.3779,778.61,4
832,2,4.1624,1339.02,5
832,3,4.2406,1440.33,5
832,4,5.0346,2030.46,6
838,1,2.5896,2618.86,3
848,1,1.9962,3079.83,2
853,1,3.0333,5955.75,4
855,1,1.1703,1081.29,2
855,2,3.758,640.76,4
859,1,4.3841,3940.13,5
866,1,1.0055,171.01,2
866,2,3.9882,1182.65,4
866,3,4.7097,4852.38,5
867,1,0.3706,4943.54,1
878,1,2.086,5735.59,3
878,2,3.1537,2454.35,4
879,1,1.477,403.5,2
879,2,3.7682,715.62,4
879,3,5.7564,1721.18,6
882,1,3.0579,1476.76,4
883,1,3.0841,1114.2,4
884,1,1.8878,1565.11,2
884,2,2.4358,3840.96,3
886,1,1.4673,1458.77,2
886,2,6.1199,2786.49,7
886,3,8.6622,2263.87,9
888,1,0.0281,1892.82,1
888,2,8.5885,12269.75,9
889,1,4.6069,479.12,5
889,2,7.4633,1176.3,8
891,1,0.635,381.06,1
891,2,0.7687,4423.64,1
892,1,0.1282,3970.48,1
896,1,0.1931,2542.66,1
896,2,0.41,124.98,1
896,3,0.4102,390.11,1
896,4,1.64,2413.84,2
896,5,2.9457,1598.52,3
899,1,0.9592,1746.59,1
899,2,2.6111,1692.96,3
899,3,3.6309,4299.61,4
903,1,2.3998,72.1,3
906,1,1.0762,5912.3,2
911,1,4.576,1768.53,5
923,1,3.5865,5221.14,4
923,2,5.4099,6252.09,6
926,1,6.4255,2258.65,7
928,1,3.3002,1183.17,4
930,1,4.8786,2593.07,5
930,2,4.9949,5137.13,5
930,3,5.6567,5315.02,6
934,1,4.6624,1020.91,5
935,1,1.6905,2668.55,2
937,1,0.8578,290.2,1
946,1,3.0205,5994.7,4
950,1,0.0465,1533.13,1
950,2,3.5135,1717.07,4
956,1,2.6683,1785.49,3
956,2,7.9236,6388.77,8
959,1,3.9426,3427.47,4
968,1,2.8451,347.21,3
972,1,0.7224,4740.83,1
972,2,3.6754,4519.11,4
974,1,2.2241,7630.02,3
974,2,3.468,5813.39,4
974,3,4.304,1380.3,5
975,1,1.2655,1283.78,2
977,1,5.8267,3562.95,6
978,1,0.8787,1384.45,1
981,1,6.5891,2846.82,7
981,2,7.84,1312.99,8
988,1,1.6746,586.32,2
990,1,4.5893,1465.12,5
990,2,4.6262,3603.43,5
995,1,1.2594,1929.89,2
996,1,2.738,1187.91,3
996,2,4.1205,140.08,5
997,1,2.2268,1981.22,3
998,1,1.9117,3130.01,2
1004,1,4.8724,496.47,5
1006,1,1.9503,1912.94,2
1007,1,3.1675,3137.95,4
1007,2,4.9175,3150.18,5
1010,1,0.8193,1869.42,1
1010,2,8.6974,14100.22,9
1016,1,0.5722,2420.01,1
1016,2,3.217,1942.28,4
1018,1,0.58,351.45,1
1021,1,3.5612,1183.85,4
1021,2,5.8651,1759.4,6
1023,1,2.8191,2094.07,3
1024,1,0.8587,2440.81,1
1024,2,1.5217,4197.7,2
1024,3,2.9556,1799.92,3
1030,1,0.2841,3338.39,1
1030,2,4.2492,1373.69,5
1033,1,0.5562,4289.29,1
1033,2,1.8915,438.34,2
1033,3,2.5692,1858.16,3
1044,1,3.8941,3687.03,4
1044,2,3.9485,5840,4
1046,1,4.9987,4471.14,5
1048,1,0.347,1806.5,1
1048,2,2.9086,4232.28,3
1048,3,2.9338,4747.74,3
1048,4,5.0127,393.68,6
1048,5,6.4954,3377.7,7
1051,1,1.0156,3063.05,2
1051,2,1.914,531.99,2
1051,3,2.1812,1677.73,3
1053,1,0.2304,921.05,1
1057,1,5.0891,666.78,6
1057,2,5.5533,1361.02,6
1058,1,1.9516,6772.66,2
1059,1,1.2071,173.77,2
1061,1,4.2749,7944.38,5
1064,1,6.005,1910.22,7
1064,2,6.1262,2896.3,7
1065,1,0.5985,13414.32,1
1065,2,4.079,5100.56,5
1072,1,1.0236,18855.1,2
1072,2,2.7401,15895.64,3
1077,1,0.216,6947.75,1
1077,2,3.9879,656.74,4
1077,3,5.798,697.55,6
1083,1,0.7828,1636.83,1
1083,2,2.5742,3638.58,3
1087,1,4.8664,202.81,5
1090,1,2.7277,1403.62,3
1097,1,0.9815,1570.01,1
1099,1,0.4637,351.52,1
1099,2,0.7531,5775.61,1
1105,1,0.3608,2010.98,1
1105,2,7.609,1109.46,8
1108,1,3.9461,632.63,4
1109,1,1.2482,544.58,2
1110,1,3.2208,6361.38,4
1114,1,3.7305,3067.99,4
1115,1,4.393,294.04,5
1120,1,3.0293,7558.1,4
1121,1,0.8407,1166.31,1
1125,1,2.1599,825.64,3
1125,2,4.8903,5016.35,5
1130,1,2.6734,392.55,3
1132,1,1.3994,1271.85,2
1135,1,3.708,7480.05,4
1138,1,1.1938,4654.6,2
1138,2,1.71,3548.62,2
1138,3,3.1083,4259.04,4
1138,4,3.7041,1978.13,4
1138,5,7.5213,1963.65,8
1139,1,1.5338,3245.78,2
1139,2,3.6412,1298.42,4
1141,1,2.75,3077.31,3
1141,2,4.0987,5802.33,5
1145,1,0.6989,2529.98,1
1145,2,1.2546,913.4,2
1148,1,0.2427,1342.22,1
1148,2,0.3886,1181.65,1
1148,3,0.9038,1694.54,1
1148,4,1.5456,1141.79,2
1148,5,2.1396,1144.73,3
1150,1,0.9363,764.11,1
1151,1,3.6494,2583.22,4
1154,1,0.4615,3041.22,1
1158,1,0.018,3982.83,1
1158,2,1.7754,2936.43,2
1163,1,1.4676,328.47,2
1168,1,1.0618,445.14,2
1168,2,1.077,2262.98,2
1168,3,1.9177,2466.75,2
1168,4,2.9834,2808.47,3
1168,5,3.0636,352.95,4
1168,6,3.7498,1086.5,4
1168,7,3.8123,486.03,4
1173,1,1.0467,2208.95,2
1179,1,1.2826,2769.32,2
1180,1,2.0133,6196.1,3
1185,1,0.5591,3585.69,1
1186,1,2.1776,8981.38,3
1190,1,0.9842,1191.22,1
1190,2,6.1515,751.25,7
1195,1,0.8639,2581.73,1
1195,2,1.8811,195.82,2
1197,1,1.4843,1310.09,2
1199,1,0.2424,1105.25,1
1204,1,2.7587,2544.62,3
1209,1,0.325,2685.35,1
1212,1,1.3628,994.86,2
1214,1,2.6204,2091.27,3
1217,1,0.3479,4115.82,1
1219,1,2.9428,2633.36,3
1220,1,1.0375,4342.61,2
1220,2,1.2764,1529.55,2
1221,1,1.3553,1191.94,2
1221,2,4.4379,1986.87,5
1221,3,4.8487,3155.71,5
1221,4,5.6561,3309.88,6
1222,1,4.2405,6607.16,5
1227,1,1.4015,3085.65,2
1227,2,5.7408,588.63,6
1231,1,6.3437,703.16,7
1231,2,6.7048,1384.83,7
1237,1,0.0986,1338.26,1
1237,2,1.95,5637.74,2
1237,3,5.2796,8483.63,6
1237,4,7.3401,3987.54,8
1237,5,7.4712,3185.33,8
1237,6,8.698,6035.7,9
1247,1,1.1347,1542.93,2
1247,2,1.868,4413.55,2
1247,3,2.8041,864.18,3
1248,1,1.7439,65.08,2
1248,2,2.3414,3779.51,3
1249,1,3.663,1596.1,4
1251,1,3.8001,6348.58,4
1252,1,0.6358,5551.63,1
1252,2,2.1044,5366.72,3
1252,3,2.6427,878.22,3
1252,4,4.6092,1130.6,5
1253,1,3.1348,6307.58,4
1254,1,4.4619,2392.35,5
1259,1,0.5094,2106.66,1
1260,1,1.4515,3086.78,2
1261,1,1.0709,3954.1,2
1261,2,1.1839,547.91,2
1261,3,3.5253,1606.53,4
1264,1,1.5421,470.98,2
1266,1,1.4157,910.65,2
1273,1,1.0094,1354.61,2
1282,1,0.0135,4454.19,1
1282,2,0.1762,2114.4,1
1282,3,1.7842,1596.99,2
1282,4,3.9488,7903.61,4
1283,1,2.82,3692.7,3
1284,1,0.8838,2623.14,1
1284,2,1.3892,1240,2
1287,1,5.2688,591.25,6
1291,1,0.1504,1485.84,1
1291,2,0.2499,2884.43,1
1296,1,0.5087,756.22,1
1296,2,1.0677,2983.91,2
1296,3,2.0189,373.96,3
1296,4,2.6193,3491.99,3
1297,1,3.0046,1158.07,4
1298,1,1.5562,1544.67,2
1305,1,1.4021,2054.32,2
1305,2,1.5303,1179.24,2
1305,3,2.9867,966.42,3
1309,1,1.0715,1528.57,2
1309,2,3.1849,936.82,4
1309,3,6.7294,2896.92,7
1311,1,5.5066,2499.07,6
1312,1,0.0554,1929.8,1
1312,2,2.4335,212.06,3
1312,3,5.1073,2235.63,6
1315,1,2.9316,104.02,3
1318,1,1.0716,2355.29,2
1320,1,5.7925,1698.93,6
1321,1,2.029,3937.41,3
1324,1,3.4138,1597.43,4
1325,1,2.0654,534.91,3
1326,1,2.8352,1137.29,3
1328,1,0.4186,3472.76,1
1328,2,0.7555,4474.98,1
1331,1,2.0133,1149.89,3
1331,2,8.2208,183.79,9
1331,3,9.1205,993.32,10
1331,4,9.3396,1226.9,10
1334,1,1.8774,3112.66,2
1334,2,2.1622,3585.87,3
1334,3,3.8262,2533.56,4
1336,1,4.5684,831.25,5
1337,1,0.1017,1890.33,1
1337,2,5.813,5286.94,6
1338,1,2.3762,2032.44,3
1339,1,3.7661,1599.85,4
1342,1,0.1683,1752.83,1
1349,1,1.4907,1386.2,2
1349,2,1.9421,2507.93,2
1349,3,2.4821,4044.37,3
1349,4,4.5823,1762.06,5
1349,5,4.9373,484.16,5
1356,1,1.3118,662.82,2
1357,1,5.6212,944.24,6
1358,1,1.4076,1960.72,2
1359,1,1.1126,6397.26,2
1359,2,4.4848,790.46,5
1360,1,7.263,96.08,8
1363,1,2.5517,488.53,3
1363,2,3.5464,1057.32,4
1363,3,5.9273,238.88,6
1363,4,6.9221,3120.98,7
1363,5,7.7678,1576.81,8
1367,1,1.1823,860.5,2
1369,1,2.4631,677.66,3
1371,1,1.2061,4601.88,2
1391,1,4.1519,549.54,5
1396,1,3.0114,3037.24,4
1396,2,3.3766,8692.23,4
1397,1,1.677,5734.5,2
1397,2,3.2992,1902.64,4
1399,1,6.4398,845.25,7
1404,1,0.6792,2223.45,1
1404,2,1.0647,480.99,2
1404,3,4.0164,2190.69,5
1404,4,4.1664,760.82,5
1405,1,1.3889,1378.97,2
1405,2,3.1527,1939.4,4
1406,1,2.7704,239.21,3
1406,2,8.4328,3082.01,9
1409,1,5.3015,2991.64,6
1410,1,4.6502,532.28,5
1411,1,0.3407,5700.5,1
1412,1,0.7058,2705.39,1
1413,1,1.2589,1652.14,2
1413,2,4.5674,2949.6,5
1414,1,1.6667,1728.51,2
1415,1,3.5866,2046.25,4
1421,1,0.5301,1153.67,1
1421,2,1.3189,1160.43,2
1421,3,1.486,146.3,2
1421,4,1.865,2448.15,2
1423,1,2.392,506.46,3
1423,2,3.2247,6803.59,4
1425,1,0.3582,2040.4,1
1425,2,2.18,1307.73,3
1425,3,4.3406,288.69,5
1426,1,1.4721,132.44,2
1426,2,3.2739,4577.07,4
1426,3,5.1273,579.68,6
1427,1,4.3527,4271.87,5
1429,1,2.2196,252.67,3
1430,1,2.4229,3544.43,3
1433,1,1.1747,2549.88,2
1436,1,0.869,2293.47,1
1436,2,1.5084,324.38,2
1448,1,0.5634,5627.91,1
1448,2,1.1935,728.42,2
1454,1,0.5734,505.39,1
1454,2,1.0979,300.42,2
1458,1,1.811,1197.01,2
1458,2,3.4732,2215.11,4
1460,1,1.8608,426.65,2
1460,2,3.3168,685.08,4
1460,3,4.6521,629.69,5
1460,4,6.183,1393,7
1460,5,7.4016,6682.95,8
1461,1,0.3547,3342.36,1
1462,1,3.7912,442.14,4
1462,2,5.2309,910.81,6
1462,3,5.4324,1554.76,6
1462,4,6.6997,1477.21,7
1462,5,7.9871,1596.38,8
1463,1,3.7152,1392.2,4
1464,1,0.7651,474.28,1
1465,1,1.0856,4564.91,2
1465,2,1.263,896.71,2
1465,3,1.2708,3413.62,2
1465,4,1.2958,1613.81,2
1465,5,1.3082,2266.69,2
1467,1,4.0783,2182.62,5
1468,1,1.3728,4108.69,2
1468,2,1.9921,1745.14,2
1469,1,3.3254,2829.37,4
1472,1,1.4766,509.94,2
1472,2,2.561,160.19,3
1480,1,5.2169,2192.27,6
1481,1,5.9216,5762.91,6
1483,1,0.4293,397.07,1
1486,1,4.5224,3210.84,5
1487,1,2.3683,737.24,3
1488,1,0.1564,1832.36,1
1493,1,0.5576,1199.91,1
1494,1,2.9589,10100.15,3
1495,1,1.4854,2559.73,2
1498,1,1.1768,5929.21,2
1498,2,4.8388,278.95,5
1501,1,2.1198,1713.45,3
1504,1,0.4214,2629.32,1
1504,2,1.7878,4125.76,2
1505,1,2.7546,1557.3,3
1510,1,2.5971,356.96,3
1510,2,2.848,970.54,3
1510,3,3.5477,565.58,4
1510,4,3.7943,1507.45,4
