"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
43,"1","1",4.497,0.4497,43,"35-65",22,125,1521,14,40485,86,"rural",5601,"particular","turismo","gasolina","M","otro","soltero","anual",0,1,"basico","presencial",0,0,0,4,4.497,0,10,0,"fin_estudio",0,NA,0,"1","1"
44,"1","1",4.67,0.467,54,"35-65",16,174,2511,14,28536,5792,"urbana",16491,"particular","turismo","diesel","M","negro","casado","mensual",0,1,"basico","presencial",8,1,3,2,0.202,1,10,0,"fin_estudio",24608.61,3076.08,1,"4","5"
45,"1","1",4.28,0.428,46,"35-65",19,98,1534,9,10108,1589,"urbana",17491,"particular","furgoneta","diesel","H","blanco","soltero","mensual",0,1,"basico","presencial",1,3,0,2,1.922,1,10,0,"fin_estudio",2459.59,2459.59,1,"2","1"
46,"1","1",1.925,0.1925,64,"35-65",46,191,3010,10,33177,248,"mixta",18182,"particular","turismo","gasolina","M","negro","casado","anual",0,1,"basico","presencial",1,1,0,1,0.583,1,10,0,"fin_estudio",2577.52,2577.52,1,"4","3"
47,"1","1",7.162,0.7162,37,"35-65",13,124,1969,8,26702,346,"mixta",5785,"particular","furgoneta","gasolina","H","blanco","casado","anual",0,2,"basico","presencial",0,2,0,0,7.162,0,10,0,"fin_estudio",0,NA,0,"2","2"
48,"1","1",4.246,0.4246,61,"35-65",24,90,1353,7,41520,930,"mixta",8688,"particular","furgoneta","diesel","H","negro","soltero","mensual",0,1,"medio","presencial",0,0,0,2,4.246,0,10,0,"fin_estudio",0,NA,0,"2","1"
49,"1","1",1.947,0.1947,57,"35-65",15,190,2898,15,14049,253,"mixta",15619,"particular","turismo","diesel","H","negro","casado","mensual",0,1,"medio","telefonico",0,0,0,1,1.947,0,2.772,0,"fin_estudio",0,NA,0,"3","2"
50,"1","1",3.149,0.3149,40,"35-65",22,55,873,9,18118,118,"rural",13827,"particular","turismo","diesel","M","blanco","soltero","mensual",0,1,"basico","presencial",0,2,0,0,3.149,0,7.601,0,"fin_estudio",0,NA,0,"2","1"
51,"1","1",3.522,0.3522,27,"25-35",8,118,1668,4,26551,691,"mixta",33807,"particular","moto","gasolina","H","negro","casado","mensual",0,1,"medio","telefonico",5,2,0,2,1.34,1,3.522,1,"baja",16402.68,3280.54,1,"5","5"
52,"1","1",6.714,0.6714,29,"25-35",4,167,2835,4,31213,1644,"urbana",8838,"particular","turismo","diesel","M","blanco","casado","anual",0,1,"superior","telematico",2,2,0,5,4.404,1,6.714,1,"baja",5655.76,2827.88,1,"2","3"
53,"1","1",9.102,0.9102,23,"18-25",4,67,992,8,31632,642,"mixta",10673,"particular","turismo","gasolina","H","negro","soltero","mensual",1,1,"medio","telematico",1,2,0,0,6.307,1,10,0,"fin_estudio",1164.48,1164.48,1,"1","1"
54,"1","1",8.908,0.8908,64,"35-65",42,138,2159,7,23123,203,"mixta",14959,"particular","turismo","gasolina","H","blanco","soltero","anual",0,1,"medio","telefonico",0,6,2,2,8.908,0,10,0,"fin_estudio",0,NA,0,"1","1"
55,"1","1",2.25,0.225,36,"35-65",10,55,884,13,5277,114,"rural",27237,"particular","turismo","gasolina","H","rojo","soltero","anual",1,2,"medio","presencial",0,0,0,0,2.25,0,2.25,1,"baja",0,NA,0,"1","1"
56,"1","1",4.33,0.433,55,"35-65",15,91,1429,9,29332,207,"mixta",18645,"particular","turismo","diesel","H","otro","casado","anual",0,2,"basico","telefonico",0,1,0,2,4.33,0,5.915,0,"fin_estudio",0,NA,0,"3","2"
57,"1","1",1.893,0.1893,61,"35-65",43,150,2510,7,38536,283,"mixta",11094,"particular","moto","diesel","H","gris","casado","anual",0,2,"basico","telefonico",0,0,0,0,1.893,0,10,0,"fin_estudio",0,NA,0,"2","1"
58,"1","1",1.055,0.1055,30,"25-35",6,162,2262,5,36569,202,"mixta",15784,"particular","turismo","diesel","H","negro","casado","anual",0,1,"medio","telematico",1,0,0,1,0.558,1,1.055,1,"baja",917.38,917.38,1,"2","2"
59,"1","1",3.724,0.3724,53,"35-65",34,114,1527,11,22158,71,"rural",14546,"comercial","turismo","diesel","H","rojo","casado","mensual",0,1,"basico","presencial",0,1,1,2,3.724,0,10,0,"fin_estudio",0,NA,0,"1","1"
60,"1","1",2.461,0.2461,54,"35-65",33,110,1611,11,16258,231,"mixta",26795,"particular","turismo","gasolina","H","gris","soltero","anual",1,1,"medio","presencial",0,1,0,0,2.461,0,2.461,1,"baja",0,NA,0,"1","1"
61,"1","1",1.579,0.1579,37,"35-65",12,84,1337,4,37473,71,"rural",27934,"particular","turismo","diesel","M","rojo","casado","anual",1,1,"superior","telematico",0,0,0,0,1.579,0,1.579,1,"baja",0,NA,0,"3","3"
62,"1","1",1.804,0.1804,47,"35-65",18,89,1343,12,18372,1165,"urbana",12972,"particular","turismo","gasolina","M","gris","soltero","mensual",0,1,"basico","presencial",0,1,0,2,1.804,0,10,0,"fin_estudio",0,NA,0,"3","3"
63,"1","1",1.652,0.1652,46,"35-65",22,61,918,1,13981,238,"mixta",11166,"comercial","turismo","diesel","H","otro","casado","mensual",0,2,"basico","presencial",0,0,0,0,1.652,0,1.652,1,"baja",0,NA,0,"4","4"
64,"1","1",4.352,0.4352,22,"18-25",3,134,2292,10,17893,1343,"urbana",13597,"particular","turismo","gasolina","H","otro","casado","mensual",1,1,"superior","presencial",1,0,0,2,2.624,1,10,0,"fin_estudio",256.21,256.21,1,"1","1"
65,"1","1",8.763,0.8763,31,"25-35",7,73,1115,13,22708,931,"mixta",10264,"particular","turismo","gasolina","M","gris","soltero","anual",1,1,"medio","presencial",1,4,0,3,5.338,1,9.756,0,"fin_estudio",308.33,308.33,1,"2","2"
66,"1","1",7.118,0.7118,31,"25-35",12,153,1932,5,23506,1117,"urbana",18660,"particular","turismo","diesel","M","gris","otro","anual",0,1,"basico","telefonico",5,1,0,2,1.902,1,9.296,0,"fin_estudio",12168.95,2433.79,1,"4","3"
67,"1","1",3.342,0.3342,59,"35-65",25,55,800,2,28016,39,"rural",26490,"particular","moto","diesel","H","gris","casado","mensual",1,1,"superior","presencial",0,0,0,0,3.342,0,3.342,1,"baja",0,NA,0,"3","2"
68,"1","1",9.654,0.9654,46,"35-65",20,137,2412,10,18154,3092,"urbana",9823,"particular","turismo","diesel","H","gris","casado","mensual",0,1,"medio","presencial",1,2,0,4,0.504,1,10,0,"fin_estudio",478.58,478.58,1,"1","1"
69,"1","1",1.99,0.199,52,"35-65",13,124,1641,9,18527,562,"mixta",6732,"particular","furgoneta","gasolina","M","negro","soltero","mensual",0,1,"basico","telefonico",0,1,0,0,1.99,0,10,0,"fin_estudio",0,NA,0,"3","3"
70,"1","1",2.944,0.2944,46,"35-65",14,79,1100,4,29769,191,"mixta",12780,"particular","turismo","gasolina","M","gris","otro","mensual",0,2,"medio","telefonico",0,0,0,1,2.944,0,2.944,1,"baja",0,NA,0,"1","1"
71,"1","1",3.572,0.3572,40,"35-65",9,130,1666,3,24291,333,"mixta",6042,"particular","turismo","gasolina","H","otro","soltero","mensual",0,2,"basico","presencial",0,0,0,1,3.572,0,10,0,"fin_estudio",0,NA,0,"2","2"
72,"1","1",1.447,0.1447,35,"25-35",10,115,1849,8,21433,62,"rural",5478,"particular","turismo","diesel","H","rojo","soltero","anual",1,2,"basico","telematico",0,1,0,0,1.447,0,3.567,0,"fin_estudio",0,NA,0,"1","1"
73,"1","1",3.327,0.3327,52,"35-65",16,148,2364,5,21728,746,"mixta",16899,"comercial","furgoneta","gasolina","M","rojo","soltero","mensual",0,1,"basico","presencial",1,2,2,3,1.462,1,6.455,0,"fin_estudio",1266.66,1266.66,1,"2","2"
74,"1","1",1.978,0.1978,39,"35-65",20,121,1650,10,24903,1781,"urbana",16541,"particular","turismo","diesel","H","rojo","otro","anual",0,1,"medio","telefonico",3,3,0,0,0.028,1,1.978,1,"baja",12773.22,4257.74,1,"2","4"
75,"1","1",1.044,0.1044,32,"25-35",10,138,2372,4,25614,252,"mixta",7864,"particular","furgoneta","gasolina","M","blanco","soltero","mensual",0,1,"basico","presencial",0,0,0,1,1.044,0,1.044,1,"baja",0,NA,0,"1","1"
76,"1","1",5.284,0.5284,48,"35-65",24,104,1279,11,28869,1008,"urbana",9388,"particular","turismo","gasolina","H","negro","casado","anual",1,1,"superior","telefonico",0,3,0,2,5.284,0,5.284,1,"baja",0,NA,0,"1","1"
77,"1","1",3.412,0.3412,33,"25-35",12,89,1539,10,19445,440,"mixta",15093,"particular","turismo","diesel","H","otro","casado","mensual",1,1,"basico","presencial",1,1,0,0,0.216,1,4.34,0,"fin_estudio",3891.21,3891.21,1,"3","2"
78,"1","1",2.798,0.2798,52,"35-65",14,75,1331,12,31651,243,"mixta",16904,"particular","turismo","gasolina","M","blanco","soltero","anual",1,1,"medio","telefonico",0,1,0,1,2.798,0,2.798,1,"baja",0,NA,0,"2","1"
79,"1","1",7.903,0.7903,20,"18-25",1,100,1720,10,25734,133,"rural",9882,"particular","furgoneta","gasolina","H","blanco","soltero","mensual",0,1,"medio","telefonico",2,5,0,6,0.107,1,10,0,"fin_estudio",3078.39,1539.2,1,"3","2"
80,"1","1",8.339,0.8339,45,"35-65",22,78,1229,8,12731,259,"mixta",15315,"particular","moto","diesel","H","otro","soltero","anual",0,1,"basico","telefonico",0,4,0,2,8.339,0,10,0,"fin_estudio",0,NA,0,"1","1"
81,"1","1",2.043,0.2043,48,"35-65",11,85,1340,0,22042,172,"mixta",20718,"comercial","turismo","gasolina","M","negro","soltero","anual",1,1,"basico","presencial",0,1,0,2,2.043,0,2.043,1,"baja",0,NA,0,"1","1"
82,"1","1",1.679,0.1679,44,"35-65",16,102,1264,12,37669,2844,"urbana",10363,"particular","turismo","diesel","M","blanco","casado","anual",0,3,"medio","presencial",0,2,0,0,1.679,0,1.679,1,"baja",0,NA,0,"2","2"
83,"1","1",1.046,0.1046,82,"65+",57,70,1259,7,24465,451,"mixta",21949,"particular","turismo","gasolina","M","otro","casado","anual",0,2,"medio","presencial",1,0,0,0,0.153,1,10,0,"fin_estudio",389.38,389.38,1,"4","4"
84,"1","1",4.905,0.4905,24,"18-25",6,146,2263,2,19304,1126,"urbana",16705,"particular","turismo","diesel","H","rojo","casado","mensual",0,1,"medio","telematico",4,2,0,2,1.39,1,5.214,0,"fin_estudio",11456.63,2864.16,1,"5","5"
85,"1","1",6.992,0.6992,66,"65+",20,119,1595,3,22016,146,"rural",5834,"particular","turismo","gasolina","M","blanco","soltero","anual",1,1,"medio","telefonico",0,0,0,3,6.992,0,8.747,0,"fin_estudio",0,NA,0,"2","1"
86,"1","1",2.765,0.2765,36,"35-65",18,118,1618,10,34800,34,"rural",5462,"comercial","turismo","diesel","H","gris","otro","anual",0,1,"basico","presencial",0,0,0,0,2.765,0,2.765,1,"baja",0,NA,0,"2","2"
87,"1","1",5.538,0.5538,54,"35-65",29,55,813,8,25976,214,"mixta",5522,"particular","turismo","diesel","H","gris","casado","mensual",0,1,"medio","telematico",0,1,0,1,5.538,0,10,0,"fin_estudio",0,NA,0,"2","1"
88,"1","1",6.769,0.6769,57,"35-65",29,55,882,4,19359,61,"rural",6595,"particular","turismo","gasolina","H","blanco","casado","mensual",1,1,"basico","telefonico",0,1,0,0,6.769,0,8.19,0,"fin_estudio",0,NA,0,"1","1"
89,"1","1",6.269,0.6269,70,"65+",37,132,1907,14,30520,1062,"urbana",6631,"comercial","turismo","diesel","M","blanco","soltero","anual",0,1,"medio","telefonico",0,0,0,5,6.269,0,6.269,1,"baja",0,NA,0,"1","1"
90,"1","1",1.105,0.1105,37,"35-65",10,160,1921,14,34361,120,"rural",14517,"particular","moto","gasolina","H","blanco","soltero","anual",0,2,"superior","telefonico",0,1,0,0,1.105,0,10,0,"fin_estudio",0,NA,0,"2","2"
91,"1","1",6.739,0.6739,43,"35-65",10,132,2073,0,24681,390,"mixta",24721,"particular","turismo","diesel","M","blanco","casado","anual",0,2,"medio","telematico",0,3,2,2,6.739,0,9.647,0,"fin_estudio",0,NA,0,"1","1"
92,"1","1",4.544,0.4544,41,"35-65",17,202,3506,10,28422,82,"rural",12743,"particular","moto","diesel","M","negro","casado","mensual",0,1,"basico","presencial",0,3,2,4,4.544,0,4.544,1,"baja",0,NA,0,"1","1"
93,"1","1",9.159,0.9159,35,"25-35",10,166,2313,4,28541,612,"mixta",10304,"particular","turismo","gasolina","H","blanco","casado","anual",0,1,"medio","telefonico",0,4,2,2,9.159,0,10,0,"fin_estudio",0,NA,0,"1","1"
94,"1","1",0.557,0.0557,35,"25-35",6,55,809,5,23735,536,"mixta",5756,"comercial","turismo","diesel","H","negro","soltero","anual",0,1,"basico","presencial",0,0,0,0,0.557,0,0.557,1,"baja",0,NA,0,"2","2"
95,"1","1",8.833,0.8833,43,"35-65",19,73,1137,5,28529,208,"mixta",5516,"particular","turismo","diesel","H","otro","casado","anual",1,1,"medio","presencial",0,4,0,7,8.833,0,10,0,"fin_estudio",0,NA,0,"1","1"
96,"1","1",7.915,0.7915,27,"25-35",7,129,1883,7,11491,537,"mixta",13437,"particular","moto","diesel","H","negro","soltero","anual",0,1,"medio","telefonico",1,4,1,1,3.027,1,10,0,"fin_estudio",702.35,702.35,1,"1","1"
97,"1","1",2.132,0.2132,66,"65+",22,119,1949,3,21900,56,"rural",9529,"comercial","furgoneta","gasolina","M","gris","soltero","anual",0,2,"basico","presencial",0,0,0,1,2.132,0,3.269,0,"fin_estudio",0,NA,0,"2","1"
98,"1","1",6.622,0.6622,53,"35-65",30,102,1521,13,22562,594,"mixta",14178,"particular","turismo","diesel","H","blanco","casado","anual",1,2,"basico","presencial",0,2,3,3,6.622,0,10,0,"fin_estudio",0,NA,0,"1","1"
99,"1","1",3.776,0.3776,33,"25-35",10,171,2837,5,19307,416,"mixta",14610,"particular","turismo","diesel","M","blanco","casado","mensual",0,2,"medio","presencial",0,1,0,2,3.776,0,3.776,1,"baja",0,NA,0,"4","4"
100,"1","1",1.358,0.1358,59,"35-65",24,63,1101,5,23709,765,"mixta",38584,"particular","turismo","diesel","M","rojo","otro","anual",1,1,"medio","telefonico",0,0,0,0,1.358,0,1.358,1,"baja",0,NA,0,"5","5"
101,"1","1",2.525,0.2525,46,"35-65",17,85,1277,0,27973,233,"mixta",13973,"particular","turismo","diesel","H","negro","soltero","mensual",1,1,"superior","presencial",0,2,0,0,2.525,0,4.205,0,"fin_estudio",0,NA,0,"1","1"
102,"1","1",4.178,0.4178,45,"35-65",22,142,2286,10,27559,1098,"urbana",9468,"particular","turismo","gasolina","H","otro","casado","mensual",1,1,"superior","telefonico",0,0,0,1,4.178,0,5.053,0,"fin_estudio",0,NA,0,"1","1"
103,"1","1",4.661,0.4661,36,"35-65",14,107,1451,0,30156,607,"mixta",22717,"particular","turismo","gasolina","M","otro","casado","mensual",0,1,"superior","presencial",1,3,0,1,2.955,1,6.397,0,"fin_estudio",1547.51,1547.51,1,"2","1"
104,"1","1",8.092,0.8092,66,"65+",17,128,1805,4,25593,2559,"urbana",4877,"particular","turismo","diesel","H","otro","soltero","anual",0,1,"basico","telematico",0,5,0,5,8.092,0,10,0,"fin_estudio",0,NA,0,"1","1"
105,"1","1",3.142,0.3142,47,"35-65",17,111,1873,9,26129,222,"mixta",13222,"particular","turismo","gasolina","H","negro","otro","anual",0,2,"medio","telefonico",0,3,0,2,3.142,0,10,0,"fin_estudio",0,NA,0,"1","1"
106,"1","1",4.39,0.439,23,"18-25",5,112,1615,5,28702,425,"mixta",18152,"particular","turismo","diesel","M","gris","casado","anual",0,1,"medio","presencial",1,2,1,3,0.941,1,10,0,"fin_estudio",11070.72,11070.72,1,"1","1"
107,"1","1",2.235,0.2235,55,"35-65",30,115,2051,5,43012,269,"mixta",11115,"particular","turismo","diesel","M","blanco","soltero","mensual",1,1,"medio","telematico",0,0,0,0,2.235,0,2.235,1,"baja",0,NA,0,"3","3"
108,"1","1",6.018,0.6018,27,"25-35",5,111,1569,7,36927,2041,"urbana",26759,"particular","turismo","diesel","H","otro","casado","mensual",1,2,"basico","presencial",1,7,0,3,4.407,1,6.018,1,"baja",5259.68,5259.68,1,"2","2"
109,"1","1",9.912,0.9912,50,"35-65",32,141,1696,10,15356,478,"mixta",7950,"particular","turismo","gasolina","M","otro","casado","anual",0,1,"basico","presencial",0,0,1,4,9.912,0,10,0,"fin_estudio",0,NA,0,"1","1"
110,"2","1",3.15,0.315,36,"35-65",17,115,1524,8,39739,929,"mixta",23320,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"basico","presencial",0,3,0,3,3.15,0,3.15,1,"baja",0,NA,0,"1","1"
