"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
35,5,4,5,1,1,39,4,1
35,6,5,6,1,0,40,5,1
35,7,6,7,1,0,41,6,1
35,8,7,8,1,1,42,7,1
35,9,8,8.461,0.461,0,43,8,1
36,1,0,1,1,0,54,9,1
36,2,1,2,1,0,55,10,1
36,3,2,2.581,0.581,0,56,11,1
37,1,0,1,1,0,22,7,1
37,2,1,2,1,1,23,8,1
37,3,2,3,1,1,24,9,1
37,4,3,4,1,0,25,10,1
37,5,4,5,1,0,26,11,1
37,6,5,6,1,0,27,12,1
37,7,6,7,1,0,28,13,1
37,8,7,7.007,0.007,0,29,14,1
38,1,0,1,1,0,28,10,1
38,2,1,1.141,0.141,0,29,11,1
39,1,0,1,1,0,52,2,1
39,2,1,2,1,1,53,3,1
39,3,2,3,1,1,54,4,1
39,4,3,3.06,0.06,0,55,5,1
40,1,0,1,1,0,34,4,1
40,2,1,2,1,0,35,5,1
40,3,2,3,1,0,36,6,1
40,4,3,4,1,0,37,7,1
40,5,4,5,1,0,38,8,1
40,6,5,5.377,0.377,0,39,9,1
41,1,0,1,1,0,57,9,1
41,2,1,2,1,0,58,10,1
41,3,2,3,1,0,59,11,1
41,4,3,3.735,0.735,0,60,12,1
42,1,0,1,1,0,54,9,1
42,2,1,2,1,0,55,10,1
42,3,2,3,1,0,56,11,1
42,4,3,3.493,0.493,0,57,12,1
43,1,0,1,1,0,43,14,1
43,2,1,2,1,0,44,15,1
43,3,2,3,1,0,45,16,1
43,4,3,4,1,0,46,17,1
43,5,4,4.497,0.497,0,47,18,1
44,1,0,1,1,2,54,14,1
44,2,1,2,1,5,55,15,1
44,3,2,3,1,0,56,16,1
44,4,3,4,1,0,57,17,1
44,5,4,4.67,0.67,1,58,18,1
45,1,0,1,1,0,46,9,1
45,2,1,2,1,1,47,10,1
45,3,2,3,1,0,48,11,1
45,4,3,4,1,0,49,12,1
45,5,4,4.28,0.28,0,50,13,1
46,1,0,1,1,1,64,10,1
46,2,1,1.925,0.925,0,65,11,1
47,1,0,1,1,0,37,8,1
47,2,1,2,1,0,38,9,1
47,3,2,3,1,0,39,10,1
47,4,3,4,1,0,40,11,1
47,5,4,5,1,0,41,12,1
47,6,5,6,1,0,42,13,1
47,7,6,7,1,0,43,14,1
47,8,7,7.162,0.162,0,44,15,1
48,1,0,1,1,0,61,7,1
48,2,1,2,1,0,62,8,1
48,3,2,3,1,0,63,9,1
48,4,3,4,1,0,64,10,1
48,5,4,4.246,0.246,0,65,11,1
49,1,0,1,1,0,57,15,1
49,2,1,1.947,0.947,0,58,16,1
50,1,0,1,1,0,40,9,1
50,2,1,2,1,0,41,10,1
50,3,2,3,1,0,42,11,1
50,4,3,3.149,0.149,0,43,12,1
51,1,0,1,1,0,27,4,1
51,2,1,2,1,2,28,5,1
51,3,2,3,1,3,29,6,1
51,4,3,3.522,0.522,0,30,7,1
52,1,0,1,1,0,29,4,1
52,2,1,2,1,0,30,5,1
52,3,2,3,1,0,31,6,1
52,4,3,4,1,0,32,7,1
52,5,4,5,1,1,33,8,1
52,6,5,6,1,0,34,9,1
52,7,6,6.714,0.714,1,35,10,1
53,1,0,1,1,0,23,8,1
53,2,1,2,1,0,24,9,1
53,3,2,3,1,0,25,10,1
53,4,3,4,1,0,26,11,1
53,5,4,5,1,0,27,12,1
53,6,5,6,1,0,28,13,1
53,7,6,7,1,1,29,14,1
53,8,7,8,1,0,30,15,1
53,9,8,9,1,0,31,16,1
53,10,9,9.102,0.102,0,32,17,1
54,1,0,1,1,0,64,7,1
54,2,1,2,1,0,65,8,1
54,3,2,3,1,0,66,9,1
54,4,3,4,1,0,67,10,1
54,5,4,5,1,0,68,11,1
54,6,5,6,1,0,69,12,1
54,7,6,7,1,0,70,13,1
54,8,7,8,1,0,71,14,1
54,9,8,8.908,0.908,0,72,15,1
55,1,0,1,1,0,36,13,1
55,2,1,2,1,0,37,14,1
55,3,2,2.25,0.25,0,38,15,1
56,1,0,1,1,0,55,9,1
56,2,1,2,1,0,56,10,1
56,3,2,3,1,0,57,11,1
56,4,3,4,1,0,58,12,1
56,5,4,4.33,0.33,0,59,13,1
57,1,0,1,1,0,61,7,1
57,2,1,1.893,0.893,0,62,8,1
58,1,0,1,1,1,30,5,1
58,2,1,1.055,0.055,0,31,6,1
59,1,0,1,1,0,53,11,1
59,2,1,2,1,0,54,12,1
59,3,2,3,1,0,55,13,1
59,4,3,3.724,0.724,0,56,14,1
60,1,0,1,1,0,54,11,1
60,2,1,2,1,0,55,12,1
60,3,2,2.461,0.461,0,56,13,1
61,1,0,1,1,0,37,4,1
61,2,1,1.579,0.579,0,38,5,1
62,1,0,1,1,0,47,12,1
62,2,1,1.804,0.804,0,48,13,1
63,1,0,1,1,0,46,1,1
63,2,1,1.652,0.652,0,47,2,1
64,1,0,1,1,0,22,10,1
64,2,1,2,1,0,23,11,1
64,3,2,3,1,1,24,12,1
64,4,3,4,1,0,25,13,1
64,5,4,4.352,0.352,0,26,14,1
65,1,0,1,1,0,31,13,1
65,2,1,2,1,0,32,14,1
65,3,2,3,1,0,33,15,1
65,4,3,4,1,0,34,16,1
65,5,4,5,1,0,35,17,1
65,6,5,6,1,1,36,18,1
65,7,6,7,1,0,37,19,1
65,8,7,8,1,0,38,20,1
65,9,8,8.763,0.763,0,39,21,1
66,1,0,1,1,0,31,5,1
66,2,1,2,1,1,32,6,1
66,3,2,3,1,1,33,7,1
66,4,3,4,1,0,34,8,1
66,5,4,5,1,0,35,9,1
66,6,5,6,1,2,36,10,1
66,7,6,7,1,1,37,11,1
66,8,7,7.118,0.118,0,38,12,1
67,1,0,1,1,0,59,2,1
67,2,1,2,1,0,60,3,1
67,3,2,3,1,0,61,4,1
67,4,3,3.342,0.342,0,62,5,1
68,1,0,1,1,1,46,10,1
68,2,1,2,1,0,47,11,1
68,3,2,3,1,0,48,12,1
68,4,3,4,1,0,49,13,1
68,5,4,5,1,0,50,14,1
68,6,5,6,1,0,51,15,1
68,7,6,7,1,0,52,16,1
68,8,7,8,1,0,53,17,1
68,9,8,9,1,0,54,18,1
68,10,9,9.654,0.654,0,55,19,1
69,1,0,1,1,0,52,9,1
69,2,1,1.99,0.99,0,53,10,1
70,1,0,1,1,0,46,4,1
70,2,1,2,1,0,47,5,1
70,3,2,2.944,0.944,0,48,6,1
71,1,0,1,1,0,40,3,1
71,2,1,2,1,0,41,4,1
71,3,2,3,1,0,42,5,1
71,4,3,3.572,0.572,0,43,6,1
72,1,0,1,1,0,35,8,1
72,2,1,1.447,0.447,0,36,9,1
73,1,0,1,1,0,52,5,1
73,2,1,2,1,1,53,6,1
73,3,2,3,1,0,54,7,1
73,4,3,3.327,0.327,0,55,8,1
74,1,0,1,1,1,39,10,1
74,2,1,1.978,0.978,2,40,11,1
75,1,0,1,1,0,32,4,1
75,2,1,1.044,0.044,0,33,5,1
76,1,0,1,1,0,48,11,1
76,2,1,2,1,0,49,12,1
76,3,2,3,1,0,50,13,1
76,4,3,4,1,0,51,14,1
76,5,4,5,1,0,52,15,1
76,6,5,5.284,0.284,0,53,16,1
77,1,0,1,1,1,33,10,1
77,2,1,2,1,0,34,11,1
77,3,2,3,1,0,35,12,1
77,4,3,3.412,0.412,0,36,13,1
78,1,0,1,1,0,52,12,1
78,2,1,2,1,0,53,13,1
78,3,2,2.798,0.798,0,54,14,1
79,1,0,1,1,1,20,10,1
79,2,1,2,1,0,21,11,1
79,3,2,3,1,0,22,12,1
79,4,3,4,1,0,23,13,1
79,5,4,5,1,0,24,14,1
79,6,5,6,1,0,25,15,1
79,7,6,7,1,1,26,16,1
79,8,7,7.903,0.903,0,27,17,1
80,1,0,1,1,0,45,8,1
80,2,1,2,1,0,46,9,1
80,3,2,3,1,0,47,10,1
80,4,3,4,1,0,48,11,1
80,5,4,5,1,0,49,12,1
80,6,5,6,1,0,50,13,1
80,7,6,7,1,0,51,14,1
80,8,7,8,1,0,52,15,1
80,9,8,8.339,0.339,0,53,16,1
81,1,0,1,1,0,48,0,1
81,2,1,2,1,0,49,1,1
81,3,2,2.043,0.043,0,50,2,1
82,1,0,1,1,0,44,12,1
82,2,1,1.679,0.679,0,45,13,1
83,1,0,1,1,1,82,7,1
83,2,1,1.046,0.046,0,83,8,1
84,1,0,1,1,0,24,2,1
84,2,1,2,1,2,25,3,1
84,3,2,3,1,1,26,4,1
84,4,3,4,1,1,27,5,1
84,5,4,4.905,0.905,0,28,6,1
85,1,0,1,1,0,66,3,1
85,2,1,2,1,0,67,4,1
85,3,2,3,1,0,68,5,1
85,4,3,4,1,0,69,6,1
85,5,4,5,1,0,70,7,1
85,6,5,6,1,0,71,8,1
85,7,6,6.992,0.992,0,72,9,1
86,1,0,1,1,0,36,10,1
86,2,1,2,1,0,37,11,1
86,3,2,2.765,0.765,0,38,12,1
87,1,0,1,1,0,54,8,1
87,2,1,2,1,0,55,9,1
87,3,2,3,1,0,56,10,1
87,4,3,4,1,0,57,11,1
87,5,4,5,1,0,58,12,1
87,6,5,5.538,0.538,0,59,13,1
88,1,0,1,1,0,57,4,1
88,2,1,2,1,0,58,5,1
88,3,2,3,1,0,59,6,1
88,4,3,4,1,0,60,7,1
88,5,4,5,1,0,61,8,1
88,6,5,6,1,0,62,9,1
88,7,6,6.769,0.769,0,63,10,1
89,1,0,1,1,0,70,14,1
89,2,1,2,1,0,71,15,1
89,3,2,3,1,0,72,16,1
89,4,3,4,1,0,73,17,1
89,5,4,5,1,0,74,18,1
89,6,5,6,1,0,75,19,1
89,7,6,6.269,0.269,0,76,20,1
90,1,0,1,1,0,37,14,1
90,2,1,1.105,0.105,0,38,15,1
91,1,0,1,1,0,43,0,1
91,2,1,2,1,0,44,1,1
91,3,2,3,1,0,45,2,1
91,4,3,4,1,0,46,3,1
91,5,4,5,1,0,47,4,1
91,6,5,6,1,0,48,5,1
91,7,6,6.739,0.739,0,49,6,1
92,1,0,1,1,0,41,10,1
92,2,1,2,1,0,42,11,1
92,3,2,3,1,0,43,12,1
92,4,3,4,1,0,44,13,1
92,5,4,4.544,0.544,0,45,14,1
93,1,0,1,1,0,35,4,1
93,2,1,2,1,0,36,5,1
93,3,2,3,1,0,37,6,1
93,4,3,4,1,0,38,7,1
93,5,4,5,1,0,39,8,1
93,6,5,6,1,0,40,9,1
93,7,6,7,1,0,41,10,1
93,8,7,8,1,0,42,11,1
93,9,8,9,1,0,43,12,1
93,10,9,9.159,0.159,0,44,13,1
94,1,0,0.557,0.557,0,35,5,1
95,1,0,1,1,0,43,5,1
95,2,1,2,1,0,44,6,1
95,3,2,3,1,0,45,7,1
95,4,3,4,1,0,46,8,1
95,5,4,5,1,0,47,9,1
95,6,5,6,1,0,48,10,1
95,7,6,7,1,0,49,11,1
95,8,7,8,1,0,50,12,1
95,9,8,8.833,0.833,0,51,13,1
96,1,0,1,1,0,27,7,1
96,2,1,2,1,0,28,8,1
96,3,2,3,1,0,29,9,1
96,4,3,4,1,1,30,10,1
96,5,4,5,1,0,31,11,1
96,6,5,6,1,0,32,12,1
96,7,6,7,1,0,33,13,1
96,8,7,7.915,0.915,0,34,14,1
97,1,0,1,1,0,66,3,1
97,2,1,2,1,0,67,4,1
97,3,2,2.132,0.132,0,68,5,1
98,1,0,1,1,0,53,13,1
98,2,1,2,1,0,54,14,1
98,3,2,3,1,0,55,15,1
98,4,3,4,1,0,56,16,1
98,5,4,5,1,0,57,17,1
98,6,5,6,1,0,58,18,1
98,7,6,6.622,0.622,0,59,19,1
99,1,0,1,1,0,33,5,1
99,2,1,2,1,0,34,6,1
99,3,2,3,1,0,35,7,1
99,4,3,3.776,0.776,0,36,8,1
100,1,0,1,1,0,59,5,1
100,2,1,1.358,0.358,0,60,6,1
101,1,0,1,1,0,46,0,1
101,2,1,2,1,0,47,1,1
101,3,2,2.525,0.525,0,48,2,1
102,1,0,1,1,0,45,10,1
102,2,1,2,1,0,46,11,1
102,3,2,3,1,0,47,12,1
102,4,3,4,1,0,48,13,1
102,5,4,4.178,0.178,0,49,14,1
103,1,0,1,1,0,36,0,1
103,2,1,2,1,0,37,1,1
103,3,2,3,1,1,38,2,1
103,4,3,4,1,0,39,3,1
103,5,4,4.661,0.661,0,40,4,1
104,1,0,1,1,0,66,4,1
104,2,1,2,1,0,67,5,1
104,3,2,3,1,0,68,6,1
104,4,3,4,1,0,69,7,1
104,5,4,5,1,0,70,8,1
104,6,5,6,1,0,71,9,1
104,7,6,7,1,0,72,10,1
104,8,7,8,1,0,73,11,1
104,9,8,8.092,0.092,0,74,12,1
105,1,0,1,1,0,47,9,1
105,2,1,2,1,0,48,10,1
105,3,2,3,1,0,49,11,1
105,4,3,3.142,0.142,0,50,12,1
106,1,0,1,1,1,23,5,1
106,2,1,2,1,0,24,6,1
106,3,2,3,1,0,25,7,1
106,4,3,4,1,0,26,8,1
106,5,4,4.39,0.39,0,27,9,1
107,1,0,1,1,0,55,5,1
107,2,1,2,1,0,56,6,1
107,3,2,2.235,0.235,0,57,7,1
108,1,0,1,1,0,27,7,1
108,2,1,2,1,0,28,8,1
108,3,2,3,1,0,29,9,1
108,4,3,4,1,0,30,10,1
108,5,4,5,1,1,31,11,1
108,6,5,6,1,0,32,12,1
108,7,6,6.018,0.018,0,33,13,1
109,1,0,1,1,0,50,10,1
109,2,1,2,1,0,51,11,1
109,3,2,3,1,0,52,12,1
109,4,3,4,1,0,53,13,1
109,5,4,5,1,0,54,14,1
109,6,5,6,1,0,55,15,1
109,7,6,7,1,0,56,16,1
109,8,7,8,1,0,57,17,1
109,9,8,9,1,0,58,18,1
109,10,9,9.912,0.912,0,59,19,1
110,1,0,1,1,0,36,8,1
110,2,1,2,1,0,37,9,1
110,3,2,3,1,0,38,10,1
110,4,3,3.15,0.15,0,39,11,1
111,1,0,1,1,0,83,13,1
111,2,1,2,1,0,84,14,1
111,3,2,3,1,0,85,15,1
111,4,3,4,1,0,86,16,1
111,5,4,4.188,0.188,0,87,17,1
112,1,0,1,1,0,36,4,1
112,2,1,2,1,0,37,5,1
112,3,2,3,1,0,38,6,1
112,4,3,4,1,0,39,7,1
112,5,4,5,1,1,40,8,1
112,6,5,6,1,0,41,9,1
112,7,6,7,1,0,42,10,1
112,8,7,8,1,0,43,11,1
112,9,8,8.859,0.859,0,44,12,1
113,1,0,1,1,0,40,7,1
113,2,1,2,1,0,41,8,1
113,3,2,3,1,0,42,9,1
113,4,3,3.066,0.066,0,43,10,1
114,1,0,1,1,0,45,9,1
114,2,1,1.982,0.982,0,46,10,1
115,1,0,1,1,0,58,1,1
115,2,1,2,1,0,59,2,1
115,3,2,3,1,0,60,3,1
115,4,3,4,1,0,61,4,1
115,5,4,5,1,0,62,5,1
115,6,5,6,1,0,63,6,1
115,7,6,6.672,0.672,0,64,7,1
116,1,0,1,1,0,73,0,1
116,2,1,2,1,0,74,1,1
116,3,2,2.734,0.734,0,75,2,1
117,1,0,1,1,0,27,3,1
117,2,1,2,1,0,28,4,1
117,3,2,3,1,0,29,5,1
117,4,3,4,1,1,30,6,1
117,5,4,5,1,1,31,7,1
117,6,5,6,1,0,32,8,1
117,7,6,7,1,0,33,9,1
117,8,7,8,1,0,34,10,1
117,9,8,9,1,0,35,11,1
117,10,9,9.421,0.421,0,36,12,1
118,1,0,1,1,0,39,9,1
118,2,1,2,1,0,40,10,1
118,3,2,3,1,0,41,11,1
118,4,3,3.246,0.246,0,42,12,1
119,1,0,1,1,0,40,0,1
119,2,1,1.791,0.791,1,41,1,1
120,1,0,1,1,1,47,4,1
120,2,1,1.132,0.132,0,48,5,1
121,1,0,1,1,0,63,6,1
121,2,1,1.696,0.696,0,64,7,1
122,1,0,0.911,0.911,2,28,0,1
123,1,0,1,1,0,26,8,1
123,2,1,2,1,0,27,9,1
123,3,2,3,1,0,28,10,1
123,4,3,3.518,0.518,0,29,11,1
124,1,0,1,1,0,35,4,1
124,2,1,2,1,0,36,5,1
124,3,2,2.954,0.954,0,37,6,1
125,1,0,1,1,0,21,0,1
125,2,1,2,1,0,22,1,1
125,3,2,3,1,0,23,2,1
125,4,3,4,1,0,24,3,1
125,5,4,4.438,0.438,0,25,4,1
126,1,0,1,1,0,39,7,1
126,2,1,1.522,0.522,0,40,8,1
127,1,0,1,1,0,46,7,1
127,2,1,1.046,0.046,0,47,8,1
128,1,0,1,1,1,57,7,1
128,2,1,2,1,1,58,8,1
128,3,2,3,1,0,59,9,1
128,4,3,4,1,1,60,10,1
128,5,4,5,1,0,61,11,1
128,6,5,6,1,0,62,12,1
128,7,6,7,1,0,63,13,1
128,8,7,7.82,0.82,0,64,14,1
129,1,0,1,1,0,71,12,1
129,2,1,1.707,0.707,0,72,13,1
130,1,0,1,1,0,51,16,1
130,2,1,2,1,0,52,17,1
130,3,2,2.073,0.073,0,53,18,1
131,1,0,1,1,0,69,9,1
131,2,1,1.294,0.294,1,70,10,1
132,1,0,1,1,2,46,17,1
132,2,1,2,1,0,47,18,1
132,3,2,3,1,1,48,19,1
132,4,3,4,1,1,49,20,1
132,5,4,5,1,2,50,21,1
132,6,5,6,1,0,51,22,1
132,7,6,7,1,1,52,23,1
132,8,7,7.949,0.949,1,53,24,1
133,1,0,1,1,0,35,4,1
133,2,1,2,1,0,36,5,1
133,3,2,2.877,0.877,0,37,6,1
134,1,0,1,1,0,41,8,1
134,2,1,2,1,2,42,9,1
134,3,2,2.003,0.003,0,43,10,1
135,1,0,1,1,1,50,8,1
135,2,1,1.787,0.787,0,51,9,1
136,1,0,1,1,0,43,0,1
136,2,1,2,1,0,44,1,1
136,3,2,3,1,0,45,2,1
136,4,3,3.267,0.267,0,46,3,1
137,1,0,1,1,0,51,9,1
137,2,1,1.81,0.81,0,52,10,1
138,1,0,1,1,0,66,4,1
138,2,1,1.547,0.547,0,67,5,1
139,1,0,1,1,0,65,9,1
139,2,1,2,1,0,66,10,1
139,3,2,3,1,0,67,11,1
139,4,3,3.217,0.217,0,68,12,1
140,1,0,1,1,0,57,7,1
140,2,1,1.457,0.457,0,58,8,1
141,1,0,1,1,0,25,12,1
141,2,1,2,1,0,26,13,1
141,3,2,3,1,0,27,14,1
141,4,3,4,1,1,28,15,1
141,5,4,5,1,0,29,16,1
141,6,5,6,1,0,30,17,1
141,7,6,7,1,0,31,18,1
141,8,7,7.115,0.115,0,32,19,1
142,1,0,1,1,0,48,5,1
142,2,1,2,1,0,49,6,1
142,3,2,3,1,0,50,7,1
142,4,3,4,1,0,51,8,1
142,5,4,5,1,0,52,9,1
142,6,5,5.688,0.688,0,53,10,1
143,1,0,1,1,0,51,13,1
143,2,1,2,1,0,52,14,1
143,3,2,3,1,0,53,15,1
143,4,3,3.825,0.825,0,54,16,1
144,1,0,1,1,0,72,9,1
144,2,1,1.357,0.357,0,73,10,1
145,1,0,1,1,0,68,14,1
145,2,1,2,1,0,69,15,1
145,3,2,2.523,0.523,0,70,16,1
146,1,0,1,1,0,67,21,1
146,2,1,1.031,0.031,0,68,22,1
147,1,0,1,1,0,46,12,1
147,2,1,2,1,0,47,13,1
147,3,2,3,1,0,48,14,1
147,4,3,4,1,0,49,15,1
147,5,4,5,1,0,50,16,1
147,6,5,5.978,0.978,0,51,17,1
148,1,0,1,1,0,68,2,1
148,2,1,2,1,0,69,3,1
148,3,2,3,1,0,70,4,1
148,4,3,4,1,0,71,5,1
148,5,4,5,1,0,72,6,1
148,6,5,5.749,0.749,0,73,7,1
149,1,0,1,1,0,27,9,1
149,2,1,2,1,1,28,10,1
149,3,2,3,1,0,29,11,1
149,4,3,3.704,0.704,0,30,12,1
150,1,0,1,1,0,34,11,1
150,2,1,2,1,0,35,12,1
150,3,2,3,1,0,36,13,1
150,4,3,3.482,0.482,0,37,14,1
151,1,0,0.945,0.945,0,49,9,1
152,1,0,1,1,0,49,16,1
152,2,1,2,1,0,50,17,1
152,3,2,3,1,0,51,18,1
152,4,3,3.586,0.586,0,52,19,1
153,1,0,1,1,0,53,4,1
153,2,1,2,1,1,54,5,1
153,3,2,3,1,0,55,6,1
153,4,3,3.179,0.179,0,56,7,1
154,1,0,1,1,0,36,11,1
154,2,1,2,1,0,37,12,1
154,3,2,3,1,0,38,13,1
154,4,3,3.016,0.016,0,39,14,1
155,1,0,1,1,0,18,6,1
155,2,1,2,1,0,19,7,1
155,3,2,3,1,0,20,8,1
155,4,3,4,1,0,21,9,1
155,5,4,5,1,0,22,10,1
155,6,5,6,1,0,23,11,1
155,7,6,7,1,0,24,12,1
155,8,7,8,1,0,25,13,1
155,9,8,9,1,0,26,14,1
155,10,9,9.778,0.778,0,27,15,1
156,1,0,1,1,1,40,12,1
156,2,1,1.132,0.132,0,41,13,1
157,1,0,1,1,0,18,3,1
157,2,1,2,1,0,19,4,1
157,3,2,3,1,0,20,5,1
157,4,3,3.508,0.508,0,21,6,1
158,1,0,1,1,0,38,12,1
158,2,1,2,1,0,39,13,1
158,3,2,3,1,0,40,14,1
158,4,3,4,1,0,41,15,1
158,5,4,4.043,0.043,0,42,16,1
159,1,0,1,1,0,62,6,1
159,2,1,2,1,0,63,7,1
159,3,2,3,1,0,64,8,1
159,4,3,4,1,0,65,9,1
159,5,4,5,1,0,66,10,1
159,6,5,5.913,0.913,0,67,11,1
160,1,0,1,1,0,68,8,1
160,2,1,1.301,0.301,0,69,9,1
161,1,0,1,1,0,35,0,1
161,2,1,2,1,0,36,1,1
161,3,2,2.505,0.505,2,37,2,1
162,1,0,1,1,0,78,4,1
162,2,1,2,1,0,79,5,1
162,3,2,3,1,0,80,6,1
162,4,3,3.654,0.654,0,81,7,1
163,1,0,1,1,0,18,14,1
