"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
57,1,0,1,1,1,45,5,1
57,2,1,2,1,2,46,6,1
57,3,2,3,1,0,47,7,1
57,4,3,4,1,3,48,8,1
57,5,4,5,1,1,49,9,1
57,6,5,5.467,0.467,0,50,10,1
58,1,0,1,1,0,76,13,1
58,2,1,2,1,0,77,14,1
58,3,2,3,1,0,78,15,1
58,4,3,3.131,0.131,0,79,16,1
59,1,0,1,1,0,49,8,1
59,2,1,2,1,0,50,9,1
59,3,2,2.92,0.92,0,51,10,1
60,1,0,0.396,0.396,0,24,15,1
61,1,0,1,1,0,41,0,1
61,2,1,2,1,0,42,1,1
61,3,2,2.415,0.415,0,43,2,1
62,1,0,0.894,0.894,0,42,9,1
63,1,0,1,1,0,18,8,1
63,2,1,2,1,1,19,9,1
63,3,2,2.24,0.24,0,20,10,1
64,1,0,1,1,0,55,9,1
64,2,1,2,1,0,56,10,1
64,3,2,3,1,0,57,11,1
64,4,3,3.344,0.344,0,58,12,1
65,1,0,1,1,0,47,6,1
65,2,1,1.047,0.047,0,48,7,1
66,1,0,0.715,0.715,0,33,14,1
67,1,0,1,1,0,70,11,1
67,2,1,2,1,0,71,12,1
67,3,2,3,1,0,72,13,1
67,4,3,4,1,0,73,14,1
67,5,4,5,1,0,74,15,1
67,6,5,6,1,0,75,16,1
67,7,6,7,1,0,76,17,1
67,8,7,8,1,0,77,18,1
67,9,8,9,1,0,78,19,1
67,10,9,9.645,0.645,0,79,20,1
68,1,0,1,1,0,45,14,1
68,2,1,2,1,0,46,15,1
68,3,2,3,1,0,47,16,1
68,4,3,4,1,0,48,17,1
68,5,4,5,1,0,49,18,1
68,6,5,6,1,0,50,19,1
68,7,6,7,1,1,51,20,1
68,8,7,8,1,2,52,21,1
68,9,8,9,1,0,53,22,1
68,10,9,9.2,0.2,0,54,23,1
69,1,0,1,1,0,59,17,1
69,2,1,2,1,0,60,18,1
69,3,2,3,1,0,61,19,1
69,4,3,3.794,0.794,0,62,20,1
70,1,0,1,1,0,62,15,1
70,2,1,2,1,0,63,16,1
70,3,2,3,1,0,64,17,1
70,4,3,4,1,0,65,18,1
70,5,4,5,1,0,66,19,1
70,6,5,6,1,0,67,20,1
70,7,6,6.753,0.753,0,68,21,1
71,1,0,1,1,0,41,1,1
71,2,1,2,1,1,42,2,1
71,3,2,2.422,0.422,0,43,3,1
72,1,0,1,1,0,55,13,1
72,2,1,2,1,0,56,14,1
72,3,2,3,1,0,57,15,1
72,4,3,4,1,0,58,16,1
72,5,4,5,1,0,59,17,1
72,6,5,5.009,0.009,0,60,18,1
73,1,0,1,1,0,35,6,1
73,2,1,2,1,0,36,7,1
73,3,2,3,1,0,37,8,1
73,4,3,4,1,0,38,9,1
73,5,4,4.629,0.629,0,39,10,1
74,1,0,1,1,0,55,11,1
74,2,1,2,1,0,56,12,1
74,3,2,3,1,0,57,13,1
74,4,3,4,1,0,58,14,1
74,5,4,4.058,0.058,0,59,15,1
75,1,0,1,1,0,35,3,1
75,2,1,2,1,0,36,4,1
75,3,2,2.244,0.244,0,37,5,1
76,1,0,1,1,0,27,9,1
76,2,1,2,1,0,28,10,1
76,3,2,3,1,0,29,11,1
76,4,3,4,1,0,30,12,1
76,5,4,5,1,0,31,13,1
76,6,5,6,1,0,32,14,1
76,7,6,7,1,1,33,15,1
76,8,7,8,1,0,34,16,1
76,9,8,9,1,0,35,17,1
76,10,9,9.046,0.046,0,36,18,1
77,1,0,1,1,0,54,15,1
77,2,1,2,1,0,55,16,1
77,3,2,3,1,0,56,17,1
77,4,3,4,1,0,57,18,1
77,5,4,5,1,0,58,19,1
77,6,5,6,1,0,59,20,1
77,7,6,7,1,0,60,21,1
77,8,7,8,1,0,61,22,1
77,9,8,8.748,0.748,0,62,23,1
78,1,0,1,1,0,37,5,1
78,2,1,2,1,1,38,6,1
78,3,2,2.346,0.346,1,39,7,1
79,1,0,1,1,0,51,8,1
79,2,1,2,1,0,52,9,1
79,3,2,3,1,0,53,10,1
79,4,3,4,1,2,54,11,1
79,5,4,5,1,0,55,12,1
79,6,5,6,1,1,56,13,1
79,7,6,6.293,0.293,0,57,14,1
80,1,0,1,1,0,61,11,1
80,2,1,2,1,0,62,12,1
80,3,2,3,1,0,63,13,1
80,4,3,4,1,0,64,14,1
80,5,4,4.682,0.682,2,65,15,1
81,1,0,1,1,0,62,15,1
81,2,1,2,1,0,63,16,1
81,3,2,3,1,0,64,17,1
81,4,3,4,1,0,65,18,1
81,5,4,5,1,0,66,19,1
81,6,5,5.173,0.173,0,67,20,1
82,1,0,1,1,0,40,4,1
82,2,1,2,1,0,41,5,1
82,3,2,3,1,0,42,6,1
82,4,3,4,1,0,43,7,1
82,5,4,5,1,0,44,8,1
82,6,5,6,1,0,45,9,1
82,7,6,6.589,0.589,0,46,10,1
83,1,0,1,1,0,75,7,1
83,2,1,2,1,0,76,8,1
83,3,2,3,1,0,77,9,1
83,4,3,4,1,0,78,10,1
83,5,4,5,1,0,79,11,1
83,6,5,6,1,0,80,12,1
83,7,6,7,1,0,81,13,1
83,8,7,7.758,0.758,0,82,14,1
84,1,0,1,1,1,63,7,1
84,2,1,1.246,0.246,0,64,8,1
85,1,0,1,1,0,41,6,1
85,2,1,2,1,1,42,7,1
85,3,2,3,1,2,43,8,1
85,4,3,4,1,0,44,9,1
85,5,4,4.734,0.734,0,45,10,1
86,1,0,1,1,0,50,6,1
86,2,1,2,1,0,51,7,1
86,3,2,2.584,0.584,0,52,8,1
87,1,0,1,1,0,53,0,1
87,2,1,2,1,0,54,1,1
87,3,2,3,1,0,55,2,1
87,4,3,4,1,0,56,3,1
87,5,4,5,1,0,57,4,1
87,6,5,6,1,0,58,5,1
87,7,6,7,1,0,59,6,1
87,8,7,7.899,0.899,0,60,7,1
88,1,0,0.81,0.81,0,33,3,1
89,1,0,1,1,0,31,14,1
89,2,1,2,1,0,32,15,1
89,3,2,3,1,0,33,16,1
89,4,3,4,1,0,34,17,1
89,5,4,5,1,0,35,18,1
89,6,5,5.569,0.569,0,36,19,1
90,1,0,1,1,0,37,10,1
90,2,1,2,1,0,38,11,1
90,3,2,2.626,0.626,0,39,12,1
91,1,0,1,1,0,47,7,1
91,2,1,2,1,0,48,8,1
91,3,2,3,1,0,49,9,1
91,4,3,4,1,0,50,10,1
91,5,4,5,1,1,51,11,1
91,6,5,6,1,3,52,12,1
91,7,6,7,1,0,53,13,1
91,8,7,7.527,0.527,0,54,14,1
92,1,0,1,1,0,72,7,1
92,2,1,2,1,0,73,8,1
92,3,2,3,1,0,74,9,1
92,4,3,4,1,0,75,10,1
92,5,4,5,1,0,76,11,1
92,6,5,5.834,0.834,0,77,12,1
93,1,0,1,1,0,37,11,1
93,2,1,1.74,0.74,0,38,12,1
94,1,0,1,1,0,47,0,1
94,2,1,2,1,0,48,1,1
94,3,2,3,1,0,49,2,1
94,4,3,4,1,0,50,3,1
94,5,4,4.463,0.463,0,51,4,1
95,1,0,1,1,0,39,7,1
95,2,1,2,1,0,40,8,1
95,3,2,3,1,0,41,9,1
95,4,3,4,1,0,42,10,1
95,5,4,5,1,0,43,11,1
95,6,5,6,1,1,44,12,1
95,7,6,7,1,1,45,13,1
95,8,7,8,1,0,46,14,1
95,9,8,9,1,0,47,15,1
95,10,9,9.372,0.372,0,48,16,1
96,1,0,1,1,0,46,7,1
96,2,1,1.432,0.432,0,47,8,1
97,1,0,1,1,0,30,4,1
97,2,1,1.71,0.71,0,31,5,1
98,1,0,1,1,0,45,11,1
98,2,1,2,1,0,46,12,1
98,3,2,3,1,0,47,13,1
98,4,3,4,1,0,48,14,1
98,5,4,5,1,0,49,15,1
98,6,5,6,1,0,50,16,1
98,7,6,6.501,0.501,0,51,17,1
99,1,0,1,1,0,47,20,1
99,2,1,2,1,0,48,21,1
99,3,2,3,1,1,49,22,1
99,4,3,4,1,0,50,23,1
99,5,4,5,1,0,51,24,1
99,6,5,6,1,0,52,25,1
99,7,6,6.607,0.607,0,53,26,1
100,1,0,1,1,0,37,13,1
100,2,1,2,1,0,38,14,1
100,3,2,3,1,0,39,15,1
100,4,3,3.572,0.572,0,40,16,1
101,1,0,1,1,0,41,4,1
101,2,1,2,1,0,42,5,1
101,3,2,3,1,0,43,6,1
101,4,3,4,1,0,44,7,1
101,5,4,5,1,0,45,8,1
101,6,5,6,1,0,46,9,1
101,7,6,7,1,0,47,10,1
101,8,7,8,1,0,48,11,1
101,9,8,8.758,0.758,0,49,12,1
102,1,0,1,1,0,51,5,1
102,2,1,2,1,0,52,6,1
102,3,2,3,1,1,53,7,1
102,4,3,4,1,0,54,8,1
102,5,4,5,1,0,55,9,1
102,6,5,6,1,0,56,10,1
102,7,6,6.972,0.972,0,57,11,1
103,1,0,1,1,1,20,8,1
103,2,1,2,1,0,21,9,1
103,3,2,3,1,0,22,10,1
103,4,3,3.549,0.549,0,23,11,1
104,1,0,1,1,0,28,0,1
104,2,1,2,1,1,29,1,1
104,3,2,2.252,0.252,0,30,2,1
105,1,0,0.221,0.221,0,25,0,1
106,1,0,1,1,0,50,9,1
106,2,1,1.789,0.789,0,51,10,1
107,1,0,1,1,0,45,13,1
107,2,1,2,1,0,46,14,1
107,3,2,3,1,0,47,15,1
107,4,3,3.015,0.015,0,48,16,1
108,1,0,1,1,0,48,18,1
108,2,1,1.004,0.004,0,49,19,1
109,1,0,0.203,0.203,0,52,18,1
110,1,0,1,1,0,54,11,1
110,2,1,2,1,0,55,12,1
110,3,2,3,1,0,56,13,1
110,4,3,3.087,0.087,0,57,14,1
111,1,0,1,1,1,52,17,1
111,2,1,2,1,0,53,18,1
111,3,2,3,1,0,54,19,1
111,4,3,3.417,0.417,0,55,20,1
112,1,0,1,1,0,41,10,1
112,2,1,2,1,0,42,11,1
112,3,2,3,1,0,43,12,1
112,4,3,4,1,0,44,13,1
112,5,4,4.139,0.139,0,45,14,1
113,1,0,1,1,0,43,8,1
113,2,1,2,1,0,44,9,1
113,3,2,3,1,0,45,10,1
113,4,3,4,1,0,46,11,1
113,5,4,5,1,0,47,12,1
113,6,5,6,1,1,48,13,1
113,7,6,7,1,0,49,14,1
113,8,7,8,1,0,50,15,1
113,9,8,9,1,0,51,16,1
113,10,9,9.291,0.291,0,52,17,1
114,1,0,1,1,0,53,1,1
114,2,1,2,1,0,54,2,1
114,3,2,3,1,0,55,3,1
114,4,3,4,1,0,56,4,1
114,5,4,5,1,0,57,5,1
114,6,5,6,1,0,58,6,1
114,7,6,7,1,0,59,7,1
114,8,7,7.489,0.489,0,60,8,1
115,1,0,1,1,0,53,8,1
115,2,1,2,1,0,54,9,1
115,3,2,2.39,0.39,0,55,10,1
116,1,0,1,1,0,46,7,1
116,2,1,2,1,0,47,8,1
116,3,2,3,1,1,48,9,1
116,4,3,4,1,0,49,10,1
116,5,4,5,1,0,50,11,1
116,6,5,6,1,1,51,12,1
116,7,6,7,1,0,52,13,1
116,8,7,7.097,0.097,0,53,14,1
117,1,0,1,1,0,57,8,1
117,2,1,2,1,0,58,9,1
117,3,2,3,1,1,59,10,1
117,4,3,4,1,0,60,11,1
117,5,4,4.476,0.476,0,61,12,1
118,1,0,1,1,0,35,7,1
118,2,1,2,1,0,36,8,1
118,3,2,3,1,0,37,9,1
118,4,3,4,1,0,38,10,1
118,5,4,5,1,0,39,11,1
118,6,5,5.556,0.556,0,40,12,1
119,1,0,1,1,0,24,8,1
119,2,1,2,1,0,25,9,1
119,3,2,3,1,0,26,10,1
119,4,3,3.395,0.395,0,27,11,1
120,1,0,1,1,0,42,4,1
120,2,1,2,1,0,43,5,1
120,3,2,2.811,0.811,1,44,6,1
121,1,0,1,1,0,20,9,1
121,2,1,2,1,0,21,10,1
121,3,2,2.879,0.879,0,22,11,1
122,1,0,1,1,0,74,11,1
122,2,1,2,1,0,75,12,1
122,3,2,3,1,0,76,13,1
122,4,3,4,1,0,77,14,1
122,5,4,5,1,0,78,15,1
122,6,5,5.921,0.921,0,79,16,1
123,1,0,1,1,0,41,6,1
123,2,1,2,1,0,42,7,1
123,3,2,2.035,0.035,0,43,8,1
124,1,0,1,1,0,42,18,1
124,2,1,2,1,0,43,19,1
124,3,2,2.833,0.833,0,44,20,1
125,1,0,1,1,0,48,5,1
125,2,1,2,1,0,49,6,1
125,3,2,2.281,0.281,0,50,7,1
126,1,0,1,1,0,39,3,1
126,2,1,2,1,0,40,4,1
126,3,2,2.725,0.725,0,41,5,1
127,1,0,0.489,0.489,0,38,7,1
128,1,0,1,1,0,51,0,1
128,2,1,2,1,0,52,1,1
128,3,2,3,1,1,53,2,1
128,4,3,3.299,0.299,0,54,3,1
129,1,0,0.46,0.46,0,18,14,1
130,1,0,1,1,0,30,9,1
130,2,1,2,1,0,31,10,1
130,3,2,3,1,0,32,11,1
130,4,3,4,1,0,33,12,1
130,5,4,5,1,0,34,13,1
130,6,5,5.073,0.073,0,35,14,1
131,1,0,1,1,0,43,8,1
131,2,1,2,1,0,44,9,1
131,3,2,2.853,0.853,0,45,10,1
132,1,0,1,1,0,41,12,1
132,2,1,2,1,0,42,13,1
132,3,2,3,1,0,43,14,1
132,4,3,4,1,0,44,15,1
132,5,4,5,1,0,45,16,1
132,6,5,5.996,0.996,0,46,17,1
133,1,0,1,1,0,61,7,1
133,2,1,1.134,0.134,0,62,8,1
134,1,0,1,1,0,36,6,1
134,2,1,2,1,0,37,7,1
134,3,2,3,1,1,38,8,1
134,4,3,4,1,0,39,9,1
134,5,4,5,1,0,40,10,1
134,6,5,6,1,0,41,11,1
134,7,6,7,1,0,42,12,1
134,8,7,7.81,0.81,1,43,13,1
135,1,0,0.949,0.949,0,53,12,1
136,1,0,1,1,0,43,12,1
136,2,1,2,1,0,44,13,1
136,3,2,2.43,0.43,0,45,14,1
137,1,0,1,1,0,46,12,1
137,2,1,2,1,0,47,13,1
137,3,2,3,1,0,48,14,1
137,4,3,4,1,0,49,15,1
137,5,4,4.661,0.661,0,50,16,1
138,1,0,1,1,0,59,9,1
138,2,1,2,1,1,60,10,1
138,3,2,3,1,0,61,11,1
138,4,3,4,1,0,62,12,1
138,5,4,4.295,0.295,0,63,13,1
139,1,0,1,1,0,58,4,1
139,2,1,2,1,0,59,5,1
139,3,2,3,1,0,60,6,1
139,4,3,4,1,0,61,7,1
139,5,4,5,1,0,62,8,1
139,6,5,6,1,1,63,9,1
139,7,6,7,1,0,64,10,1
139,8,7,8,1,0,65,11,1
139,9,8,8.942,0.942,0,66,12,1
140,1,0,1,1,0,44,9,1
140,2,1,1.008,0.008,0,45,10,1
141,1,0,1,1,0,55,6,1
141,2,1,1.127,0.127,0,56,7,1
142,1,0,1,1,0,46,0,1
142,2,1,1.197,0.197,0,47,1,1
143,1,0,1,1,1,51,5,1
143,2,1,2,1,0,52,6,1
143,3,2,2.849,0.849,0,53,7,1
144,1,0,1,1,0,36,1,1
144,2,1,1.869,0.869,0,37,2,1
145,1,0,1,1,0,40,10,1
145,2,1,2,1,0,41,11,1
145,3,2,3,1,0,42,12,1
145,4,3,4,1,1,43,13,1
145,5,4,5,1,0,44,14,1
145,6,5,5.205,0.205,0,45,15,1
146,1,0,1,1,0,37,12,1
146,2,1,2,1,0,38,13,1
146,3,2,2.641,0.641,0,39,14,1
147,1,0,1,1,0,37,8,1
147,2,1,1.851,0.851,1,38,9,1
148,1,0,1,1,0,51,0,1
148,2,1,2,1,0,52,1,1
148,3,2,3,1,0,53,2,1
148,4,3,4,1,0,54,3,1
148,5,4,5,1,0,55,4,1
148,6,5,5.19,0.19,0,56,5,1
149,1,0,1,1,1,55,4,1
149,2,1,2,1,0,56,5,1
149,3,2,2.263,0.263,0,57,6,1
150,1,0,1,1,0,45,14,1
150,2,1,2,1,0,46,15,1
150,3,2,3,1,0,47,16,1
150,4,3,3.008,0.008,0,48,17,1
151,1,0,1,1,0,35,3,1
151,2,1,2,1,0,36,4,1
151,3,2,3,1,0,37,5,1
151,4,3,4,1,0,38,6,1
151,5,4,4.579,0.579,0,39,7,1
152,1,0,1,1,0,34,12,1
152,2,1,2,1,0,35,13,1
152,3,2,2.345,0.345,0,36,14,1
153,1,0,1,1,0,39,14,1
153,2,1,2,1,0,40,15,1
153,3,2,3,1,0,41,16,1
153,4,3,4,1,0,42,17,1
153,5,4,5,1,0,43,18,1
153,6,5,6,1,0,44,19,1
153,7,6,7,1,0,45,20,1
153,8,7,7.768,0.768,0,46,21,1
154,1,0,1,1,0,45,14,1
154,2,1,2,1,0,46,15,1
154,3,2,3,1,0,47,16,1
154,4,3,3.325,0.325,0,48,17,1
155,1,0,1,1,0,62,5,1
155,2,1,2,1,0,63,6,1
155,3,2,3,1,0,64,7,1
155,4,3,4,1,0,65,8,1
155,5,4,5,1,0,66,9,1
155,6,5,6,1,0,67,10,1
155,7,6,7,1,0,68,11,1
155,8,7,7.137,0.137,0,69,12,1
156,1,0,1,1,0,29,8,1
156,2,1,1.863,0.863,0,30,9,1
157,1,0,1,1,0,41,6,1
157,2,1,1.966,0.966,0,42,7,1
158,1,0,1,1,0,44,15,1
158,2,1,1.327,0.327,0,45,16,1
159,1,0,1,1,0,51,12,1
159,2,1,2,1,0,52,13,1
159,3,2,2.601,0.601,0,53,14,1
160,1,0,1,1,0,33,16,1
160,2,1,2,1,0,34,17,1
160,3,2,3,1,1,35,18,1
160,4,3,3.213,0.213,0,36,19,1
161,1,0,1,1,0,24,8,1
161,2,1,2,1,0,25,9,1
161,3,2,3,1,0,26,10,1
161,4,3,3.446,0.446,0,27,11,1
162,1,0,1,1,0,31,0,1
162,2,1,1.266,0.266,0,32,1,1
163,1,0,1,1,1,20,4,1
163,2,1,1.832,0.832,0,21,5,1
164,1,0,1,1,0,56,1,1
164,2,1,2,1,0,57,2,1
164,3,2,3,1,1,58,3,1
164,4,3,4,1,0,59,4,1
164,5,4,4.663,0.663,0,60,5,1
165,1,0,1,1,0,43,2,1
165,2,1,2,1,0,44,3,1
165,3,2,2.53,0.53,0,45,4,1
166,1,0,1,1,0,36,0,1
166,2,1,2,1,2,37,1,1
166,3,2,3,1,1,38,2,1
166,4,3,3.121,0.121,0,39,3,1
167,1,0,1,1,0,47,8,1
167,2,1,2,1,0,48,9,1
167,3,2,3,1,1,49,10,1
167,4,3,3.085,0.085,0,50,11,1
168,1,0,1,1,0,62,9,1
168,2,1,2,1,0,63,10,1
168,3,2,3,1,0,64,11,1
168,4,3,4,1,0,65,12,1
168,5,4,5,1,0,66,13,1
168,6,5,6,1,0,67,14,1
168,7,6,6.197,0.197,0,68,15,1
169,1,0,1,1,0,45,4,1
169,2,1,2,1,0,46,5,1
169,3,2,3,1,0,47,6,1
169,4,3,4,1,0,48,7,1
169,5,4,4.597,0.597,0,49,8,1
170,1,0,1,1,0,60,9,1
170,2,1,2,1,0,61,10,1
170,3,2,3,1,0,62,11,1
170,4,3,4,1,0,63,12,1
170,5,4,4.211,0.211,0,64,13,1
171,1,0,1,1,0,63,6,1
171,2,1,2,1,0,64,7,1
171,3,2,3,1,0,65,8,1
171,4,3,4,1,1,66,9,1
171,5,4,5,1,1,67,10,1
171,6,5,6,1,0,68,11,1
171,7,6,7,1,1,69,12,1
