"id_poliza","id_agencia","id_region","antiguedad","exposicion","edad_conductor","edad_tramo","antiguedad_carnet","potencia_cv","cilindrada","antiguedad_vehiculo","valor_vehiculo","densidad","zona_circulacion","km_anuales","uso","tipo_vehiculo","combustible","sexo","color_vehiculo","estado_civil","forma_pago","financiado","n_conductores","nivel_estudios","medio_contacto","n_siniestros","n_asistencia","n_fraude","n_gestiones","t_primer_sin","evento","t_baja","baja","motivo_fin","coste_total","coste_medio","tuvo_siniestro","bonus_malus_prev","bonus_malus_act"
19,"1","1",1.782,0.1782,74,"65+",50,102,1536,17,23153,297,"mixta",5385,"particular","turismo","gasolina","M","otro","casado","anual",1,2,"superior","telefonico",0,0,0,0,1.782,0,1.782,1,"baja",0,NA,0,"2","1"
20,"1","1",4.206,0.4206,70,"65+",38,150,2699,8,22924,564,"mixta",4918,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"medio","presencial",0,0,0,2,4.206,0,10,0,"fin_estudio",0,NA,0,"3","3"
21,"1","1",6.894,0.6894,30,"25-35",5,106,1744,9,26870,129,"rural",15353,"particular","turismo","diesel","H","rojo","casado","anual",0,2,"medio","telematico",0,1,0,0,6.894,0,6.894,1,"baja",0,NA,0,"1","1"
22,"1","1",5.631,0.5631,42,"35-65",19,55,870,11,26264,88,"rural",15038,"particular","turismo","diesel","M","negro","casado","anual",1,1,"medio","presencial",0,1,0,1,5.631,0,6.568,0,"fin_estudio",0,NA,0,"4","4"
23,"1","1",4.701,0.4701,45,"35-65",15,122,1840,10,38481,1218,"urbana",9230,"particular","turismo","gasolina","H","negro","casado","mensual",1,2,"basico","presencial",0,0,0,0,4.701,0,4.701,1,"baja",0,NA,0,"2","1"
24,"1","1",6.611,0.6611,59,"35-65",27,55,846,0,26317,131,"rural",7498,"particular","furgoneta","gasolina","M","rojo","casado","anual",1,3,"basico","telematico",0,3,0,3,6.611,0,9.344,0,"fin_estudio",0,NA,0,"3","2"
25,"1","1",5.477,0.5477,21,"18-25",3,83,1308,6,13522,286,"mixta",11921,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"basico","telematico",2,2,0,1,0.743,1,5.477,1,"baja",2153.33,1076.66,1,"3","3"
26,"1","1",2.727,0.2727,42,"35-65",17,118,1791,5,23299,70,"rural",12021,"particular","moto","diesel","H","blanco","soltero","anual",0,2,"basico","presencial",0,0,0,1,2.727,0,2.727,1,"baja",0,NA,0,"2","2"
27,"1","1",4.434,0.4434,75,"65+",39,108,1415,11,30712,192,"mixta",10493,"particular","turismo","diesel","M","gris","casado","anual",0,1,"medio","presencial",0,1,0,1,4.434,0,4.434,1,"baja",0,NA,0,"1","1"
28,"1","1",4.146,0.4146,33,"25-35",13,73,1180,10,26232,397,"mixta",22736,"particular","turismo","gasolina","M","rojo","otro","mensual",0,2,"basico","presencial",0,0,0,1,4.146,0,10,0,"fin_estudio",0,NA,0,"1","1"
29,"1","1",1.828,0.1828,52,"35-65",22,152,2348,9,21479,166,"mixta",11624,"particular","moto","diesel","M","rojo","otro","anual",0,2,"superior","presencial",0,1,0,1,1.828,0,1.828,1,"baja",0,NA,0,"1","1"
30,"1","1",1.34,0.134,62,"35-65",22,55,800,8,32404,405,"mixta",10784,"particular","furgoneta","diesel","M","rojo","casado","anual",1,2,"medio","telematico",0,1,0,0,1.34,0,2.719,0,"fin_estudio",0,NA,0,"1","1"
31,"1","1",1.339,0.1339,25,"18-25",5,74,1332,4,17647,625,"mixta",21823,"particular","furgoneta","diesel","M","rojo","otro","anual",0,2,"superior","telefonico",1,1,0,2,0.618,1,1.339,1,"baja",2141.42,2141.42,1,"5","4"
32,"1","1",1.265,0.1265,44,"35-65",19,55,958,5,20055,744,"mixta",4420,"particular","turismo","diesel","H","negro","casado","anual",0,2,"medio","presencial",0,0,0,0,1.265,0,10,0,"fin_estudio",0,NA,0,"4","3"
33,"1","1",3.156,0.3156,25,"18-25",5,106,1438,6,20641,206,"mixta",26732,"particular","turismo","gasolina","M","negro","soltero","mensual",0,2,"medio","telefonico",0,2,1,4,3.156,0,3.156,1,"baja",0,NA,0,"1","1"
34,"1","1",3.091,0.3091,50,"35-65",31,115,1801,2,35130,75,"rural",7732,"particular","turismo","diesel","H","rojo","otro","anual",0,1,"basico","presencial",0,0,0,0,3.091,0,5.953,0,"fin_estudio",0,NA,0,"1","1"
35,"1","1",2.084,0.2084,53,"35-65",17,97,1556,10,27708,361,"mixta",10046,"particular","turismo","diesel","H","rojo","casado","mensual",0,1,"medio","presencial",0,0,0,1,2.084,0,2.908,0,"fin_estudio",0,NA,0,"4","3"
36,"1","1",2.423,0.2423,40,"35-65",11,105,1678,0,34297,147,"rural",16073,"particular","turismo","diesel","M","otro","soltero","mensual",0,1,"medio","telefonico",0,0,0,1,2.423,0,2.423,1,"baja",0,NA,0,"2","1"
37,"1","1",2.054,0.2054,41,"35-65",11,185,2223,2,36138,148,"rural",40316,"particular","turismo","gasolina","M","gris","soltero","mensual",1,1,"basico","presencial",0,1,0,1,2.054,0,2.054,1,"baja",0,NA,0,"1","1"
38,"1","1",4.905,0.4905,19,"18-25",1,95,1215,7,24268,98,"rural",17769,"comercial","turismo","diesel","H","otro","casado","anual",0,2,"medio","telematico",5,0,0,0,0.191,1,4.905,1,"baja",14893.66,2978.73,1,"3","4"
39,"1","1",1.763,0.1763,64,"35-65",16,127,1863,8,32206,168,"mixta",9274,"particular","turismo","gasolina","M","gris","soltero","anual",0,1,"medio","presencial",0,0,0,0,1.763,0,8.93,0,"fin_estudio",0,NA,0,"2","2"
40,"1","1",7.287,0.7287,73,"65+",41,147,2412,11,19176,73,"rural",24283,"comercial","turismo","diesel","H","gris","soltero","anual",1,1,"basico","presencial",0,6,1,3,7.287,0,10,0,"fin_estudio",0,NA,0,"2","2"
41,"1","1",2.509,0.2509,47,"35-65",23,142,1846,1,24813,266,"mixta",8552,"particular","turismo","diesel","H","negro","soltero","anual",0,1,"superior","presencial",0,0,0,0,2.509,0,2.509,1,"baja",0,NA,0,"4","4"
42,"1","1",2.582,0.2582,69,"65+",45,131,1824,15,17114,439,"mixta",16525,"particular","turismo","diesel","H","otro","casado","mensual",0,2,"basico","presencial",0,1,1,1,2.582,0,4.231,0,"fin_estudio",0,NA,0,"1","1"
43,"1","1",9.49,0.949,44,"35-65",22,83,1089,4,23059,338,"mixta",12215,"comercial","furgoneta","diesel","M","blanco","casado","anual",0,1,"superior","presencial",2,3,0,2,6.644,1,10,0,"fin_estudio",7789.76,3894.88,1,"2","2"
44,"1","1",7.004,0.7004,56,"35-65",33,146,2318,8,22788,575,"mixta",7182,"particular","turismo","gasolina","H","blanco","soltero","anual",0,1,"medio","presencial",1,1,0,4,5.318,1,8.456,0,"fin_estudio",2806.03,2806.03,1,"3","2"
45,"1","1",2.927,0.2927,53,"35-65",24,159,2291,12,39446,1984,"urbana",10053,"particular","moto","gasolina","M","gris","casado","anual",0,1,"basico","presencial",0,2,0,0,2.927,0,10,0,"fin_estudio",0,NA,0,"1","1"
46,"1","1",1.425,0.1425,46,"35-65",20,87,1271,21,21942,228,"mixta",11266,"particular","turismo","gasolina","M","blanco","soltero","anual",0,1,"medio","presencial",0,0,0,1,1.425,0,10,0,"fin_estudio",0,NA,0,"3","3"
47,"1","1",1.561,0.1561,73,"65+",22,109,1882,11,20795,71,"rural",20421,"particular","furgoneta","diesel","M","otro","soltero","mensual",0,2,"basico","presencial",0,1,0,0,1.561,0,1.561,1,"baja",0,NA,0,"1","1"
48,"1","1",4.185,0.4185,18,"18-25",0,156,2767,0,36633,1412,"urbana",5655,"comercial","turismo","gasolina","M","otro","soltero","mensual",1,1,"superior","telefonico",1,2,0,1,0.992,1,5.769,0,"fin_estudio",626.75,626.75,1,"2","2"
49,"1","1",6.942,0.6942,50,"35-65",18,68,1069,5,16084,52,"rural",18755,"particular","turismo","gasolina","M","negro","casado","anual",0,1,"basico","presencial",0,4,0,0,6.942,0,6.942,1,"baja",0,NA,0,"3","2"
50,"1","1",3.508,0.3508,45,"35-65",14,83,1254,1,25104,725,"mixta",9645,"particular","moto","diesel","H","negro","soltero","anual",1,1,"medio","telematico",0,0,1,1,3.508,0,3.508,1,"baja",0,NA,0,"3","3"
51,"1","1",5.411,0.5411,45,"35-65",22,129,1812,9,26131,1159,"urbana",15187,"comercial","turismo","gasolina","M","otro","casado","mensual",0,1,"basico","presencial",2,1,0,3,2.088,1,5.411,1,"baja",2083.8,1041.9,1,"2","2"
52,"1","1",3.917,0.3917,49,"35-65",25,108,1909,10,29427,1451,"urbana",14333,"particular","turismo","diesel","M","negro","casado","anual",0,2,"medio","presencial",0,1,0,4,3.917,0,3.917,1,"baja",0,NA,0,"1","1"
53,"1","1",5.856,0.5856,64,"35-65",19,98,1435,2,33269,159,"mixta",16897,"particular","turismo","diesel","M","blanco","otro","anual",0,2,"superior","presencial",0,3,0,0,5.856,0,10,0,"fin_estudio",0,NA,0,"3","3"
54,"1","1",4.16,0.416,25,"18-25",7,79,1414,15,8281,395,"mixta",8696,"particular","furgoneta","gasolina","M","blanco","otro","mensual",1,1,"basico","presencial",0,1,0,1,4.16,0,4.16,1,"baja",0,NA,0,"2","1"
55,"1","1",5.666,0.5666,44,"35-65",19,133,1868,5,35595,2428,"urbana",12543,"particular","turismo","gasolina","M","blanco","casado","anual",0,1,"medio","telefonico",5,2,1,1,1.177,1,5.666,1,"baja",20893.99,4178.8,1,"5","5"
56,"1","1",6.498,0.6498,37,"35-65",8,85,1236,10,22968,212,"mixta",9975,"particular","furgoneta","diesel","H","negro","otro","mensual",1,1,"medio","telefonico",1,1,0,3,0.19,1,10,0,"fin_estudio",343.23,343.23,1,"1","1"
57,"1","1",2.063,0.2063,35,"25-35",8,146,1981,8,30020,1169,"urbana",9955,"particular","turismo","gasolina","M","blanco","casado","mensual",1,1,"basico","presencial",0,0,0,1,2.063,0,2.063,1,"baja",0,NA,0,"1","1"
58,"1","1",0.986,0.0986,35,"25-35",9,131,1805,4,31483,908,"mixta",5741,"particular","turismo","diesel","H","gris","casado","anual",1,3,"superior","telefonico",1,0,0,0,0.887,1,0.986,1,"baja",1867.32,1867.32,1,"2","2"
59,"1","1",3.967,0.3967,42,"35-65",9,118,1830,13,29648,59,"rural",5938,"particular","turismo","gasolina","H","rojo","casado","mensual",0,2,"superior","presencial",0,1,1,0,3.967,0,7.772,0,"fin_estudio",0,NA,0,"1","1"
60,"1","1",2.762,0.2762,32,"25-35",14,110,1733,9,29159,184,"mixta",14997,"particular","turismo","gasolina","M","rojo","soltero","anual",0,1,"medio","presencial",0,0,0,1,2.762,0,2.762,1,"baja",0,NA,0,"1","1"
61,"1","1",1.266,0.1266,52,"35-65",16,162,2397,6,31590,1373,"urbana",33747,"particular","moto","gasolina","H","rojo","casado","anual",1,1,"superior","telematico",0,2,0,0,1.266,0,1.266,1,"baja",0,NA,0,"1","1"
62,"1","1",2.546,0.2546,54,"35-65",16,168,2863,9,35729,30,"rural",11923,"particular","turismo","diesel","H","otro","otro","anual",0,1,"superior","telefonico",0,0,0,0,2.546,0,2.546,1,"baja",0,NA,0,"1","1"
63,"1","1",3.791,0.3791,54,"35-65",24,129,1778,8,33561,1702,"urbana",12849,"particular","turismo","gasolina","M","gris","casado","mensual",0,2,"medio","telematico",0,0,0,2,3.791,0,3.791,1,"baja",0,NA,0,"1","1"
64,"1","1",3.708,0.3708,45,"35-65",22,73,1084,0,30045,241,"mixta",9646,"particular","moto","diesel","H","blanco","casado","anual",0,1,"basico","presencial",0,4,0,0,3.708,0,3.708,1,"baja",0,NA,0,"2","1"
65,"1","1",1.339,0.1339,40,"35-65",12,128,2269,10,35453,51,"rural",16434,"particular","turismo","diesel","H","otro","casado","anual",0,2,"basico","presencial",0,0,0,0,1.339,0,10,0,"fin_estudio",0,NA,0,"2","2"
66,"1","1",1.02,0.102,39,"35-65",20,98,1489,4,27232,626,"mixta",4724,"particular","turismo","gasolina","H","rojo","soltero","anual",1,3,"basico","presencial",0,0,0,0,1.02,0,10,0,"fin_estudio",0,NA,0,"3","2"
67,"1","1",0.446,0.0446,31,"25-35",8,151,1827,12,24444,27,"rural",8918,"particular","moto","diesel","M","rojo","casado","mensual",1,2,"basico","presencial",0,1,0,0,0.446,0,0.446,1,"baja",0,NA,0,"3","3"
68,"1","1",4.536,0.4536,43,"35-65",14,87,1200,10,25580,23,"rural",7656,"particular","turismo","gasolina","H","blanco","casado","anual",0,1,"basico","telefonico",0,1,1,0,4.536,0,10,0,"fin_estudio",0,NA,0,"1","1"
69,"1","1",5.529,0.5529,55,"35-65",13,93,1521,3,33047,136,"rural",6963,"particular","turismo","diesel","H","blanco","casado","mensual",0,2,"basico","presencial",0,1,2,1,5.529,0,5.529,1,"baja",0,NA,0,"1","1"
70,"1","1",6.71,0.671,34,"25-35",11,58,800,0,3989,1222,"urbana",25685,"particular","turismo","diesel","H","rojo","soltero","mensual",0,3,"superior","presencial",1,1,0,1,2.803,1,10,0,"fin_estudio",2312.57,2312.57,1,"3","3"
71,"1","1",1.613,0.1613,27,"25-35",7,116,2016,11,15473,3304,"urbana",7588,"particular","turismo","gasolina","M","gris","casado","mensual",0,1,"basico","telematico",1,0,1,0,0.241,1,1.613,1,"baja",2980.14,2980.14,1,"2","2"
72,"1","1",2.933,0.2933,27,"25-35",6,126,1985,12,29585,336,"mixta",10851,"comercial","turismo","diesel","M","gris","soltero","mensual",0,1,"superior","presencial",0,0,1,1,2.933,0,2.933,1,"baja",0,NA,0,"3","3"
73,"1","1",4.879,0.4879,56,"35-65",36,208,2878,14,35612,1172,"urbana",8550,"particular","furgoneta","gasolina","H","blanco","casado","anual",1,3,"medio","presencial",1,2,0,1,4.485,1,10,0,"fin_estudio",238.27,238.27,1,"5","5"
74,"1","1",1.324,0.1324,18,"18-25",0,155,2410,5,20259,121,"rural",15833,"particular","furgoneta","diesel","H","blanco","soltero","anual",0,2,"medio","telefonico",0,1,0,2,1.324,0,10,0,"fin_estudio",0,NA,0,"1","1"
75,"1","1",2.001,0.2001,18,"18-25",0,104,1343,12,36710,1045,"urbana",15104,"particular","turismo","gasolina","H","rojo","soltero","anual",0,3,"medio","presencial",0,0,0,0,2.001,0,2.994,0,"fin_estudio",0,NA,0,"3","3"
76,"1","1",2.124,0.2124,32,"25-35",13,160,2264,25,33784,3959,"urbana",18698,"particular","turismo","diesel","H","otro","casado","mensual",1,1,"basico","telematico",0,1,0,0,2.124,0,10,0,"fin_estudio",0,NA,0,"1","1"
77,"1","1",3.783,0.3783,36,"35-65",16,110,1717,11,26336,283,"mixta",11396,"particular","turismo","gasolina","M","negro","casado","anual",0,1,"basico","presencial",1,0,0,2,3.496,1,6.385,0,"fin_estudio",1525.19,1525.19,1,"2","3"
78,"1","1",3.479,0.3479,38,"35-65",12,55,818,17,34977,295,"mixta",26923,"particular","turismo","gasolina","M","rojo","casado","mensual",0,1,"medio","presencial",0,1,0,0,3.479,0,9.104,0,"fin_estudio",0,NA,0,"1","1"
79,"1","1",2.654,0.2654,66,"65+",22,103,1704,11,34113,183,"mixta",26599,"particular","turismo","diesel","M","negro","casado","anual",1,2,"basico","telefonico",0,3,0,2,2.654,0,5.534,0,"fin_estudio",0,NA,0,"2","1"
80,"1","1",8.361,0.8361,40,"35-65",20,156,1967,8,28720,327,"mixta",4558,"particular","turismo","gasolina","H","otro","otro","mensual",0,4,"basico","presencial",0,1,0,2,8.361,0,10,0,"fin_estudio",0,NA,0,"1","1"
81,"1","1",0.579,0.0579,49,"35-65",17,125,1868,14,16919,986,"mixta",16134,"particular","turismo","gasolina","M","rojo","casado","mensual",1,1,"basico","telefonico",0,0,0,0,0.579,0,0.579,1,"baja",0,NA,0,"1","1"
82,"1","1",0.814,0.0814,76,"65+",44,135,2236,9,29350,95,"rural",16503,"particular","turismo","gasolina","M","blanco","casado","anual",0,1,"basico","telematico",0,0,0,0,0.814,0,0.814,1,"baja",0,NA,0,"3","3"
83,"1","1",2.159,0.2159,49,"35-65",17,55,946,4,27419,809,"mixta",16631,"particular","turismo","gasolina","M","blanco","casado","mensual",1,2,"medio","telefonico",0,0,1,0,2.159,0,3.828,0,"fin_estudio",0,NA,0,"3","2"
84,"1","1",6.753,0.6753,24,"18-25",5,90,1564,6,26073,358,"mixta",14477,"particular","turismo","gasolina","H","blanco","otro","mensual",1,1,"basico","telefonico",3,3,0,1,3.734,1,6.753,1,"baja",4866.82,1622.27,1,"4","3"
85,"1","1",7.599,0.7599,67,"65+",36,124,1895,14,24993,197,"mixta",18598,"particular","turismo","gasolina","M","negro","casado","mensual",0,1,"basico","presencial",1,2,0,1,7.457,1,10,0,"fin_estudio",368.69,368.69,1,"2","3"
86,"1","1",2.288,0.2288,88,"65+",63,161,2063,14,25995,258,"mixta",19329,"particular","turismo","gasolina","H","blanco","casado","anual",0,1,"superior","presencial",0,0,0,0,2.288,0,5.613,0,"fin_estudio",0,NA,0,"1","1"
87,"1","1",4.047,0.4047,71,"65+",34,89,1309,4,27507,87,"rural",12711,"particular","turismo","gasolina","M","gris","soltero","anual",1,1,"medio","telematico",0,3,0,2,4.047,0,4.047,1,"baja",0,NA,0,"1","1"
88,"1","1",6.764,0.6764,52,"35-65",17,119,1747,2,26765,320,"mixta",6249,"particular","turismo","diesel","H","otro","casado","mensual",1,2,"basico","telefonico",1,2,0,2,2.658,1,10,0,"fin_estudio",1014.06,1014.06,1,"3","3"
89,"1","1",6.191,0.6191,26,"25-35",4,70,1160,15,28502,1106,"urbana",8554,"particular","turismo","gasolina","M","rojo","casado","anual",1,1,"basico","presencial",1,2,0,1,2.908,1,10,0,"fin_estudio",5449.85,5449.85,1,"3","3"
90,"1","1",2.465,0.2465,57,"35-65",33,96,1408,17,13763,133,"rural",10788,"comercial","turismo","diesel","H","gris","casado","anual",1,1,"basico","telematico",1,0,0,1,1.673,1,10,0,"fin_estudio",3131.71,3131.71,1,"3","3"
91,"1","1",2.688,0.2688,36,"35-65",15,67,1103,3,25933,125,"rural",21929,"particular","furgoneta","diesel","H","gris","casado","anual",0,1,"basico","presencial",0,0,0,0,2.688,0,2.688,1,"baja",0,NA,0,"1","1"
92,"1","1",1.356,0.1356,24,"18-25",6,87,1173,12,30909,115,"rural",12702,"particular","turismo","diesel","H","blanco","soltero","anual",0,3,"medio","telefonico",0,0,0,0,1.356,0,3.833,0,"fin_estudio",0,NA,0,"3","3"
93,"1","1",0.224,0.0224,49,"35-65",16,156,1937,17,27213,62,"rural",9527,"particular","turismo","diesel","M","otro","soltero","mensual",1,1,"basico","presencial",0,0,0,0,0.224,0,0.224,1,"baja",0,NA,0,"3","3"
94,"1","1",2.213,0.2213,42,"35-65",12,104,1843,7,15449,2122,"urbana",9980,"particular","turismo","gasolina","H","blanco","casado","anual",0,1,"basico","telefonico",0,0,0,1,2.213,0,2.213,1,"baja",0,NA,0,"4","3"
95,"2","1",5.312,0.5312,50,"35-65",26,127,2176,4,28486,604,"mixta",13196,"particular","turismo","diesel","H","rojo","soltero","anual",1,3,"basico","presencial",0,5,0,2,5.312,0,7.368,0,"fin_estudio",0,NA,0,"2","2"
96,"2","1",3.77,0.377,53,"35-65",16,117,1978,0,21160,57,"rural",36043,"particular","turismo","gasolina","H","gris","casado","anual",1,2,"basico","presencial",0,0,0,1,3.77,0,7.001,0,"fin_estudio",0,NA,0,"1","1"
97,"2","1",7.286,0.7286,45,"35-65",11,148,2421,8,37784,2326,"urbana",5417,"particular","turismo","gasolina","M","negro","soltero","mensual",0,1,"medio","presencial",2,3,0,3,4.086,1,10,0,"fin_estudio",8504.9,4252.45,1,"4","5"
98,"2","1",2.079,0.2079,34,"25-35",16,194,2542,7,25296,596,"mixta",4805,"comercial","turismo","gasolina","M","rojo","casado","mensual",1,1,"medio","telefonico",0,0,0,0,2.079,0,3.566,0,"fin_estudio",0,NA,0,"3","3"
99,"2","1",8.649,0.8649,70,"65+",25,145,1806,11,20839,1257,"urbana",9667,"particular","moto","diesel","H","gris","soltero","mensual",0,1,"medio","telefonico",2,6,0,0,0.937,1,10,0,"fin_estudio",3879.84,1939.92,1,"2","1"
100,"2","1",4.586,0.4586,43,"35-65",19,138,2049,8,35207,105,"rural",7563,"particular","turismo","diesel","M","rojo","otro","anual",0,1,"medio","presencial",0,1,0,2,4.586,0,10,0,"fin_estudio",0,NA,0,"2","2"
101,"2","1",1.781,0.1781,22,"18-25",2,97,1340,13,20077,128,"rural",10243,"particular","furgoneta","gasolina","H","otro","casado","anual",0,2,"superior","presencial",0,1,0,1,1.781,0,7.376,0,"fin_estudio",0,NA,0,"3","2"
102,"2","1",2.041,0.2041,41,"35-65",10,183,2563,4,37157,242,"mixta",10154,"particular","turismo","diesel","M","rojo","casado","mensual",1,1,"medio","telefonico",0,0,0,0,2.041,0,2.041,1,"baja",0,NA,0,"1","1"
103,"2","1",5.927,0.5927,49,"35-65",18,135,2016,7,28200,3408,"urbana",7317,"particular","turismo","diesel","H","otro","soltero","mensual",0,2,"basico","telefonico",0,2,0,1,5.927,0,10,0,"fin_estudio",0,NA,0,"3","2"
104,"2","1",5.295,0.5295,54,"35-65",27,110,1802,8,19061,729,"mixta",8167,"particular","turismo","gasolina","M","rojo","otro","anual",0,2,"medio","presencial",4,1,0,0,1.609,1,10,0,"fin_estudio",11122.37,2780.59,1,"5","5"
105,"2","1",1.146,0.1146,59,"35-65",40,174,2742,8,25155,659,"mixta",15826,"particular","turismo","gasolina","H","rojo","casado","anual",0,1,"superior","telefonico",0,1,0,0,1.146,0,5.383,0,"fin_estudio",0,NA,0,"3","2"
106,"2","1",1.328,0.1328,45,"35-65",25,122,1680,7,23298,3564,"urbana",16244,"particular","turismo","diesel","M","rojo","soltero","mensual",0,2,"medio","presencial",1,0,0,0,0.721,1,10,0,"fin_estudio",1390.83,1390.83,1,"5","5"
107,"2","1",2.372,0.2372,30,"25-35",8,154,1934,7,23413,1280,"urbana",13177,"particular","moto","diesel","H","rojo","casado","anual",0,2,"superior","telematico",0,0,0,0,2.372,0,2.372,1,"baja",0,NA,0,"1","1"
108,"2","1",3.604,0.3604,44,"35-65",21,80,1253,3,18737,428,"mixta",12329,"particular","moto","gasolina","H","otro","casado","anual",1,2,"basico","presencial",1,1,0,4,1.735,1,3.604,1,"baja",1438.78,1438.78,1,"3","3"
109,"2","1",4.584,0.4584,58,"35-65",22,156,2376,11,22763,135,"rural",6943,"particular","turismo","diesel","H","negro","casado","mensual",0,1,"basico","telefonico",2,0,0,1,2.991,1,4.584,1,"baja",1989.79,994.9,1,"3","3"
110,"2","1",9.123,0.9123,21,"18-25",2,182,2561,7,28960,316,"mixta",16236,"particular","turismo","gasolina","H","blanco","casado","anual",0,2,"medio","telefonico",8,9,1,5,0.428,1,10,0,"fin_estudio",21962.29,2745.29,1,"5","5"
