"id_poliza","k","t_k","coste_k","anio"
234,1,4.546,1786.56,5
234,2,4.5996,1896.7,5
235,1,2.0529,758.45,3
239,1,0.9268,2113.9,1
239,2,3.763,1350.33,4
248,1,2.516,1821.04,3
250,1,2.9301,353.66,3
252,1,1.6129,1170.28,2
252,2,2.7001,1575.39,3
253,1,6.5311,3214.04,7
253,2,7.6372,60.83,8
259,1,2.3677,1210.22,3
261,1,0.0614,1754.38,1
261,2,1.4273,1066.46,2
265,1,2.6877,1416.04,3
271,1,1.3892,2918.01,2
271,2,1.8678,1558.05,2
271,3,3.0501,4678.88,4
271,4,4.8981,1536.11,5
273,1,0.6757,982.36,1
280,1,1.2194,1946.66,2
281,1,2.0137,860.41,3
281,2,3.1856,5859.36,4
281,3,6.4241,1341.93,7
281,4,7.5788,2555.53,8
287,1,2.9138,337.85,3
287,2,4.2972,2393.08,5
288,1,0.9411,1684.25,1
290,1,1.6947,5642.21,2
290,2,6.0096,2192.98,7
290,3,6.1612,830.85,7
298,1,0.8337,1171.37,1
308,1,1.2228,985.94,2
308,2,2.8162,1454.12,3
308,3,2.9263,1175.67,3
308,4,5.1224,2812.93,6
309,1,5.2908,2599.32,6
309,2,7.7761,918.32,8
312,1,2.1356,3044.05,3
312,2,2.2797,1277.32,3
314,1,1.231,1862.37,2
322,1,2.7708,754.1,3
324,1,0.2259,1923.99,1
324,2,0.6444,2472.48,1
324,3,1.9524,2237.77,2
324,4,2.3678,449.43,3
324,5,4.4064,1497.34,5
324,6,4.6078,917.49,5
332,1,1.3994,1615.15,2
335,1,5.4432,660.53,6
339,1,1.342,309.51,2
342,1,0.0503,1284.21,1
342,2,6.5117,369.8,7
343,1,2.2184,4635.05,3
349,1,5.9373,3385.13,6
349,2,6.5492,3155.66,7
352,1,1.1516,2191.46,2
353,1,1.6892,3850.09,2
357,1,0.6661,132.5,1
357,2,2.231,2028.94,3
357,3,6.6452,2697.35,7
363,1,0.8038,2814.07,1
363,2,2.0382,1478.49,3
364,1,0.9266,943.56,1
364,2,2.994,2246.25,3
372,1,2.5652,917.29,3
373,1,0.3725,1442.92,1
373,2,0.6093,1974.27,1
373,3,1.6884,3005.18,2
373,4,3.5775,2316.81,4
373,5,4.0936,659.89,5
373,6,4.1163,532.58,5
373,7,5.9758,2732.47,6
375,1,2.9071,1788.43,3
375,2,5.5569,2461.05,6
376,1,0.9128,1762.67,1
378,1,4.5486,772.6,5
382,1,1.5307,10272.55,2
383,1,3.1408,5088.03,4
383,2,4.6245,4338.01,5
383,3,5.2503,2710.75,6
385,1,0.0105,1743.87,1
385,2,0.5664,2980.54,1
385,3,0.7196,6233.92,1
385,4,1.5783,9553.53,2
385,5,2.8714,693.16,3
388,1,1.4654,3653.68,2
402,1,5.9941,2629.93,6
402,2,7.5245,896.46,8
403,1,1.3839,3639.23,2
404,1,0.9289,2722.62,1
408,1,4.9067,812.72,5
409,1,1.9167,2239.91,2
411,1,2.6056,2414.22,3
415,1,1.3184,1277.4,2
415,2,4.7682,1976.63,5
415,3,5.6602,1229.8,6
415,4,7.3257,2658.51,8
416,1,0.7573,1111.38,1
421,1,2.2118,1869.43,3
421,2,4.5794,1113.76,5
423,1,1.4147,1692.42,2
423,2,2.5712,4849.9,3
423,3,6.2577,379.45,7
428,1,0.7785,3328.18,1
428,2,2.2046,2963,3
428,3,3.2086,4519.19,4
436,1,2.4568,1822.3,3
436,2,6.1643,3008.3,7
439,1,1.3929,1126.54,2
441,1,1.0688,3338.7,2
441,2,3.0642,2212.49,4
441,3,4.2161,693.69,5
441,4,5.7533,4559.59,6
441,5,6.2193,2304.87,7
441,6,9.6919,2629.23,10
443,1,2.0054,3313.58,3
445,1,7.7288,2027.13,8
447,1,1.2634,1203.04,2
447,2,4.3605,3288.15,5
449,1,0.4721,308.7,1
452,1,1.5279,3756.28,2
452,2,3.825,401.3,4
452,3,4.4126,7280.55,5
452,4,5.3252,2174.12,6
452,5,5.4283,2808.36,6
452,6,5.9361,1654.09,6
454,1,2.4982,1239.39,3
454,2,4.8424,2517.13,5
455,1,5.4687,1969.14,6
457,1,3.2256,2438.93,4
458,1,3.0413,3265.1,4
466,1,3.5717,2792.09,4
468,1,4.7612,2682.99,5
469,1,1.0905,4491.73,2
473,1,2.5303,2410.59,3
473,2,3.4001,2834.99,4
474,1,0.4751,1092.89,1
475,1,0.1256,4993.93,1
475,2,3.7558,2369.27,4
475,3,5.4434,1156.39,6
475,4,5.848,1377.09,6
475,5,8.0332,1760.02,9
475,6,8.0426,1044.63,9
478,1,3.2152,3056.51,4
478,2,4.9644,441.88,5
489,1,4.2365,4638.72,5
491,1,0.4303,512.06,1
492,1,0.5675,3815.98,1
493,1,5.7704,9831.07,6
495,1,3.8443,4534.57,4
495,2,5.5178,3663.82,6
496,1,6.1676,870.02,7
499,1,0.0753,1128.96,1
499,2,3.0176,2267.49,4
499,3,3.8756,1778.61,4
499,4,4.1063,1516.78,5
500,1,0.6885,417.85,1
500,2,5.0014,3242.47,6
500,3,5.7272,1534.46,6
502,1,0.8775,2982.69,1
502,2,1.609,3474.05,2
504,1,2.4992,2513.2,3
504,2,2.525,5759.62,3
504,3,4.8526,1201.33,5
505,1,1.9629,1909.53,2
505,2,7.0535,1121.34,8
507,1,6.0444,2072.3,7
514,1,4.4995,2431.89,5
515,1,0.3185,3979.32,1
516,1,8.5399,2876.58,9
520,1,4.4554,5292.13,5
524,1,2.5143,3021.95,3
524,2,3.1307,1292.9,4
524,3,6.2127,425.56,7
525,1,1.2627,2855.83,2
525,2,3.8458,961.48,4
525,3,4.2925,4056.45,5
528,1,3.5782,1456.82,4
529,1,0.037,3547.2,1
532,1,2.0115,932.94,3
533,1,1.9952,2534.43,2
544,1,2.085,1131.46,3
544,2,2.7196,10213.33,3
544,3,5.5749,5161.19,6
545,1,5.9055,856.31,6
550,1,3.5015,915.12,4
555,1,4.6588,4180.56,5
555,2,5.7872,7757.87,6
555,3,6.9473,3774,7
561,1,1.4517,3511.65,2
562,1,0.8171,5565.06,1
562,2,1.1721,1370.34,2
562,3,2.7831,678.61,3
562,4,3.4947,1168.53,4
563,1,2.0848,367.92,3
563,2,4.696,844.2,5
564,1,1.0357,1673.93,2
564,2,3.561,3757.9,4
566,1,1.8839,9997.61,2
568,1,0.8702,618.1,1
574,1,2.0615,1762.85,3
574,2,6.7915,4317.99,7
574,3,7.6749,4941.41,8
574,4,8.5005,1293.53,9
574,5,9.685,4383.97,10
577,1,6.6992,5309.71,7
579,1,5.5355,4650,6
585,1,1.4082,3079.21,2
585,2,1.7227,2144.36,2
586,1,0.298,2381.52,1
586,2,2.1833,4179.08,3
586,3,3.2201,2136.76,4
587,1,0.3061,2609.67,1
587,2,4.7821,1913.91,5
588,1,3.1824,1901,4
588,2,4.9012,2289.75,5
588,3,5.8632,3100.67,6
590,1,2.2818,2258.24,3
595,1,1.1896,7047.32,2
598,1,0.0397,2638.77,1
605,1,0.6489,1091.46,1
605,2,1.434,1063.3,2
605,3,1.694,1605.64,2
605,4,2.758,2003.81,3
605,5,2.7908,3072.44,3
605,6,2.9719,2679.24,3
605,7,3.4391,3662.38,4
611,1,1.5036,1918.23,2
614,1,3.6323,2070.57,4
615,1,1.6782,722.26,2
617,1,2.0873,3390.36,3
618,1,3.6939,1397.92,4
623,1,0.9519,1274.52,1
623,2,2.8189,2132.74,3
623,3,3.2207,1886.64,4
626,1,5.6644,1195.1,6
628,1,4.9875,782.85,5
630,1,1.7224,889.31,2
630,2,3.2995,1667.61,4
633,1,2.0994,758.2,3
636,1,0.3425,1809.24,1
636,2,3.8765,4226.56,4
636,3,6.7196,4116.26,7
637,1,1.0731,1039.89,2
637,2,3.0461,7533.73,4
638,1,1.3398,2966.4,2
639,1,1.3665,1259.46,2
642,1,2.0362,2274.28,3
645,1,4.2089,2042.13,5
648,1,1.827,262.27,2
648,2,2.4225,748.05,3
660,1,3.2777,3562.23,4
666,1,1.2946,2740.56,2
670,1,2.8987,1077.83,3
670,2,5.2476,245.22,6
671,1,0.6822,1630.81,1
672,1,2.9361,2108.63,3
674,1,4.0696,2648.72,5
674,2,4.8547,790.13,5
679,1,4.3487,335.4,5
680,1,5.1293,1373.88,6
681,1,2.2001,6419.23,3
681,2,4.2038,696.48,5
682,1,2.4951,2586.98,3
682,2,3.384,546.22,4
682,3,3.7868,378.86,4
687,1,1.9333,1263.08,2
691,1,0.0603,1351.24,1
696,1,3.8664,1871,4
700,1,0.8712,522.33,1
700,2,3.1572,879.53,4
703,1,3.7821,1260.94,4
704,1,2.4749,879.71,3
710,1,2.584,2472.26,3
712,1,0.6103,1393.28,1
714,1,0.4383,11639.48,1
714,2,0.778,1820.62,1
714,3,2.0342,3196.98,3
714,4,2.6718,4718.51,3
715,1,3.6614,1280.11,4
715,2,6.2099,3482.55,7
715,3,6.8691,2799.8,7
717,1,8.3238,3729.95,9
722,1,1.0795,477.33,2
724,1,0.8837,2994.63,1
726,1,0.615,1373,1
726,2,0.7152,7593.33,1
726,3,0.753,1281.82,1
726,4,1.3596,1245.17,2
728,1,2.0299,910.38,3
728,2,2.0861,2132.36,3
730,1,2.6208,1685.75,3
734,1,1.8985,1282.75,2
734,2,5.6067,2628.52,6
734,3,6.2032,945.38,7
734,4,7.8786,641.8,8
737,1,3.6141,1609.06,4
741,1,0.5619,2271.29,1
743,1,1.1299,1675.97,2
748,1,2.8646,2114.83,3
749,1,5.9331,897.1,6
751,1,0.5196,3641.77,1
751,2,3.3831,483.73,4
755,1,0.3028,1532.61,1
756,1,0.883,1167.65,1
756,2,4.0775,580.41,5
756,3,4.7461,143.2,5
758,1,1.1444,707.11,2
762,1,4.4558,354.4,5
767,1,1.4087,3623.73,2
767,2,2.1213,2404.43,3
767,3,3.6119,1312.43,4
767,4,4.8977,763.67,5
772,1,2.8889,2263.04,3
776,1,5.8892,685.06,6
776,2,6.0004,1570.97,7
776,3,6.5346,2110.33,7
782,1,2.2257,770.43,3
783,1,2.8287,1460.76,3
787,1,0.2645,2288.38,1
788,1,0.2715,4527.46,1
788,2,0.428,1568.51,1
789,1,0.6363,2088.61,1
790,1,0.1904,1224.29,1
791,1,1.7285,5519.37,2
792,1,0.2208,1675.97,1
799,1,4.3276,5114.98,5
800,1,2.8738,1078.65,3
801,1,0.9329,4141.71,1
801,2,4.8962,2841.56,5
803,1,4.2986,3511.84,5
808,1,2.4158,1571.81,3
811,1,1.9572,2186.99,2
816,1,0.9033,3746.85,1
816,2,1.7763,2441.6,2
817,1,0.9548,1515.95,1
819,1,1.5214,2027.35,2
825,1,1.2911,5025.67,2
825,2,1.5063,2769.29,2
825,3,2.0008,1772.51,3
825,4,3.6652,1137.36,4
826,1,3.1805,2483.59,4
827,1,7.4046,1687.62,8
828,1,2.3061,1954.42,3
835,1,1.4726,988.93,2
837,1,0.919,3826.71,1
838,1,7.6946,2159.86,8
841,1,5.5096,3698.8,6
846,1,1.6284,845.56,2
850,1,1.7123,2341.29,2
850,2,7.3665,2577.63,8
852,1,6.4302,3533.82,7
852,2,8.6325,753.39,9
854,1,1.4405,1882.16,2
854,2,2.635,3573.71,3
859,1,1.3742,3028.42,2
859,2,4.4842,1893.89,5
860,1,1.3042,1363.09,2
860,2,3.2417,666.43,4
860,3,6.6937,1633.81,7
863,1,6.2579,2083.26,7
863,2,6.3888,1005.87,7
863,3,6.5401,1253.9,7
863,4,6.5803,1373.76,7
864,1,5.6156,1076.5,6
866,1,2.1523,4549.03,3
867,1,0.7064,2547.68,1
867,2,1.2734,502.1,2
867,3,1.4845,534.17,2
869,1,2.4132,4793.54,3
875,1,0.4736,5517.71,1
876,1,1.7381,565.57,2
880,1,1.2456,2350.51,2
882,1,3.2887,831.73,4
885,1,1.0505,2851.23,2
887,1,2.9734,2101.87,3
887,2,4.3915,1270.06,5
891,1,0.769,5592.97,1
893,1,1.8855,7013.58,2
893,2,2.1519,1321.79,3
893,3,3.4555,7549.91,4
893,4,4.1258,504.69,5
893,5,4.8676,5161.8,5
893,6,5.1617,8063.87,6
893,7,7.8098,4070.54,8
897,1,1.2417,1642.49,2
900,1,2.9086,2409,3
900,2,3.7998,1475.8,4
900,3,4.4149,422.78,5
900,4,5.3038,2212.81,6
900,5,5.6897,1877.95,6
903,1,5.6816,655.95,6
907,1,3.015,290.52,4
908,1,1.6027,833.05,2
912,1,2.4913,2007.87,3
920,1,3.2319,194.64,4
920,2,6.3607,1585.81,7
922,1,5.901,1838.93,6
922,2,7.5376,5465.98,8
925,1,4.8089,1576.1,5
926,1,3.1959,4786.78,4
926,2,3.5,4933.4,4
927,1,0.746,709.68,1
930,1,0.9823,1169.8,1
930,2,5.3681,1518.16,6
930,3,5.6976,4394.98,6
930,4,5.8737,4791.72,6
932,1,0.9017,2795.21,1
932,2,1.5051,2703.95,2
932,3,1.9413,4828.29,2
932,4,4.1699,306.18,5
932,5,4.2979,808,5
932,6,5.5152,386.3,6
935,1,1.2274,5008.81,2
935,2,5.3087,1194.58,6
936,1,1.2952,1567.72,2
937,1,1.316,689.63,2
937,2,2.9228,1702.06,3
938,1,3.5644,2388.75,4
941,1,1.9401,698.52,2
941,2,2.2819,1892.3,3
941,3,3.2839,6661.52,4
942,1,2.0891,1947.75,3
942,2,3.2999,508.61,4
942,3,4.4387,2589.45,5
943,1,1.3978,3556.86,2
943,2,3.0702,2728.58,4
943,3,5.7624,2160.9,6
943,4,6.0041,698.74,7
944,1,6.2375,3231.18,7
945,1,0.9287,1601.58,1
945,2,3.0664,3561.88,4
947,1,2.2301,1362.6,3
950,1,5.3577,3763.26,6
955,1,1.9657,2396.05,2
956,1,1.8451,1137.61,2
959,1,1.7414,3119.5,2
961,1,1.3599,607.43,2
962,1,6.1223,4917.94,7
962,2,7.0111,662.68,8
963,1,1.8445,590.21,2
965,1,1.2871,2107.86,2
965,2,4.0506,1413.08,5
968,1,3.1533,1471.85,4
969,1,4.5518,2865.06,5
970,1,2.4203,1148.21,3
971,1,0.4111,1202.41,1
972,1,2.2422,562.95,3
973,1,1.7401,751.34,2
978,1,1.5376,2008.57,2
983,1,2.8013,678.32,3
985,1,0.9809,2340.64,1
985,2,2.2688,1668.62,3
986,1,3.7391,886.79,4
987,1,7.5918,4206.3,8
987,2,7.7809,1395.32,8
991,1,2.3191,1913.41,3
993,1,2.1536,2500.79,3
993,2,2.4294,2020.35,3
993,3,2.5008,301.38,3
996,1,1.6293,2884.22,2
999,1,1.5107,2260.75,2
999,2,5.5152,593.62,6
1000,1,3.6997,1807.64,4
1001,1,2.8618,3027.62,3
1001,2,3.6943,6734.28,4
1001,3,3.7705,473.52,4
1001,4,6.4827,3438.8,7
1005,1,1.6504,5518.47,2
1005,2,3.0498,915.35,4
1005,3,5.4001,296.57,6
1007,1,1.1408,6970.92,2
1008,1,0.6398,2197.11,1
1010,1,4.0992,1805.54,5
1010,2,4.4698,2029.96,5
1011,1,0.279,1368.87,1
1011,2,2.1242,3225.98,3
1014,1,2.3054,2808.51,3
1014,2,4.2665,5028.06,5
1014,3,5.0002,835.63,6
1014,4,6.008,1062.44,7
1018,1,3.2597,15847.32,4
1021,1,0.6613,953.3,1
1024,1,1.2581,137.91,2
1027,1,3.1828,3882.91,4
1027,2,6.9122,1891.63,7
1027,3,9.3628,152.68,10
1028,1,4.2001,2178.74,5
1030,1,3.9858,776.92,4
1033,1,0.8802,4454.5,1
1033,2,1.0319,792.18,2
1033,3,1.3921,3088.84,2
1033,4,1.4873,888.06,2
1038,1,0.6362,1278.14,1
1039,1,2.6407,1835.04,3
1046,1,5.158,1399.78,6
1047,1,2.384,3251.92,3
1057,1,0.8309,4167.05,1
1060,1,3.213,303.87,4
1062,1,2.1267,670.3,3
1062,2,2.9818,1444.16,3
1067,1,4.5635,399.85,5
1067,2,5.997,7331.96,6
1070,1,2.4571,4942.11,3
1070,2,5.8004,4398.71,6
1072,1,0.2937,754.93,1
1073,1,7.8463,4726.53,8
1074,1,2.7424,1082.76,3
1076,1,1.4989,811.46,2
1080,1,4.6162,4661.24,5
1080,2,4.8056,3694.02,5
1080,3,5.0378,653.64,6
1086,1,1.3486,4191.38,2
1086,2,3.3133,505.14,4
1091,1,1.5464,3189.99,2
1095,1,0.8744,640.55,1
1096,1,1.9109,736.96,2
1096,2,3.3317,974.15,4
1096,3,4.4471,1952.13,5
1096,4,7.835,2286.94,8
1096,5,7.9879,2933.13,8
1096,6,8.1887,2708.09,9
1101,1,0.2245,1408.88,1
1103,1,1.1922,423.47,2
1103,2,1.8397,453.83,2
1103,3,2.8807,2681.26,3
1104,1,0.4291,2109.58,1
1104,2,1.0518,816.15,2
1105,1,2.4719,785.3,3
1105,2,5.6957,821.2,6
1110,1,1.5061,815.94,2
1111,1,2.8867,998.37,3
1113,1,2.3891,2200.06,3
1113,2,3.141,1380.32,4
1114,1,0.2562,976.72,1
1115,1,5.1948,556.65,6
1122,1,3.0484,7757.7,4
1126,1,0.9881,3969.06,1
1126,2,2.2796,232.81,3
1129,1,3.0581,5448.95,4
1133,1,0.5701,2804.61,1
1136,1,1.5195,2700.75,2
1138,1,3.6296,1539.43,4
1142,1,5.8293,370.94,6
1143,1,2.3594,1217.14,3
1147,1,0.8517,2795.19,1
1153,1,2.8378,1463.33,3
1155,1,1.0512,1539.29,2
1157,1,1.2463,1600.88,2
1158,1,4.7301,1854.81,5
1160,1,5.1861,1685.26,6
1161,1,3.042,3440.71,4
1161,2,4.1247,3115.25,5
1162,1,6.6228,1326.53,7
1169,1,1.0303,7673.36,2
1169,2,2.8875,2335.3,3
1169,3,3.3228,1591.22,4
1169,4,4.2122,5025.28,5
1169,5,5.0978,728.38,6
1173,1,0.615,1229.33,1
1173,2,1.4257,2497.66,2
1173,3,3.1481,2037.42,4
1173,4,3.7843,1732.43,4
1179,1,0.4882,2848.92,1
1182,1,2.4774,160.58,3
1184,1,2.0886,546.39,3
1184,2,2.313,1300.78,3
1184,3,4.4082,1175.62,5
1184,4,5.3236,815.16,6
1191,1,4.0561,812.36,5
1194,1,1.1602,4203.97,2
1195,1,2.8082,1227.68,3
1197,1,1.7944,496.18,2
1200,1,2.0008,762.32,3
1200,2,2.0191,2911.93,3
1204,1,1.672,5534.27,2
1204,2,1.7,1230.5,2
1204,3,3.5029,1417,4
1205,1,3.2524,871.17,4
1207,1,0.6796,2014.1,1
1207,2,1.1258,670.05,2
1208,1,3.2053,1569.74,4
1208,2,4.1588,1686.95,5
1209,1,0.5373,4721.86,1
1209,2,1.8406,1093.57,2
1209,3,3.5343,2158.18,4
1210,1,0.3513,1140.86,1
1211,1,0.7631,4162.3,1
1213,1,3.3943,3983.2,4
1220,1,2.1574,1471.72,3
1220,2,3.7231,3268.3,4
1220,3,5.3816,747.67,6
1221,1,2.7077,1334.61,3
1223,1,6.8879,4402.06,7
1224,1,2.7221,4972.33,3
1224,2,5.7,3291.55,6
1224,3,6.8587,1376.81,7
1229,1,0.7071,2829.71,1
1230,1,0.5996,1740.39,1
1230,2,4.7458,1394.75,5
1235,1,1.7186,4344.42,2
1236,1,1.2531,1194.25,2
1237,1,3.8239,4913.84,4
1237,2,5.5821,1941.96,6
1237,3,5.6933,1466.39,6
1237,4,6.647,2546.5,7
1240,1,0.87,1578.12,1
1245,1,1.1218,2601.64,2
1245,2,2.8933,3038.4,3
1245,3,3.4514,2339.94,4
1246,1,1.0269,365.62,2
1248,1,1.502,1896.03,2
1251,1,8.5077,1752.23,9
1258,1,1.0569,3297.48,2
1261,1,2.5725,4340,3
1261,2,7.5271,1076.98,8
1261,3,8.097,2853.19,9
1264,1,2.9574,3966.01,3
1267,1,1.6877,1108.37,2
1268,1,2.469,3112.08,3
1268,2,5.7003,5156.36,6
1269,1,0.5593,1384.5,1
1272,1,6.1565,6179.61,7
1272,2,6.2602,2034.39,7
1275,1,3.1315,623.36,4
1275,2,3.9979,2710.85,4
1275,3,4.0338,4012.74,5
1279,1,2.3058,2347.16,3
1282,1,3.1184,4028.7,4
1282,2,3.2152,5867.6,4
1282,3,4.9529,6764.65,5
1284,1,1.6309,4116.59,2
1284,2,2.1773,1601.06,3
1284,3,4.7415,254.65,5
1287,1,5.524,783.29,6
1288,1,2.5266,1114.59,3
1289,1,2.5875,715.78,3
1290,1,2.9493,1598.44,3
1290,2,7.1177,991.61,8
1292,1,5.9063,1313.07,6
1294,1,3.2185,1431.35,4
1294,2,4.3635,2302.7,5
1294,3,4.5542,1623.95,5
1294,4,6.587,2052.51,7
1294,5,6.6154,623.7,7
1294,6,7.6401,1856.44,8
1296,1,0.1604,5223.3,1
1296,2,1.7507,4061.76,2
1296,3,3.2064,1198.38,4
1299,1,4.3944,410.34,5
1299,2,6.05,2988.81,7
1307,1,0.8592,1757.23,1
1310,1,2.1173,14130.99,3
1313,1,4.3685,3454.38,5
1313,2,5.499,1899.86,6
1319,1,4.2131,612.46,5
1320,1,2.1866,2000.7,3
1324,1,1.947,704.89,2
1326,1,3.2026,2968.44,4
1327,1,8.3893,196.12,9
1334,1,3.0975,3439.55,4
1335,1,2.4717,1480.4,3
1341,1,3.989,1771.25,4
1341,2,5.7662,1384.84,6
1342,1,4.3447,8392.22,5
1343,1,0.8689,1273.29,1
1343,2,3.791,5536.01,4
1344,1,1.9198,1082.27,2
1344,2,5.633,4535.08,6
1349,1,3.506,625.58,4
1354,1,4.7797,1074.74,5
1358,1,0.8915,1659.41,1
1361,1,1.203,1678.26,2
1361,2,4.0803,1756.99,5
1365,1,0.2471,596.63,1
1365,2,2.4734,604.58,3
1367,1,5.6966,1880.07,6
1371,1,1.9978,3061.99,2
1371,2,4.0572,1283.61,5
1375,1,3.1545,1460.02,4
1375,2,3.238,1848.27,4
1379,1,1.5427,1962.53,2
1379,2,4.3389,2689.28,5
1379,3,5.2615,3052.98,6
1387,1,0.4174,1193.51,1
1395,1,1.8498,1835.64,2
1395,2,2.8662,9090.8,3
1398,1,2.9074,1989.66,3
1404,1,1.2344,1361.32,2
1407,1,1.2019,2805.67,2
1407,2,1.8153,1221.86,2
1407,3,3.0287,1676.92,4
1411,1,3.199,1345.75,4
1418,1,3.7825,1571.41,4
1418,2,4.3947,1634.04,5
1426,1,1.0636,1464.86,2
1426,2,5.8027,147.68,6
1430,1,4.3005,737.98,5
1430,2,8.8881,7330.04,9
1430,3,8.9125,1589.91,9
1430,4,9.3635,2514.05,10
1432,1,2.6315,1050.28,3
1433,1,0.9435,410.25,1
1433,2,7.8606,3550.7,8
1434,1,0.4713,4177.77,1
1438,1,1.2911,5545.12,2
1441,1,4.9358,5591.64,5
1441,2,6.0555,2261.9,7
1445,1,5.7065,6134.89,6
1451,1,2.1705,4517.35,3
1453,1,0.7278,1075.14,1
1454,1,0.0972,2850.92,1
1455,1,3.483,1579.04,4
1458,1,2.0029,7086.94,3
1458,2,3.0098,1604.77,4
1464,1,0.6419,1094.11,1
1464,2,4.1882,521.42,5
1464,3,4.5894,4109.57,5
1465,1,5.5211,79.75,6
1467,1,0.315,3468,1
1470,1,3.4162,4133.32,4
1472,1,1.8458,2862.44,2
1475,1,1.3965,1775.24,2
1475,2,1.5033,448.83,2
1476,1,7.1518,7348.34,8
1481,1,0.2326,4052.78,1
1484,1,4.0814,1204.44,5
1484,2,6.8586,1508.37,7
1486,1,0.8704,296.31,1
1488,1,2.4012,1094.2,3
1488,2,3.7669,914.79,4
1490,1,8.2869,1839.98,9
1490,2,8.335,528.42,9
1493,1,2.3745,1128.14,3
1495,1,0.8735,3990.24,1
1495,2,2.4031,5387.86,3
1495,3,4.3878,5448.23,5
1497,1,6.2752,548.32,7
1497,2,8.4127,1153.18,9
1498,1,2.7949,1194.83,3
1498,2,4.7883,3465.73,5
1498,3,5.3517,2263.75,6
1501,1,0.5295,1309.75,1
1502,1,1.3192,4600.89,2
1508,1,1.7876,2906.59,2
1514,1,2.1153,2968.12,3
1521,1,1.2032,2826.08,2
1521,2,3.1114,1116.54,4
1522,1,0.6834,2077.65,1
1523,1,1.069,2013.05,2
1525,1,0.6405,1685.6,1
1526,1,4.8754,240.7,5
1527,1,1.3295,828.27,2
1528,1,2.2368,1920.47,3
