"id_poliza","k","t_k","coste_k","anio"
96,1,0.5457,967.44,1
96,2,2.6218,3259.58,3
100,1,6.5328,1620.13,7
101,1,2.7418,3911.39,3
103,1,4.0671,3858.09,5
104,1,0.4485,5694.24,1
104,2,2.785,1428.1,3
105,1,0.4753,3044.43,1
105,2,2.4509,797.88,3
107,1,5.3852,1397.44,6
107,2,8.6769,5506.55,9
109,1,1.5903,1188.35,2
113,1,0.1824,347.16,1
114,1,0.363,3443.66,1
114,2,1.4055,1208.72,2
114,3,3.6066,7970.81,4
116,1,3.1934,2658.57,4
119,1,0.7465,176.37,1
119,2,0.8722,2826.16,1
126,1,2.6962,1195.83,3
131,1,2.1629,686.78,3
131,2,2.2917,2539.95,3
132,1,3.1276,13474.74,4
137,1,3.6809,2248.45,4
142,1,3.3197,909.06,4
145,1,1.8661,2251.31,2
146,1,0.04,1187.28,1
147,1,3.1053,1664.5,4
147,2,3.3731,695.25,4
148,1,5.2136,1169.15,6
151,1,2.0494,7626.98,3
151,2,6.306,4385.53,7
153,1,1.2126,2422.24,2
155,1,2.8688,5403.37,3
155,2,4.806,5011.64,5
158,1,1.8092,2708.18,2
158,2,1.8195,8359.01,2
158,3,2.2239,9428.27,3
158,4,2.8774,4255.68,3
158,5,3.5344,3867.09,4
158,6,4.2251,1936.62,5
158,7,5.109,11127.26,6
158,8,5.3051,2787.27,6
158,9,5.3321,8169.05,6
158,10,6.4514,3935.29,7
158,11,6.519,3124.4,7
158,12,6.8952,6427.09,7
158,13,6.9017,7163,7
164,1,3.018,5570.36,4
166,1,1.5993,2397.23,2
176,1,4.3455,249.83,5
177,1,2.0099,331.38,3
181,1,5.2462,1521.82,6
187,1,2.1631,1042.73,3
187,2,7.5924,1912.25,8
187,3,8.1948,1282.56,9
188,1,0.6868,3761.42,1
188,2,1.6319,2663.1,2
188,3,2.5842,1388.11,3
188,4,2.6888,4759.14,3
188,5,2.829,5075.23,3
188,6,2.9201,2813.11,3
188,7,3.3185,12124.74,4
188,8,4.2961,4742.61,5
188,9,4.9799,6013.21,5
190,1,0.4952,2277.47,1
191,1,1.0467,4696.03,2
191,2,2.2032,1239.73,3
193,1,0.467,1059.59,1
194,1,1.534,646.46,2
200,1,0.596,4397.59,1
200,2,0.9842,1007.89,1
201,1,2.3372,1891.32,3
201,2,2.5848,2345.57,3
201,3,2.7652,4361.78,3
201,4,3.0115,1569.77,4
202,1,0.4897,1720.43,1
207,1,2.161,2250.94,3
210,1,0.675,1472.76,1
212,1,3.1084,5922.26,4
214,1,0.7433,2579.26,1
214,2,3.4822,1921.65,4
214,3,3.8292,3796.4,4
215,1,5.572,2243.67,6
219,1,1.0439,1183.52,2
221,1,6.9845,4432.03,7
222,1,1.4662,3255.49,2
223,1,0.9493,2242.28,1
223,2,2.2891,1716.54,3
223,3,5.4677,1218.13,6
223,4,6.5644,1428.66,7
226,1,6.5627,4387.29,7
230,1,4.1137,1247.48,5
232,1,5.973,2916.93,6
233,1,1.9979,1155.82,2
234,1,4.7323,3180.25,5
234,2,5.1305,7311.53,6
234,3,5.3863,2002.27,6
234,4,5.5684,3880.05,6
239,1,2.2576,2177.08,3
239,2,2.9244,3576.37,3
242,1,0.7718,1644.62,1
244,1,6.803,1287.79,7
246,1,1.5839,1814.81,2
247,1,3.7508,3791.85,4
251,1,1.938,1474.28,2
251,2,4.2305,1086.79,5
252,1,2.8133,143.92,3
259,1,0.5606,958.29,1
259,2,2.1476,1946.85,3
260,1,0.7615,237.88,1
261,1,2.5549,1077.42,3
262,1,5.6321,3169.32,6
266,1,1.1553,2861.34,2
266,2,4.3254,5173,5
266,3,4.4825,682.77,5
269,1,5.4999,1702.92,6
269,2,6.6636,1678.62,7
277,1,5.9917,650.21,6
283,1,1.9132,3881.45,2
284,1,0.9336,4841.91,1
284,2,4.7599,2811.14,5
289,1,0.4731,3254.49,1
289,2,5.7478,635.82,6
290,1,3.4306,1492.72,4
292,1,2.2812,84.26,3
293,1,4.2442,3714.2,5
294,1,2.7384,3583.48,3
294,2,3.516,2183.45,4
294,3,4.1383,5837.58,5
294,4,5.1893,2522.13,6
294,5,7.8705,1048.1,8
296,1,5.8576,1056.38,6
298,1,2.8283,368.86,3
299,1,1.5552,4646.39,2
299,2,1.9599,6412.95,2
299,3,2.4691,4582.21,3
299,4,2.4775,2862.39,3
299,5,2.5668,7126.29,3
299,6,5.8526,3445.22,6
299,7,5.8755,1668.97,6
306,1,0.6697,1163.49,1
316,1,1.7272,1574.08,2
317,1,1.5693,3365.89,2
317,2,1.6235,9036.2,2
317,3,1.7399,5079.71,2
317,4,5.9908,4462.98,6
318,1,4.5604,2120.5,5
318,2,7.1577,2919.78,8
322,1,5.7341,3539.08,6
322,2,7.7418,758.82,8
326,1,1.1354,1418.15,2
330,1,4.7804,1417.05,5
331,1,4.4688,536.1,5
331,2,5.0381,5325.1,6
332,1,0.415,2431.59,1
333,1,3.9651,3475.85,4
334,1,3.0902,3187.74,4
334,2,5.9143,1853.93,6
335,1,1.9272,3614.78,2
339,1,0.0121,1630,1
339,2,0.4353,690.22,1
339,3,0.8676,3479.02,1
339,4,2.9425,1254.31,3
339,5,3.5322,1218.19,4
339,6,5.4217,419.47,6
339,7,6.1271,464.56,7
341,1,4.3973,121.6,5
341,2,5.0792,1035.62,6
341,3,6.2367,2917.5,7
343,1,0.3274,4322.45,1
344,1,3.4815,436.1,4
345,1,2.6661,1145.96,3
346,1,1.7763,213.36,2
351,1,0.5663,634.28,1
351,2,0.7505,3579.54,1
351,3,1.4628,1438.62,2
352,1,4.0193,3747.25,5
356,1,5.9865,2968.43,6
356,2,6.8901,6386.47,7
358,1,4.6244,1086.81,5
360,1,2.2875,2083.53,3
360,2,2.592,731.69,3
360,3,2.9995,1108.77,3
361,1,0.5204,1039.01,1
362,1,0.1017,426.66,1
366,1,4.1285,683.46,5
367,1,1.6467,1264.4,2
374,1,3.0518,2684.29,4
375,1,0.4672,585.95,1
379,1,4.7065,668.61,5
380,1,3.5599,3245.02,4
383,1,1.8854,1463.71,2
383,2,5.203,1875.83,6
385,1,0.9838,6407.83,1
386,1,0.4976,1201.73,1
389,1,0.8123,1911.16,1
389,2,2.278,3784.6,3
389,3,3.6195,4132.23,4
389,4,4.5462,1132.65,5
389,5,5.2855,2819.97,6
389,6,5.3144,1300.69,6
389,7,6.2621,1674.43,7
390,1,2.9649,193.16,3
390,2,3.1112,436.61,4
390,3,5.2378,2096.86,6
390,4,5.4326,2244.32,6
390,5,5.8361,1085.59,6
390,6,6.1193,6975.17,7
390,7,9.5028,2113.94,10
391,1,7.0356,4588.01,8
396,1,0.3721,1454.41,1
397,1,0.5001,9961.69,1
397,2,2.752,1802.52,3
403,1,2.9392,1956.11,3
403,2,3.6813,895.11,4
403,3,4.1664,2105.86,5
403,4,4.2294,752.25,5
403,5,4.369,1372.56,5
403,6,4.5301,655.61,5
414,1,4.1061,6568.07,5
414,2,8.6758,1283.86,9
416,1,0.8468,3156.03,1
419,1,3.7347,3928.23,4
419,2,3.8121,8706.31,4
429,1,2.4111,1108.65,3
429,2,4.6628,4238.39,5
431,1,0.6258,465.16,1
431,2,4.8011,4592.67,5
431,3,5.3032,2152.75,6
431,4,6.7328,1775.75,7
432,1,2.98,4980.85,3
432,2,4.4736,3129.95,5
433,1,4.5351,1760.48,5
433,2,6.7843,727.27,7
436,1,2.0847,3117.61,3
436,2,3.4146,10135.6,4
438,1,6.1364,1749.13,7
440,1,1.5191,573.27,2
440,2,2.551,3600.74,3
440,3,5.8076,358.83,6
442,1,2.6808,1979.67,3
442,2,4.7179,5331.25,5
444,1,0.8803,2755.21,1
444,2,1.5812,1179.46,2
445,1,0.6834,1365.11,1
445,2,6.0424,5845.4,7
446,1,0.7232,5828.91,1
446,2,1.399,1408.86,2
446,3,2.967,348.4,3
446,4,4.3826,4215.31,5
446,5,4.6512,120.84,5
446,6,7.1608,1343.65,8
449,1,0.6357,6185.67,1
453,1,3.233,712.61,4
453,2,3.9043,2248.77,4
457,1,4.2565,5456.56,5
457,2,4.9027,2094.55,5
457,3,4.9706,194.71,5
457,4,6.1549,2645.03,7
457,5,6.8388,5111.5,7
457,6,7.6861,3444.34,8
458,1,7.4993,981.61,8
458,2,8.6333,1517.68,9
463,1,4.9738,2662.71,5
463,2,5.5003,1042.48,6
468,1,4.4146,1070.17,5
469,1,0.6975,6429.81,1
470,1,1.1332,628.6,2
470,2,2.2405,1725.4,3
470,3,2.666,1839.65,3
470,4,3.7355,2305.69,4
470,5,3.9095,2761.46,4
471,1,0.8112,3837.16,1
471,2,1.9083,1089.48,2
471,3,2.1791,2205.01,3
471,4,3.7638,3582.98,4
471,5,4.0853,1073.41,5
472,1,1.8121,1619.31,2
472,2,2.5183,1513.34,3
474,1,1.908,566.46,2
474,2,5.2735,2456.77,6
477,1,0.3425,6407.51,1
478,1,1.3196,9541.18,2
480,1,2.3314,6256.84,3
480,2,3.7116,2434.6,4
482,1,2.8108,518.77,3
482,2,4.4626,1648.97,5
487,1,1.774,1282.93,2
490,1,2.8494,470.8,3
491,1,3.3549,2026.01,4
492,1,1.3934,2287.75,2
495,1,1.0282,2863.75,2
501,1,2.1098,1240.94,3
501,2,2.4134,1450.9,3
501,3,2.6873,4358.63,3
501,4,3.1921,1433.12,4
501,5,4.6661,5134.77,5
503,1,1.0021,1045.53,2
503,2,2.1981,1151.25,3
504,1,3.6211,1354.6,4
504,2,3.8602,2564.26,4
504,3,4.1702,3602.99,5
504,4,4.4969,908.52,5
505,1,2.5466,802.37,3
506,1,4.2823,670.37,5
508,1,3.8656,661.66,4
511,1,0.8358,3529,1
512,1,0.1148,695.9,1
512,2,0.4464,1113.38,1
512,3,0.6952,1423.36,1
514,1,1.683,833.64,2
514,2,2.8113,2302.12,3
514,3,4.2388,1620.63,5
516,1,0.6313,1239.02,1
516,2,2.8181,835.07,3
517,1,2.7107,1306.9,3
518,1,2.0533,5226.87,3
519,1,0.6638,5690.61,1
521,1,6.0765,5715.21,7
521,2,6.407,3414.21,7
522,1,0.8236,1085.89,1
523,1,0.7488,10690.15,1
523,2,3.8169,1306.41,4
523,3,4.1036,2792.18,5
523,4,5.7601,7460.76,6
523,5,6.1604,19098.93,7
523,6,6.8731,2303.92,7
523,7,6.8818,4071.35,7
525,1,2.3013,1813.55,3
525,2,2.8932,6258.4,3
525,3,2.8989,3197.12,3
525,4,3.0399,2484.31,4
525,5,6.7434,3522.01,7
527,1,1.5101,3069.9,2
527,2,4.2792,2777.74,5
531,1,1.0888,1000.46,2
531,2,2.8716,750.77,3
532,1,5.1681,1956.18,6
538,1,0.2325,2914.96,1
538,2,3.9086,907.25,4
538,3,4.6368,1314.62,5
538,4,5.3123,2066.82,6
538,5,5.7491,1280.75,6
538,6,6.7196,2471.48,7
538,7,6.7416,675.91,7
538,8,7.1,2394.46,8
540,1,0.4431,584.9,1
550,1,2.3581,2679.8,3
550,2,6.234,1009.97,7
559,1,1.5305,620.68,2
559,2,2.0229,1212.98,3
562,1,1.5076,1896.53,2
565,1,2.9401,2956.38,3
565,2,4.0953,1338.39,5
569,1,0.0474,1753.22,1
573,1,1.6556,821.18,2
574,1,1.2404,4130.88,2
574,2,3.119,6744.04,4
576,1,2.1514,2227.74,3
576,2,5.9809,3496.37,6
581,1,0.6523,1709.5,1
581,2,1.9634,2445.4,2
581,3,2.7164,1157.51,3
581,4,4.8197,878.54,5
581,5,5.2397,394.14,6
582,1,0.2372,695.73,1
582,2,0.6255,3003.77,1
582,3,0.7201,910.33,1
582,4,0.955,6108.5,1
582,5,2.7954,3386.56,3
584,1,1.2514,1191.44,2
584,2,4.6151,2295.28,5
585,1,2.5632,1528.37,3
585,2,2.9912,2877.05,3
585,3,7.4621,371.88,8
585,4,7.9985,5472.51,8
589,1,2.2209,1447.1,3
590,1,1.7546,3327.58,2
590,2,7.8399,2208.55,8
590,3,8.2953,814.87,9
592,1,0.8782,1319.29,1
594,1,1.0241,4960.42,2
594,2,2.2118,3338.62,3
594,3,3.793,952.66,4
594,4,4.0039,916.8,5
594,5,4.3006,2647.06,5
596,1,2.6457,1848.12,3
598,1,0.6484,4930.87,1
598,2,1.9709,7779.96,2
599,1,0.8369,2744.64,1
601,1,3.7516,1982.04,4
605,1,4.8991,1498.54,5
609,1,0.498,3654.86,1
609,2,7.2137,1399.49,8
610,1,0.0414,3763.44,1
611,1,0.0523,1362.89,1
612,1,0.2869,5134.06,1
614,1,1.3612,3139.21,2
616,1,0.69,1899.25,1
616,2,1.2276,1175.41,2
618,1,2.3237,2651.94,3
619,1,3.6439,94.61,4
619,2,6.2291,5705.89,7
620,1,0.8645,2717.26,1
620,2,2.5843,3195.28,3
620,3,3.143,4372.63,4
622,1,5.3643,12542.12,6
623,1,0.6631,447.83,1
624,1,2.4471,3040.01,3
627,1,0.7407,1871.23,1
632,1,0.7594,1775.66,1
635,1,0.9137,2437.11,1
635,2,2.6727,2139.8,3
637,1,1.121,7989.39,2
642,1,5.7027,1657.78,6
642,2,6.7098,1498.09,7
642,3,7.2558,664.71,8
643,1,2.2115,14228.05,3
644,1,5.5448,1881.37,6
645,1,7.5697,821.14,8
648,1,3.0664,1606.53,4
653,1,0.0294,1019.37,1
653,2,0.6064,492.7,1
653,3,0.8756,1562.57,1
653,4,1.6196,1490.01,2
660,1,3.1174,1213.9,4
665,1,1.7565,4901.54,2
666,1,4.3026,1698.93,5
666,2,4.7654,2125.25,5
666,3,8.6833,1468,9
667,1,1.8225,3181.98,2
667,2,1.9567,716.48,2
667,3,3.0007,1860.71,4
667,4,3.0347,2431.27,4
667,5,3.3299,781.19,4
668,1,2.3062,4138.61,3
668,2,3.2839,2122.29,4
668,3,3.9115,1601.65,4
668,4,6.9208,2699.61,7
670,1,1.3619,1032.08,2
672,1,1.3423,1017.91,2
674,1,5.1111,1568.55,6
675,1,1.0436,1511.56,2
675,2,6.2568,183.13,7
679,1,0.8608,4437.14,1
679,2,0.8855,1395.71,1
679,3,1.9752,4762.67,2
679,4,2.578,2218.2,3
679,5,3.1128,1677.35,4
679,6,3.2997,3816.73,4
679,7,3.4229,3411.09,4
679,8,3.6537,3036.65,4
679,9,5.066,5070.96,6
679,10,5.3088,1004.24,6
679,11,5.6016,1564.55,6
680,1,3.9313,1433.68,4
680,2,5.1434,549.62,6
680,3,6.0839,271.69,7
680,4,6.8487,2290.33,7
686,1,0.3073,3063.36,1
689,1,2.2112,1050.94,3
693,1,2.0436,3650.75,3
696,1,0.457,1879.59,1
698,1,1.3578,477.08,2
698,2,2.0337,730.9,3
705,1,2.6872,3587.31,3
706,1,0.3761,770.65,1
706,2,4.6802,2723.8,5
711,1,5.4105,765.08,6
715,1,3.4135,1207.43,4
716,1,0.536,2209.45,1
716,2,4.8138,1073.49,5
720,1,0.8565,3270.83,1
720,2,1.3524,6342.12,2
720,3,1.4556,879.2,2
720,4,2.2217,3028.07,3
720,5,3.4785,3403.42,4
720,6,4.9916,13273.33,5
720,7,5.6137,955.11,6
720,8,5.8043,1146.58,6
720,9,7.2341,1705.04,8
722,1,1.9325,478.39,2
723,1,2.8726,9751.1,3
723,2,3.0068,7871.31,4
726,1,2.8015,1391.73,3
728,1,2.0654,7766.58,3
728,2,2.3499,5013.87,3
728,3,4.2325,2035.35,5
728,4,4.8586,7316.22,5
734,1,2.9277,1895.1,3
734,2,4.6037,1079.86,5
734,3,5.4292,6140.07,6
734,4,5.8519,7102.91,6
735,1,0.9942,1909.99,1
735,2,1.5635,1844.64,2
735,3,5.0474,1827.41,6
738,1,3.8347,1341.42,4
738,2,5.4542,1810.66,6
738,3,5.7094,712.75,6
739,1,3.096,2732.24,4
739,2,3.41,2589.26,4
739,3,7.302,3229.16,8
739,4,7.4988,2982.44,8
745,1,3.3541,2860.46,4
746,1,1.1184,2602.64,2
749,1,5.3463,2305.94,6
750,1,0.4095,1358.87,1
750,2,1.1882,861.55,2
750,3,3.9722,705.06,4
756,1,3.2423,2651.38,4
758,1,0.4974,657.88,1
758,2,1.8901,1414.25,2
758,3,4.7526,650.06,5
759,1,2.0672,1699.04,3
773,1,3.3454,1461,4
774,1,3.7862,5151.51,4
776,1,0.2998,2117.65,1
776,2,0.9334,8559.7,1
776,3,2.1624,7473.68,3
778,1,1.3291,3246.37,2
782,1,2.4926,3815.04,3
782,2,3.4212,10502.71,4
783,1,0.6469,4477.7,1
786,1,1.5116,945.02,2
786,2,4.803,3722.11,5
787,1,1.2266,4073.75,2
789,1,2.3144,1952.71,3
790,1,0.9061,2926.89,1
794,1,0.4025,448.34,1
794,2,3.894,754.98,4
795,1,1.1287,970.53,2
797,1,1.6647,1686.05,2
798,1,3.1133,9215.67,4
798,2,4.0545,5570.33,5
801,1,2.4137,3762.46,3
801,2,4.0926,4195.93,5
801,3,4.1781,2616.89,5
801,4,4.5432,2684.55,5
801,5,4.5669,990.25,5
802,1,1.0967,2756.03,2
802,2,2.3225,2855.22,3
805,1,0.953,575.46,1
809,1,3.098,771.91,4
810,1,2.3692,1666.54,3
810,2,5.2514,724.17,6
817,1,0.6153,3070.35,1
819,1,3.7917,2049.6,4
819,2,5.0675,81.11,6
821,1,4.6313,640.32,5
822,1,1.4662,2749.55,2
822,2,3.148,3031.39,4
823,1,4.2444,1560.53,5
825,1,0.3062,1790.48,1
825,2,8.298,4203.57,9
827,1,4.0367,683.98,5
827,2,4.5562,4452.07,5
827,3,4.6272,1521.65,5
827,4,6.4519,5117.5,7
828,1,2.0071,1720.56,3
835,1,1.9776,482.77,2
838,1,1.5472,3265.17,2
838,2,1.6946,3850.36,2
839,1,0.1954,858.6,1
841,1,1.2313,4889.05,2
848,1,0.7583,4197.72,1
848,2,4.7068,1800.48,5
848,3,5.356,3861.19,6
849,1,4.0644,219.82,5
854,1,0.8024,808.7,1
857,1,1.7166,1439.84,2
858,1,1.3015,2973.19,2
862,1,0.9335,1955.42,1
862,2,4.6591,5509.31,5
862,3,6.4307,5350.8,7
862,4,8.4902,324.47,9
865,1,1.4694,5144.04,2
870,1,3.458,994,4
872,1,1.0498,1828.7,2
872,2,2.5699,2423.45,3
872,3,4.2028,2811.07,5
872,4,4.244,3480,5
873,1,4.6297,3441.5,5
873,2,5.475,2588.19,6
874,1,2.8211,1143.83,3
874,2,3.2,1742.67,4
876,1,1.1673,2226.43,2
877,1,1.2726,5281.91,2
885,1,1.3729,1348.03,2
885,2,2.7911,4341.33,3
885,3,3.2893,2090.23,4
885,4,4.0561,2837.18,5
885,5,4.9657,992.32,5
886,1,2.2342,3745.95,3
886,2,3.5431,1301.03,4
886,3,5.8717,292.41,6
889,1,2.5491,1114.65,3
893,1,0.3625,1098.63,1
894,1,5.9276,2830.48,6
896,1,0.2323,2342.86,1
896,2,0.3645,8558.38,1
896,3,5.6842,2447.22,6
896,4,5.8796,2853.55,6
899,1,0.0617,5459.33,1
899,2,0.762,4099.82,1
899,3,1.1124,9807,2
899,4,2.8261,5314.72,3
899,5,3.6941,2985.91,4
899,6,3.9658,3300.46,4
899,7,4.4526,1065.92,5
904,1,6.3752,2357.16,7
905,1,0.5742,6854.34,1
905,2,0.9302,879.39,1
905,3,2.2052,1289.3,3
906,1,3.6901,3104.69,4
906,2,4.0443,4572.06,5
906,3,4.3117,2895.5,5
908,1,2.9726,1007.79,3
908,2,3.3643,4542.19,4
908,3,5.1309,4717.89,6
909,1,1.0952,8183.7,2
909,2,9.5398,1573.23,10
913,1,1.0136,906.14,2
916,1,5.1664,6243.68,6
916,2,5.3501,3856.3,6
921,1,6.2954,35.06,7
922,1,0.8116,1041.58,1
922,2,6.1895,2516.69,7
925,1,1.4944,6431.79,2
926,1,4.6847,6179.62,5
926,2,5.8612,4885.3,6
927,1,2.3906,1176.76,3
927,2,3.0649,1267.19,4
927,3,3.2703,3470.28,4
927,4,6.9143,1456.26,7
929,1,2.8439,2944.35,3
932,1,2.0079,1194.46,3
932,2,2.2971,1568.11,3
932,3,3.8046,5900.6,4
932,4,4.017,145.39,5
932,5,4.621,3094.64,5
932,6,4.6302,1963.98,5
937,1,1.4202,4558.73,2
938,1,2.3544,1423.19,3
940,1,0.255,2644.87,1
941,1,5.4662,1289.23,6
941,2,6.7655,1273.38,7
942,1,0.6993,5697.94,1
942,2,1.7559,5357.94,2
943,1,0.4875,565.93,1
944,1,0.3523,2808,1
945,1,1.9841,506.56,2
952,1,4.3921,4933.31,5
953,1,3.4855,2334.8,4
953,2,4.6468,3524.23,5
958,1,0.2349,5465.94,1
958,2,2.8833,604.4,3
958,3,2.9797,6762.86,3
958,4,4.5964,1551.94,5
958,5,4.8039,7991.6,5
961,1,5.3569,1789.06,6
966,1,7.2257,462.76,8
968,1,3.1419,1647.29,4
974,1,1.3165,244.56,2
977,1,0.5536,1358.34,1
977,2,0.8302,2618.56,1
977,3,2.9473,3537.41,3
989,1,6.1794,7500.99,7
990,1,0.2369,709.9,1
990,2,1.2431,452.18,2
990,3,1.3935,1789.77,2
990,4,2.2106,437.08,3
990,5,3.331,1760.88,4
990,6,4.0654,979.55,5
992,1,1.2574,559.34,2
995,1,2.3676,1338.83,3
996,1,0.612,503.14,1
996,2,2.0178,992.09,3
996,3,3.1452,2129.36,4
996,4,3.2588,1226.52,4
996,5,4.1315,1325.12,5
996,6,4.7436,504.69,5
997,1,0.1908,2098.16,1
999,1,4.9189,1861.88,5
999,2,7.6542,74.72,8
999,3,8.8065,3278.07,9
1000,1,0.9489,1655.65,1
1000,2,1.8739,6463.37,2
1003,1,0.073,1691.1,1
1004,1,0.5452,5550.98,1
1004,2,1.1376,2281.03,2
1005,1,1.3378,1018.95,2
1005,2,2.5002,4120.13,3
1006,1,2.1056,2279.76,3
1007,1,4.0921,574.79,5
1008,1,0.9294,2069.69,1
1008,2,5.1205,520.77,6
1013,1,3.745,751.14,4
1014,1,0.8652,1274.33,1
1018,1,3.0415,482.25,4
1020,1,3.0742,7378.98,4
1020,2,4.3683,1679.11,5
1020,3,5.7681,2261.99,6
1022,1,2.1604,1330.94,3
1029,1,0.5817,371.3,1
1029,2,3.9755,295.76,4
1029,3,5.0963,859.65,6
1029,4,5.5116,963.99,6
1029,5,5.7867,616.13,6
1031,1,1.2424,3010.26,2
1031,2,4.2041,1930.34,5
1040,1,1.3023,5156.6,2
1041,1,3.5552,924.6,4
1048,1,8.2442,1994.67,9
1050,1,1.0342,2220.12,2
1050,2,2.2866,5329.16,3
1051,1,4.6163,10727.55,5
1054,1,1.5042,7613.83,2
1054,2,2.3475,6842.7,3
1055,1,8.9462,1107.12,9
1055,2,9.2484,1965.62,10
1056,1,5.2569,2610.95,6
1057,1,4.7847,2912.7,5
1057,2,4.9669,3257.64,5
1058,1,1.9392,712.02,2
1063,1,2.8227,5489.13,3
1063,2,3.3399,2568.58,4
1066,1,1.4238,3155.03,2
1067,1,4.3495,7522.45,5
1074,1,0.4771,1715.52,1
1074,2,2.1532,4976.83,3
1075,1,0.5365,1003.51,1
1077,1,4.3024,230.17,5
1079,1,2.0077,6756.22,3
1085,1,0.5572,918.6,1
1086,1,2.0781,2864.61,3
1086,2,3.0013,2624.95,4
1087,1,1.4463,933.73,2
1088,1,2.662,290.86,3
1088,2,2.7392,1947.43,3
1088,3,3.471,3421.68,4
1090,1,3.0727,2046.97,4
1093,1,0.6424,840.93,1
1093,2,1.3159,2843.21,2
1100,1,3.1235,659.3,4
1103,1,0.723,2046.99,1
1103,2,4.3821,3306.74,5
1108,1,0.2064,891.63,1
1108,2,1.3748,2185.72,2
1111,1,0.6978,1337.61,1
1112,1,3.6882,3171.21,4
1113,1,0.5259,1095.85,1
1113,2,0.5822,862.09,1
1113,3,1.793,1300.35,2
1113,4,2.3779,867.1,3
1113,5,2.6959,221.76,3
1113,6,3.827,1767.05,4
1113,7,4.128,1405.44,5
1113,8,4.2355,4978.27,5
1115,1,0.8295,1122.57,1
1117,1,0.5892,3140.31,1
1119,1,4.7869,484.51,5
1123,1,5.5237,5354.93,6
1125,1,0.4959,2043.88,1
1125,2,0.7498,1227.58,1
1125,3,0.8682,1496.77,1
1125,4,1.1306,9739.45,2
1125,5,1.7039,2767.97,2
1125,6,3.3591,536.67,4
1125,7,3.6779,5648.47,4
1125,8,3.8178,5879.06,4
1125,9,4.4529,1010.05,5
1125,10,4.4785,2173.09,5
1125,11,4.5288,3476.71,5
1125,12,5.1145,2915.73,6
1125,13,6.1017,2628.8,7
1125,14,6.212,2024.84,7
1125,15,6.4826,467.42,7
1125,16,8.4019,1959.69,9
1125,17,9.0713,611.53,10
1127,1,4.417,2853.68,5
1128,1,5.6264,1114.74,6
1134,1,0.4912,4246.18,1
1134,2,0.5872,3563.87,1
1134,3,2.6028,286.06,3
1134,4,3.1884,967.97,4
1139,1,6.2537,3693.35,7
1139,2,6.6709,1461.19,7
1139,3,7.067,3296.12,8
1145,1,3.3661,2740.97,4
1147,1,7.6842,288.23,8
